"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",549,49,1,470,6,23,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",12063,,2,11973,78,10,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",495,,126,324,10,35,,
"Obreros construc.,conf.,papel, fab., instr. (099)",1539,47,412,1017,28,35,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",3741,53,822,674,3,2161,28,
"Otra (101)",18,18,,,,,,
"Ocupaciñn no especificada (102)",208,14,13,160,,21,,
"Desocupado (103)",1791,,,,,,,1791
"Mujeres (104)",12436,274,381,6284,38,4384,525,550
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",4,4,,,,,,
"Profes., científicos e intelectuales (106)",163,142,,19,,2,,
"Técnicos de nivel medio y trab. asimilados (107)",27,18,,6,2,1,,
"Jefes y empleados de oficina (108)",45,45,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",978,20,7,806,3,142,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",4356,,1,4317,27,11,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",476,,19,358,5,94,,
"Obreros construc.,conf.,papel, fab., instr. (112)",35,,7,27,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",5564,34,342,575,1,4087,525,
"Ocupaciñn no especificada (115)",238,11,5,176,,46,,
"Desocupado (116)",550,,,,,,,550
