"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia UCAYALI (000)",20519,2745,3427,9563,599,3065,427,693
"Agric., ganadería, caza y silvicultura (001)",11656,16,1990,6691,394,2565,,
"Pesca (002)",743,,380,181,10,172,,
"Explotación de minas y canteras (003)",73,17,56,,,,,
"Industrias manufactureras (004)",912,16,310,519,43,24,,
"Suministro de electricidad, gas y agua (005)",19,5,11,3,,,,
"Construcción (006)",318,17,234,61,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",1626,183,24,1167,68,184,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",110,12,16,72,4,6,,
"Comercio al por mayor (009)",64,17,4,29,4,10,,
"Comercio al por menor (010)",1452,154,4,1066,60,168,,
"Hoteles y restaurantes (011)",411,82,30,248,22,29,,
"Trans., almac. y comunicaciones (012)",562,89,152,286,19,16,,
"Intermediación financiera (013)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (014)",181,135,15,27,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",399,348,51,,,,,
"Enseñanza (016)",1474,1402,1,59,3,9,,
"Servicios sociales y de salud (017)",162,137,2,21,2,,,
"Otras activ. serv.comun.soc y personales (018)",182,78,29,67,1,7,,
"Hogares privados con servicio doméstico (019)",427,,,,,,427,
"Actividad economica no especificada (021)",677,216,142,233,29,57,,
"Desocupado (022)",693,,,,,,,693
"Hombres (023)",14547,1648,2714,7659,477,1462,35,552
"Agric., ganadería, caza y silvicultura (024)",8961,14,1434,5975,343,1195,,
"Pesca (025)",702,,357,174,10,161,,
"Explotación de minas y canteras (026)",72,17,55,,,,,
"Industrias manufactureras (027)",549,9,278,216,38,8,,
"Suministro de electricidad, gas y agua (028)",19,5,11,3,,,,
"Construcción (029)",313,17,230,60,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",931,111,23,712,43,42,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",106,11,16,72,4,3,,
"Comercio al por mayor (032)",43,14,4,22,3,,,
"Comercio al por menor (033)",782,86,3,618,36,39,,
"Hoteles y restaurantes (034)",80,26,12,28,7,7,,
"Trans., almac. y comunicaciones (035)",536,77,148,277,18,16,,
"Intermediación financiera (036)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (037)",163,123,12,24,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",308,275,33,,,,,
"Enseñanza (039)",770,731,1,30,2,6,,
"Servicios sociales y de salud (040)",83,66,,15,2,,,
"Otras activ. serv.comun.soc y personales (041)",106,53,21,27,1,4,,
"Hogares privados con servicio doméstico (042)",35,,,,,,35,
"Actividad economica no especificada (044)",364,121,99,118,5,21,,
"Desocupado (045)",552,,,,,,,552
"Mujeres (046)",5972,1097,713,1904,122,1603,392,141
"Agric., ganadería, caza y silvicultura (047)",2695,2,556,716,51,1370,,
"Pesca (048)",41,,23,7,,11,,
"Explotación de minas y canteras (049)",1,,1,,,,,
"Industrias manufactureras (050)",363,7,32,303,5,16,,
"Construcción (052)",5,,4,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",695,72,1,455,25,142,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,1,,,,3,,
"Comercio al por mayor (055)",21,3,,7,1,10,,
"Comercio al por menor (056)",670,68,1,448,24,129,,
"Hoteles y restaurantes (057)",331,56,18,220,15,22,,
"Trans., almac. y comunicaciones (058)",26,12,4,9,1,,,
"Intermediación financiera (059)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (060)",18,12,3,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",91,73,18,,,,,
"Enseñanza (062)",704,671,,29,1,3,,
"Servicios sociales y de salud (063)",79,71,2,6,,,,
"Otras activ. serv.comun.soc y personales (064)",76,25,8,40,,3,,
"Hogares privados con servicio doméstico (065)",392,,,,,,392,
"Actividad economica no especificada (067)",313,95,43,115,24,36,,
,,,,,,,,
"URBANA (068)",11635,2197,1803,5170,266,1479,290,430
"Agric., ganadería, caza y silvicultura (069)",5198,13,843,3035,141,1166,,
"Pesca (070)",290,,157,73,1,59,,
"Explotación de minas y canteras (071)",63,15,48,,,,,
"Industrias manufactureras (072)",496,14,184,263,22,13,,
"Suministro de electricidad, gas y agua (073)",18,4,11,3,,,,
"Construcción (074)",279,17,207,49,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",1338,163,21,949,51,154,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",100,12,14,64,4,6,,
"Comercio al por mayor (077)",54,14,4,26,2,8,,
"Comercio al por menor (078)",1184,137,3,859,45,140,,
"Hoteles y restaurantes (079)",361,77,14,232,20,18,,
"Trans., almac. y comunicaciones (080)",499,77,119,269,19,15,,
"Intermediación financiera (081)",4,4,,,,,,
"Activid.inmobil., empres. y alquileres (082)",167,125,12,27,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",387,340,47,,,,,
"Enseñanza (084)",1021,956,1,54,1,9,,
"Servicios sociales y de salud (085)",142,120,2,18,2,,,
"Otras activ. serv.comun.soc y personales (086)",156,67,22,60,,7,,
"Hogares privados con servicio doméstico (087)",290,,,,,,290,
"Actividad economica no especificada (089)",496,205,115,138,1,37,,
"Desocupado (090)",430,,,,,,,430
"Hombres (091)",7951,1323,1498,3927,202,666,26,309
"Agric., ganadería, caza y silvicultura (092)",3917,12,636,2631,116,522,,
"Pesca (093)",266,,142,70,1,53,,
"Explotación de minas y canteras (094)",62,15,47,,,,,
"Industrias manufactureras (095)",384,9,175,176,19,5,,
"Suministro de electricidad, gas y agua (096)",18,4,11,3,,,,
"Construcción (097)",276,17,204,49,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",741,100,21,553,29,38,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",96,11,14,64,4,3,,
"Comercio al por mayor (100)",36,11,4,20,1,,,
"Comercio al por menor (101)",609,78,3,469,24,35,,
"Hoteles y restaurantes (102)",72,24,9,27,7,5,,
"Trans., almac. y comunicaciones (103)",476,66,117,260,18,15,,
"Intermediación financiera (104)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (105)",150,114,9,24,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (106)",297,267,30,,,,,
"Enseñanza (107)",519,483,1,28,1,6,,
"Servicios sociales y de salud (108)",67,53,,12,2,,,
"Otras activ. serv.comun.soc y personales (109)",88,43,16,25,,4,,
"Hogares privados con servicio doméstico (110)",26,,,,,,26,
"Actividad economica no especificada (112)",280,113,80,69,1,17,,
"Desocupado (113)",309,,,,,,,309
"Mujeres (114)",3684,874,305,1243,64,813,264,121
"Agric., ganadería, caza y silvicultura (115)",1281,1,207,404,25,644,,
"Pesca (116)",24,,15,3,,6,,
"Explotación de minas y canteras (117)",1,,1,,,,,
