"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",3530,279,1408,1117,622,104
"Ocupación no especificada (035)",597,11,239,204,116,27
,,,,,,
"URBANA (036)",27769,1024,9736,9908,5987,1114
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",40,,5,18,16,1
"Profes., científicos e intelectuales (038)",1880,,417,1111,334,18
"Técnicos de nivel medio y trab. asimilados (039)",699,4,243,271,159,22
"Jefes y empleados de oficina (040)",644,,272,247,122,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",4147,120,1424,1546,923,134
"Agricult. trabaj. calif.agrop. y pesqueros (042)",7604,87,2043,2705,2190,579
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",1764,37,673,637,361,56
"Obreros construc., conf., papel, fab., instr. (044)",2289,8,834,924,492,31
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",7693,736,3433,2107,1198,219
"Otra (046)",40,,7,25,8,
"Ocupación no especificada (047)",969,32,385,317,184,51
"Hombres (048)",19764,712,6879,6818,4468,887
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",31,,3,14,13,1
"Profes., científicos e intelectuales (050)",984,,184,577,211,12
"Técnicos de nivel medio y trab. asimilados (051)",445,4,148,170,106,17
"Jefes y empleados de oficina (052)",317,,99,130,85,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1730,48,561,602,445,74
"Agricult. trabaj. calif.agrop. y pesqueros (054)",7091,81,1886,2554,2033,537
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",1488,31,597,517,299,44
"Obreros construc., conf., papel, fab., instr. (056)",2245,7,821,908,478,31
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",4922,520,2386,1173,703,140
"Otra (058)",40,,7,25,8,
"Ocupación no especificada (059)",471,21,187,148,87,28
"Mujeres (060)",8005,312,2857,3090,1519,227
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",9,,2,4,3,
"Profes., científicos e intelectuales (062)",896,,233,534,123,6
"Técnicos de nivel medio y trab. asimilados (063)",254,,95,101,53,5
"Jefes y empleados de oficina (064)",327,,173,117,37,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",2417,72,863,944,478,60
"Agricult. trabaj. calif.agrop. y pesqueros (066)",513,6,157,151,157,42
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",276,6,76,120,62,12
"Obreros construc., conf., papel, fab., instr. (068)",44,1,13,16,14,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",2771,216,1047,934,495,79
"Ocupación no especificada (071)",498,11,198,169,97,23
,,,,,,
"RURAL (072)",9148,377,3863,2697,1766,445
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",3,,1,1,1,
"Profes., científicos e intelectuales (074)",62,,16,35,11,
"Técnicos de nivel medio y trab. asimilados (075)",26,,14,7,4,1
"Jefes y empleados de oficina (076)",25,,12,12,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",213,2,81,78,43,9
"Agricult. trabaj. calif.agrop. y pesqueros (078)",5292,63,1716,1815,1333,365
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",91,2,43,31,12,3
"Obreros construc., conf., papel, fab., instr. (080)",119,1,61,43,13,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3132,307,1834,620,314,57
"Ocupación no especificada (083)",185,2,85,55,34,9
"Hombres (084)",7949,304,3329,2363,1552,401
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",3,,1,1,1,
"Profes., científicos e intelectuales (086)",46,,8,28,10,
"Técnicos de nivel medio y trab. asimilados (087)",19,,11,5,3,
"Jefes y empleados de oficina (088)",19,,7,11,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",74,1,25,32,14,2
"Agricult. trabaj. calif.agrop. y pesqueros (090)",5138,55,1666,1762,1297,358
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",75,1,36,24,11,3
"Obreros construc., conf., papel, fab., instr. (092)",116,1,58,43,13,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2373,244,1473,437,187,32
"Ocupación no especificada (095)",86,2,44,20,15,5
"Mujeres (096)",1199,73,534,334,214,44
"Profes., científicos e intelectuales (098)",16,,8,7,1,
"Técnicos de nivel medio y trab. asimilados (099)",7,,3,2,1,1
"Jefes y empleados de oficina (100)",6,,5,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",139,1,56,46,29,7
"Agricult. trabaj. calif.agrop. y pesqueros (102)",154,8,50,53,36,7
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",16,1,7,7,1,
"Obreros construc., conf., papel, fab., instr. (104)",3,,3,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",759,63,361,183,127,25
"Ocupación no especificada (107)",99,,41,35,19,4
