"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (032)",232,2,91,99,28,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",8111,367,3246,2544,1638,316
"Otra (034)",60,,56,3,1,
"Ocupación no especificada (035)",963,8,373,325,189,68
,,,,,,
"URBANA (036)",57995,1033,19936,22295,12753,1978
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",166,,12,73,77,4
"Profes., científicos e intelectuales (038)",10361,,1974,5422,2833,132
"Técnicos de nivel medio y trab. asimilados (039)",3738,2,1459,1473,740,64
"Jefes y empleados de oficina (040)",2985,,1069,1224,678,14
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",12008,168,4322,4261,2690,567
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2810,12,671,972,831,324
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",5391,106,2232,1901,957,195
"Obreros construc., conf., papel, fab., instr. (044)",6402,14,2422,2581,1238,147
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",12004,717,4949,3581,2291,466
"Otra (046)",707,,274,310,123,
"Ocupación no especificada (047)",1423,14,552,497,295,65
"Hombres (048)",33456,608,11570,12644,7436,1198
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",113,,5,51,55,2
"Profes., científicos e intelectuales (050)",5380,,908,2680,1693,99
"Técnicos de nivel medio y trab. asimilados (051)",2439,1,957,935,506,40
"Jefes y empleados de oficina (052)",1505,,407,639,447,12
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",4204,81,1686,1387,832,218
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2191,9,503,782,641,256
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",4343,81,1838,1525,750,149
"Obreros construc., conf., papel, fab., instr. (056)",6176,12,2333,2486,1210,135
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",5620,416,2404,1549,999,252
"Otra (058)",647,,218,307,122,
"Ocupación no especificada (059)",838,8,311,303,181,35
"Mujeres (060)",24539,425,8366,9651,5317,780
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",53,,7,22,22,2
"Profes., científicos e intelectuales (062)",4981,,1066,2742,1140,33
"Técnicos de nivel medio y trab. asimilados (063)",1299,1,502,538,234,24
"Jefes y empleados de oficina (064)",1480,,662,585,231,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",7804,87,2636,2874,1858,349
"Agricult. trabaj. calif.agrop. y pesqueros (066)",619,3,168,190,190,68
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",1048,25,394,376,207,46
"Obreros construc., conf., papel, fab., instr. (068)",226,2,89,95,28,12
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",6384,301,2545,2032,1292,214
"Otra (070)",60,,56,3,1,
"Ocupación no especificada (071)",585,6,241,194,114,30
,,,,,,
"RURAL (072)",13288,175,4697,4318,3032,1066
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",12,,2,8,2,
"Profes., científicos e intelectuales (074)",208,,96,74,35,3
"Técnicos de nivel medio y trab. asimilados (075)",58,,23,26,8,1
"Jefes y empleados de oficina (076)",54,,26,17,11,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",514,2,180,170,129,33
"Agricult. trabaj. calif.agrop. y pesqueros (078)",6366,18,1713,2236,1696,703
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",310,5,140,104,47,14
"Obreros construc., conf., papel, fab., instr. (080)",485,1,193,189,94,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4568,147,2088,1256,848,229
"Otra (082)",1,,,,1,
"Ocupación no especificada (083)",712,2,236,238,161,75
"Hombres (084)",9923,100,3435,3320,2259,809
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",9,,2,6,1,
"Profes., científicos e intelectuales (086)",121,,41,50,27,3
"Técnicos de nivel medio y trab. asimilados (087)",37,,14,16,6,1
"Jefes y empleados de oficina (088)",44,,18,16,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",149,1,52,54,33,9
"Agricult. trabaj. calif.agrop. y pesqueros (090)",5645,14,1515,2045,1461,610
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",263,3,111,97,38,14
"Obreros construc., conf., papel, fab., instr. (092)",479,1,191,185,94,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2841,81,1387,744,502,127
"Otra (094)",1,,,,1,
"Ocupación no especificada (095)",334,,104,107,86,37
"Mujeres (096)",3365,75,1262,998,773,257
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",3,,,2,1,
"Profes., científicos e intelectuales (098)",87,,55,24,8,
"Técnicos de nivel medio y trab. asimilados (099)",21,,9,10,2,
"Jefes y empleados de oficina (100)",10,,8,1,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",365,1,128,116,96,24
"Agricult. trabaj. calif.agrop. y pesqueros (102)",721,4,198,191,235,93
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",47,2,29,7,9,
"Obreros construc., conf., papel, fab., instr. (104)",6,,2,4,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1727,66,701,512,346,102
"Ocupación no especificada (107)",378,2,132,131,75,38
