"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia SATIPO (000)",193872,103868,90004,53531,27526,26005,140341,76342,63999
"Menores de 1 año (001)",4384,2236,2148,986,520,466,3398,1716,1682
"Menores de 1 mes (002)",411,219,192,85,51,34,326,168,158
"De 1 a 11 meses (003)",3973,2017,1956,901,469,432,3072,1548,1524
"De 1 a 4 años (004)",21556,11044,10512,4549,2413,2136,17007,8631,8376
"1 año (005)",5151,2644,2507,1098,589,509,4053,2055,1998
"2 años (006)",5681,2895,2786,1211,636,575,4470,2259,2211
"3 años (007)",5447,2782,2665,1119,600,519,4328,2182,2146
"4 años (008)",5277,2723,2554,1121,588,533,4156,2135,2021
"De 5 a 9 años (009)",26050,13224,12826,6060,2990,3070,19990,10234,9756
"5 años (010)",5151,2624,2527,1120,562,558,4031,2062,1969
"6 años (011)",4821,2458,2363,1108,549,559,3713,1909,1804
"7 años (012)",5644,2798,2846,1340,645,695,4304,2153,2151
"8 años (013)",5516,2816,2700,1329,668,661,4187,2148,2039
"9 años (014)",4918,2528,2390,1163,566,597,3755,1962,1793
"De 10 a 14 años (015)",24565,12922,11643,6737,3421,3316,17828,9501,8327
"10 años (016)",5896,3022,2874,1341,682,659,4555,2340,2215
"11 años (017)",4445,2325,2120,1202,603,599,3243,1722,1521
"12 años (018)",5351,2889,2462,1440,774,666,3911,2115,1796
"13 años (019)",4336,2257,2079,1332,665,667,3004,1592,1412
"14 años (020)",4537,2429,2108,1422,697,725,3115,1732,1383
"De 15 a 19 años (021)",21050,11374,9676,6170,3151,3019,14880,8223,6657
"15 años (022)",4382,2266,2116,1301,651,650,3081,1615,1466
"16 años (023)",3737,1935,1802,1134,577,557,2603,1358,1245
"17 años (024)",4301,2332,1969,1288,664,624,3013,1668,1345
"18 años (025)",4617,2588,2029,1281,649,632,3336,1939,1397
"19 años (026)",4013,2253,1760,1166,610,556,2847,1643,1204
"De 20 a 24 años (027)",19793,10713,9080,5452,2817,2635,14341,7896,6445
"20 años (028)",4992,2724,2268,1334,702,632,3658,2022,1636
"21 años (029)",3316,1781,1535,1006,497,509,2310,1284,1026
"22 años (030)",4026,2185,1841,1094,576,518,2932,1609,1323
"23 años (031)",3769,2022,1747,1035,523,512,2734,1499,1235
"24 años (032)",3690,2001,1689,983,519,464,2707,1482,1225
"De 25 a 29 años (033)",16951,9258,7693,4675,2353,2322,12276,6905,5371
"25 años (034)",4091,2206,1885,1029,527,502,3062,1679,1383
"26 años (035)",3040,1623,1417,855,401,454,2185,1222,963
"27 años (036)",3605,1939,1666,1015,477,538,2590,1462,1128
"28 años (037)",3414,1882,1532,924,486,438,2490,1396,1094
"29 años (038)",2801,1608,1193,852,462,390,1949,1146,803
