"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",51,,2,4,6,7,10,22
"De 15 a 19 años (052)",1,,,,,,1,
"De 20 a 24 años (053)",3,,,,,,2,1
"De 25 a 29 años (054)",7,,,,,1,4,2
"De 30 a 34 años (055)",3,,,,,,2,1
"De 35 a 39 años (056)",5,,,,,3,1,1
"De 40 a 44 años (057)",4,,,,,3,,1
"De 45 a 49 años (058)",2,,,,,,,2
"De 50 y más años (059)",26,,2,4,6,,,14
"Soltero(a) (060)",318,1,,3,2,15,40,257
"De 12 a 14 años (061)",3,,,,,,,3
"De 15 a 19 años (062)",17,,,,,,4,13
"De 20 a 24 años (063)",81,,,,,,16,65
"De 25 a 29 años (064)",96,,,,,1,13,82
"De 30 a 34 años (065)",40,,,,,5,5,30
"De 35 a 39 años (066)",21,,,,,4,1,16
"De 40 a 44 años (067)",10,,,,,2,1,7
"De 45 a 49 años (068)",14,,,,,2,,12
"De 50 y más años (069)",36,1,,3,2,1,,29
,,,,,,,,
"URBANA (080)",2972,16,39,97,207,563,1157,893
"De 12 a 14 años (081)",6,,,,,,,6
"De 15 a 19 años (082)",73,,,,,,43,30
"De 20 a 24 años (083)",302,,,,,,167,135
"De 25 a 29 años (084)",432,,,,,19,261,152
"De 30 a 34 años (085)",422,,,,,53,275,94
"De 35 a 39 años (086)",364,,,,1,98,194,71
"De 40 a 44 años (087)",306,,,,7,113,128,58
"De 45 a 49 años (088)",259,,,1,9,123,75,51
"De 50 y más años (089)",808,16,39,96,190,157,14,296
"Conviviente (090)",1192,,2,5,31,146,703,305
"De 12 a 14 años (091)",3,,,,,,,3
"De 15 a 19 años (092)",48,,,,,,35,13
"De 20 a 24 años (093)",228,,,,,,140,88
"De 25 a 29 años (094)",275,,,,,10,198,67
"De 30 a 34 años (095)",240,,,,,19,175,46
"De 35 a 39 años (096)",144,,,,,37,84,23
"De 40 a 44 años (097)",99,,,,2,34,47,16
"De 45 a 49 años (098)",61,,,,4,25,19,13
"De 50 y más años (099)",94,,2,5,25,21,5,36
"Separado(a) (100)",157,,1,4,4,31,59,58
"De 15 a 19 años (102)",8,,,,,,4,4
"De 20 a 24 años (103)",20,,,,,,12,8
"De 25 a 29 años (104)",29,,,,,3,15,11
"De 30 a 34 años (105)",28,,,,,5,14,9
"De 35 a 39 años (106)",24,,,,,8,7,9
"De 40 a 44 años (107)",13,,,,,6,4,3
"De 45 a 49 años (108)",12,,,,1,5,3,3
"De 50 y más años (109)",23,,1,4,3,4,,11
"Casado(a) (110)",1101,5,12,36,121,327,349,251
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",7,,,,,,1,6
"De 20 a 24 años (113)",8,,,,,,2,6
"De 25 a 29 años (114)",53,,,,,2,36,15
"De 30 a 34 años (115)",128,,,,,24,82,22
"De 35 a 39 años (116)",166,,,,1,46,96,23
"De 40 a 44 años (117)",168,,,,5,62,72,29
"De 45 a 49 años (118)",160,,,1,4,81,51,23
"De 50 y más años (119)",410,5,12,35,111,112,9,126
"Viudo(a) (120)",311,10,23,50,48,41,15,124
"De 15 a 19 años (122)",2,,,,,,1,1
"De 20 a 24 años (123)",3,,,,,,1,2
"De 25 a 29 años (124)",6,,,,,2,2,2
"De 30 a 34 años (125)",1,,,,,1,,
"De 35 a 39 años (126)",9,,,,,1,5,3
"De 40 a 44 años (127)",18,,,,,7,4,7
"De 45 a 49 años (128)",16,,,,,11,2,3
"De 50 y más años (129)",256,10,23,50,48,19,,106
"Divorciado(a) (130)",17,,1,,2,6,2,6
"De 25 a 29 años (134)",3,,,,,1,1,1
"De 30 a 34 años (135)",1,,,,,,,1
"De 35 a 39 años (136)",4,,,,,3,1,
"De 40 a 44 años (137)",2,,,,,2,,
"De 45 a 49 años (138)",1,,,,,,,1
"De 50 y más años (139)",6,,1,,2,,,3
"Soltero(a) (140)",194,1,,2,1,12,29,149
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",8,,,,,,2,6
"De 20 a 24 años (143)",43,,,,,,12,31
"De 25 a 29 años (144)",66,,,,,1,9,56
"De 30 a 34 años (145)",24,,,,,4,4,16
"De 35 a 39 años (146)",17,,,,,3,1,13
"De 40 a 44 años (147)",6,,,,,2,1,3
"De 45 a 49 años (148)",9,,,,,1,,8
"De 50 y más años (149)",19,1,,2,1,1,,14
,,,,,,,,
"RURAL (160)",7825,38,125,347,630,1299,3393,1993
"De 12 a 14 años (161)",10,,,,,,2,8
"De 15 a 19 años (162)",255,,,,,,154,101
"De 20 a 24 años (163)",761,,,,,,516,245
"De 25 a 29 años (164)",892,,,,,12,682,198
"De 30 a 34 años (165)",878,,,,,66,665,147
"De 35 a 39 años (166)",849,,,,,139,600,110
"De 40 a 44 años (167)",842,,,,10,240,459,133
"De 45 a 49 años (168)",680,,,,29,277,248,126
"De 50 y más años (169)",2658,38,125,347,591,565,67,925
"Conviviente (170)",3014,,12,39,87,293,1838,745
"De 12 a 14 años (171)",7,,,,,,2,5
"De 15 a 19 años (172)",202,,,,,,129,73
"De 20 a 24 años (173)",604,,,,,,427,177
"De 25 a 29 años (174)",586,,,,,7,457,122
"De 30 a 34 años (175)",454,,,,,33,355,66
"De 35 a 39 años (176)",347,,,,,36,263,48
"De 40 a 44 años (177)",247,,,,5,66,127,49
"De 45 a 49 años (178)",157,,,,7,47,62,41
"De 50 y más años (179)",410,,12,39,75,104,16,164
"Separado(a) (180)",199,,,4,8,27,91,69
"De 12 a 14 años (181)",1,,,,,,,1
"De 15 a 19 años (182)",26,,,,,,17,9
"De 20 a 24 años (183)",41,,,,,,28,13
"De 25 a 29 años (184)",33,,,,,1,22,10
"De 30 a 34 años (185)",23,,,,,,12,11
"De 35 a 39 años (186)",17,,,,,6,7,4
"De 40 a 44 años (187)",12,,,,2,5,2,3
"De 45 a 49 años (188)",9,,,,,5,2,2
"De 50 y más años (189)",37,,,4,6,10,1,16
"Casado(a) (190)",3386,8,41,141,347,824,1358,667
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",14,,,,,,3,11
"De 20 a 24 años (193)",69,,,,,,51,18
"De 25 a 29 años (194)",229,,,,,4,189,36
"De 30 a 34 años (195)",356,,,,,28,285,43
"De 35 a 39 años (196)",443,,,,,87,308,48
"De 40 a 44 años (197)",531,,,,3,153,311,64
"De 45 a 49 años (198)",431,,,,20,182,168,61
"De 50 y más años (199)",1312,8,41,141,324,370,43,385
"Viudo(a) (200)",1068,30,71,158,183,151,87,388
"De 15 a 19 años (202)",3,,,,,,2,1
"De 20 a 24 años (203)",6,,,,,,4,2
"De 25 a 29 años (204)",10,,,,,,7,3
"De 30 a 34 años (205)",27,,,,,4,10,13
"De 35 a 39 años (206)",37,,,,,9,22,6
"De 40 a 44 años (207)",46,,,,,15,19,12
"De 45 a 49 años (208)",77,,,,2,42,16,17
"De 50 y más años (209)",862,30,71,158,181,81,7,334
"Divorciado(a) (210)",34,,1,4,4,1,8,16
"De 15 a 19 años (212)",1,,,,,,1,
"De 20 a 24 años (213)",3,,,,,,2,1
"De 25 a 29 años (214)",4,,,,,,3,1
"De 30 a 34 años (215)",2,,,,,,2,
"De 35 a 39 años (216)",1,,,,,,,1
"De 40 a 44 años (217)",2,,,,,1,,1
"De 45 a 49 años (218)",1,,,,,,,1
"De 50 y más años (219)",20,,1,4,4,,,11
"Soltero(a) (220)",124,,,1,1,3,11,108
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",9,,,,,,2,7
"De 20 a 24 años (223)",38,,,,,,4,34
"De 25 a 29 años (224)",30,,,,,,4,26
"De 30 a 34 años (225)",16,,,,,1,1,14
"De 35 a 39 años (226)",4,,,,,1,,3
"De 40 a 44 años (227)",4,,,,,,,4
"De 45 a 49 años (228)",5,,,,,1,,4
"De 50 y más años (229)",17,,,1,1,,,15
