"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Admin.pub. y defensa; p. segur.soc.afil (015)",1647,29,206,207,499,52,,4,46,318,286,
"Enseñanza (016)",3241,48,3034,19,103,,,,,37,,
"Servicios sociales y de salud (017)",924,,339,391,85,29,,7,12,61,,
"Otras activ. serv.comun.soc y personales (018)",2417,7,175,377,167,352,,29,22,1288,,
"Hogares privados con servicio doméstico (019)",1826,,1,2,,13,,,1,1809,,
"Organiz. y organos extraterritoriales (020)",5,,,1,4,,,,,,,
"Actividad economica no especificada (021)",1439,,7,23,71,,,,2,6,,1330
"Hombres (022)",43115,79,2081,1685,1084,4787,6336,3640,7518,14927,268,710
"Agric., ganadería, caza y silvicultura (023)",15575,4,61,114,40,,5916,18,102,9320,,
"Pesca (024)",686,,7,10,10,,420,4,29,206,,
"Explotación de minas y canteras (025)",251,1,12,10,10,3,,116,29,70,,
"Industrias manufactureras (026)",3196,1,53,118,86,26,,2135,478,299,,
"Suministro de electricidad, gas y agua (027)",239,,15,37,19,,,76,52,40,,
"Construcción (028)",2972,1,33,73,5,,,192,1938,730,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",6326,3,60,290,72,3536,,1006,168,1191,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",1112,1,14,43,4,168,,759,79,44,,
"Comercio al por mayor (031)",595,1,11,55,37,337,,4,27,123,,
"Comercio al por menor (032)",4619,1,35,192,31,3031,,243,62,1024,,
"Hoteles y restaurantes (033)",992,,27,51,37,560,,,,317,,
"Trans., almac. y comunicaciones (034)",5826,5,23,90,99,1,,20,4562,1026,,
"Intermediación financiera (035)",125,3,11,21,80,,,,,10,,
"Activid.inmobil., empres. y alquileres (036)",2027,4,326,370,224,541,,37,80,445,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",1084,22,105,84,238,42,,4,44,277,268,
"Enseñanza (038)",1196,29,1088,13,38,,,,,28,,
"Servicios sociales y de salud (039)",293,,114,111,23,3,,6,12,24,,
"Otras activ. serv.comun.soc y personales (040)",1497,6,140,280,75,74,,26,21,875,,
"Hogares privados con servicio doméstico (041)",66,,1,,,1,,,1,63,,
"Organiz. y organos extraterritoriales (042)",4,,,1,3,,,,,,,
"Actividad economica no especificada (043)",760,,5,12,25,,,,2,6,,710
"Mujeres (044)",22321,30,2566,1041,1239,6050,1127,642,317,8671,18,620
"Agric., ganadería, caza y silvicultura (045)",5099,,15,39,21,1,1123,2,,3898,,
"Pesca (046)",14,,1,2,2,,4,,,5,,
"Explotación de minas y canteras (047)",10,,2,3,1,1,,1,,2,,
"Industrias manufactureras (048)",1078,,21,54,51,18,,601,217,116,,
"Suministro de electricidad, gas y agua (049)",19,,2,2,13,,,,,2,,
"Construcción (050)",45,,2,6,3,,,2,19,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",6210,1,49,148,109,4560,,29,3,1311,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",86,,2,2,17,44,,15,2,4,,
"Comercio al por mayor (053)",356,1,14,36,28,254,,,1,22,,
"Comercio al por menor (054)",5768,,33,110,64,4262,,14,,1285,,
"Hoteles y restaurantes (055)",2041,,10,28,48,1123,,,,832,,
"Trans., almac. y comunicaciones (056)",368,1,16,45,75,17,,,75,139,,
"Intermediación financiera (057)",109,,5,24,77,,,,,3,,
"Activid.inmobil., empres. y alquileres (058)",729,1,134,171,312,4,,3,,104,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",563,7,101,123,261,10,,,2,41,18,
"Enseñanza (060)",2045,19,1946,6,65,,,,,9,,
"Servicios sociales y de salud (061)",631,,225,280,62,26,,1,,37,,
"Otras activ. serv.comun.soc y personales (062)",920,1,35,97,92,278,,3,1,413,,
"Hogares privados con servicio doméstico (063)",1760,,,2,,12,,,,1746,,
"Organiz. y organos extraterritoriales (064)",1,,,,1,,,,,,,
"Actividad economica no especificada (065)",679,,2,11,46,,,,,,,620
,,,,,,,,,,,,
"URBANA (066)",53933,99,4346,2541,2183,10130,5134,3913,7119,16989,265,1214
"Agric., ganadería, caza y silvicultura (067)",12662,2,59,123,54,1,4727,19,80,7597,,
"Pesca (068)",672,,8,12,11,,407,4,29,201,,
"Explotación de minas y canteras (069)",245,1,11,13,11,4,,109,28,68,,
"Industrias manufactureras (070)",3828,1,73,152,130,40,,2470,573,389,,
"Suministro de electricidad, gas y agua (071)",240,,16,36,28,,,73,45,42,,
"Construcción (072)",2788,1,34,77,8,,,181,1822,665,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",11757,4,95,406,174,7623,,966,162,2327,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",1120,1,13,41,21,194,,725,81,44,,
"Comercio al por mayor (075)",864,2,20,83,63,549,,4,26,117,,
"Comercio al por menor (076)",9773,1,62,282,90,6880,,237,55,2166,,
"Hoteles y restaurantes (077)",2803,,37,75,80,1545,,,,1066,,
"Trans., almac. y comunicaciones (078)",5667,6,34,127,162,15,,19,4231,1073,,
"Intermediación financiera (079)",221,3,15,41,150,,,,,12,,
"Activid.inmobil., empres. y alquileres (080)",2576,4,432,520,510,483,,35,74,518,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",1423,25,194,194,464,48,,4,41,188,265,
"Enseñanza (082)",3038,46,2844,19,95,,,,,34,,
"Servicios sociales y de salud (083)",863,,317,361,82,26,,7,11,59,,
"Otras activ. serv.comun.soc y personales (084)",2250,6,170,361,163,332,,26,20,1172,,
"Hogares privados con servicio doméstico (085)",1590,,1,1,,13,,,1,1574,,
"Organiz. y organos extraterritoriales (086)",5,,,1,4,,,,,,,
"Actividad economica no especificada (087)",1305,,6,22,57,,,,2,4,,1214
"Hombres (088)",34723,70,1949,1583,1023,4468,4266,3315,6825,10345,247,632
"Agric., ganadería, caza y silvicultura (089)",9438,2,47,91,36,,3863,17,80,5302,,
"Pesca (090)",658,,7,10,9,,403,4,29,196,,
"Explotación de minas y canteras (091)",236,1,10,10,10,3,,108,28,66,,
"Industrias manufactureras (092)",2833,1,53,108,81,24,,1911,373,282,,
"Suministro de electricidad, gas y agua (093)",223,,15,34,16,,,73,45,40,,
"Construcción (094)",2744,1,32,72,5,,,179,1803,652,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",5949,3,54,272,70,3340,,939,159,1112,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",1041,1,11,39,4,156,,711,79,40,,
"Comercio al por mayor (097)",535,1,10,52,37,311,,4,25,95,,
"Comercio al por menor (098)",4373,1,33,181,29,2873,,224,55,977,,
"Hoteles y restaurantes (099)",912,,27,50,36,509,,,,290,,
"Trans., almac. y comunicaciones (100)",5325,5,19,85,92,,,19,4160,945,,
"Intermediación financiera (101)",118,3,10,20,76,,,,,9,,
"Activid.inmobil., empres. y alquileres (102)",1887,3,309,357,215,480,,32,74,417,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",891,18,97,76,222,38,,4,41,148,247,
"Enseñanza (104)",1117,28,1016,13,35,,,,,25,,
"Servicios sociales y de salud (105)",282,,112,104,22,3,,6,11,24,,
"Otras activ. serv.comun.soc y personales (106)",1379,5,136,269,74,70,,23,19,783,,
"Hogares privados con servicio doméstico (107)",53,,1,,,1,,,1,50,,
"Organiz. y organos extraterritoriales (108)",4,,,1,3,,,,,,,
"Actividad economica no especificada (109)",674,,4,11,21,,,,2,4,,632
"Mujeres (110)",19210,29,2397,958,1160,5662,868,598,294,6644,18,582
"Agric., ganadería, caza y silvicultura (111)",3224,,12,32,18,1,864,2,,2295,,
"Pesca (112)",14,,1,2,2,,4,,,5,,
"Explotación de minas y canteras (113)",9,,1,3,1,1,,1,,2,,
"Industrias manufactureras (114)",995,,20,44,49,16,,559,200,107,,
"Suministro de electricidad, gas y agua (115)",17,,1,2,12,,,,,2,,
"Construcción (116)",44,,2,5,3,,,2,19,13,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",5808,1,41,134,104,4283,,27,3,1215,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",79,,2,2,17,38,,14,2,4,,
"Comercio al por mayor (119)",329,1,10,31,26,238,,,1,22,,
"Comercio al por menor (120)",5400,,29,101,61,4007,,13,,1189,,
"Hoteles y restaurantes (121)",1891,,10,25,44,1036,,,,776,,
"Trans., almac. y comunicaciones (122)",342,1,15,42,70,15,,,71,128,,
"Intermediación financiera (123)",103,,5,21,74,,,,,3,,
"Activid.inmobil., empres. y alquileres (124)",689,1,123,163,295,3,,3,,101,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",532,7,97,118,242,10,,,,40,18,
"Enseñanza (126)",1921,18,1828,6,60,,,,,9,,
"Servicios sociales y de salud (127)",581,,205,257,60,23,,1,,35,,
"Otras activ. serv.comun.soc y personales (128)",871,1,34,92,89,262,,3,1,389,,
"Hogares privados con servicio doméstico (129)",1537,,,1,,12,,,,1524,,
"Organiz. y organos extraterritoriales (130)",1,,,,1,,,,,,,
"Actividad economica no especificada (131)",631,,2,11,36,,,,,,,582
,,,,,,,,,,,,
"RURAL (132)",11503,10,301,185,140,707,2329,369,716,6609,21,116
"Agric., ganadería, caza y silvicultura (133)",8012,2,17,30,7,,2312,1,22,5621,,
"Pesca (134)",28,,,,1,,17,,,10,,
"Explotación de minas y canteras (135)",16,,3,,,,,8,1,4,,
"Industrias manufactureras (136)",446,,1,20,7,4,,266,122,26,,
"Suministro de electricidad, gas y agua (137)",18,,1,3,4,,,3,7,,,
"Construcción (138)",229,,1,2,,,,13,135,78,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",779,,14,32,7,473,,69,9,175,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",78,,3,4,,18,,49,,4,,
"Comercio al por mayor (141)",87,,5,8,2,42,,,2,28,,
"Comercio al por menor (142)",614,,6,20,5,413,,20,7,143,,
"Hoteles y restaurantes (143)",230,,,4,5,138,,,,83,,
"Trans., almac. y comunicaciones (144)",527,,5,8,12,3,,1,406,92,,
"Intermediación financiera (145)",13,,1,4,7,,,,,1,,
"Activid.inmobil., empres. y alquileres (146)",180,1,28,21,26,62,,5,6,31,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",224,4,12,13,35,4,,,5,130,21,
"Enseñanza (148)",203,2,190,,8,,,,,3,,
"Servicios sociales y de salud (149)",61,,22,30,3,3,,,1,2,,
"Otras activ. serv.comun.soc y personales (150)",167,1,5,16,4,20,,3,2,116,,
"Hogares privados con servicio doméstico (151)",236,,,1,,,,,,235,,
"Actividad economica no especificada (153)",134,,1,1,14,,,,,2,,116
"Hombres (154)",8392,9,132,102,61,319,2070,325,693,4582,21,78
"Agric., ganadería, caza y silvicultura (155)",6137,2,14,23,4,,2053,1,22,4018,,
"Pesca (156)",28,,,,1,,17,,,10,,
"Explotación de minas y canteras (157)",15,,2,,,,,8,1,4,,
"Industrias manufactureras (158)",363,,,10,5,2,,224,105,17,,
"Suministro de electricidad, gas y agua (159)",16,,,3,3,,,3,7,,,
"Construcción (160)",228,,1,1,,,,13,135,78,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",377,,6,18,2,196,,67,9,79,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",71,,3,4,,12,,48,,4,,
"Comercio al por mayor (163)",60,,1,3,,26,,,2,28,,
"Comercio al por menor (164)",246,,2,11,2,158,,19,7,47,,
"Hoteles y restaurantes (165)",80,,,1,1,51,,,,27,,
"Trans., almac. y comunicaciones (166)",501,,4,5,7,1,,1,402,81,,
"Intermediación financiera (167)",7,,1,1,4,,,,,1,,
"Activid.inmobil., empres. y alquileres (168)",140,1,17,13,9,61,,5,6,28,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",193,4,8,8,16,4,,,3,129,21,
"Enseñanza (170)",79,1,72,,3,,,,,3,,
"Servicios sociales y de salud (171)",11,,2,7,1,,,,1,,,
"Otras activ. serv.comun.soc y personales (172)",118,1,4,11,1,4,,3,2,92,,
"Hogares privados con servicio doméstico (173)",13,,,,,,,,,13,,
"Actividad economica no especificada (175)",86,,1,1,4,,,,,2,,78
"Mujeres (176)",3111,1,169,83,79,388,259,44,23,2027,,38
"Agric., ganadería, caza y silvicultura (177)",1875,,3,7,3,,259,,,1603,,
"Explotación de minas y canteras (179)",1,,1,,,,,,,,,
"Industrias manufactureras (180)",83,,1,10,2,2,,42,17,9,,
"Suministro de electricidad, gas y agua (181)",2,,1,,1,,,,,,,
"Construcción (182)",1,,,1,,,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",402,,8,14,5,277,,2,,96,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",7,,,,,6,,1,,,,
"Comercio al por mayor (185)",27,,4,5,2,16,,,,,,
"Comercio al por menor (186)",368,,4,9,3,255,,1,,96,,
"Hoteles y restaurantes (187)",150,,,3,4,87,,,,56,,
"Trans., almac. y comunicaciones (188)",26,,1,3,5,2,,,4,11,,
"Intermediación financiera (189)",6,,,3,3,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",40,,11,8,17,1,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",31,,4,5,19,,,,2,1,,
"Enseñanza (192)",124,1,118,,5,,,,,,,
"Servicios sociales y de salud (193)",50,,20,23,2,3,,,,2,,
"Otras activ. serv.comun.soc y personales (194)",49,,1,5,3,16,,,,24,,
"Hogares privados con servicio doméstico (195)",223,,,1,,,,,,222,,
"Actividad economica no especificada (197)",48,,,,10,,,,,,,38
