"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Agric., ganadería, caza y silvicultura (045)",1757,444,14,739,427,32,58,17,26
"Pesca (046)",2,,,,,,,1,1
"Explotación de minas y canteras (047)",1,,,,,,,,1
"Industrias manufactureras (048)",236,5,,49,99,13,35,17,18
"Suministro de electricidad, gas y agua (049)",7,,,,4,,3,,
"Construcción (050)",34,2,,13,16,1,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2230,194,,555,803,154,314,66,144
"Venta, mant.y rep. veh.autom.y motoc. (052)",34,,,5,11,2,9,4,3
"Comercio al por mayor (053)",89,3,,13,42,5,18,2,6
"Comercio al por menor (054)",2107,191,,537,750,147,287,60,135
"Hoteles y restaurantes (055)",664,52,,182,259,45,73,19,34
"Trans., almac. y comunicaciones (056)",110,1,,8,32,15,30,11,13
"Intermediación financiera (057)",49,,,,3,,16,7,23
"Activid.inmobil., empres. y de alquiler (058)",172,,,7,25,23,56,15,46
"Admin.pub. y defensa; p. segur.soc.afil (059)",161,4,,14,24,12,52,17,38
"Enseñanza (060)",933,,,2,47,53,422,33,376
"Servicios sociales y de salud (061)",218,,,,14,13,84,12,95
"Otras activ. serv.comun.soc y personales (062)",205,21,,32,63,19,38,8,24
"Hogares privados con servicio doméstico (063)",590,69,2,202,236,32,33,9,7
"Actividad economica no especificada (065)",279,49,,80,78,23,27,7,15
,,,,,,,,,
"URBANA (066)",22281,1312,22,5822,8200,1328,2731,782,2084
"Agric., ganadería, caza y silvicultura (067)",7690,726,14,3164,2842,277,327,129,211
"Pesca (068)",34,3,,5,15,1,3,2,5
"Explotación de minas y canteras (069)",22,,,1,7,2,4,1,7
"Industrias manufactureras (070)",1072,33,,249,480,55,136,60,59
"Suministro de electricidad, gas y agua (071)",51,1,,2,17,2,20,2,7
"Construcción (072)",1097,37,1,257,545,65,93,33,66
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4828,246,4,1080,1943,341,632,201,381
"Venta, mant.y rep. veh.autom.y motoc. (074)",400,7,,60,172,34,61,20,46
"Comercio al por mayor (075)",249,4,,31,112,19,47,12,24
"Comercio al por menor (076)",4179,235,4,989,1659,288,524,169,311
"Hoteles y restaurantes (077)",962,55,,254,399,67,104,31,52
"Trans., almac. y comunicaciones (078)",2075,59,1,353,1049,160,238,98,117
"Intermediación financiera (079)",119,,,,10,6,43,12,48
"Activid.inmobil., empres. y de alquiler (080)",610,5,,40,149,84,138,48,146
"Admin.pub. y defensa; p. segur.soc.afil (081)",466,11,,45,98,40,121,41,110
"Enseñanza (082)",1444,1,,5,73,74,604,57,630
"Servicios sociales y de salud (083)",353,1,,2,38,27,110,25,150
"Otras activ. serv.comun.soc y personales (084)",504,26,,69,182,61,88,22,56
"Hogares privados con servicio doméstico (085)",571,61,2,193,234,34,33,7,7
"Actividad economica no especificada (087)",383,47,,103,119,32,37,13,32
"Hombres (088)",15338,660,9,4185,6241,913,1539,551,1240
"Agric., ganadería, caza y silvicultura (089)",6422,430,3,2617,2535,248,283,116,190
"Pesca (090)",32,3,,5,15,1,3,1,4
"Explotación de minas y canteras (091)",21,,,1,7,2,4,1,6
"Industrias manufactureras (092)",844,28,,204,383,43,102,43,41
"Suministro de electricidad, gas y agua (093)",44,1,,2,13,2,17,2,7
"Construcción (094)",1074,35,1,250,533,64,92,33,66
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2665,70,4,542,1155,193,327,135,239
"Venta, mant.y rep. veh.autom.y motoc. (096)",367,7,,55,161,32,53,16,43
"Comercio al por mayor (097)",162,1,,18,72,14,29,10,18
"Comercio al por menor (098)",2136,62,4,469,922,147,245,109,178
"Hoteles y restaurantes (099)",315,9,,77,145,23,31,12,18
"Trans., almac. y comunicaciones (100)",1968,58,1,347,1018,145,208,87,104
"Intermediación financiera (101)",71,,,,7,6,28,5,25
"Activid.inmobil., empres. y de alquiler (102)",443,5,,33,124,63,84,33,101
"Admin.pub. y defensa; p. segur.soc.afil (103)",310,7,,31,74,28,71,26,73
"Enseñanza (104)",542,1,,3,34,24,196,24,260
"Servicios sociales y de salud (105)",143,1,,2,24,15,31,13,57
"Otras activ. serv.comun.soc y personales (106)",304,5,,39,121,43,50,14,32
"Hogares privados con servicio doméstico (107)",16,1,,4,7,3,1,,
"Actividad economica no especificada (109)",124,6,,28,46,10,11,6,17
"Mujeres (110)",6943,652,13,1637,1959,415,1192,231,844
"Agric., ganadería, caza y silvicultura (111)",1268,296,11,547,307,29,44,13,21
"Pesca (112)",2,,,,,,,1,1
"Explotación de minas y canteras (113)",1,,,,,,,,1
"Industrias manufactureras (114)",228,5,,45,97,12,34,17,18
"Suministro de electricidad, gas y agua (115)",7,,,,4,,3,,
"Construcción (116)",23,2,,7,12,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2163,176,,538,788,148,305,66,142
"Venta, mant.y rep. veh.autom.y motoc. (118)",33,,,5,11,2,8,4,3
"Comercio al por mayor (119)",87,3,,13,40,5,18,2,6
"Comercio al por menor (120)",2043,173,,520,737,141,279,60,133
"Hoteles y restaurantes (121)",647,46,,177,254,44,73,19,34
"Trans., almac. y comunicaciones (122)",107,1,,6,31,15,30,11,13
"Intermediación financiera (123)",48,,,,3,,15,7,23
"Activid.inmobil., empres. y de alquiler (124)",167,,,7,25,21,54,15,45
"Admin.pub. y defensa; p. segur.soc.afil (125)",156,4,,14,24,12,50,15,37
"Enseñanza (126)",902,,,2,39,50,408,33,370
"Servicios sociales y de salud (127)",210,,,,14,12,79,12,93
"Otras activ. serv.comun.soc y personales (128)",200,21,,30,61,18,38,8,24
"Hogares privados con servicio doméstico (129)",555,60,2,189,227,31,32,7,7
"Actividad economica no especificada (131)",259,41,,75,73,22,26,7,15
,,,,,,,,,
"RURAL (132)",4359,576,8,1754,1545,130,155,63,128
"Agric., ganadería, caza y silvicultura (133)",3618,502,8,1552,1259,88,79,47,83
"Pesca (134)",4,,,4,,,,,
"Explotación de minas y canteras (135)",1,,,1,,,,,
"Industrias manufactureras (136)",61,1,,20,29,2,4,3,2
"Suministro de electricidad, gas y agua (137)",1,,,,,1,,,
"Construcción (138)",121,8,,50,51,2,6,3,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",155,22,,40,54,11,22,1,5
"Venta, mant.y rep. veh.autom.y motoc. (140)",20,,,2,3,2,11,1,1
"Comercio al por mayor (141)",7,,,,7,,,,
"Comercio al por menor (142)",128,22,,38,44,9,11,,4
"Hoteles y restaurantes (143)",26,6,,8,8,1,,1,2
"Trans., almac. y comunicaciones (144)",168,12,,43,87,10,9,2,5
"Intermediación financiera (145)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (146)",36,3,,5,16,4,3,1,4
"Admin.pub. y defensa; p. segur.soc.afil (147)",13,1,,,2,1,3,2,4
"Enseñanza (148)",51,,,,12,4,21,1,13
"Servicios sociales y de salud (149)",13,,,1,1,2,5,,4
"Otras activ. serv.comun.soc y personales (150)",20,,,9,6,2,,,3
"Hogares privados con servicio doméstico (151)",35,9,,13,9,1,1,2,
"Actividad economica no especificada (153)",35,12,,8,11,1,1,,2
"Hombres (154)",3654,387,5,1508,1374,110,105,54,111
"Agric., ganadería, caza y silvicultura (155)",3129,354,5,1360,1139,85,65,43,78
"Pesca (156)",4,,,4,,,,,
"Explotación de minas y canteras (157)",1,,,1,,,,,
"Industrias manufactureras (158)",53,1,,16,27,1,3,3,2
"Suministro de electricidad, gas y agua (159)",1,,,,,1,,,
"Construcción (160)",110,8,,44,47,2,6,2,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",88,4,,23,39,5,13,1,3
"Venta, mant.y rep. veh.autom.y motoc. (162)",19,,,2,3,2,10,1,1
"Comercio al por mayor (163)",5,,,,5,,,,
"Comercio al por menor (164)",64,4,,21,31,3,3,,2
"Hoteles y restaurantes (165)",9,,,3,3,,,1,2
"Trans., almac. y comunicaciones (166)",165,12,,41,86,10,9,2,5
"Activid.inmobil., empres. y de alquiler (168)",31,3,,5,16,2,1,1,3
"Admin.pub. y defensa; p. segur.soc.afil (169)",8,1,,,2,1,1,,3
"Enseñanza (170)",20,,,,4,1,7,1,7
"Servicios sociales y de salud (171)",5,,,1,1,1,,,2
"Otras activ. serv.comun.soc y personales (172)",15,,,7,4,1,,,3
"Actividad economica no especificada (175)",15,4,,3,6,,,,2
"Mujeres (176)",705,189,3,246,171,20,50,9,17
"Agric., ganadería, caza y silvicultura (177)",489,148,3,192,120,3,14,4,5
"Industrias manufactureras (180)",8,,,4,2,1,1,,
"Construcción (182)",11,,,6,4,,,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",67,18,,17,15,6,9,,2
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,,1,,
"Comercio al por mayor (185)",2,,,,2,,,,
"Comercio al por menor (186)",64,18,,17,13,6,8,,2
"Hoteles y restaurantes (187)",17,6,,5,5,1,,,
"Trans., almac. y comunicaciones (188)",3,,,2,1,,,,
"Intermediación financiera (189)",1,,,,,,1,,
"Activid.inmobil., empres. y de alquiler (190)",5,,,,,2,2,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",5,,,,,,2,2,1
"Enseñanza (192)",31,,,,8,3,14,,6
"Servicios sociales y de salud (193)",8,,,,,1,5,,2
"Otras activ. serv.comun.soc y personales (194)",5,,,2,2,1,,,
"Hogares privados con servicio doméstico (195)",35,9,,13,9,1,1,2,
"Actividad economica no especificada (197)",20,8,,5,5,1,1,,
