"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",83,68,4,62,1,,1,,,,15,68
"De 20 a 24 años (023)",244,232,3,179,42,8,,,,,12,287
"De 25 a 29 años (024)",334,323,4,189,95,23,11,1,,,11,499
"De 30 a 34 años (025)",367,363,3,154,135,41,27,,1,2,4,691
"De 35 a 39 años (026)",384,378,4,103,122,89,53,7,,,6,888
"De 40 a 44 años (027)",365,362,4,82,95,79,77,19,4,2,3,1031
"De 45 a 49 años (028)",330,327,1,61,65,64,89,35,10,2,3,1095
"De 50 y más años (029)",878,865,9,72,116,127,236,165,91,49,13,4119
"Casado(a) (030)",14319,14106,344,1851,3159,2457,3153,1730,910,502,213,53806
"De 12 a 14 años (031)",7,2,1,,1,,,,,,5,2
"De 15 a 19 años (032)",67,44,13,25,5,,1,,,,23,39
"De 20 a 24 años (033)",412,376,38,243,81,11,2,1,,,36,455
"De 25 a 29 años (034)",931,884,59,419,291,91,22,2,,,47,1383
"De 30 a 34 años (035)",1365,1329,55,382,550,222,108,10,1,1,36,2695
"De 35 a 39 años (036)",1691,1673,32,271,629,371,306,55,9,,18,4363
"De 40 a 44 años (037)",1785,1768,26,170,569,435,429,108,18,13,17,5464
"De 45 a 49 años (038)",1645,1641,25,109,374,394,477,179,70,13,4,6020
"De 50 y más años (039)",6416,6389,95,232,659,933,1808,1375,812,475,27,33385
"Viudo(a) (040)",3191,3155,45,166,294,368,816,637,481,348,36,17617
"De 15 a 19 años (042)",4,3,,,1,1,1,,,,1,9
"De 20 a 24 años (043)",7,7,,4,3,,,,,,,10
"De 25 a 29 años (044)",13,12,,5,3,2,2,,,,1,25
"De 30 a 34 años (045)",43,42,1,11,14,6,7,2,1,,1,106
"De 35 a 39 años (046)",43,42,,8,12,7,12,2,1,,1,131
"De 40 a 44 años (047)",90,90,4,8,21,13,25,13,5,1,,331
"De 45 a 49 años (048)",143,142,1,8,21,28,52,19,11,2,1,606
"De 50 y más años (049)",2848,2817,39,122,219,311,717,601,463,345,31,16399
"Divorciado(a) (050)",220,210,3,52,50,35,34,19,11,6,10,687
"De 15 a 19 años (052)",2,,,,,,,,,,2,
"De 20 a 24 años (053)",1,1,,,1,,,,,,,2
"De 25 a 29 años (054)",10,8,,4,4,,,,,,2,12
"De 30 a 34 años (055)",17,16,,11,3,,1,1,,,1,28
"De 35 a 39 años (056)",23,23,,6,11,4,1,1,,,,51
"De 40 a 44 años (057)",32,30,1,14,6,4,3,2,,,2,63
"De 45 a 49 años (058)",31,30,1,6,6,10,4,2,1,,1,86
"De 50 y más años (059)",104,102,1,11,19,17,25,13,10,6,2,445
"Soltero(a) (060)",16969,14043,11886,1321,505,212,119,,,,2926,3443
"De 12 a 14 años (061)",4141,4138,4134,4,,,,,,,3,4
"De 15 a 19 años (062)",5491,5490,5372,110,7,1,,,,,1,127
"De 20 a 24 años (063)",2817,1911,1553,294,60,4,,,,,906,426
"De 25 a 29 años (064)",1450,601,258,238,80,22,3,,,,849,476
"De 30 a 34 años (065)",849,455,143,183,85,30,14,,,,394,499
"De 35 a 39 años (066)",613,371,88,153,77,34,19,,,,242,485
"De 40 a 44 años (067)",458,283,71,120,49,29,14,,,,175,361
"De 45 a 49 años (068)",333,204,47,68,51,26,12,,,,129,296
"De 50 y más años (069)",817,590,220,151,96,66,57,,,,227,769
,,,,,,,,,,,,
"URBANA (080)",45095,41601,11239,7409,7325,4970,5568,2801,1458,831,3494,100950
"De 12 a 14 años (081)",3577,3547,3534,12,1,,,,,,30,14
"De 15 a 19 años (082)",5611,5437,4787,580,59,9,2,,,,174,733
"De 20 a 24 años (083)",5007,3962,1563,1773,529,74,18,5,,,1045,3162
"De 25 a 29 años (084)",4699,3764,384,1704,1207,371,90,6,2,,935,5660
"De 30 a 34 años (085)",4319,3893,238,1126,1437,698,352,34,4,4,426,7874
"De 35 a 39 años (086)",4119,3853,151,770,1312,859,631,113,13,4,266,9528
"De 40 a 44 años (087)",3659,3472,120,489,993,795,797,220,43,15,187,10251
"De 45 a 49 años (088)",2956,2820,84,308,611,624,763,303,102,25,136,9845
"De 50 y más años (089)",11148,10853,378,647,1176,1540,2915,2120,1294,783,295,53883
"Conviviente (090)",11936,11486,656,3476,3051,1776,1558,610,238,121,450,28942
"De 12 a 14 años (091)",37,15,7,8,,,,,,,22,8
"De 15 a 19 años (092)",725,592,134,404,47,7,,,,,133,519
"De 20 a 24 años (093)",1935,1778,193,1139,373,53,16,4,,,157,2136
"De 25 a 29 años (094)",2268,2192,125,939,802,261,59,4,2,,76,3610
"De 30 a 34 años (095)",1944,1919,65,429,741,436,222,23,2,1,25,4332
"De 35 a 39 años (096)",1637,1623,38,267,516,404,318,67,9,4,14,4416
"De 40 a 44 años (097)",1206,1199,24,124,295,290,330,108,22,6,7,3956
"De 45 a 49 años (098)",773,768,22,70,129,148,228,114,41,16,5,3049
"De 50 y más años (099)",1411,1400,48,96,148,177,385,290,162,94,11,6916
"Separado(a) (100)",2643,2577,25,796,606,385,435,197,89,44,66,7578
"De 12 a 14 años (101)",3,2,1,1,,,,,,,1,1
"De 15 a 19 años (102)",72,57,3,53,1,,,,,,15,55
"De 20 a 24 años (103)",209,197,1,150,38,8,,,,,12,250
"De 25 a 29 años (104)",297,286,4,167,85,19,10,1,,,11,441
"De 30 a 34 años (105)",329,325,3,142,116,37,24,,1,2,4,617
"De 35 a 39 años (106)",341,335,4,93,111,76,44,7,,,6,778
"De 40 a 44 años (107)",326,323,2,71,88,71,70,18,2,1,3,912
"De 45 a 49 años (108)",288,285,1,56,62,55,76,27,7,1,3,912
"De 50 y más años (109)",778,767,6,63,105,119,211,144,79,40,11,3612
"Casado(a) (110)",12603,12404,311,1703,2891,2238,2732,1431,717,381,199,45682
"De 12 a 14 años (111)",5,1,,,1,,,,,,4,2
"De 15 a 19 años (112)",59,37,11,21,4,,1,,,,22,33
"De 20 a 24 años (113)",346,312,28,207,65,9,2,1,,,34,381
"De 25 a 29 años (114)",805,760,53,374,245,71,16,1,,,45,1155
"De 30 a 34 años (115)",1221,1187,52,363,484,191,87,8,1,1,34,2344
"De 35 a 39 años (116)",1512,1495,29,256,590,338,241,38,3,,17,3734
"De 40 a 44 años (117)",1599,1584,25,162,539,393,362,80,16,7,15,4716
"De 45 a 49 años (118)",1432,1428,24,104,348,360,398,144,44,6,4,4988
"De 50 y más años (119)",5624,5600,89,216,615,876,1625,1159,653,367,24,28329
"Viudo(a) (120)",2775,2741,40,155,267,341,704,548,406,280,34,14973
"De 15 a 19 años (122)",4,3,,,1,1,1,,,,1,9
"De 20 a 24 años (123)",6,6,,4,2,,,,,,,8
"De 25 a 29 años (124)",11,10,,4,3,1,2,,,,1,21
"De 30 a 34 años (125)",37,36,1,10,13,5,5,2,,,1,83
"De 35 a 39 años (126)",37,37,,8,11,7,9,1,1,,,108
"De 40 a 44 años (127)",75,75,4,7,19,11,18,12,3,1,,267
"De 45 a 49 años (128)",130,129,1,8,19,27,47,16,9,2,1,540
"De 50 y más años (129)",2475,2445,34,114,199,289,622,517,393,277,30,13937
"Divorciado(a) (130)",206,196,3,52,48,34,31,15,8,5,10,604
"De 15 a 19 años (132)",2,,,,,,,,,,2,
"De 20 a 24 años (133)",1,1,,,1,,,,,,,2
"De 25 a 29 años (134)",10,8,,4,4,,,,,,2,12
"De 30 a 34 años (135)",17,16,,11,3,,1,1,,,1,28
"De 35 a 39 años (136)",22,22,,6,11,4,1,,,,,44
"De 40 a 44 años (137)",32,30,1,14,6,4,3,2,,,2,63
"De 45 a 49 años (138)",30,29,1,6,5,10,4,2,1,,1,84
"De 50 y más años (139)",92,90,1,11,18,16,22,10,7,5,2,371
"Soltero(a) (140)",14932,12197,10204,1227,462,196,108,,,,2735,3171
"De 12 a 14 años (141)",3532,3529,3526,3,,,,,,,3,3
"De 15 a 19 años (142)",4749,4748,4639,102,6,1,,,,,1,117
"De 20 a 24 años (143)",2510,1668,1341,273,50,4,,,,,842,385
"De 25 a 29 años (144)",1308,508,202,216,68,19,3,,,,800,421
"De 30 a 34 años (145)",771,410,117,171,80,29,13,,,,361,470
"De 35 a 39 años (146)",570,341,80,140,73,30,18,,,,229,448
"De 40 a 44 años (147)",421,261,64,111,46,26,14,,,,160,337
"De 45 a 49 años (148)",303,181,35,64,48,24,10,,,,122,272
"De 50 y más años (149)",768,551,200,147,91,63,50,,,,217,718
,,,,,,,,,,,,
"RURAL (160)",7082,6825,1865,1067,1006,685,986,604,363,249,257,19235
"De 12 a 14 años (161)",620,615,611,4,,,,,,,5,4
"De 15 a 19 años (162)",935,919,788,118,12,,1,,,,16,146
"De 20 a 24 años (163)",866,786,263,359,138,23,3,,,,80,716
"De 25 a 29 años (164)",792,732,79,274,252,98,26,3,,,60,1200
"De 30 a 34 años (165)",676,639,35,127,243,137,89,4,1,3,37,1470
"De 35 a 39 años (166)",600,584,17,77,131,131,170,48,10,,16,1849
"De 40 a 44 años (167)",508,490,13,39,80,113,156,68,11,10,18,1858
"De 45 a 49 años (168)",473,465,16,17,45,76,151,91,55,14,8,2207
"De 50 y más años (169)",1612,1595,43,52,105,107,390,390,286,222,17,9785
"Conviviente (170)",2553,2505,137,706,601,376,380,182,75,48,48,7010
"De 12 a 14 años (171)",8,4,2,2,,,,,,,4,2
"De 15 a 19 años (172)",174,159,52,97,10,,,,,,15,117
"De 20 a 24 años (173)",457,443,39,273,107,21,3,,,,14,562
"De 25 a 29 años (174)",485,476,17,184,184,70,19,2,,,9,855
"De 30 a 34 años (175)",410,408,6,83,152,100,62,2,,3,2,993
"De 35 a 39 años (176)",328,327,6,39,76,81,92,29,4,,1,1043
"De 40 a 44 años (177)",231,230,3,10,38,58,75,38,5,3,1,903
"De 45 a 49 años (178)",174,173,3,3,10,30,52,45,24,6,1,900
"De 50 y más años (179)",286,285,9,15,24,16,77,66,42,36,1,1635
"Separado(a) (180)",346,344,8,108,65,46,59,30,17,11,2,1102
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",11,11,1,9,,,1,,,,,13
"De 20 a 24 años (183)",35,35,2,29,4,,,,,,,37
"De 25 a 29 años (184)",37,37,,22,10,4,1,,,,,58
"De 30 a 34 años (185)",38,38,,12,19,4,3,,,,,74
"De 35 a 39 años (186)",43,43,,10,11,13,9,,,,,110
"De 40 a 44 años (187)",39,39,2,11,7,8,7,1,2,1,,119
"De 45 a 49 años (188)",42,42,,5,3,9,13,8,3,1,,183
"De 50 y más años (189)",100,98,3,9,11,8,25,21,12,9,2,507
"Casado(a) (190)",1716,1702,33,148,268,219,421,299,193,121,14,8124
"De 12 a 14 años (191)",2,1,1,,,,,,,,1,
"De 15 a 19 años (192)",8,7,2,4,1,,,,,,1,6
"De 20 a 24 años (193)",66,64,10,36,16,2,,,,,2,74
"De 25 a 29 años (194)",126,124,6,45,46,20,6,1,,,2,228
"De 30 a 34 años (195)",144,142,3,19,66,31,21,2,,,2,351
"De 35 a 39 años (196)",179,178,3,15,39,33,65,17,6,,1,629
"De 40 a 44 años (197)",186,184,1,8,30,42,67,28,2,6,2,748
"De 45 a 49 años (198)",213,213,1,5,26,34,79,35,26,7,,1032
"De 50 y más años (199)",792,789,6,16,44,57,183,216,159,108,3,5056
"Viudo(a) (200)",416,414,5,11,27,27,112,89,75,68,2,2644
"De 20 a 24 años (203)",1,1,,,1,,,,,,,2
"De 25 a 29 años (204)",2,2,,1,,1,,,,,,4
"De 30 a 34 años (205)",6,6,,1,1,1,2,,1,,,23
"De 35 a 39 años (206)",6,5,,,1,,3,1,,,1,23
"De 40 a 44 años (207)",15,15,,1,2,2,7,1,2,,,64
"De 45 a 49 años (208)",13,13,,,2,1,5,3,2,,,66
"De 50 y más años (209)",373,372,5,8,20,22,95,84,70,68,1,2462
"Divorciado(a) (210)",14,14,,,2,1,3,4,3,1,,83
"De 35 a 39 años (216)",1,1,,,,,,1,,,,7
"De 45 a 49 años (218)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",12,12,,,1,1,3,3,3,1,,74
"Soltero(a) (220)",2037,1846,1682,94,43,16,11,,,,191,272
"De 12 a 14 años (221)",609,609,608,1,,,,,,,,1
"De 15 a 19 años (222)",742,742,733,8,1,,,,,,,10
"De 20 a 24 años (223)",307,243,212,21,10,,,,,,64,41
"De 25 a 29 años (224)",142,93,56,22,12,3,,,,,49,55
"De 30 a 34 años (225)",78,45,26,12,5,1,1,,,,33,29
"De 35 a 39 años (226)",43,30,8,13,4,4,1,,,,13,37
"De 40 a 44 años (227)",37,22,7,9,3,3,,,,,15,24
"De 45 a 49 años (228)",30,23,12,4,3,2,2,,,,7,24
"De 50 y más años (229)",49,39,20,4,5,3,7,,,,10,51
