"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Profes., científicos e intelectuales (038)",1287,,,,16,62,425,108,676
"Técnicos de nivel medio ytrab.asimilados (039)",296,1,,9,41,56,126,21,42
"Jefes y empleados de oficina (040)",266,,,,72,26,71,25,72
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1434,35,1,287,633,135,156,84,103
"Agricult.trabaj. calif.agrop. y pesquros (042)",2372,200,4,788,1028,89,130,45,88
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",1152,28,1,266,537,88,99,66,67
"Obreros. construc., conf., papel, fab., instr (044)",1294,18,,180,746,116,86,74,74
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",3538,251,6,1046,1669,208,215,74,69
"Otra (046)",78,,,,10,3,38,9,18
"Ocupación no especificada (047)",314,17,1,84,127,19,35,10,21
"Hombres (048)",7154,132,6,1289,3244,533,772,379,799
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",20,,,,3,3,7,,7
"Profes., científicos e intelectuales (050)",709,,,,13,41,189,77,389
"Técnicos de nivel medio ytrab.asimilados (051)",205,,,5,29,43,77,19,32
"Jefes y empleados de oficina (052)",155,,,,48,15,40,15,37
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",522,4,1,69,246,59,48,39,56
"Agricult.trabaj. calif.agrop. y pesquros (054)",1471,37,1,414,753,60,89,41,76
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",979,21,1,216,462,77,83,60,59
"Obreros. construc., conf., papel, fab., instr (056)",1279,18,,179,738,116,83,73,72
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1616,49,2,380,888,108,105,44,40
"Otra (058)",74,,,,8,3,37,8,18
"Ocupación no especificada (059)",124,3,1,26,56,8,14,3,13
"Mujeres (060)",4901,418,7,1371,1639,272,617,138,439
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",4,,,,1,,1,1,1
"Profes., científicos e intelectuales (062)",578,,,,3,21,236,31,287
"Técnicos de nivel medio ytrab.asimilados (063)",91,1,,4,12,13,49,2,10
"Jefes y empleados de oficina (064)",111,,,,24,11,31,10,35
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",912,31,,218,387,76,108,45,47
"Agricult.trabaj. calif.agrop. y pesquros (066)",901,163,3,374,275,29,41,4,12
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",173,7,,50,75,11,16,6,8
"Obreros. construc., conf., papel, fab., instr (068)",15,,,1,8,,3,1,2
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1922,202,4,666,781,100,110,30,29
"Otra (070)",4,,,,2,,1,1,
"Ocupación no especificada (071)",190,14,,58,71,11,21,7,8
,,,,,,,,,
"RURAL (072)",6982,419,2,2237,3207,272,431,122,292
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",10,,,,4,,1,2,3
"Profes., científicos e intelectuales (074)",255,,,,5,11,92,23,124
"Técnicos de nivel medio ytrab.asimilados (075)",87,,,4,21,15,32,5,10
"Jefes y empleados de oficina (076)",84,,,1,42,3,20,6,12
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",283,13,,54,127,30,31,10,18
"Agricult.trabaj. calif.agrop. y pesquros (078)",2427,161,1,991,1056,63,77,29,49
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",313,2,,46,182,25,47,6,5
"Obreros. construc., conf., papel, fab., instr (080)",422,,,46,292,32,34,6,12
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",2999,234,1,1074,1434,89,89,33,45
"Otra (082)",13,,,,2,,3,2,6
"Ocupación no especificada (083)",89,9,,21,42,4,5,,8
"Hombres (084)",4217,85,1,1089,2314,182,267,87,192
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",8,,,,3,,,2,3
"Profes., científicos e intelectuales (086)",146,,,,4,8,46,14,74
"Técnicos de nivel medio ytrab.asimilados (087)",61,,,4,16,13,16,5,7
"Jefes y empleados de oficina (088)",55,,,1,37,,7,3,7
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",121,3,,23,60,13,11,4,7
"Agricult.trabaj. calif.agrop. y pesquros (090)",1639,33,,591,846,47,55,25,42
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",267,1,,34,164,20,38,5,5
"Obreros. construc., conf., papel, fab., instr (092)",415,,,44,289,32,32,6,12
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",1443,46,1,380,867,48,57,21,23
"Otra (094)",12,,,,2,,2,2,6
"Ocupación no especificada (095)",50,2,,12,26,1,3,,6
"Mujeres (096)",2765,334,1,1148,893,90,164,35,100
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,,1,,1,,
"Profes., científicos e intelectuales (098)",109,,,,1,3,46,9,50
"Técnicos de nivel medio ytrab.asimilados (099)",26,,,,5,2,16,,3
"Jefes y empleados de oficina (100)",29,,,,5,3,13,3,5
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",162,10,,31,67,17,20,6,11
"Agricult.trabaj. calif.agrop. y pesquros (102)",788,128,1,400,210,16,22,4,7
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",46,1,,12,18,5,9,1,
"Obreros. construc., conf., papel, fab., instr (104)",7,,,2,3,,2,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1556,188,,694,567,41,32,12,22
"Otra (106)",1,,,,,,1,,
"Ocupación no especificada (107)",39,7,,9,16,3,2,,2
