"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",10,,,,,,9,1
"De 20 a 24 años (053)",78,,,,,,41,37
"De 25 a 29 años (054)",59,,,,,3,40,16
"De 30 a 34 años (055)",47,,,,,7,31,9
"De 35 a 39 años (056)",34,,,,,7,19,8
"De 40 a 44 años (057)",21,,,,1,8,7,5
"De 45 a 49 años (058)",17,,,,5,8,2,2
"De 50 y más años (059)",12,1,,2,4,2,,3
"Sup. no Univ. completa (060)",887,1,6,19,67,184,335,275
"De 20 a 24 años (063)",79,,,,,,39,40
"De 25 a 29 años (064)",170,,,,,7,82,81
"De 30 a 34 años (065)",170,,,,,36,76,58
"De 35 a 39 años (066)",169,,,,1,46,87,35
"De 40 a 44 años (067)",126,,,,7,54,41,24
"De 45 a 49 años (068)",64,,,,8,29,9,18
"De 50 y más años (069)",109,1,6,19,51,12,1,19
"Sup. Univ. incompleta (070)",82,,,3,5,7,33,34
"De 15 a 19 años (072)",5,,,,,,3,2
"De 20 a 24 años (073)",22,,,,,,9,13
"De 25 a 29 años (074)",16,,,,,,7,9
"De 30 a 34 años (075)",12,,,,,2,6,4
"De 35 a 39 años (076)",5,,,,,,3,2
"De 40 a 44 años (077)",7,,,,,1,4,2
"De 45 a 49 años (078)",6,,,,2,2,1,1
"De 50 y más años (079)",9,,,3,3,2,,1
"Sup. Univ. completa (080)",235,,2,5,13,56,76,83
"De 20 a 24 años (083)",8,,,,,,2,6
"De 25 a 29 años (084)",32,,,,,1,16,15
"De 30 a 34 años (085)",34,,,,,2,19,13
"De 35 a 39 años (086)",35,,,,1,6,14,14
"De 40 a 44 años (087)",36,,,,,13,15,8
"De 45 a 49 años (088)",42,,,,4,15,8,15
"De 50 y más años (089)",48,,2,5,8,19,2,12
,,,,,,,,
"URBANA (100)",5163,36,124,315,610,1032,1672,1374
"De 12 a 14 años (101)",9,,,,,,,9
"De 15 a 19 años (102)",118,,,,,,69,49
"De 20 a 24 años (103)",491,,,,,1,269,221
"De 25 a 29 años (104)",623,,,,,31,371,221
"De 30 a 34 años (105)",592,,,,,105,337,150
"De 35 a 39 años (106)",631,,,,4,186,312,129
"De 40 a 44 años (107)",600,,,1,30,239,222,108
"De 45 a 49 años (108)",458,,,2,83,219,73,81
"De 50 y más años (109)",1641,36,124,312,493,251,19,406
"Sin nivel (110)",787,16,59,110,139,132,112,219
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",4,,,,,,,4
"De 20 a 24 años (113)",16,,,,,,8,8
"De 25 a 29 años (114)",36,,,,,2,20,14
"De 30 a 34 años (115)",33,,,,,8,21,4
"De 35 a 39 años (116)",43,,,,,12,21,10
"De 40 a 44 años (117)",63,,,,2,20,26,15
"De 45 a 49 años (118)",49,,,,7,23,13,6
"De 50 y más años (119)",542,16,59,110,130,67,3,157
"Educacion Inicial (120)",8,,,,,,6,2
"De 15 a 19 años (122)",1,,,,,,1,
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",2,,,,,,1,1
"De 30 a 34 años (125)",3,,,,,,3,
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",2142,17,48,144,301,483,669,480
"De 12 a 14 años (131)",6,,,,,,,6
"De 15 a 19 años (132)",44,,,,,,23,21
"De 20 a 24 años (133)",154,,,,,1,92,61
"De 25 a 29 años (134)",217,,,,,8,151,58
"De 30 a 34 años (135)",202,,,,,35,123,44
"De 35 a 39 años (136)",270,,,,2,87,137,44
"De 40 a 44 años (137)",265,,,,13,112,99,41
"De 45 a 49 años (138)",218,,,1,41,113,34,29
"De 50 y más años (139)",766,17,48,143,245,127,10,176
"Secundaria (140)",938,1,9,34,84,169,386,255
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",58,,,,,,37,21
"De 20 a 24 años (143)",166,,,,,,96,70
"De 25 a 29 años (144)",138,,,,,11,81,46
"De 30 a 34 años (145)",125,,,,,22,76,27
"De 35 a 39 años (146)",106,,,,,32,51,23
"De 40 a 44 años (147)",100,,,1,8,41,35,15
"De 45 a 49 años (148)",74,,,1,18,37,7,11
"De 50 y más años (149)",169,1,9,32,58,26,3,40
"Sup. no Univ. incompleta (150)",213,1,,2,9,24,110,67
"De 15 a 19 años (152)",8,,,,,,7,1
"De 20 a 24 años (153)",62,,,,,,29,33
"De 25 a 29 años (154)",41,,,,,2,26,13
"De 30 a 34 años (155)",35,,,,,5,24,6
"De 35 a 39 años (156)",28,,,,,6,16,6
"De 40 a 44 años (157)",17,,,,,7,6,4
"De 45 a 49 años (158)",13,,,,5,4,2,2
"De 50 y más años (159)",9,1,,2,4,,,2
"Sup. no Univ. completa (160)",777,1,6,18,60,162,288,242
"De 20 a 24 años (163)",63,,,,,,33,30
"De 25 a 29 años (164)",146,,,,,7,71,68
"De 30 a 34 años (165)",151,,,,,31,68,52
"De 35 a 39 años (166)",144,,,,1,43,69,31
"De 40 a 44 años (167)",113,,,,7,45,37,24
"De 45 a 49 años (168)",58,,,,6,25,9,18
"De 50 y más años (169)",102,1,6,18,46,11,1,19
"Sup. Univ. incompleta (170)",74,,,3,4,7,29,31
"De 15 a 19 años (172)",3,,,,,,1,2
"De 20 a 24 años (173)",21,,,,,,9,12
"De 25 a 29 años (174)",14,,,,,,6,8
"De 30 a 34 años (175)",11,,,,,2,5,4
"De 35 a 39 años (176)",5,,,,,,3,2
"De 40 a 44 años (177)",6,,,,,1,4,1
"De 45 a 49 años (178)",6,,,,2,2,1,1
"De 50 y más años (179)",8,,,3,2,2,,1
"Sup. Univ. completa (180)",224,,2,4,13,55,72,78
"De 20 a 24 años (183)",8,,,,,,2,6
"De 25 a 29 años (184)",29,,,,,1,15,13
"De 30 a 34 años (185)",32,,,,,2,17,13
"De 35 a 39 años (186)",34,,,,1,6,14,13
"De 40 a 44 años (187)",36,,,,,13,15,8
"De 45 a 49 años (188)",40,,,,4,15,7,14
"De 50 y más años (189)",45,,2,4,8,18,2,11
,,,,,,,,
"RURAL (200)",13895,88,350,799,1479,2554,5902,2723
"De 12 a 14 años (201)",21,,,,,,1,20
"De 15 a 19 años (202)",538,,,,,,354,184
"De 20 a 24 años (203)",1579,,,,,,1117,462
"De 25 a 29 años (204)",1680,,,,,60,1269,351
"De 30 a 34 años (205)",1554,,,,,187,1135,232
"De 35 a 39 años (206)",1554,,,,11,361,979,203
"De 40 a 44 años (207)",1289,,,,45,459,629,156
"De 45 a 49 años (208)",1152,,,3,122,535,340,152
"De 50 y más años (209)",4528,88,350,796,1301,952,78,963
"Sin nivel (210)",5030,67,291,600,852,868,1239,1113
"De 15 a 19 años (212)",58,,,,,,37,21
"De 20 a 24 años (213)",204,,,,,,142,62
"De 25 a 29 años (214)",296,,,,,9,224,63
"De 30 a 34 años (215)",317,,,,,25,233,59
"De 35 a 39 años (216)",408,,,,1,81,269,57
"De 40 a 44 años (217)",350,,,,9,110,176,55
"De 45 a 49 años (218)",376,,,1,24,166,125,60
"De 50 y más años (219)",3021,67,291,599,818,477,33,736
"Educacion Inicial (220)",20,,,,,1,16,3
"De 20 a 24 años (223)",3,,,,,,1,2
"De 25 a 29 años (224)",6,,,,,,5,1
"De 30 a 34 años (225)",6,,,,,1,5,
"De 35 a 39 años (226)",5,,,,,,5,
"Primaria (230)",7956,21,59,195,593,1541,4161,1386
"De 12 a 14 años (231)",14,,,,,,1,13
"De 15 a 19 años (232)",402,,,,,,263,139
"De 20 a 24 años (233)",1169,,,,,,834,335
"De 25 a 29 años (234)",1175,,,,,35,905,235
"De 30 a 34 años (235)",1093,,,,,138,817,138
"De 35 a 39 años (236)",1045,,,,8,253,653,131
"De 40 a 44 años (237)",879,,,,32,313,441,93
"De 45 a 49 años (238)",720,,,2,88,341,204,85
"De 50 y más años (239)",1459,21,59,193,465,461,43,217
"Secundaria (240)",695,,,2,25,110,392,166
"De 12 a 14 años (241)",7,,,,,,,7
"De 15 a 19 años (242)",74,,,,,,50,24
"De 20 a 24 años (243)",170,,,,,,122,48
"De 25 a 29 años (244)",156,,,,,15,108,33
"De 30 a 34 años (245)",104,,,,,16,62,26
"De 35 a 39 años (246)",64,,,,2,23,31,8
"De 40 a 44 años (247)",42,,,,3,26,7,6
"De 45 a 49 años (248)",44,,,,8,20,10,6
"De 50 y más años (249)",34,,,2,12,10,2,8
"Sup. no Univ. incompleta (250)",65,,,,1,11,39,14
"De 15 a 19 años (252)",2,,,,,,2,
"De 20 a 24 años (253)",16,,,,,,12,4
"De 25 a 29 años (254)",18,,,,,1,14,3
"De 30 a 34 años (255)",12,,,,,2,7,3
"De 35 a 39 años (256)",6,,,,,1,3,2
"De 40 a 44 años (257)",4,,,,1,1,1,1
"De 45 a 49 años (258)",4,,,,,4,,
"De 50 y más años (259)",3,,,,,2,,1
"Sup. no Univ. completa (260)",110,,,1,7,22,47,33
"De 20 a 24 años (263)",16,,,,,,6,10
"De 25 a 29 años (264)",24,,,,,,11,13
"De 30 a 34 años (265)",19,,,,,5,8,6
"De 35 a 39 años (266)",25,,,,,3,18,4
"De 40 a 44 años (267)",13,,,,,9,4,
"De 45 a 49 años (268)",6,,,,2,4,,
"De 50 y más años (269)",7,,,1,5,1,,
"Sup. Univ. incompleta (270)",8,,,,1,,4,3
"De 15 a 19 años (272)",2,,,,,,2,
"De 20 a 24 años (273)",1,,,,,,,1
"De 25 a 29 años (274)",2,,,,,,1,1
"De 30 a 34 años (275)",1,,,,,,1,
"De 40 a 44 años (277)",1,,,,,,,1
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",11,,,1,,1,4,5
"De 25 a 29 años (284)",3,,,,,,1,2
"De 30 a 34 años (285)",2,,,,,,2,
"De 35 a 39 años (286)",1,,,,,,,1
"De 45 a 49 años (288)",2,,,,,,1,1
"De 50 y más años (289)",3,,,1,,1,,1
