"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 12 a 14 años (021)",10,7,4,2,1,,,,,,3,4
"De 15 a 19 años (022)",227,211,17,175,16,1,2,,,,16,218
"De 20 a 24 años (023)",619,606,12,464,107,20,1,2,,,13,755
"De 25 a 29 años (024)",734,715,21,356,235,72,29,2,,,19,1174
"De 30 a 34 años (025)",788,770,11,269,251,144,85,8,1,1,18,1637
"De 35 a 39 años (026)",796,782,7,202,228,158,150,31,4,2,14,2041
"De 40 a 44 años (027)",747,741,9,123,170,148,177,85,19,10,6,2492
"De 45 a 49 años (028)",607,605,3,73,116,111,179,75,32,16,2,2340
"De 50 y más años (029)",1489,1481,17,157,192,205,383,270,161,96,8,7029
"Casado(a) (030)",24286,24092,638,2463,4166,3756,5318,3687,2275,1789,194,108583
"De 12 a 14 años (031)",12,8,6,1,1,,,,,,4,3
"De 15 a 19 años (032)",133,107,27,63,12,3,2,,,,26,104
"De 20 a 24 años (033)",736,699,86,356,180,57,14,6,,,37,988
"De 25 a 29 años (034)",1728,1683,118,573,527,280,162,17,6,,45,3314
"De 30 a 34 años (035)",2458,2433,89,494,763,492,442,120,28,5,25,6481
"De 35 a 39 años (036)",3133,3125,58,302,847,697,733,334,119,35,8,10817
"De 40 a 44 años (037)",3241,3228,48,194,617,639,871,483,259,117,13,13745
"De 45 a 49 años (038)",3176,3170,34,139,450,545,827,573,355,247,6,15748
"De 50 y más años (039)",9669,9639,172,341,769,1043,2267,2154,1508,1385,30,57383
"Viudo(a) (040)",6499,6395,127,380,545,648,1448,1406,982,859,104,37109
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",18,12,1,7,1,2,1,,,,6,19
"De 20 a 24 años (043)",59,40,3,21,10,1,4,1,,,19,68
"De 25 a 29 años (044)",95,85,3,28,32,18,3,,1,,10,167
"De 30 a 34 años (045)",124,114,2,20,29,22,26,12,1,2,10,365
"De 35 a 39 años (046)",210,202,2,32,35,38,58,28,7,2,8,730
"De 40 a 44 años (047)",324,317,11,17,52,56,97,52,22,10,7,1352
"De 45 a 49 años (048)",394,391,5,30,34,46,119,83,57,17,3,1969
"De 50 y más años (049)",5274,5234,100,225,352,465,1140,1230,894,828,40,32439
"Divorciado(a) (050)",583,570,21,113,131,98,111,60,24,12,13,1877
"De 15 a 19 años (052)",5,5,2,2,1,,,,,,,4
"De 20 a 24 años (053)",15,13,3,8,2,,,,,,2,12
"De 25 a 29 años (054)",36,34,3,17,8,5,1,,,,2,52
"De 30 a 34 años (055)",44,42,1,19,11,4,6,1,,,2,88
"De 35 a 39 años (056)",59,58,1,15,17,11,10,3,,1,1,155
"De 40 a 44 años (057)",83,80,2,16,26,13,17,5,1,,3,222
"De 45 a 49 años (058)",82,81,3,8,22,21,16,7,3,1,1,267
"De 50 y más años (059)",259,257,6,28,44,44,61,44,20,10,2,1077
"Soltero(a) (060)",37951,34436,30250,2692,887,393,214,,,,3515,6501
"De 12 a 14 años (061)",10060,10060,10043,16,1,,,,,,,18
"De 15 a 19 años (062)",12617,12614,12315,281,14,3,1,,,,3,322
"De 20 a 24 años (063)",7058,5643,4821,690,116,13,3,,,,1415,973
"De 25 a 29 años (064)",3279,2158,1440,529,137,43,9,,,,1121,968
"De 30 a 34 años (065)",1612,1202,605,381,141,50,25,,,,410,913
"De 35 a 39 años (066)",1003,802,307,263,140,65,27,,,,201,846
"De 40 a 44 años (067)",684,576,199,170,100,68,39,,,,108,730
"De 45 a 49 años (068)",457,366,118,114,63,43,28,,,,91,481
"De 50 y más años (069)",1181,1015,402,248,175,108,82,,,,166,1250
,,,,,,,,,,,,
"URBANA (080)",65818,62495,22159,9795,8852,6343,7685,4120,2152,1389,3323,140445
"De 12 a 14 años (081)",5834,5811,5789,18,4,,,,,,23,26
"De 15 a 19 años (082)",9680,9564,8790,690,65,14,5,,,,116,882
"De 20 a 24 años (083)",8957,7675,4291,2529,673,128,44,10,,,1282,4506
"De 25 a 29 años (084)",7074,6097,1498,2315,1503,540,213,16,12,,977,8035
"De 30 a 34 años (085)",6090,5717,643,1597,1770,985,609,91,17,5,373,11464
"De 35 a 39 años (086)",5828,5654,336,907,1655,1226,1143,305,66,16,174,15559
"De 40 a 44 años (087)",5091,4970,232,553,1120,1055,1324,474,158,54,121,16722
"De 45 a 49 años (088)",4220,4150,140,368,719,797,1148,607,270,101,70,16489
"De 50 y más años (089)",13044,12857,440,818,1343,1598,3199,2617,1629,1213,187,66762
"Conviviente (090)",14989,14683,1333,4382,3475,2040,2137,852,316,148,306,36541
"De 12 a 14 años (091)",50,31,20,9,2,,,,,,19,13
"De 15 a 19 años (092)",919,841,346,446,41,7,1,,,,78,553
"De 20 a 24 años (093)",2718,2628,480,1540,474,95,34,5,,,90,2945
"De 25 a 29 años (094)",2906,2851,244,1176,931,346,134,14,6,,55,4775
"De 30 a 34 años (095)",2590,2563,108,663,869,521,339,53,9,1,27,5830
"De 35 a 39 años (096)",2177,2164,54,265,621,489,543,158,29,5,13,6662
"De 40 a 44 años (097)",1458,1450,34,124,287,305,473,162,47,18,8,5330
"De 45 a 49 años (098)",958,956,19,71,133,152,296,185,76,24,2,4172
"De 50 y más años (099)",1213,1199,28,88,117,125,317,275,149,100,14,6261
"Separado(a) (100)",3824,3778,59,1121,854,586,673,303,124,58,46,11160
"De 12 a 14 años (101)",6,4,3,,1,,,,,,2,2
"De 15 a 19 años (102)",103,90,12,69,6,1,2,,,,13,92
"De 20 a 24 años (103)",328,322,8,260,43,8,1,2,,,6,387
"De 25 a 29 años (104)",426,422,10,233,128,37,14,,,,4,657
"De 30 a 34 años (105)",475,466,4,172,160,90,39,1,,,9,937
"De 35 a 39 años (106)",535,531,4,142,161,109,96,18,1,,4,1333
"De 40 a 44 años (107)",503,500,8,89,130,100,119,44,8,2,3,1538
"De 45 a 49 años (108)",415,413,3,48,82,86,126,45,16,7,2,1518
"De 50 y más años (109)",1033,1030,7,108,143,155,276,193,99,49,3,4696
"Casado(a) (110)",16756,16596,481,2047,3432,2958,3704,2099,1151,724,160,65356
"De 12 a 14 años (111)",7,5,4,1,,,,,,,2,1
"De 15 a 19 años (112)",73,54,17,28,6,2,1,,,,19,50
"De 20 a 24 años (113)",475,443,66,256,94,20,5,2,,,32,539
"De 25 a 29 años (114)",1182,1144,109,481,357,133,57,2,5,,38,1891
"De 30 a 34 años (115)",1738,1715,76,438,619,333,208,32,7,2,23,3847
"De 35 a 39 años (116)",2219,2212,49,270,729,549,449,121,36,9,7,6505
"De 40 a 44 años (117)",2326,2313,33,174,562,554,627,238,93,32,13,8367
"De 45 a 49 años (118)",2214,2208,27,127,411,482,618,322,154,67,6,9203
"De 50 y más años (119)",6522,6502,100,272,654,885,1739,1382,856,614,20,34953
"Viudo(a) (120)",3874,3839,69,226,372,416,938,822,542,454,35,21444
"De 15 a 19 años (122)",11,7,1,3,1,2,,,,,4,11
"De 20 a 24 años (123)",20,18,2,10,3,,2,1,,,2,31
"De 25 a 29 años (124)",33,32,1,11,14,5,,,1,,1,63
"De 30 a 34 años (125)",62,59,1,10,17,12,11,5,1,2,3,189
"De 35 a 39 años (126)",112,112,2,20,24,25,32,7,,2,,347
"De 40 a 44 años (127)",198,196,7,12,42,36,63,25,9,2,2,742
"De 45 a 49 años (128)",224,224,3,22,23,26,74,51,22,3,,1022
"De 50 y más años (129)",3214,3191,52,138,248,310,756,733,509,445,23,19039
"Divorciado(a) (130)",451,443,12,83,114,84,82,44,19,5,8,1417
"De 15 a 19 años (132)",1,1,1,,,,,,,,,
"De 20 a 24 años (133)",5,3,1,1,1,,,,,,2,3
"De 25 a 29 años (134)",19,18,1,10,6,,1,,,,1,26
"De 30 a 34 años (135)",26,26,,14,7,3,2,,,,,47
"De 35 a 39 años (136)",45,45,,12,15,10,7,1,,,,108
"De 40 a 44 años (137)",77,74,2,16,25,12,13,5,1,,3,199
"De 45 a 49 años (138)",66,66,3,7,18,20,12,4,2,,,196
"De 50 y más años (139)",212,210,4,23,42,39,47,34,16,5,2,838
"Soltero(a) (140)",25924,23156,20205,1936,605,259,151,,,,2768,4527
"De 12 a 14 años (141)",5771,5771,5762,8,1,,,,,,,10
"De 15 a 19 años (142)",8573,8571,8413,144,11,2,1,,,,2,176
"De 20 a 24 años (143)",5411,4261,3734,462,58,5,2,,,,1150,601
"De 25 a 29 años (144)",2508,1630,1133,404,67,19,7,,,,878,623
"De 30 a 34 años (145)",1199,888,454,300,98,26,10,,,,311,614
"De 35 a 39 años (146)",740,590,227,198,105,44,16,,,,150,604
"De 40 a 44 años (147)",529,437,148,138,74,48,29,,,,92,546
"De 45 a 49 años (148)",343,283,85,93,52,31,22,,,,60,378
"De 50 y más años (149)",850,725,249,189,139,84,64,,,,125,975
,,,,,,,,,,,,
"RURAL (160)",36387,35283,10966,4416,3986,3186,4814,3625,2339,1951,1104,108392
"De 12 a 14 años (161)",4351,4316,4299,15,2,,,,,,35,19
"De 15 a 19 años (162)",5119,5044,4131,785,113,10,5,,,,75,1061
"De 20 a 24 años (163)",4394,4057,1295,1499,904,282,64,13,,,337,4504
"De 25 a 29 años (164)",3878,3577,405,869,1078,716,461,45,3,,301,7447
"De 30 a 34 años (165)",3400,3271,209,447,727,717,875,246,43,7,129,9880
"De 35 a 39 años (166)",3094,3015,125,251,426,499,893,565,204,52,79,12431
"De 40 a 44 años (167)",2499,2472,91,123,212,294,666,590,320,176,27,12801
"De 45 a 49 años (168)",2252,2215,70,94,148,189,525,496,401,292,37,13162
"De 50 y más años (169)",7400,7316,341,333,376,479,1325,1670,1368,1424,84,47087
"Conviviente (170)",11880,11684,655,2360,2318,1735,2265,1267,677,407,196,40536
"De 12 a 14 años (171)",52,21,15,5,1,,,,,,31,7
"De 15 a 19 años (172)",880,818,213,501,93,8,3,,,,62,723
"De 20 a 24 años (173)",2146,2103,181,949,688,224,52,9,,,43,3269
"De 25 a 29 años (174)",2174,2148,74,505,711,492,336,28,2,,26,5032
"De 30 a 34 años (175)",1874,1864,36,198,433,469,561,143,21,3,10,6030
"De 35 a 39 años (176)",1544,1536,32,79,193,267,515,316,111,23,8,6739
"De 40 a 44 años (177)",1053,1050,20,32,80,120,316,277,130,75,3,5652
"De 45 a 49 años (178)",798,796,28,27,49,68,208,180,148,88,2,4674
"De 50 y más años (179)",1359,1348,56,64,70,87,274,314,265,218,11,8410
"Separado(a) (180)",2193,2140,42,700,462,273,333,170,93,67,53,6530
"De 12 a 14 años (181)",4,3,1,2,,,,,,,1,2
"De 15 a 19 años (182)",124,121,5,106,10,,,,,,3,126
"De 20 a 24 años (183)",291,284,4,204,64,12,,,,,7,368
"De 25 a 29 años (184)",308,293,11,123,107,35,15,2,,,15,517
"De 30 a 34 años (185)",313,304,7,97,91,54,46,7,1,1,9,700
"De 35 a 39 años (186)",261,251,3,60,67,49,54,13,3,2,10,708
"De 40 a 44 años (187)",244,241,1,34,40,48,58,41,11,8,3,954
"De 45 a 49 años (188)",192,192,,25,34,25,53,30,16,9,,822
"De 50 y más años (189)",456,451,10,49,49,50,107,77,62,47,5,2333
"Casado(a) (190)",7530,7496,157,416,734,798,1614,1588,1124,1065,34,43227
"De 12 a 14 años (191)",5,3,2,,1,,,,,,2,2
"De 15 a 19 años (192)",60,53,10,35,6,1,1,,,,7,54
"De 20 a 24 años (193)",261,256,20,100,86,37,9,4,,,5,449
"De 25 a 29 años (194)",546,539,9,92,170,147,105,15,1,,7,1423
"De 30 a 34 años (195)",720,718,13,56,144,159,234,88,21,3,2,2634
"De 35 a 39 años (196)",914,913,9,32,118,148,284,213,83,26,1,4312
"De 40 a 44 años (197)",915,915,15,20,55,85,244,245,166,85,,5378
"De 45 a 49 años (198)",962,962,7,12,39,63,209,251,201,180,,6545
"De 50 y más años (199)",3147,3137,72,69,115,158,528,772,652,771,10,22430
"Viudo(a) (200)",2625,2556,58,154,173,232,510,584,440,405,69,15665
"De 12 a 14 años (201)",1,,,,,,,,,,1,
"De 15 a 19 años (202)",7,5,,4,,,1,,,,2,8
"De 20 a 24 años (203)",39,22,1,11,7,1,2,,,,17,37
"De 25 a 29 años (204)",62,53,2,17,18,13,3,,,,9,104
"De 30 a 34 años (205)",62,55,1,10,12,10,15,7,,,7,176
"De 35 a 39 años (206)",98,90,,12,11,13,26,21,7,,8,383
"De 40 a 44 años (207)",126,121,4,5,10,20,34,27,13,8,5,610
"De 45 a 49 años (208)",170,167,2,8,11,20,45,32,35,14,3,947
"De 50 y más años (209)",2060,2043,48,87,104,155,384,497,385,383,17,13400
"Divorciado(a) (210)",132,127,9,30,17,14,29,16,5,7,5,460
"De 15 a 19 años (212)",4,4,1,2,1,,,,,,,4
"De 20 a 24 años (213)",10,10,2,7,1,,,,,,,9
"De 25 a 29 años (214)",17,16,2,7,2,5,,,,,1,26
"De 30 a 34 años (215)",18,16,1,5,4,1,4,1,,,2,41
"De 35 a 39 años (216)",14,13,1,3,2,1,3,2,,1,1,47
"De 40 a 44 años (217)",6,6,,,1,1,4,,,,,23
"De 45 a 49 años (218)",16,15,,1,4,1,4,3,1,1,1,71
"De 50 y más años (219)",47,47,2,5,2,5,14,10,4,5,,239
"Soltero(a) (220)",12027,11280,10045,756,282,134,63,,,,747,1974
"De 12 a 14 años (221)",4289,4289,4281,8,,,,,,,,8
"De 15 a 19 años (222)",4044,4043,3902,137,3,1,,,,,1,146
"De 20 a 24 años (223)",1647,1382,1087,228,58,8,1,,,,265,372
"De 25 a 29 años (224)",771,528,307,125,70,24,2,,,,243,345
"De 30 a 34 años (225)",413,314,151,81,43,24,15,,,,99,299
"De 35 a 39 años (226)",263,212,80,65,35,21,11,,,,51,242
"De 40 a 44 años (227)",155,139,51,32,26,20,10,,,,16,184
"De 45 a 49 años (228)",114,83,33,21,11,12,6,,,,31,103
"De 50 y más años (229)",331,290,153,59,36,24,18,,,,41,275
