"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 20 a 24 años (043)",1,1,1,,100,,
"De 25 a 29 años (044)",3,11,10,,90.9,,
"De 30 a 34 años (045)",1,4,3,,75,,
"De 35 a 39 años (046)",2,12,11,,91.7,,
"De 40 a 44 años (047)",10,60,53,1,88.3,1.7,
"De 45 a 49 años (048)",21,123,114,,92.7,,
"De 50 y más años (049)",381,2417,1950,,80.7,,
"Divorciado(a) (050)",18,94,83,,88.3,,
"De 30 a 34 años (055)",1,10,9,,90,,
"De 40 a 44 años (057)",4,20,20,,100,,
"De 45 a 49 años (058)",2,12,11,,91.7,,
"De 50 y más años (059)",11,52,43,,82.7,,
"Soltero(a) (060)",1216,521,504,27,96.7,5.2,
"De 12 a 14 años (061)",368,2,2,,100,,
"De 15 a 19 años (062)",343,24,24,7,100,29.2,
"De 20 a 24 años (063)",148,75,74,10,98.7,13.3,
"De 25 a 29 años (064)",95,75,73,3,97.3,4,
"De 30 a 34 años (065)",65,61,61,5,100,8.2,
"De 35 a 39 años (066)",35,38,38,,100,,
"De 40 a 44 años (067)",33,49,48,2,98,4.1,
"De 45 a 49 años (068)",22,43,43,,100,,
"De 50 y más años (069)",107,154,141,,91.6,,
,,,,,,,
"URBANA (080)",2787,8802,7938,114,90.2,1.3,
"De 12 a 14 años (081)",275,3,3,,100,,
"De 15 a 19 años (082)",264,36,35,10,97.2,27.8,
"De 20 a 24 años (083)",254,233,230,32,98.7,13.7,
"De 25 a 29 años (084)",247,398,383,24,96.2,6,
"De 30 a 34 años (085)",202,496,484,19,97.6,3.8,
"De 35 a 39 años (086)",235,743,718,15,96.6,2,
"De 40 a 44 años (087)",247,1023,983,12,96.1,1.2,
"De 45 a 49 años (088)",176,839,789,2,94,0.2,
"De 50 y más años (089)",887,5031,4313,,85.7,,
"Conviviente (090)",692,2031,1922,69,94.6,3.4,
"De 12 a 14 años (091)",3,1,1,,100,,
"De 15 a 19 años (092)",32,20,19,7,95,35,
"De 20 a 24 años (093)",117,142,139,21,97.9,14.8,
"De 25 a 29 años (094)",131,250,244,20,97.6,8,
"De 30 a 34 años (095)",105,269,265,8,98.5,3,
"De 35 a 39 años (096)",109,356,340,7,95.5,2,
"De 40 a 44 años (097)",64,275,265,6,96.4,2.2,
"De 45 a 49 años (098)",44,235,217,,92.3,,
"De 50 y más años (099)",87,483,432,,89.4,,
"Separado(a) (100)",114,458,410,,89.5,,
"De 15 a 19 años (102)",1,1,1,,100,,
"De 20 a 24 años (103)",6,11,11,,100,,
"De 25 a 29 años (104)",5,7,7,,100,,
"De 30 a 34 años (105)",11,37,37,,100,,
"De 35 a 39 años (106)",12,42,40,,95.2,,
"De 40 a 44 años (107)",14,45,40,,88.9,,
"De 45 a 49 años (108)",11,50,46,,92,,
"De 50 y más años (109)",54,265,228,,86,,
"Casado(a) (110)",840,4256,3846,27,90.4,0.6,
"De 15 a 19 años (112)",3,5,5,,100,,
"De 20 a 24 años (113)",18,28,28,3,100,10.7,
"De 25 a 29 años (114)",39,86,80,4,93,4.7,
"De 30 a 34 años (115)",49,137,130,6,94.9,4.4,
"De 35 a 39 años (116)",90,320,313,8,97.8,2.5,
"De 40 a 44 años (117)",134,612,592,4,96.7,0.7,
"De 45 a 49 años (118)",86,438,414,2,94.5,0.5,
"De 50 y más años (119)",421,2630,2284,,86.8,,
"Viudo(a) (120)",271,1625,1343,,82.6,,
"De 20 a 24 años (123)",1,1,1,,100,,
"De 25 a 29 años (124)",1,3,2,,66.7,,
"De 40 a 44 años (127)",5,31,27,,87.1,,
"De 45 a 49 años (128)",13,63,60,,95.2,,
"De 50 y más años (129)",251,1527,1253,,82.1,,
"Divorciado(a) (130)",11,62,56,,90.3,,
"De 30 a 34 años (135)",1,10,9,,90,,
"De 40 a 44 años (137)",3,15,15,,100,,
"De 45 a 49 años (138)",2,12,11,,91.7,,
"De 50 y más años (139)",5,25,21,,84,,
"Soltero(a) (140)",859,370,361,18,97.6,4.9,
"De 12 a 14 años (141)",272,2,2,,100,,
"De 15 a 19 años (142)",228,10,10,3,100,30,
"De 20 a 24 años (143)",112,51,51,8,100,15.7,
"De 25 a 29 años (144)",71,52,50,,96.2,,
"De 30 a 34 años (145)",36,43,43,5,100,11.6,
"De 35 a 39 años (146)",24,25,25,,100,,
"De 40 a 44 años (147)",27,45,44,2,97.8,4.4,
"De 45 a 49 años (148)",20,41,41,,100,,
"De 50 y más años (149)",69,101,95,,94.1,,
,,,,,,,
"RURAL (160)",1285,5020,4286,45,85.4,0.9,
"De 12 a 14 años (161)",97,,,,,,
"De 15 a 19 años (162)",136,32,31,8,96.9,25,
"De 20 a 24 años (163)",97,120,116,12,96.7,10,
"De 25 a 29 años (164)",99,209,190,11,90.9,5.3,
"De 30 a 34 años (165)",107,269,250,4,92.9,1.5,
"De 35 a 39 años (166)",88,345,322,6,93.3,1.7,
"De 40 a 44 años (167)",80,367,340,3,92.6,0.8,
"De 45 a 49 años (168)",79,515,445,1,86.4,0.2,
"De 50 y más años (169)",502,3163,2592,,81.9,,
"Conviviente (170)",273,879,801,21,91.1,2.4,
"De 12 a 14 años (171)",1,,,,,,
"De 15 a 19 años (172)",16,13,13,2,100,15.4,
"De 20 a 24 años (173)",48,70,68,9,97.1,12.9,
"De 25 a 29 años (174)",51,110,103,6,93.6,5.5,
"De 30 a 34 años (175)",43,119,109,2,91.6,1.7,
"De 35 a 39 años (176)",26,94,92,,97.9,,
"De 40 a 44 años (177)",26,117,109,1,93.2,0.9,
"De 45 a 49 años (178)",17,104,96,1,92.3,1,
"De 50 y más años (179)",45,252,211,,83.7,,
"Separado(a) (180)",39,172,143,1,83.1,0.6,
"De 15 a 19 años (182)",3,3,3,1,100,33.3,
"De 20 a 24 años (183)",1,2,2,,100,,
"De 25 a 29 años (184)",2,4,2,,50,,
"De 30 a 34 años (185)",5,16,14,,87.5,,
"De 35 a 39 años (186)",4,14,13,,92.9,,
"De 40 a 44 años (187)",4,12,12,,100,,
"De 45 a 49 años (188)",7,39,28,,71.8,,
"De 50 y más años (189)",13,82,69,,84.1,,
"Casado(a) (190)",461,2783,2373,13,85.3,0.5,
"De 15 a 19 años (192)",2,2,1,1,50,50,
"De 20 a 24 años (193)",12,24,23,1,95.8,4.2,
"De 25 a 29 años (194)",20,64,54,2,84.4,3.1,
"De 30 a 34 años (195)",29,112,106,2,94.6,1.8,
"De 35 a 39 años (196)",45,212,193,6,91,2.8,
"De 40 a 44 años (197)",38,200,184,1,92,0.5,
"De 45 a 49 años (198)",45,310,265,,85.5,,
"De 50 y más años (199)",270,1859,1547,,83.2,,
"Viudo(a) (200)",148,1003,799,1,79.7,0.1,
"De 25 a 29 años (204)",2,8,8,,100,,
"De 30 a 34 años (205)",1,4,3,,75,,
"De 35 a 39 años (206)",2,12,11,,91.7,,
"De 40 a 44 años (207)",5,29,26,1,89.7,3.4,
"De 45 a 49 años (208)",8,60,54,,90,,
"De 50 y más años (209)",130,890,697,,78.3,,
"Divorciado(a) (210)",7,32,27,,84.4,,
"De 40 a 44 años (217)",1,5,5,,100,,
"De 50 y más años (219)",6,27,22,,81.5,,
"Soltero(a) (220)",357,151,143,9,94.7,6,
"De 12 a 14 años (221)",96,,,,,,
"De 15 a 19 años (222)",115,14,14,4,100,28.6,
"De 20 a 24 años (223)",36,24,23,2,95.8,8.3,
"De 25 a 29 años (224)",24,23,23,3,100,13,
"De 30 a 34 años (225)",29,18,18,,100,,
"De 35 a 39 años (226)",11,13,13,,100,,
"De 40 a 44 años (227)",6,4,4,,100,,
"De 45 a 49 años (228)",2,2,2,,100,,
"De 50 y más años (229)",38,53,46,,86.8,,
