"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",10859,17770,16928,575,95.3,3.2,
"De 12 a 14 años (041)",1322,5,5,1,100,20,
"De 15 a 19 años (042)",2381,316,301,89,95.3,28.2,
"De 20 a 24 años (043)",1529,1443,1410,187,97.7,13,
"De 25 a 29 años (044)",1307,2010,1976,154,98.3,7.7,
"De 30 a 34 años (045)",1002,2176,2111,89,97,4.1,
"De 35 a 39 años (046)",882,2398,2325,45,97,1.9,
"De 40 a 44 años (047)",681,2242,2144,9,95.6,0.4,
"De 45 a 49 años (048)",556,1980,1880,1,94.9,0.1,
"De 50 y más años (049)",1199,5200,4776,,91.8,,
"Sup. no Univ. incompleta (050)",1614,2284,2157,75,94.4,3.3,
"De 15 a 19 años (052)",281,26,22,5,84.6,19.2,
"De 20 a 24 años (053)",412,182,171,25,94,13.7,
"De 25 a 29 años (054)",254,297,288,21,97,7.1,
"De 30 a 34 años (055)",199,320,313,15,97.8,4.7,
"De 35 a 39 años (056)",155,338,328,8,97,2.4,
"De 40 a 44 años (057)",98,258,249,1,96.5,0.4,
"De 45 a 49 años (058)",66,202,191,,94.6,,
"De 50 y más años (059)",149,661,595,,90,,
"Sup. no Univ. completa (060)",1580,2738,2631,97,96.1,3.5,
"De 20 a 24 años (063)",308,147,144,30,98,20.4,
"De 25 a 29 años (064)",317,294,289,23,98.3,7.8,
"De 30 a 34 años (065)",289,415,409,26,98.6,6.3,
"De 35 a 39 años (066)",213,412,403,11,97.8,2.7,
"De 40 a 44 años (067)",150,381,369,7,96.9,1.8,
"De 45 a 49 años (068)",102,294,282,,95.9,,
"De 50 y más años (069)",201,795,735,,92.5,,
"Sup. Univ. incompleta (070)",1023,1314,1257,31,95.7,2.4,
"De 15 a 19 años (072)",149,7,7,1,100,14.3,
"De 20 a 24 años (073)",267,87,85,12,97.7,13.8,
"De 25 a 29 años (074)",162,134,132,8,98.5,6,
"De 30 a 34 años (075)",121,173,170,7,98.3,4,
"De 35 a 39 años (076)",112,209,203,2,97.1,1,
"De 40 a 44 años (077)",60,166,159,1,95.8,0.6,
"De 45 a 49 años (078)",49,130,122,,93.8,,
"De 50 y más años (079)",103,408,379,,92.9,,
"Sup. Univ. completa (080)",1773,3232,3090,53,95.6,1.6,
"De 20 a 24 años (083)",137,44,42,6,95.5,13.6,
"De 25 a 29 años (084)",274,179,177,17,98.9,9.5,
"De 30 a 34 años (085)",328,372,366,16,98.4,4.3,
"De 35 a 39 años (086)",283,479,469,11,97.9,2.3,
"De 40 a 44 años (087)",209,467,455,3,97.4,0.6,
"De 45 a 49 años (088)",169,441,417,,94.6,,
"De 50 y más años (089)",373,1250,1164,,93.1,,
,,,,,,,
"URBANA (100)",18794,45714,41801,712,91.4,1.6,
"De 12 a 14 años (101)",1550,7,7,1,100,14.3,
"De 15 a 19 años (102)",2279,261,242,68,92.7,26.1,
"De 20 a 24 años (103)",2171,1580,1541,211,97.5,13.4,
"De 25 a 29 años (104)",1909,2481,2436,185,98.2,7.5,
"De 30 a 34 años (105)",1881,3605,3511,141,97.4,3.9,
"De 35 a 39 años (106)",1718,4440,4297,77,96.8,1.7,
"De 40 a 44 años (107)",1400,4656,4425,28,95,0.6,
"De 45 a 49 años (108)",1188,4470,4198,1,93.9,,
"De 50 y más años (109)",4698,24214,21144,,87.3,,
"Sin nivel (110)",1055,5367,4545,13,84.7,0.2,
"De 12 a 14 años (111)",14,,,,,,
"De 15 a 19 años (112)",18,2,1,1,50,50,
"De 20 a 24 años (113)",26,18,17,3,94.4,16.7,
"De 25 a 29 años (114)",14,16,16,3,100,18.8,
"De 30 a 34 años (115)",71,157,153,1,97.5,0.6,
"De 35 a 39 años (116)",66,203,196,4,96.6,2,
"De 40 a 44 años (117)",71,317,297,1,93.7,0.3,
"De 45 a 49 años (118)",68,321,295,,91.9,,
"De 50 y más años (119)",707,4333,3570,,82.4,,
"Educacion Inicial (120)",15,31,31,1,100,3.2,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",1,,,,,,
"De 20 a 24 años (123)",3,5,5,1,100,20,
"De 25 a 29 años (124)",3,3,3,,100,,
"De 30 a 34 años (125)",4,11,11,,100,,
"De 35 a 39 años (126)",3,12,12,,100,,
"Primaria (130)",4872,19477,17359,128,89.1,0.7,
"De 12 a 14 años (131)",506,3,3,,100,,
"De 15 a 19 años (132)",149,42,41,10,97.6,23.8,
"De 20 a 24 años (133)",212,274,265,31,96.7,11.3,
"De 25 a 29 años (134)",201,418,408,25,97.6,6,
"De 30 a 34 años (135)",334,871,846,32,97.1,3.7,
"De 35 a 39 años (136)",380,1314,1260,19,95.9,1.4,
"De 40 a 44 años (137)",371,1567,1468,11,93.7,0.7,
"De 45 a 49 años (138)",354,1716,1581,,92.1,,
"De 50 y más años (139)",2365,13272,11487,,86.6,,
"Secundaria (140)",7938,13025,12389,369,95.1,2.8,
"De 12 a 14 años (141)",1029,4,4,1,100,25,
"De 15 a 19 años (142)",1764,194,181,52,93.3,26.8,
"De 20 a 24 años (143)",1035,953,936,120,98.2,12.6,
"De 25 a 29 años (144)",874,1315,1293,102,98.3,7.8,
"De 30 a 34 años (145)",713,1536,1487,57,96.8,3.7,
"De 35 a 39 años (146)",635,1713,1664,29,97.1,1.7,
"De 40 a 44 años (147)",522,1723,1639,7,95.1,0.4,
"De 45 a 49 años (148)",439,1566,1493,1,95.3,0.1,
"De 50 y más años (149)",927,4021,3692,,91.8,,
"Sup. no Univ. incompleta (150)",1246,1753,1656,55,94.5,3.1,
"De 15 a 19 años (152)",223,19,15,4,78.9,21.1,
"De 20 a 24 años (153)",312,120,115,18,95.8,15,
"De 25 a 29 años (154)",183,213,207,15,97.2,7,
"De 30 a 34 años (155)",154,258,252,12,97.7,4.7,
"De 35 a 39 años (156)",125,271,262,5,96.7,1.8,
"De 40 a 44 años (157)",81,200,194,1,97,0.5,
"De 45 a 49 años (158)",51,153,144,,94.1,,
"De 50 y más años (159)",117,519,467,,90,,
"Sup. no Univ. completa (160)",1293,2218,2134,74,96.2,3.3,
"De 20 a 24 años (163)",249,111,108,25,97.3,22.5,
"De 25 a 29 años (164)",265,248,243,17,98,6.9,
"De 30 a 34 años (165)",222,323,319,19,98.8,5.9,
"De 35 a 39 años (166)",176,347,339,8,97.7,2.3,
"De 40 a 44 años (167)",126,306,300,5,98,1.6,
"De 45 a 49 años (168)",86,242,232,,95.9,,
"De 50 y más años (169)",169,641,593,,92.5,,
"Sup. Univ. incompleta (170)",849,1034,991,25,95.8,2.4,
"De 15 a 19 años (172)",124,4,4,1,100,25,
"De 20 a 24 años (173)",224,64,62,8,96.9,12.5,
"De 25 a 29 años (174)",142,120,118,7,98.3,5.8,
"De 30 a 34 años (175)",102,144,144,7,100,4.9,
"De 35 a 39 años (176)",85,148,142,1,95.9,0.7,
"De 40 a 44 años (177)",49,132,125,1,94.7,0.8,
"De 45 a 49 años (178)",43,105,101,,96.2,,
"De 50 y más años (179)",80,317,295,,93.1,,
"Sup. Univ. completa (180)",1526,2809,2696,47,96,1.7,
"De 20 a 24 años (183)",110,35,33,5,94.3,14.3,
"De 25 a 29 años (184)",227,148,148,16,100,10.8,
"De 30 a 34 años (185)",281,305,299,13,98,4.3,
"De 35 a 39 años (186)",248,432,422,11,97.7,2.5,
"De 40 a 44 años (187)",180,411,402,2,97.8,0.5,
"De 45 a 49 años (188)",147,367,352,,95.9,,
"De 50 y más años (189)",333,1111,1040,,93.6,,
,,,,,,,
"RURAL (200)",7610,21262,19095,401,89.8,1.9,
"De 12 a 14 años (201)",623,8,8,1,100,12.5,
"De 15 a 19 años (202)",874,193,189,51,97.9,26.4,
"De 20 a 24 años (203)",944,910,874,120,96,13.2,
"De 25 a 29 años (204)",848,1361,1322,96,97.1,7.1,
"De 30 a 34 años (205)",751,1681,1628,74,96.8,4.4,
"De 35 a 39 años (206)",678,2044,1968,45,96.3,2.2,
"De 40 a 44 años (207)",545,2060,1934,11,93.9,0.5,
"De 45 a 49 años (208)",444,2041,1859,3,91.1,0.1,
"De 50 y más años (209)",1903,10964,9313,,84.9,,
"Sin nivel (210)",589,3151,2630,10,83.5,0.3,
"De 12 a 14 años (211)",18,,,,,,
"De 15 a 19 años (212)",9,4,4,,100,,
"De 20 a 24 años (213)",6,6,6,,100,,
"De 25 a 29 años (214)",14,30,27,2,90,6.7,
"De 30 a 34 años (215)",46,128,125,4,97.7,3.1,
"De 35 a 39 años (216)",50,193,185,3,95.9,1.6,
"De 40 a 44 años (217)",47,189,173,1,91.5,0.5,
"De 45 a 49 años (218)",36,214,183,,85.5,,
"De 50 y más años (219)",363,2387,1927,,80.7,,
"Educacion Inicial (220)",9,11,10,1,90.9,9.1,
"De 12 a 14 años (221)",1,,,,,,
"De 15 a 19 años (222)",3,,,,,,
"De 20 a 24 años (223)",1,,,,,,
"De 30 a 34 años (225)",3,5,4,,80,,
"De 35 a 39 años (226)",1,6,6,1,100,16.7,
"Primaria (230)",3015,11601,10258,129,88.4,1.1,
"De 12 a 14 años (231)",311,7,7,1,100,14.3,
"De 15 a 19 años (232)",162,57,55,13,96.5,22.8,
"De 20 a 24 años (233)",214,284,270,36,95.1,12.7,
"De 25 a 29 años (234)",211,461,442,28,95.9,6.1,
"De 30 a 34 años (235)",235,658,631,25,95.9,3.8,
"De 35 a 39 años (236)",251,920,878,18,95.4,2,
"De 40 a 44 años (237)",258,1129,1045,5,92.6,0.4,
"De 45 a 49 años (238)",232,1213,1106,3,91.2,0.2,
"De 50 y más años (239)",1141,6872,5824,,84.7,,
"Secundaria (240)",2921,4745,4539,205,95.7,4.3,
"De 12 a 14 años (241)",293,1,1,,100,,
"De 15 a 19 años (242)",617,122,120,37,98.4,30.3,
"De 20 a 24 años (243)",494,490,474,67,96.7,13.7,
"De 25 a 29 años (244)",433,695,683,51,98.3,7.3,
"De 30 a 34 años (245)",289,640,624,32,97.5,5,
"De 35 a 39 años (246)",247,685,661,16,96.5,2.3,
"De 40 a 44 años (247)",159,519,505,2,97.3,0.4,
"De 45 a 49 años (248)",117,414,387,,93.5,,
"De 50 y más años (249)",272,1179,1084,,91.9,,
"Sup. no Univ. incompleta (250)",368,531,501,21,94.4,4,
"De 15 a 19 años (252)",58,7,7,1,100,14.3,
"De 20 a 24 años (253)",100,62,56,7,90.3,11.3,
"De 25 a 29 años (254)",71,84,81,7,96.4,8.3,
"De 30 a 34 años (255)",45,62,61,3,98.4,4.8,
"De 35 a 39 años (256)",30,67,66,3,98.5,4.5,
"De 40 a 44 años (257)",17,58,55,,94.8,,
"De 45 a 49 años (258)",15,49,47,,95.9,,
"De 50 y más años (259)",32,142,128,,90.1,,
"Sup. no Univ. completa (260)",287,520,497,23,95.6,4.4,
"De 20 a 24 años (263)",59,36,36,5,100,13.9,
"De 25 a 29 años (264)",52,46,46,6,100,13,
"De 30 a 34 años (265)",67,92,90,7,97.8,7.6,
"De 35 a 39 años (266)",37,65,64,3,98.5,4.6,
"De 40 a 44 años (267)",24,75,69,2,92,2.7,
"De 45 a 49 años (268)",16,52,50,,96.2,,
"De 50 y más años (269)",32,154,142,,92.2,,
"Sup. Univ. incompleta (270)",174,280,266,6,95,2.1,
"De 15 a 19 años (272)",25,3,3,,100,,
"De 20 a 24 años (273)",43,23,23,4,100,17.4,
"De 25 a 29 años (274)",20,14,14,1,100,7.1,
"De 30 a 34 años (275)",19,29,26,,89.7,,
"De 35 a 39 años (276)",27,61,61,1,100,1.6,
"De 40 a 44 años (277)",11,34,34,,100,,
"De 45 a 49 años (278)",6,25,21,,84,,
"De 50 y más años (279)",23,91,84,,92.3,,
"Sup. Univ. completa (280)",247,423,394,6,93.1,1.4,
"De 20 a 24 años (283)",27,9,9,1,100,11.1,
"De 25 a 29 años (284)",47,31,29,1,93.5,3.2,
"De 30 a 34 años (285)",47,67,67,3,100,4.5,
"De 35 a 39 años (286)",35,47,47,,100,,
"De 40 a 44 años (287)",29,56,53,1,94.6,1.8,
"De 45 a 49 años (288)",22,74,65,,87.8,,
"De 50 y más años (289)",40,139,124,,89.2,,
