"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",79,76,,35,33,6,2,,,,3,127
"De 25 a 29 años (024)",63,60,,20,19,12,8,1,,,3,133
"De 30 a 34 años (025)",40,39,,6,5,9,13,4,1,1,1,145
"De 35 a 39 años (026)",35,35,1,5,8,5,10,6,,,,119
"De 40 a 44 años (027)",19,19,,1,2,2,6,5,2,1,,95
"De 45 a 49 años (028)",31,30,,1,3,5,6,7,4,4,1,166
"De 50 y más años (029)",69,69,2,4,3,7,17,14,12,10,,401
"Casado(a) (030)",3685,3651,152,323,391,437,868,649,417,414,34,18748
"De 12 a 14 años (031)",6,5,4,1,,,,,,,1,1
"De 15 a 19 años (032)",99,92,22,48,17,5,,,,,7,97
"De 20 a 24 años (033)",309,300,25,94,95,54,30,2,,,9,587
"De 25 a 29 años (034)",433,429,23,66,91,107,122,18,2,,4,1227
"De 30 a 34 años (035)",478,475,9,27,71,83,191,75,15,4,3,1922
"De 35 a 39 años (036)",493,493,9,17,39,79,154,129,50,16,,2426
"De 40 a 44 años (037)",449,448,5,14,17,39,133,123,80,37,1,2654
"De 45 a 49 años (038)",406,404,7,19,30,24,90,109,73,52,2,2442
"De 50 y más años (039)",1012,1005,48,37,31,46,148,193,197,305,7,7392
"Viudo(a) (040)",499,489,21,30,17,34,75,107,81,124,10,3334
"De 15 a 19 años (042)",5,5,1,3,1,,,,,,,5
"De 20 a 24 años (043)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (044)",5,5,,3,,1,1,,,,,10
"De 30 a 34 años (045)",9,9,,1,1,,4,2,1,,,45
"De 35 a 39 años (046)",17,17,,,3,3,5,4,1,1,,83
"De 40 a 44 años (047)",25,24,,3,1,4,3,6,3,4,1,136
"De 45 a 49 años (048)",35,35,1,2,2,5,6,8,7,4,,202
"De 50 y más años (049)",400,391,19,16,8,21,56,87,69,115,9,2849
"Divorciado(a) (050)",28,26,5,3,4,1,6,1,4,2,2,109
"De 15 a 19 años (052)",1,1,,1,,,,,,,,1
"De 35 a 39 años (056)",4,4,1,,,,3,,,,,14
"De 40 a 44 años (057)",3,2,,,,,1,,1,,1,14
"De 45 a 49 años (058)",4,4,1,1,1,1,,,,,,6
"De 50 y más años (059)",16,15,3,1,3,,2,1,3,2,1,74
"Soltero(a) (060)",4762,4544,4021,315,112,67,29,,,,218,856
"De 12 a 14 años (061)",2026,2026,2019,7,,,,,,,,7
"De 15 a 19 años (062)",1753,1753,1632,111,9,1,,,,,,132
"De 20 a 24 años (063)",482,405,249,105,38,11,2,,,,77,222
"De 25 a 29 años (064)",234,152,62,37,27,20,6,,,,82,175
"De 30 a 34 años (065)",86,71,23,24,12,7,5,,,,15,89
"De 35 a 39 años (066)",74,53,11,17,11,10,4,,,,21,85
"De 40 a 44 años (067)",34,29,9,2,3,9,6,,,,5,59
"De 45 a 49 años (068)",24,18,3,3,6,2,4,,,,6,37
"De 50 y más años (069)",49,37,13,9,6,7,2,,,,12,50
,,,,,,,,,,,,
"URBANA (080)",5392,5185,1609,730,660,587,728,437,249,185,207,14041
"De 12 a 14 años (081)",703,693,686,6,1,,,,,,10,8
"De 15 a 19 años (082)",944,896,664,193,34,2,3,,,,48,279
"De 20 a 24 años (083)",756,698,130,252,207,80,25,4,,,58,1037
"De 25 a 29 años (084)",657,607,49,133,173,151,87,14,,,50,1382
"De 30 a 34 años (085)",559,547,29,59,117,116,167,48,9,2,12,1782
"De 35 a 39 años (086)",493,483,14,32,65,108,161,78,24,1,10,1900
"De 40 a 44 años (087)",357,355,9,14,25,47,122,88,35,15,2,1769
"De 45 a 49 años (088)",267,264,6,13,22,30,67,69,38,19,3,1422
"De 50 y más años (089)",656,642,22,28,16,53,96,136,143,148,14,4462
"Conviviente (090)",2135,2056,114,428,423,348,378,199,105,61,79,6842
"De 12 a 14 años (091)",19,9,5,3,1,,,,,,10,5
"De 15 a 19 años (092)",239,195,34,125,31,2,3,,,,44,205
"De 20 a 24 años (093)",438,417,28,166,144,58,18,3,,,21,724
"De 25 a 29 años (094)",388,385,19,75,114,106,64,7,,,3,932
"De 30 a 34 años (095)",327,326,11,28,72,83,93,31,7,1,1,1091
"De 35 a 39 años (096)",250,250,3,16,31,50,90,40,19,1,,1054
"De 40 a 44 años (097)",189,189,5,6,19,21,61,53,15,9,,948
"De 45 a 49 años (098)",105,105,4,5,8,14,18,33,15,8,,581
"De 50 y más años (099)",180,180,5,4,3,14,31,32,49,42,,1302
"Separado(a) (100)",155,149,2,40,24,15,29,21,11,7,6,553
"De 15 a 19 años (102)",14,12,,12,,,,,,,2,12
"De 20 a 24 años (103)",24,23,,10,11,1,1,,,,1,39
"De 25 a 29 años (104)",28,26,,13,5,5,2,1,,,2,52
"De 30 a 34 años (105)",12,11,,2,2,1,5,1,,,1,36
"De 35 a 39 años (106)",18,18,1,1,4,3,7,2,,,,59
"De 40 a 44 años (107)",8,8,,,,,4,3,1,,,44
"De 45 a 49 años (108)",17,17,,,1,2,3,4,4,3,,112
"De 50 y más años (109)",34,34,1,2,1,3,7,10,6,4,,199
"Casado(a) (110)",1070,1061,34,88,129,164,280,171,102,93,9,5102
"De 12 a 14 años (111)",1,1,1,,,,,,,,,
"De 15 a 19 años (112)",15,13,4,8,1,,,,,,2,10
"De 20 a 24 años (113)",69,68,4,18,26,13,6,1,,,1,140
"De 25 a 29 años (114)",116,114,5,25,32,27,19,6,,,2,287
"De 30 a 34 años (115)",167,167,6,13,34,31,64,16,2,1,,595
"De 35 a 39 años (116)",172,172,4,6,19,48,56,34,5,,,687
"De 40 a 44 años (117)",136,136,1,6,4,17,52,31,19,6,,718
"De 45 a 49 años (118)",121,120,2,4,8,10,40,30,18,8,1,657
"De 50 y más años (119)",273,270,7,8,5,18,43,53,58,78,3,2008
"Viudo(a) (120)",174,170,4,15,8,19,25,45,31,23,4,1024
"De 15 a 19 años (122)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (124)",2,2,,2,,,,,,,,2
"De 30 a 34 años (125)",4,4,,,1,,3,,,,,17
"De 35 a 39 años (126)",8,8,,,2,,4,2,,,,35
"De 40 a 44 años (127)",4,4,,1,,2,,1,,,,13
"De 45 a 49 años (128)",12,12,,2,2,2,3,2,1,,,46
"De 50 y más años (129)",141,137,4,8,2,15,15,40,30,23,4,907
"Divorciado(a) (130)",9,8,1,1,2,1,1,1,,1,1,34
"De 35 a 39 años (136)",2,2,1,,,,1,,,,,5
"De 40 a 44 años (137)",1,,,,,,,,,,1,
"De 45 a 49 años (138)",2,2,,1,,1,,,,,,4
"De 50 y más años (139)",4,4,,,2,,,1,,1,,25
"Soltero(a) (140)",1849,1741,1454,158,74,40,15,,,,108,486
"De 12 a 14 años (141)",683,683,680,3,,,,,,,,3
"De 15 a 19 años (142)",673,673,626,46,1,,,,,,,48
"De 20 a 24 años (143)",225,190,98,58,26,8,,,,,35,134
"De 25 a 29 años (144)",123,80,25,18,22,13,2,,,,43,109
"De 30 a 34 años (145)",49,39,12,16,8,1,2,,,,10,43
"De 35 a 39 años (146)",43,33,5,9,9,7,3,,,,10,60
"De 40 a 44 años (147)",19,18,3,1,2,7,5,,,,1,46
"De 45 a 49 años (148)",10,8,,1,3,1,3,,,,2,22
"De 50 y más años (149)",24,17,5,6,3,3,,,,,7,21
,,,,,,,,,,,,
"RURAL (160)",10942,10628,3047,1209,1104,993,1626,1128,752,769,314,36087
"De 12 a 14 años (161)",1396,1378,1362,15,1,,,,,,18,17
"De 15 a 19 años (162)",1984,1890,1200,484,167,33,6,,,,94,941
"De 20 a 24 años (163)",1558,1473,231,386,426,272,144,14,,,85,2748
"De 25 a 29 años (164)",1289,1239,82,142,244,289,398,72,12,,50,3773
"De 30 a 34 años (165)",923,908,33,47,93,160,350,160,53,12,15,3866
"De 35 a 39 años (166)",869,857,20,33,60,95,258,244,106,41,12,4503
"De 40 a 44 años (167)",707,701,19,21,30,51,156,195,150,79,6,4371
"De 45 a 49 años (168)",611,604,18,18,33,31,95,152,127,130,7,4123
"De 50 y más años (169)",1605,1578,82,63,50,62,219,291,304,507,27,11745
"Conviviente (170)",4840,4673,339,729,741,645,935,572,375,337,167,18998
"De 12 a 14 años (171)",47,30,20,9,1,,,,,,17,11
"De 15 a 19 años (172)",783,695,174,351,140,25,5,,,,88,726
"De 20 a 24 años (173)",1003,970,59,236,322,223,117,13,,,33,2121
"De 25 a 29 años (174)",823,815,27,74,166,194,284,60,10,,8,2678
"De 30 a 34 años (175)",542,535,19,20,49,94,211,96,38,8,7,2356
"De 35 a 39 años (176)",489,488,9,10,33,56,153,143,60,24,1,2622
"De 40 a 44 años (177)",345,345,9,9,13,23,68,96,84,43,,2234
"De 45 a 49 años (178)",273,272,8,,5,10,38,64,66,81,1,2111
"De 50 y más años (179)",535,523,14,20,12,20,59,100,117,181,12,4139
"Separado(a) (180)",230,225,2,71,52,33,34,16,8,9,5,688
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",34,33,1,26,3,2,1,,,,1,42
"De 20 a 24 años (183)",55,53,,25,22,5,1,,,,2,88
"De 25 a 29 años (184)",35,34,,7,14,7,6,,,,1,81
"De 30 a 34 años (185)",28,28,,4,3,8,8,3,1,1,,109
"De 35 a 39 años (186)",17,17,,4,4,2,3,4,,,,60
"De 40 a 44 años (187)",11,11,,1,2,2,2,2,1,1,,51
"De 45 a 49 años (188)",14,13,,1,2,3,3,3,,1,1,54
"De 50 y más años (189)",35,35,1,2,2,4,10,4,6,6,,202
"Casado(a) (190)",2615,2590,118,235,262,273,588,478,315,321,25,13646
"De 12 a 14 años (191)",5,4,3,1,,,,,,,1,1
"De 15 a 19 años (192)",84,79,18,40,16,5,,,,,5,87
"De 20 a 24 años (193)",240,232,21,76,69,41,24,1,,,8,447
"De 25 a 29 años (194)",317,315,18,41,59,80,103,12,2,,2,940
"De 30 a 34 años (195)",311,308,3,14,37,52,127,59,13,3,3,1327
"De 35 a 39 años (196)",321,321,5,11,20,31,98,95,45,16,,1739
"De 40 a 44 años (197)",313,312,4,8,13,22,81,92,61,31,1,1936
"De 45 a 49 años (198)",285,284,5,15,22,14,50,79,55,44,1,1785
"De 50 y más años (199)",739,735,41,29,26,28,105,140,139,227,4,5384
"Viudo(a) (200)",325,319,17,15,9,15,50,62,50,101,6,2310
"De 15 a 19 años (202)",2,2,1,1,,,,,,,,1
"De 20 a 24 años (203)",3,3,,2,1,,,,,,,4
"De 25 a 29 años (204)",3,3,,1,,1,1,,,,,8
"De 30 a 34 años (205)",5,5,,1,,,1,2,1,,,28
"De 35 a 39 años (206)",9,9,,,1,3,1,2,1,1,,48
"De 40 a 44 años (207)",21,20,,2,1,2,3,5,3,4,1,123
"De 45 a 49 años (208)",23,23,1,,,3,3,6,6,4,,156
"De 50 y más años (209)",259,254,15,8,6,6,41,47,39,92,5,1942
"Divorciado(a) (210)",19,18,4,2,2,,5,,4,1,1,75
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 35 a 39 años (216)",2,2,,,,,2,,,,,9
"De 40 a 44 años (217)",2,2,,,,,1,,1,,,14
"De 45 a 49 años (218)",2,2,1,,1,,,,,,,2
"De 50 y más años (219)",12,11,3,1,1,,2,,3,1,1,49
"Soltero(a) (220)",2913,2803,2567,157,38,27,14,,,,110,370
"De 12 a 14 años (221)",1343,1343,1339,4,,,,,,,,4
"De 15 a 19 años (222)",1080,1080,1006,65,8,1,,,,,,84
"De 20 a 24 años (223)",257,215,151,47,12,3,2,,,,42,88
"De 25 a 29 años (224)",111,72,37,19,5,7,4,,,,39,66
"De 30 a 34 años (225)",37,32,11,8,4,6,3,,,,5,46
"De 35 a 39 años (226)",31,20,6,8,2,3,1,,,,11,25
"De 40 a 44 años (227)",15,11,6,1,1,2,1,,,,4,13
"De 45 a 49 años (228)",14,10,3,2,3,1,1,,,,4,15
"De 50 y más años (229)",25,20,8,3,3,4,2,,,,5,29
