"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",69,56,11,38,6,1,,,,,13,53
"De 20 a 24 años (023)",141,132,5,88,29,8,2,,,,9,178
"De 25 a 29 años (024)",195,181,10,91,57,18,5,,,,14,281
"De 30 a 34 años (025)",232,226,1,77,87,35,26,,,,6,466
"De 35 a 39 años (026)",264,261,1,43,85,71,55,6,,,3,701
"De 40 a 44 años (027)",289,289,4,23,79,76,81,17,8,1,,953
"De 45 a 49 años (028)",215,213,3,20,57,49,62,17,5,,2,696
"De 50 y más años (029)",563,561,5,29,84,79,133,122,72,37,2,2850
"Casado(a) (030)",17178,17021,458,1974,3841,3556,3518,1821,1021,832,157,65506
"De 12 a 14 años (031)",7,5,2,1,2,,,,,,2,5
"De 15 a 19 años (032)",147,125,26,72,16,11,,,,,22,137
"De 20 a 24 años (033)",605,579,77,280,165,48,8,1,,,26,795
"De 25 a 29 años (034)",1278,1247,105,426,400,215,92,7,2,,31,2317
"De 30 a 34 años (035)",2008,1978,90,417,737,417,261,48,7,1,30,4620
"De 35 a 39 años (036)",2522,2513,42,285,848,684,468,135,44,7,9,7354
"De 40 a 44 años (037)",2536,2527,38,180,702,711,584,205,86,21,9,8519
"De 45 a 49 años (038)",2187,2183,28,105,457,602,558,252,115,66,4,8570
"De 50 y más años (039)",5888,5864,50,208,514,868,1547,1173,767,737,24,33189
"Viudo(a) (040)",2806,2780,31,120,224,293,611,596,431,474,26,17154
"De 12 a 14 años (041)",1,1,,,1,,,,,,,2
"De 15 a 19 años (042)",7,4,1,,1,,2,,,,3,10
"De 20 a 24 años (043)",12,11,,4,5,1,1,,,,1,22
"De 25 a 29 años (044)",22,22,,7,5,2,5,1,2,,,66
"De 30 a 34 años (045)",47,45,3,9,12,11,8,2,,,2,115
"De 35 a 39 años (046)",73,72,,9,21,17,16,7,2,,1,236
"De 40 a 44 años (047)",108,108,5,14,23,23,21,15,6,1,,376
"De 45 a 49 años (048)",151,151,2,4,29,31,41,31,10,3,,648
"De 50 y más años (049)",2385,2366,20,73,127,208,517,540,411,470,19,15679
"Divorciado(a) (050)",360,353,18,81,84,80,62,12,9,7,7,994
"De 15 a 19 años (052)",1,1,1,,,,,,,,,
"De 20 a 24 años (053)",6,5,2,1,2,,,,,,1,5
"De 25 a 29 años (054)",15,15,3,9,1,2,,,,,,17
"De 30 a 34 años (055)",24,22,1,10,5,5,1,,,,2,39
"De 35 a 39 años (056)",42,41,1,15,12,8,4,1,,,1,86
"De 40 a 44 años (057)",58,57,4,13,16,15,6,1,1,1,1,142
"De 45 a 49 años (058)",46,46,3,12,11,12,8,,,,,104
"De 50 y más años (059)",168,166,3,21,37,38,43,10,8,6,2,601
"Soltero(a) (060)",20850,19267,15839,2063,756,399,210,,,,1583,5612
"De 12 a 14 años (061)",5277,5277,5256,18,3,,,,,,,24
"De 15 a 19 años (062)",7355,7353,7054,270,21,6,2,,,,2,338
"De 20 a 24 años (063)",3600,2910,2285,510,96,18,1,,,,690,760
"De 25 a 29 años (064)",1682,1179,629,399,111,28,12,,,,503,753
"De 30 a 34 años (065)",891,717,243,279,128,49,18,,,,174,754
"De 35 a 39 años (066)",621,529,128,174,112,81,34,,,,92,777
"De 40 a 44 años (067)",476,430,85,151,98,63,33,,,,46,668
"De 45 a 49 años (068)",320,291,56,101,63,50,21,,,,29,461
"De 50 y más años (069)",628,581,103,161,124,104,89,,,,47,1077
,,,,,,,,,,,,
"URBANA (080)",56695,54452,17078,8783,8988,6842,6629,3147,1663,1322,2243,125463
"De 12 a 14 años (081)",4873,4846,4812,28,6,,,,,,27,40
"De 15 a 19 años (082)",8592,8402,7265,965,136,31,5,,,,190,1350
"De 20 a 24 años (083)",7143,6305,2837,2299,912,208,42,7,,,838,4969
"De 25 a 29 años (084)",6052,5434,1029,1989,1504,628,268,12,4,,618,8107
"De 30 a 34 años (085)",5558,5315,432,1324,1805,1024,637,81,12,,243,11335
"De 35 a 39 años (086)",5494,5366,223,799,1633,1407,1004,245,43,12,128,14653
"De 40 a 44 años (087)",4762,4706,168,511,1234,1177,1130,353,114,19,56,14827
"De 45 a 49 años (088)",3744,3701,111,307,766,938,953,409,156,61,43,13398
"De 50 y más años (089)",10477,10377,201,561,992,1429,2590,2040,1334,1230,100,56784
"Conviviente (090)",15864,15378,1491,4288,3790,2333,2147,810,323,196,486,38325
"De 12 a 14 años (091)",61,39,29,9,1,,,,,,22,11
"De 15 a 19 años (092)",1300,1146,406,623,99,16,2,,,,154,877
"De 20 a 24 años (093)",2953,2814,508,1457,659,152,32,6,,,139,3403
"De 25 a 29 años (094)",3014,2931,296,1087,973,390,173,10,2,,83,5003
"De 30 a 34 años (095)",2520,2484,107,549,870,530,376,43,9,,36,5846
"De 35 a 39 años (096)",2126,2099,54,279,571,563,479,128,19,6,27,6217
"De 40 a 44 años (097)",1474,1468,37,136,329,318,443,156,44,5,6,5100
"De 45 a 49 años (098)",979,971,25,70,160,201,296,149,51,19,8,3888
"De 50 y más años (099)",1437,1426,29,78,128,163,346,318,198,166,11,7980
"Separado(a) (100)",1929,1880,43,405,473,333,360,154,79,33,49,5961
"De 12 a 14 años (101)",7,4,3,1,,,,,,,3,1
"De 15 a 19 años (102)",66,53,11,36,5,1,,,,,13,49
"De 20 a 24 años (103)",135,127,5,85,28,7,2,,,,8,170
"De 25 a 29 años (104)",191,179,10,91,55,18,5,,,,12,277
"De 30 a 34 años (105)",228,222,1,77,84,34,26,,,,6,457
"De 35 a 39 años (106)",261,258,1,43,85,71,54,4,,,3,682
"De 40 a 44 años (107)",285,285,4,23,79,75,80,15,8,1,,931
"De 45 a 49 años (108)",213,211,3,20,56,49,62,16,5,,2,688
"De 50 y más años (109)",543,541,5,29,81,78,131,119,66,32,2,2706
"Casado(a) (110)",16012,15862,428,1891,3699,3431,3275,1614,862,662,150,58992
"De 12 a 14 años (111)",6,4,2,1,1,,,,,,2,3
"De 15 a 19 años (112)",118,100,25,55,12,8,,,,,18,103
"De 20 a 24 años (113)",531,506,69,264,134,32,6,1,,,25,661
"De 25 a 29 años (114)",1179,1148,102,410,365,193,75,2,1,,31,2054
"De 30 a 34 años (115)",1879,1849,86,406,710,397,211,36,3,,30,4156
"De 35 a 39 años (116)",2390,2381,41,280,835,669,420,106,24,6,9,6704
"De 40 a 44 años (117)",2379,2370,35,174,692,685,548,169,56,11,9,7655
"De 45 a 49 años (118)",2052,2048,24,102,449,595,529,218,92,39,4,7678
"De 50 y más años (119)",5478,5456,44,199,501,852,1486,1082,686,606,22,29978
"Viudo(a) (120)",2626,2601,30,119,213,276,588,558,391,426,25,15816
"De 12 a 14 años (121)",1,1,,,1,,,,,,,2
"De 15 a 19 años (122)",7,4,1,,1,,2,,,,3,10
"De 20 a 24 años (123)",8,7,,4,2,,1,,,,1,13
"De 25 a 29 años (124)",17,17,,6,4,1,5,,1,,,46
"De 30 a 34 años (125)",45,43,3,9,11,11,7,2,,,2,109
"De 35 a 39 años (126)",66,65,,9,20,16,14,6,,,1,199
"De 40 a 44 años (127)",104,104,5,14,23,23,21,12,5,1,,347
"De 45 a 49 años (128)",140,140,2,4,28,31,38,26,8,3,,587
"De 50 y más años (129)",2238,2220,19,73,123,194,500,512,377,422,18,14503
"Divorciado(a) (130)",352,346,18,79,83,80,62,11,8,5,6,953
"De 15 a 19 años (132)",1,1,1,,,,,,,,,
"De 20 a 24 años (133)",6,5,2,1,2,,,,,,1,5
"De 25 a 29 años (134)",14,14,3,8,1,2,,,,,,16
"De 30 a 34 años (135)",23,21,1,10,4,5,1,,,,2,37
"De 35 a 39 años (136)",42,41,1,15,12,8,4,1,,,1,86
"De 40 a 44 años (137)",57,57,4,13,16,15,6,1,1,1,,142
"De 45 a 49 años (138)",45,45,3,11,11,12,8,,,,,103
"De 50 y más años (139)",164,162,3,21,37,38,43,9,7,4,2,564
"Soltero(a) (140)",19912,18385,15068,2001,730,389,197,,,,1527,5416
"De 12 a 14 años (141)",4798,4798,4778,17,3,,,,,,,23
"De 15 a 19 años (142)",7100,7098,6821,251,19,6,1,,,,2,311
"De 20 a 24 años (143)",3510,2846,2253,488,87,17,1,,,,664,717
"De 25 a 29 años (144)",1637,1145,618,387,106,24,10,,,,492,711
"De 30 a 34 años (145)",863,696,234,273,126,47,16,,,,167,730
"De 35 a 39 años (146)",609,522,126,173,110,80,33,,,,87,765
"De 40 a 44 años (147)",463,422,83,151,95,61,32,,,,41,652
"De 45 a 49 años (148)",315,286,54,100,62,50,20,,,,29,454
"De 50 y más años (149)",617,572,101,161,122,104,84,,,,45,1053
,,,,,,,,,,,,
"RURAL (160)",4316,4208,939,568,578,437,631,446,312,297,108,14834
"De 12 a 14 años (161)",502,497,489,6,2,,,,,,5,10
"De 15 a 19 años (162)",578,555,289,192,59,12,3,,,,23,358
"De 20 a 24 años (163)",610,570,68,191,204,80,27,,,,40,951
"De 25 a 29 años (164)",486,472,28,84,135,119,86,18,2,,14,1207
"De 30 a 34 años (165)",429,421,26,44,76,83,140,44,7,1,8,1399
"De 35 a 39 años (166)",349,344,5,13,38,47,120,69,47,5,5,1661
"De 40 a 44 años (167)",326,320,7,9,22,44,78,84,58,18,6,1779
"De 45 a 49 años (168)",245,245,10,10,15,12,55,64,43,36,,1505
"De 50 y más años (169)",791,784,17,19,27,40,122,167,155,237,7,5964
"Conviviente (170)",1978,1938,137,415,387,281,348,192,106,72,40,6527
"De 12 a 14 años (171)",22,17,11,5,1,,,,,,5,7
"De 15 a 19 años (172)",291,272,55,154,52,9,2,,,,19,293
"De 20 a 24 años (173)",436,424,28,150,160,61,25,,,,12,757
"De 25 a 29 años (174)",332,331,14,54,92,92,67,12,,,1,877
"De 30 a 34 años (175)",265,264,13,27,42,60,87,32,3,,1,894
"De 35 a 39 años (176)",195,195,2,7,22,30,68,37,25,4,,943
"De 40 a 44 años (177)",147,147,2,3,9,15,40,43,27,8,,848
"De 45 a 49 años (178)",91,91,4,5,4,5,22,24,18,9,,536
"De 50 y más años (179)",199,197,8,10,5,9,37,44,33,51,2,1372
"Separado(a) (180)",46,43,,5,11,4,4,8,6,5,3,218
"De 15 a 19 años (182)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (183)",6,5,,3,1,1,,,,,1,8
"De 25 a 29 años (184)",4,2,,,2,,,,,,2,4
"De 30 a 34 años (185)",4,4,,,3,1,,,,,,9
"De 35 a 39 años (186)",3,3,,,,,1,2,,,,19
"De 40 a 44 años (187)",4,4,,,,1,1,2,,,,22
"De 45 a 49 años (188)",2,2,,,1,,,1,,,,8
"De 50 y más años (189)",20,20,,,3,1,2,3,6,5,,144
"Casado(a) (190)",1166,1159,30,83,142,125,243,207,159,170,7,6514
"De 12 a 14 años (191)",1,1,,,1,,,,,,,2
"De 15 a 19 años (192)",29,25,1,17,4,3,,,,,4,34
"De 20 a 24 años (193)",74,73,8,16,31,16,2,,,,1,134
"De 25 a 29 años (194)",99,99,3,16,35,22,17,5,1,,,263
"De 30 a 34 años (195)",129,129,4,11,27,20,50,12,4,1,,464
"De 35 a 39 años (196)",132,132,1,5,13,15,48,29,20,1,,650
"De 40 a 44 años (197)",157,157,3,6,10,26,36,36,30,10,,864
"De 45 a 49 años (198)",135,135,4,3,8,7,29,34,23,27,,892
"De 50 y más años (199)",410,408,6,9,13,16,61,91,81,131,2,3211
"Viudo(a) (200)",180,179,1,1,11,17,23,38,40,48,1,1338
"De 20 a 24 años (203)",4,4,,,3,1,,,,,,9
"De 25 a 29 años (204)",5,5,,1,1,1,,1,1,,,20
"De 30 a 34 años (205)",2,2,,,1,,1,,,,,6
"De 35 a 39 años (206)",7,7,,,1,1,2,1,2,,,37
"De 40 a 44 años (207)",4,4,,,,,,3,1,,,29
"De 45 a 49 años (208)",11,11,,,1,,3,5,2,,,61
"De 50 y más años (209)",147,146,1,,4,14,17,28,34,48,1,1176
"Divorciado(a) (210)",8,7,,2,1,,,1,1,2,1,41
"De 25 a 29 años (214)",1,1,,1,,,,,,,,1
"De 30 a 34 años (215)",1,1,,,1,,,,,,,2
"De 40 a 44 años (217)",1,,,,,,,,,,1,
"De 45 a 49 años (218)",1,1,,1,,,,,,,,1
"De 50 y más años (219)",4,4,,,,,,1,1,2,,37
"Soltero(a) (220)",938,882,771,62,26,10,13,,,,56,196
"De 12 a 14 años (221)",479,479,478,1,,,,,,,,1
"De 15 a 19 años (222)",255,255,233,19,2,,1,,,,,27
"De 20 a 24 años (223)",90,64,32,22,9,1,,,,,26,43
"De 25 a 29 años (224)",45,34,11,12,5,4,2,,,,11,42
"De 30 a 34 años (225)",28,21,9,6,2,2,2,,,,7,24
"De 35 a 39 años (226)",12,7,2,1,2,1,1,,,,5,12
"De 40 a 44 años (227)",13,8,2,,3,2,1,,,,5,16
"De 45 a 49 años (228)",5,5,2,1,1,,1,,,,,7
"De 50 y más años (229)",11,9,2,,2,,5,,,,2,24
