"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",2614,175,1104,825,440,70
"Otra (034)",5,,3,2,,
"Ocupación no especificada (035)",323,,104,125,71,23
,,,,,,
"URBANA (036)",16453,395,5538,6071,3703,746
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",30,,3,14,12,1
"Profes., científicos e intelectuales (038)",1704,,324,927,445,8
"Técnicos de nivel medio y trab. asimilados (039)",481,3,184,191,91,12
"Jefes y empleados de oficina (040)",539,,226,203,103,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2498,72,773,947,592,114
"Agricult. trabaj. calif.agrop. y pesqueros (042)",2824,14,597,979,909,325
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",854,17,297,293,217,30
"Obreros construc., conf., papel, fab., instr. (044)",1896,10,817,690,352,27
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",4972,279,2089,1505,902,197
"Otra (046)",345,,116,198,30,1
"Ocupación no especificada (047)",310,,112,124,50,24
"Hombres (048)",11933,285,3986,4220,2819,623
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",21,,1,8,11,1
"Profes., científicos e intelectuales (050)",944,,145,490,301,8
"Técnicos de nivel medio y trab. asimilados (051)",304,,111,122,61,10
"Jefes y empleados de oficina (052)",281,,84,114,76,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",1179,42,345,416,304,72
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2660,13,565,928,850,304
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",713,15,258,228,184,28
"Obreros construc., conf., papel, fab., instr. (056)",1867,10,802,678,350,27
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",3520,205,1513,1002,644,156
"Otra (058)",340,,113,196,30,1
"Ocupación no especificada (059)",104,,49,38,8,9
"Mujeres (060)",4520,110,1552,1851,884,123
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",9,,2,6,1,
"Profes., científicos e intelectuales (062)",760,,179,437,144,
"Técnicos de nivel medio y trab. asimilados (063)",177,3,73,69,30,2
"Jefes y empleados de oficina (064)",258,,142,89,27,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1319,30,428,531,288,42
"Agricult. trabaj. calif.agrop. y pesqueros (066)",164,1,32,51,59,21
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",141,2,39,65,33,2
"Obreros construc., conf., papel, fab., instr. (068)",29,,15,12,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1452,74,576,503,258,41
"Otra (070)",5,,3,2,,
"Ocupación no especificada (071)",206,,63,86,42,15
,,,,,,
"RURAL (072)",19116,673,7375,5832,3996,1240
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",10,,1,5,4,
"Profes., científicos e intelectuales (074)",373,,113,199,61,
"Técnicos de nivel medio y trab. asimilados (075)",73,,36,22,15,
"Jefes y empleados de oficina (076)",32,,19,9,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",298,7,77,131,69,14
"Agricult. trabaj. calif.agrop. y pesqueros (078)",8651,45,2232,3035,2438,901
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",129,7,47,46,23,6
"Obreros construc., conf., papel, fab., instr. (080)",275,1,96,111,64,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",9115,613,4699,2222,1276,305
"Otra (082)",10,,3,5,2,
"Ocupación no especificada (083)",150,,52,47,40,11
"Hombres (084)",17031,561,6537,5176,3598,1159
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",10,,1,5,4,
"Profes., científicos e intelectuales (086)",192,,44,104,44,
"Técnicos de nivel medio y trab. asimilados (087)",38,,15,13,10,
"Jefes y empleados de oficina (088)",19,,6,9,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",142,4,31,65,32,10
"Agricult. trabaj. calif.agrop. y pesqueros (090)",8265,40,2124,2924,2315,862
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",95,4,35,32,19,5
"Obreros construc., conf., papel, fab., instr. (092)",274,1,96,111,63,3
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",7953,512,4171,1900,1094,276
"Otra (094)",10,,3,5,2,
"Ocupación no especificada (095)",33,,11,8,11,3
"Mujeres (096)",2085,112,838,656,398,81
"Profes., científicos e intelectuales (098)",181,,69,95,17,
"Técnicos de nivel medio y trab. asimilados (099)",35,,21,9,5,
"Jefes y empleados de oficina (100)",13,,13,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",156,3,46,66,37,4
"Agricult. trabaj. calif.agrop. y pesqueros (102)",386,5,108,111,123,39
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",34,3,12,14,4,1
"Obreros construc., conf., papel, fab., instr. (104)",1,,,,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1162,101,528,322,182,29
"Ocupación no especificada (107)",117,,41,39,29,8
