"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",140,,,,20,65,35,20
"De 50 y más años (049)",1773,53,174,327,374,190,4,651
"Divorciado(a) (050)",104,2,2,4,7,18,37,34
"De 15 a 19 años (052)",3,,,,,,3,
"De 20 a 24 años (053)",8,,,,,1,5,2
"De 25 a 29 años (054)",19,,,,,2,11,6
"De 30 a 34 años (055)",14,,,,,2,8,4
"De 35 a 39 años (056)",8,,,,1,1,6,
"De 40 a 44 años (057)",4,,,,,1,2,1
"De 45 a 49 años (058)",7,,,,,4,,3
"De 50 y más años (059)",41,2,2,4,6,7,2,18
"Soltero(a) (060)",789,3,,11,22,41,144,568
"De 12 a 14 años (061)",2,,,,,,,2
"De 15 a 19 años (062)",41,,,,,,22,19
"De 20 a 24 años (063)",218,,,,,1,44,173
"De 25 a 29 años (064)",187,,,,,7,37,143
"De 30 a 34 años (065)",95,,,,,7,19,69
"De 35 a 39 años (066)",76,,,,,10,16,50
"De 40 a 44 años (067)",44,,,,3,6,5,30
"De 45 a 49 años (068)",32,,,1,7,6,1,17
"De 50 y más años (069)",94,3,,10,12,4,,65
,,,,,,,,
"URBANA (080)",4288,19,53,121,324,830,1708,1233
"De 12 a 14 años (081)",11,,,,,,,11
"De 15 a 19 años (082)",128,,,,,,57,71
"De 20 a 24 años (083)",497,,,,,,304,193
"De 25 a 29 años (084)",584,,,,,20,371,193
"De 30 a 34 años (085)",579,,,,,78,370,131
"De 35 a 39 años (086)",534,,,,4,134,305,91
"De 40 a 44 años (087)",457,,,,17,175,182,83
"De 45 a 49 años (088)",384,,,1,33,179,107,64
"De 50 y más años (089)",1114,19,53,120,270,244,12,396
"Conviviente (090)",1699,4,2,12,34,226,984,437
"De 12 a 14 años (091)",9,,,,,,,9
"De 15 a 19 años (092)",91,,,,,,38,53
"De 20 a 24 años (093)",350,,,,,,238,112
"De 25 a 29 años (094)",366,,,,,6,263,97
"De 30 a 34 años (095)",286,,,,,30,210,46
"De 35 a 39 años (096)",220,,,,2,48,128,42
"De 40 a 44 años (097)",146,,,,,56,68,22
"De 45 a 49 años (098)",97,,,,10,37,36,14
"De 50 y más años (099)",134,4,2,12,22,49,3,42
"Separado(a) (100)",249,,3,3,21,50,105,67
"De 15 a 19 años (102)",18,,,,,,12,6
"De 20 a 24 años (103)",33,,,,,,26,7
"De 25 a 29 años (104)",29,,,,,3,18,8
"De 30 a 34 años (105)",35,,,,,7,18,10
"De 35 a 39 años (106)",30,,,,1,10,13,6
"De 40 a 44 años (107)",27,,,,2,8,13,4
"De 45 a 49 años (108)",22,,,,2,11,4,5
"De 50 y más años (109)",55,,3,3,16,11,1,21
"Casado(a) (110)",1649,3,24,58,192,496,536,340
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",5,,,,,,1,4
"De 20 a 24 años (113)",40,,,,,,28,12
"De 25 a 29 años (114)",97,,,,,7,70,20
"De 30 a 34 años (115)",199,,,,,34,127,38
"De 35 a 39 años (116)",252,,,,,71,153,28
"De 40 a 44 años (117)",240,,,,10,102,89,39
"De 45 a 49 años (118)",230,,,,14,121,60,35
"De 50 y más años (119)",585,3,24,58,168,161,8,163
"Viudo(a) (120)",351,9,23,41,64,31,29,154
"De 15 a 19 años (122)",2,,,,,,,2
"De 20 a 24 años (123)",1,,,,,,1,
"De 25 a 29 años (124)",4,,,,,,4,
"De 30 a 34 años (125)",9,,,,,3,5,1
"De 35 a 39 años (126)",6,,,,,,3,3
"De 40 a 44 años (127)",21,,,,2,5,9,5
"De 45 a 49 años (128)",20,,,,4,7,7,2
"De 50 y más años (129)",288,9,23,41,58,16,,141
"Divorciado(a) (130)",36,1,1,1,3,11,9,10
"De 25 a 29 años (134)",7,,,,,1,5,1
"De 30 a 34 años (135)",5,,,,,1,2,2
"De 35 a 39 años (136)",3,,,,1,,2,
"De 40 a 44 años (137)",1,,,,,1,,
"De 45 a 49 años (138)",3,,,,,2,,1
"De 50 y más años (139)",17,1,1,1,2,6,,6
"Soltero(a) (140)",304,2,,6,10,16,45,225
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",12,,,,,,6,6
"De 20 a 24 años (143)",73,,,,,,11,62
"De 25 a 29 años (144)",81,,,,,3,11,67
"De 30 a 34 años (145)",45,,,,,3,8,34
"De 35 a 39 años (146)",23,,,,,5,6,12
"De 40 a 44 años (147)",22,,,,3,3,3,13
"De 45 a 49 años (148)",12,,,1,3,1,,7
"De 50 y más años (149)",35,2,,5,4,1,,23
,,,,,,,,
"RURAL (160)",13995,53,242,672,1333,2780,5786,3129
"De 12 a 14 años (161)",44,,,,,,3,41
"De 15 a 19 años (162)",365,,,,,,220,145
"De 20 a 24 años (163)",1221,,,,,3,828,390
"De 25 a 29 años (164)",1518,,,,,28,1176,314
"De 30 a 34 años (165)",1447,,,,,136,1093,218
"De 35 a 39 años (166)",1485,,,,5,310,973,197
"De 40 a 44 años (167)",1546,,,,22,460,867,197
"De 45 a 49 años (168)",1343,,,1,72,624,491,155
"De 50 y más años (169)",5026,53,242,671,1234,1219,135,1472
"Conviviente (170)",4752,1,19,60,176,580,2862,1054
"De 12 a 14 años (171)",38,,,,,,2,36
"De 15 a 19 años (172)",263,,,,,,167,96
"De 20 a 24 años (173)",885,,,,,1,655,229
"De 25 a 29 años (174)",916,,,,,8,738,170
"De 30 a 34 años (175)",676,,,,,59,519,98
"De 35 a 39 años (176)",536,,,,3,92,362,79
"De 40 a 44 años (177)",434,,,,2,98,265,69
"De 45 a 49 años (178)",315,,,,12,123,130,50
"De 50 y más años (179)",689,1,19,60,159,199,24,227
"Separado(a) (180)",424,1,6,17,34,75,190,101
"De 12 a 14 años (181)",2,,,,,,1,1
"De 15 a 19 años (182)",40,,,,,,24,16
"De 20 a 24 años (183)",67,,,,,,46,21
"De 25 a 29 años (184)",60,,,,,1,45,14
"De 30 a 34 años (185)",50,,,,,6,30,14
"De 35 a 39 años (186)",42,,,,,12,23,7
"De 40 a 44 años (187)",45,,,,3,17,14,11
"De 45 a 49 años (188)",31,,,,4,17,6,4
"De 50 y más años (189)",87,1,6,17,27,22,1,13
"Casado(a) (190)",6490,5,65,301,772,1820,2483,1044
"De 12 a 14 años (191)",2,,,,,,,2
"De 15 a 19 años (192)",27,,,,,,7,20
"De 20 a 24 años (193)",110,,,,,,85,25
"De 25 a 29 años (194)",412,,,,,13,350,49
"De 30 a 34 años (195)",635,,,,,66,507,62
"De 35 a 39 años (196)",814,,,,1,188,558,67
"De 40 a 44 años (197)",955,,,,15,314,546,80
"De 45 a 49 años (198)",853,,,1,36,419,326,71
"De 50 y más años (199)",2682,5,65,300,720,820,104,668
"Viudo(a) (200)",1776,44,151,286,335,273,124,563
"De 12 a 14 años (201)",1,,,,,,,1
"De 15 a 19 años (202)",3,,,,,,3,
"De 20 a 24 años (203)",6,,,,,,4,2
"De 25 a 29 años (204)",12,,,,,1,11,
"De 30 a 34 años (205)",27,,,,,,20,7
"De 35 a 39 años (206)",35,,,,1,12,16,6
"De 40 a 44 años (207)",87,,,,2,28,38,19
"De 45 a 49 años (208)",120,,,,16,58,28,18
"De 50 y más años (209)",1485,44,151,286,316,174,4,510
"Divorciado(a) (210)",68,1,1,3,4,7,28,24
"De 15 a 19 años (212)",3,,,,,,3,
"De 20 a 24 años (213)",8,,,,,1,5,2
"De 25 a 29 años (214)",12,,,,,1,6,5
"De 30 a 34 años (215)",9,,,,,1,6,2
"De 35 a 39 años (216)",5,,,,,1,4,
"De 40 a 44 años (217)",3,,,,,,2,1
"De 45 a 49 años (218)",4,,,,,2,,2
"De 50 y más años (219)",24,1,1,3,4,1,2,12
"Soltero(a) (220)",485,1,,5,12,25,99,343
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",29,,,,,,16,13
"De 20 a 24 años (223)",145,,,,,1,33,111
"De 25 a 29 años (224)",106,,,,,4,26,76
"De 30 a 34 años (225)",50,,,,,4,11,35
"De 35 a 39 años (226)",53,,,,,5,10,38
"De 40 a 44 años (227)",22,,,,,3,2,17
"De 45 a 49 años (228)",20,,,,4,5,1,10
"De 50 y más años (229)",59,1,,5,8,3,,42
