"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,,,,,
"URBANA (036)",3041,70,759,926,866,420
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",19,,2,12,5,
"Profes., científicos e intelectuales (038)",163,,31,86,43,3
"Técnicos de nivel medio y trab. asimilados (039)",70,,29,27,13,1
"Jefes y empleados de oficina (040)",96,,48,29,18,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",203,3,57,62,63,18
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1075,,115,282,410,268
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",72,,23,26,17,6
"Obreros construc., conf., papel, fab., instr. (044)",166,,64,59,39,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1105,67,369,308,248,113
"Otra (046)",34,,7,20,7,
"Ocupación no especificada (047)",38,,14,15,3,6
"Hombres (048)",1736,46,434,536,490,230
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",15,,2,9,4,
"Profes., científicos e intelectuales (050)",77,,9,37,29,2
"Técnicos de nivel medio y trab. asimilados (051)",42,,17,16,8,1
"Jefes y empleados de oficina (052)",46,,12,20,13,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",54,1,16,18,13,6
"Agricult. trabaj. calif.agrop. y pesqueros (054)",714,,70,193,269,182
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",61,,20,21,16,4
"Obreros construc., conf., papel, fab., instr. (056)",157,,61,57,35,4
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",518,45,213,136,94,30
"Otra (058)",33,,7,19,7,
"Ocupación no especificada (059)",19,,7,10,2,
"Mujeres (060)",1305,24,325,390,376,190
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",4,,,3,1,
"Profes., científicos e intelectuales (062)",86,,22,49,14,1
"Técnicos de nivel medio y trab. asimilados (063)",28,,12,11,5,
"Jefes y empleados de oficina (064)",50,,36,9,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",149,2,41,44,50,12
"Agricult. trabaj. calif.agrop. y pesqueros (066)",361,,45,89,141,86
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",11,,3,5,1,2
"Obreros construc., conf., papel, fab., instr. (068)",9,,3,2,4,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",587,22,156,172,154,83
"Otra (070)",1,,,1,,
"Ocupación no especificada (071)",19,,7,5,1,6
,,,,,,
"RURAL (072)",1007,17,252,298,287,153
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",2,,,1,1,
"Profes., científicos e intelectuales (074)",44,,13,30,1,
"Técnicos de nivel medio y trab. asimilados (075)",12,,5,6,1,
"Jefes y empleados de oficina (076)",10,,3,5,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",21,,8,7,5,1
"Agricult. trabaj. calif.agrop. y pesqueros (078)",482,,73,120,172,117
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",9,,3,5,1,
"Obreros construc., conf., papel, fab., instr. (080)",21,,9,6,5,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",385,17,129,109,96,34
"Otra (082)",18,,8,8,2,
"Ocupación no especificada (083)",3,,1,1,1,
"Hombres (084)",596,11,143,186,169,87
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",2,,,1,1,
"Profes., científicos e intelectuales (086)",18,,3,14,1,
"Técnicos de nivel medio y trab. asimilados (087)",7,,2,4,1,
"Jefes y empleados de oficina (088)",7,,1,4,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",9,,4,3,2,
"Agricult. trabaj. calif.agrop. y pesqueros (090)",322,,44,85,116,77
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",8,,3,4,1,
"Obreros construc., conf., papel, fab., instr. (092)",21,,9,6,5,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",186,11,70,58,38,9
"Otra (094)",15,,6,7,2,
"Ocupación no especificada (095)",1,,1,,,
"Mujeres (096)",411,6,109,112,118,66
"Profes., científicos e intelectuales (098)",26,,10,16,,
"Técnicos de nivel medio y trab. asimilados (099)",5,,3,2,,
"Jefes y empleados de oficina (100)",3,,2,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",12,,4,4,3,1
"Agricult. trabaj. calif.agrop. y pesqueros (102)",160,,29,35,56,40
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",1,,,1,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",199,6,59,51,58,25
"Otra (106)",3,,2,1,,
"Ocupación no especificada (107)",2,,,1,1,
