"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia CAMANA (000)",53065,27750,25315,44741,22722,22019,8324,5028,3296
"Menores de 1 año (001)",915,465,450,752,378,374,163,87,76
"Menores de 1 mes (002)",73,37,36,66,31,35,7,6,1
"De 1 a 11 meses (003)",842,428,414,686,347,339,156,81,75
"De 1 a 4 años (004)",3974,2056,1918,3244,1702,1542,730,354,376
"1 año (005)",933,491,442,739,395,344,194,96,98
"2 años (006)",996,493,503,813,403,410,183,90,93
"3 años (007)",1086,567,519,891,482,409,195,85,110
"4 años (008)",959,505,454,801,422,379,158,83,75
"De 5 a 9 años (009)",4639,2440,2199,3992,2097,1895,647,343,304
"5 años (010)",954,493,461,802,409,393,152,84,68
"6 años (011)",832,438,394,722,380,342,110,58,52
"7 años (012)",919,467,452,794,400,394,125,67,58
"8 años (013)",994,539,455,859,474,385,135,65,70
"9 años (014)",940,503,437,815,434,381,125,69,56
"De 10 a 14 años (015)",5386,2708,2678,4824,2408,2416,562,300,262
"10 años (016)",1020,501,519,911,442,469,109,59,50
"11 años (017)",981,487,494,875,431,444,106,56,50
"12 años (018)",1172,616,556,1040,542,498,132,74,58
"13 años (019)",1094,533,561,990,483,507,104,50,54
"14 años (020)",1119,571,548,1008,510,498,111,61,50
"De 15 a 19 años (021)",4980,2548,2432,4213,2090,2123,767,458,309
"15 años (022)",1057,527,530,940,462,478,117,65,52
"16 años (023)",1018,512,506,898,440,458,120,72,48
"17 años (024)",938,497,441,795,400,395,143,97,46
"18 años (025)",950,506,444,763,396,367,187,110,77
"19 años (026)",1017,506,511,817,392,425,200,114,86
"De 20 a 24 años (027)",4935,2521,2414,3768,1817,1951,1167,704,463
"20 años (028)",1070,535,535,845,400,445,225,135,90
"21 años (029)",921,462,459,728,338,390,193,124,69
"22 años (030)",998,503,495,745,353,392,253,150,103
"23 años (031)",948,515,433,717,367,350,231,148,83
"24 años (032)",998,506,492,733,359,374,265,147,118
"De 25 a 29 años (033)",4472,2323,2149,3546,1713,1833,926,610,316
"25 años (034)",1004,510,494,774,365,409,230,145,85
"26 años (035)",800,431,369,630,329,301,170,102,68
"27 años (036)",1041,546,495,833,404,429,208,142,66
"28 años (037)",848,432,416,680,318,362,168,114,54
"29 años (038)",779,404,375,629,297,332,150,107,43
"De 30 a 34 años (039)",4182,2193,1989,3433,1705,1728,749,488,261
"30 años (040)",1045,571,474,805,412,393,240,159,81
"31 años (041)",700,371,329,580,297,283,120,74,46
"32 años (042)",894,478,416,734,366,368,160,112,48
"33 años (043)",796,388,408,672,310,362,124,78,46
"34 años (044)",747,385,362,642,320,322,105,65,40
"De 35 a 39 años (045)",4015,2076,1939,3415,1696,1719,600,380,220
