"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",7,7,6,1,,,,,,,,1
"De 20 a 24 años (023)",4,2,,,2,,,,,,2,4
"De 25 a 29 años (024)",7,7,2,,2,,3,,,,,16
"De 30 a 34 años (025)",9,9,,,1,2,2,3,1,,,45
"De 35 a 39 años (026)",8,8,,,2,1,3,2,,,,34
"Primaria (030)",10247,10025,2979,856,1098,1017,1788,1222,704,361,222,31796
"De 12 a 14 años (031)",2114,2086,2073,12,1,,,,,,28,14
"De 15 a 19 años (032)",847,808,613,160,28,5,2,,,,39,239
"De 20 a 24 años (033)",1015,959,141,318,350,105,44,1,,,56,1523
"De 25 a 29 años (034)",1217,1180,46,172,321,321,282,35,3,,37,3225
"De 30 a 34 años (035)",1152,1135,15,71,170,256,462,137,22,2,17,4296
"De 35 a 39 años (036)",1124,1109,17,42,87,161,386,289,108,19,15,5374
"De 40 a 44 años (037)",999,989,31,20,53,70,261,303,187,64,10,5736
"De 45 a 49 años (038)",732,727,9,22,33,41,149,220,160,93,5,4671
"De 50 y más años (039)",1047,1032,34,39,55,58,202,237,224,183,15,6718
"Secundaria (040)",5636,5416,3338,781,514,349,292,100,30,12,220,5150
"De 12 a 14 años (041)",1171,1161,1158,3,,,,,,,10,3
"De 15 a 19 años (042)",2113,2067,1878,170,15,3,1,,,,46,213
"De 20 a 24 años (043)",906,811,241,379,144,32,11,4,,,95,835
"De 25 a 29 años (044)",581,542,34,152,187,118,47,4,,,39,1099
"De 30 a 34 años (045)",359,344,9,47,105,98,72,12,1,,15,949
"De 35 a 39 años (046)",230,221,8,17,30,64,73,28,1,,9,778
"De 40 a 44 años (047)",110,110,3,3,14,17,40,21,11,1,,497
"De 45 a 49 años (048)",73,70,2,5,9,5,25,17,6,1,3,317
"De 50 y más años (049)",93,90,5,5,10,12,23,14,11,10,3,459
"Sup. no Univ. incompleta (050)",225,198,80,62,32,10,11,3,,,27,222
"De 15 a 19 años (052)",29,28,26,2,,,,,,,1,2
"De 20 a 24 años (053)",74,63,38,20,5,,,,,,11,30
"De 25 a 29 años (054)",55,41,5,26,8,2,,,,,14,48
"De 30 a 34 años (055)",32,32,7,9,8,3,5,,,,,57
"De 35 a 39 años (056)",20,19,1,5,5,2,5,1,,,1,48
"De 40 a 44 años (057)",5,5,,,2,2,,1,,,,16
"De 45 a 49 años (058)",2,2,1,,1,,,,,,,2
"De 50 y más años (059)",8,8,2,,3,1,1,1,,,,19
"Sup. no Univ. completa (060)",360,314,70,107,66,33,23,10,2,3,46,551
"De 20 a 24 años (063)",41,32,18,11,3,,,,,,9,17
"De 25 a 29 años (064)",89,64,23,32,7,2,,,,,25,52
"De 30 a 34 años (065)",95,89,18,42,19,7,2,1,,,6,115
"De 35 a 39 años (066)",52,49,5,11,19,9,3,,,2,3,112
"De 40 a 44 años (067)",31,30,3,5,5,10,5,2,,,1,80
"De 45 a 49 años (068)",22,22,2,3,8,1,6,2,,,,60
"De 50 y más años (069)",30,28,1,3,5,4,7,5,2,1,2,115
"Sup. Univ. incompleta (070)",83,71,24,17,10,12,6,1,1,,12,115
"De 15 a 19 años (072)",13,13,13,,,,,,,,,
"De 20 a 24 años (073)",17,13,6,7,,,,,,,4,7
"De 25 a 29 años (074)",15,9,2,6,1,,,,,,6,8
"De 30 a 34 años (075)",8,7,1,2,2,1,1,,,,1,13
"De 35 a 39 años (076)",10,10,,1,4,4,1,,,,,25
"De 40 a 44 años (077)",6,6,,,1,5,,,,,,17
"De 45 a 49 años (078)",5,5,,,1,2,2,,,,,18
"De 50 y más años (079)",9,8,2,1,1,,2,1,1,,1,27
"Sup. Univ. completa (080)",292,243,77,65,47,33,16,2,2,1,49,364
"De 20 a 24 años (083)",20,13,11,1,1,,,,,,7,3
"De 25 a 29 años (084)",62,42,26,13,2,,1,,,,20,21
"De 30 a 34 años (085)",69,54,20,15,16,3,,,,,15,56
"De 35 a 39 años (086)",63,60,11,20,13,14,2,,,,3,96
"De 40 a 44 años (087)",39,37,4,14,7,5,6,,1,,2,77
"De 45 a 49 años (088)",25,23,3,1,8,6,3,1,1,,2,62
"De 50 y más años (089)",14,14,2,1,,5,4,1,,1,,49
,,,,,,,,,,,,
"URBANA (100)",6084,5817,1796,767,680,589,813,603,322,247,267,16905
"De 12 a 14 años (101)",742,734,731,3,,,,,,,8,3
"De 15 a 19 años (102)",851,821,723,83,10,3,2,,,,30,120
"De 20 a 24 años (103)",649,581,152,262,134,24,7,2,,,68,644
"De 25 a 29 años (104)",638,563,54,162,176,104,63,4,,,75,1114
"De 30 a 34 años (105)",616,580,37,90,153,140,127,25,5,3,36,1604
"De 35 a 39 años (106)",552,544,18,56,75,127,158,90,15,5,8,2046
"De 40 a 44 años (107)",476,468,19,31,31,60,152,108,51,16,8,2251
"De 45 a 49 años (108)",395,388,11,14,35,33,91,109,54,41,7,2196
"De 50 y más años (109)",1165,1138,51,66,66,98,213,265,197,182,27,6927
"Sin nivel (110)",1172,1142,49,68,66,98,235,271,183,172,30,6828
"De 12 a 14 años (111)",5,5,5,,,,,,,,,
"De 15 a 19 años (112)",11,11,8,1,1,1,,,,,,6
"De 20 a 24 años (113)",13,12,,5,4,1,1,1,,,1,26
"De 25 a 29 años (114)",22,20,,4,7,3,5,1,,,2,55
"De 30 a 34 años (115)",52,50,1,4,8,12,13,6,4,2,2,210
"De 35 a 39 años (116)",71,69,,5,2,9,27,22,3,1,2,339
"De 40 a 44 años (117)",101,98,2,4,,6,37,26,17,6,3,571
"De 45 a 49 años (118)",126,125,2,4,4,7,23,37,25,23,1,839
"De 50 y más años (119)",771,752,31,41,40,59,129,178,134,140,19,4782
"Educacion Inicial (120)",14,13,7,,3,,2,,1,,1,22
"De 12 a 14 años (121)",4,4,4,,,,,,,,,
"De 15 a 19 años (122)",3,3,3,,,,,,,,,
"De 20 a 24 años (123)",1,,,,,,,,,,1,
"De 25 a 29 años (124)",4,4,,,2,,2,,,,,12
"De 30 a 34 años (125)",2,2,,,1,,,,1,,,10
"Primaria (130)",2036,1989,487,166,237,242,391,279,121,66,47,6646
"De 12 a 14 años (131)",356,351,349,2,,,,,,,5,2
"De 15 a 19 años (132)",123,114,80,24,8,1,1,,,,9,47
"De 20 a 24 años (133)",162,150,19,54,62,12,3,,,,12,226
"De 25 a 29 años (134)",207,199,5,37,63,54,37,3,,,8,499
"De 30 a 34 años (135)",213,210,1,9,42,60,82,15,,1,3,735
"De 35 a 39 años (136)",248,248,4,13,24,49,86,58,12,2,,1083
"De 40 a 44 años (137)",247,245,12,5,13,25,81,71,29,9,2,1263
"De 45 a 49 años (138)",181,177,4,4,10,15,39,61,26,18,4,1052
"De 50 y más años (139)",299,295,13,18,15,26,62,71,54,36,4,1739
"Secundaria (140)",2111,2030,1080,331,250,171,138,41,14,5,81,2377
"De 12 a 14 años (141)",377,374,373,1,,,,,,,3,1
"De 15 a 19 años (142)",680,660,601,56,1,1,1,,,,20,65
"De 20 a 24 años (143)",365,334,85,171,63,11,3,1,,,31,350
"De 25 a 29 años (144)",243,227,11,66,88,43,19,,,,16,449
"De 30 a 34 años (145)",185,176,5,23,64,56,25,3,,,9,446
"De 35 a 39 años (146)",112,111,2,6,18,40,36,9,,,1,376
"De 40 a 44 años (147)",58,58,1,3,5,11,24,8,5,1,,256
"De 45 a 49 años (148)",39,39,,2,4,3,19,9,2,,,178
"De 50 y más años (149)",52,51,2,3,7,6,11,11,7,4,1,256
"Sup. no Univ. incompleta (150)",151,137,52,40,23,10,9,3,,,14,174
"De 15 a 19 años (152)",24,23,21,2,,,,,,,1,2
"De 20 a 24 años (153)",47,41,22,15,4,,,,,,6,23
"De 25 a 29 años (154)",34,28,3,16,7,2,,,,,6,36
"De 30 a 34 años (155)",22,22,4,4,7,3,4,,,,,46
"De 35 a 39 años (156)",12,11,,3,1,2,4,1,,,1,34
"De 40 a 44 años (157)",5,5,,,2,2,,1,,,,16
"De 45 a 49 años (158)",2,2,1,,1,,,,,,,2
"De 50 y más años (159)",5,5,1,,1,1,1,1,,,,15
"Sup. no Univ. completa (160)",292,252,45,93,54,29,20,7,1,3,40,461
"De 20 a 24 años (163)",32,24,13,10,1,,,,,,8,12
"De 25 a 29 años (164)",69,47,13,25,7,2,,,,,22,45
"De 30 a 34 años (165)",79,73,12,37,16,5,2,1,,,6,98
"De 35 a 39 años (166)",43,42,3,10,16,9,2,,,2,1,101
"De 40 a 44 años (167)",27,26,1,5,4,9,5,2,,,1,75
"De 45 a 49 años (168)",20,20,2,3,7,1,6,1,,,,52
"De 50 y más años (169)",22,20,1,3,3,3,5,3,1,1,2,78
"Sup. Univ. incompleta (170)",66,56,18,15,7,9,6,,1,,10,92
"De 15 a 19 años (172)",10,10,10,,,,,,,,,
"De 20 a 24 años (173)",13,9,3,6,,,,,,,4,6
"De 25 a 29 años (174)",13,9,2,6,1,,,,,,4,8
"De 30 a 34 años (175)",7,6,1,2,1,1,1,,,,1,11
"De 35 a 39 años (176)",9,9,,1,3,4,1,,,,,23
"De 40 a 44 años (177)",3,3,,,1,2,,,,,,8
"De 45 a 49 años (178)",5,5,,,1,2,2,,,,,18
"De 50 y más años (179)",6,5,2,,,,2,,1,,1,18
"Sup. Univ. completa (180)",242,198,58,54,40,30,12,2,1,1,44,305
"De 20 a 24 años (183)",16,11,10,1,,,,,,,5,1
"De 25 a 29 años (184)",46,29,20,8,1,,,,,,17,10
"De 30 a 34 años (185)",56,41,13,11,14,3,,,,,15,48
"De 35 a 39 años (186)",57,54,9,18,11,14,2,,,,3,90
"De 40 a 44 años (187)",35,33,3,14,6,5,5,,,,2,62
"De 45 a 49 años (188)",22,20,2,1,8,5,2,1,1,,2,55
"De 50 y más años (189)",10,10,1,1,,3,3,1,,1,,39
,,,,,,,,,,,,
"RURAL (200)",19091,18632,5096,1503,1528,1476,3032,2666,1958,1373,459,71543
"De 12 a 14 años (201)",2567,2537,2523,12,2,,,,,,30,16
"De 15 a 19 años (202)",2218,2162,1853,261,39,8,1,,,,56,367
"De 20 a 24 años (203)",1533,1402,312,498,395,133,57,7,,,131,1970
"De 25 a 29 años (204)",1607,1527,89,267,402,397,323,42,7,,80,3958
"De 30 a 34 años (205)",1487,1458,40,117,212,293,561,190,40,5,29,5517
"De 35 a 39 años (206)",1515,1484,30,61,112,181,500,400,164,36,31,7382
"De 40 a 44 años (207)",1581,1564,35,35,80,89,355,453,369,148,17,9710
"De 45 a 49 años (208)",1366,1356,23,41,47,66,257,377,321,224,10,9124
"De 50 y más años (209)",5217,5142,191,211,239,309,978,1197,1057,960,75,33499
"Sin nivel (210)",7116,6998,258,313,368,510,1466,1655,1357,1071,118,43322
"De 12 a 14 años (211)",10,10,9,,1,,,,,,,2
"De 15 a 19 años (212)",49,49,32,10,5,2,,,,,,26
"De 20 a 24 años (213)",92,78,9,19,20,19,8,3,,,14,169
"De 25 a 29 años (214)",197,185,5,24,43,55,48,6,4,,12,548
"De 30 a 34 años (215)",327,318,6,17,36,51,131,56,17,4,9,1380
"De 35 a 39 años (216)",489,483,6,16,25,44,158,148,67,19,6,2622
"De 40 a 44 años (217)",766,757,11,20,29,34,158,208,204,93,9,4967
"De 45 a 49 años (218)",776,770,15,20,18,37,140,209,183,148,6,5351
"De 50 y más años (219)",4410,4348,165,187,191,268,823,1025,882,807,62,28257
"Educacion Inicial (220)",30,29,10,1,4,3,6,5,,,1,78
"De 12 a 14 años (221)",5,5,5,,,,,,,,,
"De 15 a 19 años (222)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (223)",3,2,,,2,,,,,,1,4
"De 25 a 29 años (224)",3,3,2,,,,1,,,,,4
"De 30 a 34 años (225)",7,7,,,,2,2,3,,,,35
"De 35 a 39 años (226)",8,8,,,2,1,3,2,,,,34
"Primaria (230)",8211,8036,2492,690,861,775,1397,943,583,295,175,25150
"De 12 a 14 años (231)",1758,1735,1724,10,1,,,,,,23,12
"De 15 a 19 años (232)",724,694,533,136,20,4,1,,,,30,192
"De 20 a 24 años (233)",853,809,122,264,288,93,41,1,,,44,1297
"De 25 a 29 años (234)",1010,981,41,135,258,267,245,32,3,,29,2726
"De 30 a 34 años (235)",939,925,14,62,128,196,380,122,22,1,14,3561
"De 35 a 39 años (236)",876,861,13,29,63,112,300,231,96,17,15,4291
"De 40 a 44 años (237)",752,744,19,15,40,45,180,232,158,55,8,4473
"De 45 a 49 años (238)",551,550,5,18,23,26,110,159,134,75,1,3619
"De 50 y más años (239)",748,737,21,21,40,32,140,166,170,147,11,4979
"Secundaria (240)",3525,3386,2258,450,264,178,154,59,16,7,139,2773
"De 12 a 14 años (241)",794,787,785,2,,,,,,,7,2
"De 15 a 19 años (242)",1433,1407,1277,114,14,2,,,,,26,148
"De 20 a 24 años (243)",541,477,156,208,81,21,8,3,,,64,485
"De 25 a 29 años (244)",338,315,23,86,99,75,28,4,,,23,650
"De 30 a 34 años (245)",174,168,4,24,41,42,47,9,1,,6,503
"De 35 a 39 años (246)",118,110,6,11,12,24,37,19,1,,8,402
"De 40 a 44 años (247)",52,52,2,,9,6,16,13,6,,,241
"De 45 a 49 años (248)",34,31,2,3,5,2,6,8,4,1,3,139
"De 50 y más años (249)",41,39,3,2,3,6,12,3,4,6,2,203
"Sup. no Univ. incompleta (250)",74,61,28,22,9,,2,,,,13,48
"De 15 a 19 años (252)",5,5,5,,,,,,,,,
"De 20 a 24 años (253)",27,22,16,5,1,,,,,,5,7
"De 25 a 29 años (254)",21,13,2,10,1,,,,,,8,12
"De 30 a 34 años (255)",10,10,3,5,1,,1,,,,,11
"De 35 a 39 años (256)",8,8,1,2,4,,1,,,,,14
"De 50 y más años (259)",3,3,1,,2,,,,,,,4
"Sup. no Univ. completa (260)",68,62,25,14,12,4,3,3,1,,6,90
"De 20 a 24 años (263)",9,8,5,1,2,,,,,,1,5
"De 25 a 29 años (264)",20,17,10,7,,,,,,,3,7
"De 30 a 34 años (265)",16,16,6,5,3,2,,,,,,17
"De 35 a 39 años (266)",9,7,2,1,3,,1,,,,2,11
"De 40 a 44 años (267)",4,4,2,,1,1,,,,,,5
"De 45 a 49 años (268)",2,2,,,1,,,1,,,,8
"De 50 y más años (269)",8,8,,,2,1,2,2,1,,,37
"Sup. Univ. incompleta (270)",17,15,6,2,3,3,,1,,,2,23
"De 15 a 19 años (272)",3,3,3,,,,,,,,,
"De 20 a 24 años (273)",4,4,3,1,,,,,,,,1
"De 25 a 29 años (274)",2,,,,,,,,,,2,
"De 30 a 34 años (275)",1,1,,,1,,,,,,,2
"De 35 a 39 años (276)",1,1,,,1,,,,,,,2
"De 40 a 44 años (277)",3,3,,,,3,,,,,,9
"De 50 y más años (279)",3,3,,1,1,,,1,,,,9
"Sup. Univ. completa (280)",50,45,19,11,7,3,4,,1,,5,59
"De 20 a 24 años (283)",4,2,1,,1,,,,,,2,2
"De 25 a 29 años (284)",16,13,6,5,1,,1,,,,3,11
"De 30 a 34 años (285)",13,13,7,4,2,,,,,,,8
"De 35 a 39 años (286)",6,6,2,2,2,,,,,,,6
"De 40 a 44 años (287)",4,4,1,,1,,1,,1,,,15
"De 45 a 49 años (288)",3,3,1,,,1,1,,,,,7
"De 50 y más años (289)",4,4,1,,,2,1,,,,,10
