"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Divorciado(a) (050)",16,,1,1,3,4,6,1
"De 25 a 29 años (054)",3,,,,,,2,1
"De 30 a 34 años (055)",2,,,,,,2,
"De 35 a 39 años (056)",2,,,,,,2,
"De 45 a 49 años (058)",3,,,,1,2,,
"De 50 y más años (059)",6,,1,1,2,2,,
"Soltero(a) (060)",905,2,2,7,11,73,363,447
"De 12 a 14 años (061)",11,,,,,,3,8
"De 15 a 19 años (062)",167,,,,,,106,61
"De 20 a 24 años (063)",287,,,,,,119,168
"De 25 a 29 años (064)",183,,,,,9,73,101
"De 30 a 34 años (065)",95,,,,,14,39,42
"De 35 a 39 años (066)",52,,,,,22,15,15
"De 40 a 44 años (067)",36,,,,1,12,7,16
"De 45 a 49 años (068)",22,,,1,4,8,1,8
"De 50 y más años (069)",52,2,2,6,6,8,,28
,,,,,,,,
"URBANA (080)",7543,19,99,268,530,1333,3535,1759
"De 12 a 14 años (081)",26,,,,,,7,19
"De 15 a 19 años (082)",486,,,,,,287,199
"De 20 a 24 años (083)",1033,,,,,3,650,380
"De 25 a 29 años (084)",1085,,,,,45,787,253
"De 30 a 34 años (085)",988,,,,,102,722,164
"De 35 a 39 años (086)",932,,,,7,195,593,137
"De 40 a 44 años (087)",792,,,,28,294,339,131
"De 45 a 49 años (088)",606,,,7,58,321,128,92
"De 50 y más años (089)",1595,19,99,261,437,373,22,384
"Conviviente (090)",4604,2,24,71,216,721,2581,989
"De 12 a 14 años (091)",15,,,,,,3,12
"De 15 a 19 años (092)",332,,,,,,193,139
"De 20 a 24 años (093)",734,,,,,3,511,220
"De 25 a 29 años (094)",783,,,,,37,608,138
"De 30 a 34 años (095)",675,,,,,58,515,102
"De 35 a 39 años (096)",616,,,,6,119,412,79
"De 40 a 44 años (097)",482,,,,11,144,244,83
"De 45 a 49 años (098)",341,,,4,19,182,81,55
"De 50 y más años (099)",626,2,24,67,180,178,14,161
"Separado(a) (100)",317,,2,11,24,72,132,76
"De 12 a 14 años (101)",1,,,,,,1,
"De 15 a 19 años (102)",23,,,,,,16,7
"De 20 a 24 años (103)",40,,,,,,23,17
"De 25 a 29 años (104)",43,,,,,1,31,11
"De 30 a 34 años (105)",45,,,,,9,26,10
"De 35 a 39 años (106)",43,,,,,15,20,8
"De 40 a 44 años (107)",29,,,,1,14,11,3
"De 45 a 49 años (108)",27,,,,3,19,3,2
"De 50 y más años (109)",66,,2,11,20,14,1,18
"Casado(a) (110)",1657,5,35,112,235,428,550,292
"De 15 a 19 años (112)",22,,,,,,11,11
"De 20 a 24 años (113)",60,,,,,,39,21
"De 25 a 29 años (114)",113,,,,,3,87,23
"De 30 a 34 años (115)",190,,,,,22,147,21
"De 35 a 39 años (116)",223,,,,1,39,144,39
"De 40 a 44 años (117)",235,,,,14,115,75,31
"De 45 a 49 años (118)",198,,,2,26,103,40,27
"De 50 y más años (119)",616,5,35,110,194,146,7,119
"Viudo(a) (120)",307,11,36,67,43,46,24,80
"De 15 a 19 años (122)",3,,,,,,,3
"De 20 a 24 años (123)",2,,,,,,,2
"De 25 a 29 años (124)",8,,,,,,7,1
"De 30 a 34 años (125)",6,,,,,1,5,
"De 35 a 39 años (126)",9,,,,,3,4,2
"De 40 a 44 años (127)",18,,,,1,9,5,3
"De 45 a 49 años (128)",19,,,,6,8,3,2
"De 50 y más años (129)",242,11,36,67,36,25,,67
"Divorciado(a) (130)",9,,1,1,1,3,2,1
"De 25 a 29 años (134)",2,,,,,,1,1
"De 35 a 39 años (136)",1,,,,,,1,
"De 45 a 49 años (138)",1,,,,,1,,
"De 50 y más años (139)",5,,1,1,1,2,,
"Soltero(a) (140)",649,1,1,6,11,63,246,321
"De 12 a 14 años (141)",10,,,,,,3,7
"De 15 a 19 años (142)",106,,,,,,67,39
"De 20 a 24 años (143)",197,,,,,,77,120
"De 25 a 29 años (144)",136,,,,,4,53,79
"De 30 a 34 años (145)",72,,,,,12,29,31
"De 35 a 39 años (146)",40,,,,,19,12,9
"De 40 a 44 años (147)",28,,,,1,12,4,11
"De 45 a 49 años (148)",20,,,1,4,8,1,6
"De 50 y más años (149)",40,1,1,5,6,8,,19
,,,,,,,,
"RURAL (160)",5843,6,38,122,356,776,3276,1269
"De 12 a 14 años (161)",36,,,,,,4,32
"De 15 a 19 años (162)",625,,,,,,380,245
"De 20 a 24 años (163)",906,,,,,2,651,253
"De 25 a 29 años (164)",885,,,,,13,719,153
"De 30 a 34 años (165)",753,,,,1,52,599,101
"De 35 a 39 años (166)",642,,,,3,89,482,68
"De 40 a 44 años (167)",516,,,,15,151,272,78
"De 45 a 49 años (168)",418,,,2,25,188,144,59
"De 50 y más años (169)",1062,6,38,120,312,281,25,280
"Conviviente (170)",4125,1,10,44,165,473,2562,870
"De 12 a 14 años (171)",34,,,,,,3,31
"De 15 a 19 años (172)",514,,,,,,306,208
"De 20 a 24 años (173)",736,,,,,2,547,187
"De 25 a 29 años (174)",705,,,,,6,590,109
"De 30 a 34 años (175)",585,,,,1,43,466,75
"De 35 a 39 años (176)",463,,,,3,60,351,49
"De 40 a 44 años (177)",349,,,,10,98,186,55
"De 45 a 49 años (178)",261,,,2,12,115,96,36
"De 50 y más años (179)",478,1,10,42,139,149,17,120
"Separado(a) (180)",167,,1,3,15,27,89,32
"De 15 a 19 años (182)",29,,,,,,21,8
"De 20 a 24 años (183)",28,,,,,,22,6
"De 25 a 29 años (184)",24,,,,,1,16,7
"De 30 a 34 años (185)",14,,,,,2,10,2
"De 35 a 39 años (186)",20,,,,,4,15,1
"De 40 a 44 años (187)",7,,,,,4,2,1
"De 45 a 49 años (188)",13,,,,3,5,2,3
"De 50 y más años (189)",32,,1,3,12,11,1,4
"Casado(a) (190)",1060,1,7,35,122,243,485,167
"De 12 a 14 años (191)",1,,,,,,1,
"De 15 a 19 años (192)",20,,,,,,14,6
"De 20 a 24 años (193)",51,,,,,,40,11
"De 25 a 29 años (194)",105,,,,,1,89,15
"De 30 a 34 años (195)",124,,,,,5,109,10
"De 35 a 39 años (196)",139,,,,,21,107,11
"De 40 a 44 años (197)",139,,,,3,46,77,13
"De 45 a 49 años (198)",132,,,,9,65,41,17
"De 50 y más años (199)",349,1,7,35,110,105,7,84
"Viudo(a) (200)",228,3,19,39,52,22,19,74
"De 15 a 19 años (202)",1,,,,,,,1
"De 20 a 24 años (203)",1,,,,,,,1
"De 25 a 29 años (204)",3,,,,,,3,
"De 30 a 34 años (205)",5,,,,,,2,3
"De 35 a 39 años (206)",7,,,,,1,5,1
"De 40 a 44 años (207)",13,,,,2,3,4,4
"De 45 a 49 años (208)",8,,,,,2,5,1
"De 50 y más años (209)",190,3,19,39,50,16,,63
"Divorciado(a) (210)",7,,,,2,1,4,
"De 25 a 29 años (214)",1,,,,,,1,
"De 30 a 34 años (215)",2,,,,,,2,
"De 35 a 39 años (216)",1,,,,,,1,
"De 45 a 49 años (218)",2,,,,1,1,,
"De 50 y más años (219)",1,,,,1,,,
"Soltero(a) (220)",256,1,1,1,,10,117,126
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",61,,,,,,39,22
"De 20 a 24 años (223)",90,,,,,,42,48
"De 25 a 29 años (224)",47,,,,,5,20,22
"De 30 a 34 años (225)",23,,,,,2,10,11
"De 35 a 39 años (226)",12,,,,,3,3,6
"De 40 a 44 años (227)",8,,,,,,3,5
"De 45 a 49 años (228)",2,,,,,,,2
"De 50 y más años (229)",12,1,1,1,,,,9
