"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"30 años (040)",2411,1171,1240,1161,537,624,1250,634,616
"31 años (041)",1592,759,833,792,356,436,800,403,397
"32 años (042)",1900,888,1012,996,449,547,904,439,465
"33 años (043)",1752,815,937,944,461,483,808,354,454
"34 años (044)",1690,772,918,838,380,458,852,392,460
"De 35 a 39 años (045)",8992,4268,4724,4496,2135,2361,4496,2133,2363
"35 años (046)",1865,890,975,929,438,491,936,452,484
"36 años (047)",1703,786,917,830,393,437,873,393,480
"37 años (048)",1912,926,986,974,460,514,938,466,472
"38 años (049)",1893,918,975,951,464,487,942,454,488
"39 años (050)",1619,748,871,812,380,432,807,368,439
"De 40 a 44 años (051)",7603,3788,3815,3681,1876,1805,3922,1912,2010
"40 años (052)",2144,1075,1069,998,519,479,1146,556,590
"41 años (053)",1282,626,656,618,302,316,664,324,340
"42 años (054)",1682,878,804,818,429,389,864,449,415
"43 años (055)",1274,616,658,641,335,306,633,281,352
"44 años (056)",1221,593,628,606,291,315,615,302,313
"De 45 a 49 años (057)",5992,2898,3094,2799,1384,1415,3193,1514,1679
"45 años (058)",1451,706,745,660,330,330,791,376,415
"46 años (059)",1169,572,597,545,276,269,624,296,328
"47 años (060)",1265,623,642,622,322,300,643,301,342
"48 años (061)",1234,606,628,572,285,287,662,321,341
"49 años (062)",873,391,482,400,171,229,473,220,253
"De 50 a 54 años (063)",4821,2227,2594,2095,1000,1095,2726,1227,1499
"50 años (064)",1298,581,717,552,258,294,746,323,423
"51 años (065)",696,311,385,317,152,165,379,159,220
"52 años (066)",1018,484,534,448,210,238,570,274,296
"53 años (067)",876,401,475,381,179,202,495,222,273
"54 años (068)",933,450,483,397,201,196,536,249,287
"De 55 a 59 años (069)",3846,1823,2023,1634,811,823,2212,1012,1200
"55 años (070)",920,438,482,356,175,181,564,263,301
"56 años (071)",829,392,437,370,183,187,459,209,250
"57 años (072)",804,376,428,346,165,181,458,211,247
"58 años (073)",758,352,406,330,162,168,428,190,238
"59 años (074)",535,265,270,232,126,106,303,139,164
"De 60 a 64 años (075)",3525,1611,1914,1320,617,703,2205,994,1211
"60 años (076)",1090,480,610,394,167,227,696,313,383
"61 años (077)",487,230,257,181,95,86,306,135,171
"62 años (078)",670,283,387,245,111,134,425,172,253
"63 años (079)",630,284,346,250,117,133,380,167,213
"64 años (080)",648,334,314,250,127,123,398,207,191
"De 65 y más años (081)",9655,4021,5634,3491,1464,2027,6164,2557,3607
"65 años (082)",899,375,524,324,135,189,575,240,335
"66 años (083)",538,258,280,184,98,86,354,160,194
"67 años (084)",619,298,321,201,91,110,418,207,211
"68 años (085)",658,266,392,224,92,132,434,174,260
"69 años (086)",361,155,206,119,56,63,242,99,143
"70 años (087)",852,341,511,299,113,186,553,228,325
"71 años (088)",320,131,189,115,50,65,205,81,124
"72 años (089)",493,222,271,188,85,103,305,137,168
"73 años (090)",354,159,195,122,58,64,232,101,131
"74 años (091)",342,145,197,146,66,80,196,79,117
"75 años (092)",585,247,338,219,102,117,366,145,221
"76 años (093)",305,113,192,113,34,79,192,79,113
"77 años (094)",306,137,169,125,56,69,181,81,100
"78 años (095)",404,191,213,144,80,64,260,111,149
"79 años (096)",233,105,128,83,33,50,150,72,78
"80 años (097)",540,199,341,174,59,115,366,140,226
"81 años (098)",123,53,70,44,24,20,79,29,50
"82 años (099)",191,64,127,78,26,52,113,38,75
"83 años (100)",141,54,87,62,28,34,79,26,53
"84 años (101)",151,51,100,63,23,40,88,28,60
"85 años (102)",272,102,170,99,33,66,173,69,104
"86 años (103)",134,57,77,55,23,32,79,34,45
"87 años (104)",128,55,73,52,19,33,76,36,40
"88 años (105)",115,49,66,44,18,26,71,31,40
"89 años (106)",90,29,61,34,9,25,56,20,36
"90 años (107)",130,39,91,45,8,37,85,31,54
"91 años (108)",27,9,18,12,5,7,15,4,11
"92 años (109)",35,10,25,12,6,6,23,4,19
"93 años (110)",24,10,14,7,3,4,17,7,10
"94 años (111)",30,7,23,14,3,11,16,4,12
"95 años (112)",46,23,23,18,10,8,28,13,15
"96 años (113)",25,9,16,9,3,6,16,6,10
"97 años (114)",25,7,18,8,1,7,17,6,11
"98 y más años (115)",159,51,108,55,14,41,104,37,67
