"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 25 a 29 años (024)",3,3,,,1,1,1,,,,,9
"De 30 a 34 años (025)",3,3,1,,1,,,1,,,,9
"De 35 a 39 años (026)",3,3,,,,,1,2,,,,16
"Primaria (030)",5039,4969,1112,335,430,514,849,729,507,493,70,20999
"De 12 a 14 años (031)",728,725,725,,,,,,,,3,
"De 15 a 19 años (032)",312,305,230,57,13,4,1,,,,7,99
"De 20 a 24 años (033)",333,317,54,95,116,42,9,1,,,16,497
"De 25 a 29 años (034)",379,366,20,48,96,100,89,12,1,,13,1003
"De 30 a 34 años (035)",420,415,13,19,58,117,132,69,7,,5,1551
"De 35 a 39 años (036)",471,465,4,16,31,88,162,116,34,14,6,2250
"De 40 a 44 años (037)",522,519,16,19,23,43,147,131,96,44,3,2997
"De 45 a 49 años (038)",430,426,6,13,19,20,83,113,100,72,4,2846
"De 50 y más años (039)",1444,1431,44,68,74,100,226,287,269,363,13,9756
"Secundaria (040)",4095,3946,2011,484,398,328,396,201,91,37,149,6435
"De 12 a 14 años (041)",686,683,681,1,1,,,,,,3,3
"De 15 a 19 años (042)",1126,1116,1001,103,9,3,,,,,10,130
"De 20 a 24 años (043)",598,543,204,195,107,26,11,,,,55,531
"De 25 a 29 años (044)",457,422,63,99,127,89,42,1,1,,35,813
"De 30 a 34 años (045)",387,369,22,40,88,91,99,26,3,,18,1098
"De 35 a 39 años (046)",285,269,11,18,29,62,100,39,8,2,16,1031
"De 40 a 44 años (047)",180,176,8,9,8,25,60,45,21,,4,830
"De 45 a 49 años (048)",162,157,6,7,5,14,41,38,31,15,5,908
"De 50 y más años (049)",214,211,15,12,24,18,43,52,27,20,3,1091
"Sup. no Univ. incompleta (050)",288,262,135,47,32,19,22,4,3,,26,314
"De 15 a 19 años (052)",58,57,53,4,,,,,,,1,4
"De 20 a 24 años (053)",94,80,57,15,8,,,,,,14,31
"De 25 a 29 años (054)",60,52,16,19,8,4,5,,,,8,67
"De 30 a 34 años (055)",30,28,6,3,11,7,1,,,,2,51
"De 35 a 39 años (056)",23,22,2,4,2,6,5,2,1,,1,68
"De 40 a 44 años (057)",6,6,,,1,1,3,,1,,,26
"De 45 a 49 años (058)",2,2,,,1,1,,,,,,5
"De 50 y más años (059)",15,15,1,2,1,,8,2,1,,,62
"Sup. no Univ. completa (060)",323,299,80,86,57,37,28,8,,3,24,513
"De 20 a 24 años (063)",51,48,31,15,2,,,,,,3,19
"De 25 a 29 años (064)",92,77,25,36,13,3,,,,,15,71
"De 30 a 34 años (065)",67,63,15,23,19,4,2,,,,4,81
"De 35 a 39 años (066)",42,42,3,7,14,9,7,2,,,,103
"De 40 a 44 años (067)",28,28,1,2,5,13,6,1,,,,82
"De 45 a 49 años (068)",24,23,4,,4,6,6,3,,,1,72
"De 50 y más años (069)",19,18,1,3,,2,7,2,,3,1,85
"Sup. Univ. incompleta (070)",171,149,90,27,15,6,5,3,3,,22,141
"De 15 a 19 años (072)",30,30,27,3,,,,,,,,3
"De 20 a 24 años (073)",63,51,44,7,,,,,,,12,7
"De 25 a 29 años (074)",26,20,9,6,4,1,,,,,6,17
"De 30 a 34 años (075)",15,13,2,2,6,3,,,,,2,23
"De 35 a 39 años (076)",13,11,3,4,2,1,,,1,,2,19
"De 40 a 44 años (077)",3,3,,2,,1,,,,,,5
"De 45 a 49 años (078)",12,12,3,2,3,,2,1,1,,,32
"De 50 y más años (079)",9,9,2,1,,,3,2,1,,,35
"Sup. Univ. completa (080)",248,224,60,52,52,22,22,10,3,3,24,450
"De 20 a 24 años (083)",22,16,13,3,,,,,,,6,3
"De 25 a 29 años (084)",53,42,23,13,4,2,,,,,11,27
"De 30 a 34 años (085)",48,47,12,13,20,2,,,,,1,59
"De 35 a 39 años (086)",37,35,4,9,12,7,3,,,,2,68
"De 40 a 44 años (087)",19,19,4,2,4,4,5,,,,,44
"De 45 a 49 años (088)",25,22,1,6,4,4,4,1,2,,3,65
"De 50 y más años (089)",44,43,3,6,8,3,10,9,1,3,1,184
,,,,,,,,,,,,
"URBANA (100)",2859,2771,898,322,319,245,375,267,181,164,88,8443
"De 12 a 14 años (101)",312,308,307,1,,,,,,,4,1
"De 15 a 19 años (102)",399,396,346,44,5,1,,,,,3,57
"De 20 a 24 años (103)",279,252,108,81,45,15,3,,,,27,228
"De 25 a 29 años (104)",283,256,54,72,65,41,23,1,,,27,428
"De 30 a 34 años (105)",258,251,20,39,80,52,41,17,2,,7,653
"De 35 a 39 años (106)",254,248,11,26,43,39,80,42,6,1,6,919
"De 40 a 44 años (107)",196,196,10,10,11,32,57,44,26,6,,947
"De 45 a 49 años (108)",201,196,10,10,18,18,44,35,37,24,5,1093
"De 50 y más años (109)",677,668,32,39,52,47,127,128,110,133,9,4117
"Sin nivel (110)",208,204,11,12,16,16,37,36,31,45,4,1288
"De 15 a 19 años (112)",3,3,3,,,,,,,,,
"De 20 a 24 años (113)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (114)",5,5,,3,1,,,1,,,,11
"De 30 a 34 años (115)",8,8,1,,1,3,1,1,1,,,30
"De 35 a 39 años (116)",12,11,1,1,1,,4,4,,,1,48
"De 40 a 44 años (117)",11,11,,1,,1,3,4,2,,,62
"De 45 a 49 años (118)",19,19,,1,2,,4,2,6,4,,132
"De 50 y más años (119)",148,146,6,5,11,12,25,24,22,41,2,1004
"Educacion Inicial (120)",11,11,6,,2,1,1,1,,,,17
"De 12 a 14 años (121)",2,2,2,,,,,,,,,
"De 15 a 19 años (122)",3,3,3,,,,,,,,,
"De 25 a 29 años (124)",3,3,,,1,1,1,,,,,9
"De 30 a 34 años (125)",2,2,1,,1,,,,,,,2
"De 35 a 39 años (126)",1,1,,,,,,1,,,,6
"Primaria (130)",1024,1013,213,62,81,94,176,164,118,105,11,4506
"De 12 a 14 años (131)",135,134,134,,,,,,,,1,
"De 15 a 19 años (132)",63,63,46,14,2,1,,,,,,21
"De 20 a 24 años (133)",40,39,10,8,12,7,2,,,,1,61
"De 25 a 29 años (134)",48,45,,7,14,14,10,,,,3,120
"De 30 a 34 años (135)",68,67,2,5,11,18,22,9,,,1,233
"De 35 a 39 años (136)",83,82,,3,9,8,33,25,3,1,1,392
"De 40 a 44 años (137)",99,99,5,3,4,10,25,27,19,6,,553
"De 45 a 49 años (138)",91,91,1,2,6,5,20,20,22,15,,598
"De 50 y más años (139)",397,393,15,20,23,31,64,83,74,83,4,2528
"Secundaria (140)",1105,1066,505,142,121,85,116,59,28,10,39,1858
"De 12 a 14 años (141)",175,172,171,1,,,,,,,3,1
"De 15 a 19 años (142)",286,283,254,26,3,,,,,,3,32
"De 20 a 24 años (143)",148,133,40,58,26,8,1,,,,15,138
"De 25 a 29 años (144)",122,115,23,27,34,21,10,,,,7,200
"De 30 a 34 años (145)",97,94,2,14,32,20,18,7,1,,3,265
"De 35 a 39 años (146)",90,87,1,7,11,17,37,12,2,,3,337
"De 40 a 44 años (147)",52,52,2,2,2,9,20,12,5,,,237
"De 45 a 49 años (148)",48,46,4,2,1,6,10,10,8,5,2,248
"De 50 y más años (149)",87,84,8,5,12,4,20,18,12,5,3,400
"Sup. no Univ. incompleta (150)",107,103,46,21,18,7,9,,2,,4,135
"De 15 a 19 años (152)",26,26,23,3,,,,,,,,3
"De 20 a 24 años (153)",33,31,18,8,5,,,,,,2,18
"De 25 a 29 años (154)",18,16,4,5,4,1,2,,,,2,24
"De 30 a 34 años (155)",12,12,1,2,5,4,,,,,,24
"De 35 a 39 años (156)",7,7,,2,2,2,,,1,,,21
"De 40 a 44 años (157)",1,1,,,,,1,,,,,4
"De 45 a 49 años (158)",1,1,,,1,,,,,,,2
"De 50 y más años (159)",9,9,,1,1,,6,,1,,,39
"Sup. no Univ. completa (160)",161,154,33,39,34,22,19,4,,3,7,313
"De 20 a 24 años (163)",13,13,10,1,2,,,,,,,5
"De 25 a 29 años (164)",47,42,11,23,7,1,,,,,5,40
"De 30 a 34 años (165)",29,27,6,7,11,3,,,,,2,38
"De 35 a 39 años (166)",27,27,2,5,9,7,4,,,,,61
"De 40 a 44 años (167)",18,18,1,,3,8,5,1,,,,57
"De 45 a 49 años (168)",15,15,3,,2,3,5,2,,,,48
"De 50 y más años (169)",12,12,,3,,,5,1,,3,,64
"Sup. Univ. incompleta (170)",93,83,51,11,10,6,3,2,,,10,75
"De 15 a 19 años (172)",18,18,17,1,,,,,,,,1
"De 20 a 24 años (173)",32,27,24,3,,,,,,,5,3
"De 25 a 29 años (174)",14,9,4,1,3,1,,,,,5,10
"De 30 a 34 años (175)",7,7,1,,3,3,,,,,,15
"De 35 a 39 años (176)",9,9,3,3,2,1,,,,,,10
"De 40 a 44 años (177)",3,3,,2,,1,,,,,,5
"De 45 a 49 años (178)",6,6,1,1,2,,1,1,,,,16
"De 50 y más años (179)",4,4,1,,,,2,1,,,,15
"Sup. Univ. completa (180)",150,137,33,35,37,14,14,1,2,1,13,251
"De 20 a 24 años (183)",11,8,6,2,,,,,,,3,2
"De 25 a 29 años (184)",26,21,12,6,1,2,,,,,5,14
"De 30 a 34 años (185)",35,34,6,11,16,1,,,,,1,46
"De 35 a 39 años (186)",25,24,4,5,9,4,2,,,,1,44
"De 40 a 44 años (187)",12,12,2,2,2,3,3,,,,,29
"De 45 a 49 años (188)",21,18,1,4,4,4,4,,1,,3,49
"De 50 y más años (189)",20,20,2,5,5,,5,1,1,1,,67
,,,,,,,,,,,,
"RURAL (200)",8750,8482,2796,779,795,792,1165,912,647,596,268,27932
"De 12 a 14 años (201)",1149,1146,1144,1,1,,,,,,3,3
"De 15 a 19 años (202)",1205,1190,1034,127,21,6,2,,,,15,195
"De 20 a 24 años (203)",940,854,313,261,200,57,22,1,,,86,930
"De 25 a 29 años (204)",871,800,115,163,206,174,124,16,2,,71,1743
"De 30 a 34 años (205)",797,764,63,64,137,187,209,90,14,,33,2483
"De 35 a 39 años (206)",722,699,24,38,59,147,219,143,49,20,23,3100
"De 40 a 44 años (207)",664,656,26,26,35,65,185,147,125,47,8,3639
"De 45 a 49 años (208)",558,548,14,20,32,31,112,137,125,77,10,3466
"De 50 y más años (209)",1844,1825,63,79,104,125,292,378,332,452,19,12373
"Sin nivel (210)",1223,1186,189,58,112,94,179,185,190,179,37,6201
"De 12 a 14 años (211)",45,44,43,1,,,,,,,1,1
"De 15 a 19 años (212)",72,72,63,4,4,,1,,,,,16
"De 20 a 24 años (213)",56,50,18,11,12,4,5,,,,6,69
"De 25 a 29 años (214)",79,69,13,11,17,15,10,3,,,10,153
"De 30 a 34 años (215)",77,69,11,3,13,12,15,10,5,,8,234
"De 35 a 39 años (216)",90,89,7,5,11,13,17,20,11,5,1,416
"De 40 a 44 años (217)",91,90,7,1,5,9,18,10,31,9,1,540
"De 45 a 49 años (218)",85,83,4,1,12,4,16,14,22,10,2,499
"De 50 y más años (219)",628,620,23,21,38,37,97,128,121,155,8,4273
"Educacion Inicial (220)",3,3,,,,,1,2,,,,17
"De 30 a 34 años (225)",1,1,,,,,,1,,,,7
"De 35 a 39 años (226)",2,2,,,,,1,1,,,,10
"Primaria (230)",4015,3956,899,273,349,420,673,565,389,388,59,16493
"De 12 a 14 años (231)",593,591,591,,,,,,,,2,
"De 15 a 19 años (232)",249,242,184,43,11,3,1,,,,7,78
"De 20 a 24 años (233)",293,278,44,87,104,35,7,1,,,15,436
"De 25 a 29 años (234)",331,321,20,41,82,86,79,12,1,,10,883
"De 30 a 34 años (235)",352,348,11,14,47,99,110,60,7,,4,1318
"De 35 a 39 años (236)",388,383,4,13,22,80,129,91,31,13,5,1858
"De 40 a 44 años (237)",423,420,11,16,19,33,122,104,77,38,3,2444
"De 45 a 49 años (238)",339,335,5,11,13,15,63,93,78,57,4,2248
"De 50 y más años (239)",1047,1038,29,48,51,69,162,204,195,280,9,7228
"Secundaria (240)",2990,2880,1506,342,277,243,280,142,63,27,110,4577
"De 12 a 14 años (241)",511,511,510,,1,,,,,,,2
"De 15 a 19 años (242)",840,833,747,77,6,3,,,,,7,98
"De 20 a 24 años (243)",450,410,164,137,81,18,10,,,,40,393
"De 25 a 29 años (244)",335,307,40,72,93,68,32,1,1,,28,613
"De 30 a 34 años (245)",290,275,20,26,56,71,81,19,2,,15,833
"De 35 a 39 años (246)",195,182,10,11,18,45,63,27,6,2,13,694
"De 40 a 44 años (247)",128,124,6,7,6,16,40,33,16,,4,593
"De 45 a 49 años (248)",114,111,2,5,4,8,31,28,23,10,3,660
"De 50 y más años (249)",127,127,7,7,12,14,23,34,15,15,,691
"Sup. no Univ. incompleta (250)",181,159,89,26,14,12,13,4,1,,22,179
"De 15 a 19 años (252)",32,31,30,1,,,,,,,1,1
"De 20 a 24 años (253)",61,49,39,7,3,,,,,,12,13
"De 25 a 29 años (254)",42,36,12,14,4,3,3,,,,6,43
"De 30 a 34 años (255)",18,16,5,1,6,3,1,,,,2,27
"De 35 a 39 años (256)",16,15,2,2,,4,5,2,,,1,47
"De 40 a 44 años (257)",5,5,,,1,1,2,,1,,,22
"De 45 a 49 años (258)",1,1,,,,1,,,,,,3
"De 50 y más años (259)",6,6,1,1,,,2,2,,,,23
"Sup. no Univ. completa (260)",162,145,47,47,23,15,9,4,,,17,200
"De 20 a 24 años (263)",38,35,21,14,,,,,,,3,14
"De 25 a 29 años (264)",45,35,14,13,6,2,,,,,10,31
"De 30 a 34 años (265)",38,36,9,16,8,1,2,,,,2,43
"De 35 a 39 años (266)",15,15,1,2,5,2,3,2,,,,42
"De 40 a 44 años (267)",10,10,,2,2,5,1,,,,,25
"De 45 a 49 años (268)",9,8,1,,2,3,1,1,,,1,24
"De 50 y más años (269)",7,6,1,,,2,2,1,,,1,21
"Sup. Univ. incompleta (270)",78,66,39,16,5,,2,1,3,,12,66
"De 15 a 19 años (272)",12,12,10,2,,,,,,,,2
"De 20 a 24 años (273)",31,24,20,4,,,,,,,7,4
"De 25 a 29 años (274)",12,11,5,5,1,,,,,,1,7
"De 30 a 34 años (275)",8,6,1,2,3,,,,,,2,8
"De 35 a 39 años (276)",4,2,,1,,,,,1,,2,9
"De 45 a 49 años (278)",6,6,2,1,1,,1,,1,,,16
"De 50 y más años (279)",5,5,1,1,,,1,1,1,,,20
"Sup. Univ. completa (280)",98,87,27,17,15,8,8,9,1,2,11,199
"De 20 a 24 años (283)",11,8,7,1,,,,,,,3,1
"De 25 a 29 años (284)",27,21,11,7,3,,,,,,6,13
"De 30 a 34 años (285)",13,13,6,2,4,1,,,,,,13
"De 35 a 39 años (286)",12,11,,4,3,3,1,,,,1,24
"De 40 a 44 años (287)",7,7,2,,2,1,2,,,,,15
"De 45 a 49 años (288)",4,4,,2,,,,1,1,,,16
"De 50 y más años (289)",24,23,1,1,3,3,5,8,,2,1,117
