"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 15 a 19 años (052)",2,,,,,,1,1
"De 20 a 24 años (053)",22,,,,,,15,7
"De 25 a 29 años (054)",19,,,,,,14,5
"De 30 a 34 años (055)",27,,,,,4,20,3
"De 35 a 39 años (056)",28,,,,,5,18,5
"De 40 a 44 años (057)",11,,,,1,2,3,5
"De 45 a 49 años (058)",14,,,,2,7,2,3
"De 50 y más años (059)",19,,2,6,2,4,,5
"Sup. no Univ. completa (060)",278,1,,8,13,63,119,74
"De 20 a 24 años (063)",25,,,,,,15,10
"De 25 a 29 años (064)",50,,,,,2,33,15
"De 30 a 34 años (065)",51,,,,,4,31,16
"De 35 a 39 años (066)",53,,,,,11,25,17
"De 40 a 44 años (067)",42,,,,,22,14,6
"De 45 a 49 años (068)",26,,,,3,17,1,5
"De 50 y más años (069)",31,1,,8,10,7,,5
"Sup. Univ. incompleta (070)",59,1,2,1,3,7,21,24
"De 15 a 19 años (072)",1,,,,,,1,
"De 20 a 24 años (073)",12,,,,,,3,9
"De 25 a 29 años (074)",4,,,,,1,1,2
"De 30 a 34 años (075)",10,,,,,,6,4
"De 35 a 39 años (076)",12,,,,,1,9,2
"De 40 a 44 años (077)",11,,,,2,3,1,5
"De 45 a 49 años (078)",3,,,,,2,,1
"De 50 y más años (079)",6,1,2,1,1,,,1
"Sup. Univ. completa (080)",214,,2,8,23,39,67,75
"De 20 a 24 años (083)",10,,,,,,4,6
"De 25 a 29 años (084)",27,,,,,2,9,16
"De 30 a 34 años (085)",46,,,,,5,22,19
"De 35 a 39 años (086)",38,,,,1,4,20,13
"De 40 a 44 años (087)",29,,,,3,11,10,5
"De 45 a 49 años (088)",26,,,,4,12,2,8
"De 50 y más años (089)",38,,2,8,15,5,,8
,,,,,,,,
"URBANA (100)",1849,31,82,131,212,389,542,462
"De 12 a 14 años (101)",3,,,,,,,3
"De 15 a 19 años (102)",45,,,,,,27,18
"De 20 a 24 años (103)",170,,,,,,103,67
"De 25 a 29 años (104)",197,,,,,18,128,51
"De 30 a 34 años (105)",219,,,,,45,116,58
"De 35 a 39 años (106)",223,,,,3,72,89,59
"De 40 a 44 años (107)",217,,,,23,95,54,45
"De 45 a 49 años (108)",177,,,1,35,80,24,37
"De 50 y más años (109)",598,31,82,130,151,79,1,124
"Sin nivel (110)",205,13,28,26,27,29,36,46
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",1,,,,,,1,
"De 20 a 24 años (113)",12,,,,,,7,5
"De 25 a 29 años (114)",6,,,,,,4,2
"De 30 a 34 años (115)",17,,,,,5,6,6
"De 35 a 39 años (116)",20,,,,,9,10,1
"De 40 a 44 años (117)",10,,,,1,4,4,1
"De 45 a 49 años (118)",16,,,,3,4,4,5
"De 50 y más años (119)",122,13,28,26,23,7,,25
"Educacion Inicial (120)",3,,,,,1,2,
"De 20 a 24 años (123)",1,,,,,,1,
"De 30 a 34 años (125)",1,,,,,1,,
"De 35 a 39 años (126)",1,,,,,,1,
"Primaria (130)",802,16,45,83,107,188,179,184
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",19,,,,,,10,9
"De 20 a 24 años (133)",39,,,,,,26,13
"De 25 a 29 años (134)",71,,,,,9,47,15
"De 30 a 34 años (135)",72,,,,,16,44,12
"De 35 a 39 años (136)",87,,,,,34,26,27
"De 40 a 44 años (137)",85,,,,10,42,14,19
"De 45 a 49 años (138)",84,,,1,19,36,11,17
"De 50 y más años (139)",344,16,45,82,78,51,1,71
"Secundaria (140)",415,2,4,9,48,86,161,105
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",23,,,,,,15,8
"De 20 a 24 años (143)",74,,,,,,44,30
"De 25 a 29 años (144)",62,,,,,6,40,16
"De 30 a 34 años (145)",54,,,,,14,24,16
"De 35 a 39 años (146)",38,,,,2,17,15,4
"De 40 a 44 años (147)",54,,,,7,20,16,11
"De 45 a 49 años (148)",37,,,,7,19,7,4
"De 50 y más años (149)",72,2,4,9,32,10,,15
"Sup. no Univ. incompleta (150)",72,,2,2,4,12,30,22
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",16,,,,,,11,5
"De 25 a 29 años (154)",9,,,,,,6,3
"De 30 a 34 años (155)",9,,,,,2,5,2
"De 35 a 39 años (156)",13,,,,,2,8,3
"De 40 a 44 años (157)",6,,,,1,2,,3
"De 45 a 49 años (158)",9,,,,2,4,,3
"De 50 y más años (159)",9,,2,2,1,2,,2
"Sup. no Univ. completa (160)",186,,,5,10,45,79,47
"De 20 a 24 años (163)",16,,,,,,10,6
"De 25 a 29 años (164)",34,,,,,1,24,9
"De 30 a 34 años (165)",34,,,,,4,20,10
"De 35 a 39 años (166)",32,,,,,8,13,11
"De 40 a 44 años (167)",35,,,,,18,12,5
"De 45 a 49 años (168)",14,,,,2,10,,2
"De 50 y más años (169)",21,,,5,8,4,,4
"Sup. Univ. incompleta (170)",37,,2,1,2,5,11,16
"De 15 a 19 años (172)",1,,,,,,1,
"De 20 a 24 años (173)",6,,,,,,1,5
"De 25 a 29 años (174)",2,,,,,1,,1
"De 30 a 34 años (175)",6,,,,,,3,3
"De 35 a 39 años (176)",7,,,,,,5,2
"De 40 a 44 años (177)",8,,,,2,2,1,3
"De 45 a 49 años (178)",3,,,,,2,,1
"De 50 y más años (179)",4,,2,1,,,,1
"Sup. Univ. completa (180)",129,,1,5,14,23,44,42
"De 20 a 24 años (183)",6,,,,,,3,3
"De 25 a 29 años (184)",13,,,,,1,7,5
"De 30 a 34 años (185)",26,,,,,3,14,9
"De 35 a 39 años (186)",25,,,,1,2,11,11
"De 40 a 44 años (187)",19,,,,2,7,7,3
"De 45 a 49 años (188)",14,,,,2,5,2,5
"De 50 y más años (189)",26,,1,5,9,5,,6
,,,,,,,,
"RURAL (200)",5614,40,143,377,633,1078,2173,1170
"De 12 a 14 años (201)",11,,,,,,2,9
"De 15 a 19 años (202)",225,,,,,,157,68
"De 20 a 24 años (203)",604,,,,,3,398,203
"De 25 a 29 años (204)",656,,,,,41,463,152
"De 30 a 34 años (205)",661,,,,1,97,453,110
"De 35 a 39 años (206)",612,,,,7,168,353,84
"De 40 a 44 años (207)",544,,,,35,190,239,80
"De 45 a 49 años (208)",511,,,2,74,264,88,83
"De 50 y más años (209)",1790,40,143,375,516,315,20,381
"Sin nivel (210)",1426,27,89,190,239,231,319,331
"De 12 a 14 años (211)",1,,,,,,1,
"De 15 a 19 años (212)",17,,,,,,10,7
"De 20 a 24 años (213)",40,,,,,1,23,16
"De 25 a 29 años (214)",66,,,,,6,41,19
"De 30 a 34 años (215)",104,,,,1,9,82,12
"De 35 a 39 años (216)",113,,,,,23,73,17
"De 40 a 44 años (217)",107,,,,4,36,48,19
"De 45 a 49 años (218)",114,,,,11,50,30,23
"De 50 y más años (219)",864,27,89,190,223,106,11,218
"Educacion Inicial (220)",30,,,,,1,19,10
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",5,,,,,,3,2
"De 20 a 24 años (223)",10,,,,,,7,3
"De 25 a 29 años (224)",7,,,,,,6,1
"De 30 a 34 años (225)",5,,,,,1,2,2
"De 35 a 39 años (226)",2,,,,,,1,1
"Primaria (230)",3080,11,53,167,346,674,1294,535
"De 12 a 14 años (231)",4,,,,,,1,3
"De 15 a 19 años (232)",121,,,,,,90,31
"De 20 a 24 años (233)",329,,,,,2,236,91
"De 25 a 29 años (234)",387,,,,,20,291,76
"De 30 a 34 años (235)",394,,,,,75,264,55
"De 35 a 39 años (236)",353,,,,6,105,197,45
"De 40 a 44 años (237)",338,,,,24,110,160,44
"De 45 a 49 años (238)",312,,,1,50,168,47,46
"De 50 y más años (239)",842,11,53,166,266,194,8,144
"Secundaria (240)",809,,,10,34,126,425,214
"De 12 a 14 años (241)",5,,,,,,,5
"De 15 a 19 años (242)",81,,,,,,53,28
"De 20 a 24 años (243)",200,,,,,,120,80
"De 25 a 29 años (244)",154,,,,,13,105,36
"De 30 a 34 años (245)",99,,,,,8,68,23
"De 35 a 39 años (246)",90,,,,1,31,47,11
"De 40 a 44 años (247)",74,,,,6,35,23,10
"De 45 a 49 años (248)",56,,,1,10,29,8,8
"De 50 y más años (249)",50,,,9,17,10,1,13
"Sup. no Univ. incompleta (250)",70,,,4,1,10,43,12
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",6,,,,,,4,2
"De 25 a 29 años (254)",10,,,,,,8,2
"De 30 a 34 años (255)",18,,,,,2,15,1
"De 35 a 39 años (256)",15,,,,,3,10,2
"De 40 a 44 años (257)",5,,,,,,3,2
"De 45 a 49 años (258)",5,,,,,3,2,
"De 50 y más años (259)",10,,,4,1,2,,3
"Sup. no Univ. completa (260)",92,1,,3,3,18,40,27
"De 20 a 24 años (263)",9,,,,,,5,4
"De 25 a 29 años (264)",16,,,,,1,9,6
"De 30 a 34 años (265)",17,,,,,,11,6
"De 35 a 39 años (266)",21,,,,,3,12,6
"De 40 a 44 años (267)",7,,,,,4,2,1
"De 45 a 49 años (268)",12,,,,1,7,1,3
"De 50 y más años (269)",10,1,,3,2,3,,1
"Sup. Univ. incompleta (270)",22,1,,,1,2,10,8
"De 20 a 24 años (273)",6,,,,,,2,4
"De 25 a 29 años (274)",2,,,,,,1,1
"De 30 a 34 años (275)",4,,,,,,3,1
"De 35 a 39 años (276)",5,,,,,1,4,
"De 40 a 44 años (277)",3,,,,,1,,2
"De 50 y más años (279)",2,1,,,1,,,
"Sup. Univ. completa (280)",85,,1,3,9,16,23,33
"De 20 a 24 años (283)",4,,,,,,1,3
"De 25 a 29 años (284)",14,,,,,1,2,11
"De 30 a 34 años (285)",20,,,,,2,8,10
"De 35 a 39 años (286)",13,,,,,2,9,2
"De 40 a 44 años (287)",10,,,,1,4,3,2
"De 45 a 49 años (288)",12,,,,2,7,,3
"De 50 y más años (289)",12,,1,3,6,,,2
