"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (022)",155,130,,122,6,2,,,,,25,140
"De 20 a 24 años (023)",513,491,2,357,113,17,2,,,,22,642
"De 25 a 29 años (024)",690,669,1,338,220,83,27,,,,21,1140
"De 30 a 34 años (025)",760,755,2,311,242,120,72,8,,,5,1518
"De 35 a 39 años (026)",743,734,1,201,241,131,135,23,2,,9,1825
"De 40 a 44 años (027)",703,699,1,164,165,143,167,49,9,1,4,2044
"De 45 a 49 años (028)",627,625,2,135,120,107,168,70,17,6,2,2086
"De 50 y más años (029)",1527,1513,15,193,213,213,395,287,135,62,14,6680
"Casado(a) (030)",35909,35433,93,5294,8085,7055,7933,3998,1965,1010,476,130676
"De 12 a 14 años (031)",7,4,,1,3,,,,,,3,7
"De 15 a 19 años (032)",337,263,6,230,22,3,2,,,,74,291
"De 20 a 24 años (033)",1926,1837,5,1304,453,66,8,1,,,89,2448
"De 25 a 29 años (034)",3529,3427,11,1341,1413,520,134,6,2,,102,6346
"De 30 a 34 años (035)",4697,4643,13,867,1931,1192,575,56,8,1,54,11167
"De 35 a 39 años (036)",4845,4809,9,468,1507,1517,1073,205,27,3,36,14183
"De 40 a 44 años (037)",4739,4713,11,310,1074,1397,1429,397,76,19,26,16211
"De 45 a 49 años (038)",4241,4226,9,260,733,901,1466,614,192,51,15,16965
"De 50 y más años (039)",11588,11511,29,513,949,1459,3246,2719,1660,936,77,63058
"Viudo(a) (040)",5466,5423,26,354,551,585,1345,1285,839,438,43,29447
"De 15 a 19 años (042)",7,7,,4,,2,1,,,,,14
"De 20 a 24 años (043)",19,17,,9,6,2,,,,,2,27
"De 25 a 29 años (044)",42,40,,15,13,9,2,1,,,2,83
"De 30 a 34 años (045)",76,73,,17,27,11,14,2,1,1,3,195
"De 35 a 39 años (046)",120,118,2,20,28,21,34,9,4,,2,377
"De 40 a 44 años (047)",150,147,,9,36,35,42,18,6,1,3,553
"De 45 a 49 años (048)",238,235,,19,42,41,78,38,14,3,3,974
"De 50 y más años (049)",4814,4786,24,261,399,464,1174,1217,814,433,28,27224
"Divorciado(a) (050)",312,304,3,82,71,44,52,37,9,6,8,963
"De 15 a 19 años (052)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (053)",6,6,,4,1,1,,,,,,9
"De 25 a 29 años (054)",15,14,,12,2,,,,,,1,16
"De 30 a 34 años (055)",25,25,,11,11,3,,,,,,42
"De 35 a 39 años (056)",26,24,,7,8,2,6,1,,,2,62
"De 40 a 44 años (057)",40,40,1,12,11,9,5,2,,,,96
"De 45 a 49 años (058)",43,40,,9,7,6,11,6,1,,3,134
"De 50 y más años (059)",155,154,2,26,31,23,30,28,8,6,1,603
"Soltero(a) (060)",8430,3305,50,1992,763,352,148,,,,5125,5166
"De 12 a 14 años (061)",18,17,,13,4,,,,,,1,21
"De 15 a 19 años (062)",143,138,1,128,5,3,1,,,,5,151
"De 20 a 24 años (063)",1968,424,7,340,72,3,2,,,,1544,501
"De 25 a 29 años (064)",1956,563,8,395,126,24,10,,,,1393,759
"De 30 a 34 años (065)",1240,513,3,324,121,46,19,,,,727,780
"De 35 a 39 años (066)",883,391,3,197,109,60,22,,,,492,683
"De 40 a 44 años (067)",605,343,3,166,105,51,18,,,,262,601
"De 45 a 49 años (068)",523,290,6,146,61,56,21,,,,233,520
"De 50 y más años (069)",1094,626,19,283,160,109,55,,,,468,1150
,,,,,,,,,,,,
"URBANA (080)",72399,66373,270,14860,15813,11707,12787,6379,3087,1470,6026,220628
"De 12 a 14 años (081)",97,44,5,31,8,,,,,,53,47
"De 15 a 19 años (082)",1785,1435,20,1277,112,18,8,,,,350,1587
"De 20 a 24 años (083)",7630,5903,26,3997,1562,271,43,4,,,1727,8139
"De 25 a 29 años (084)",9808,8323,39,3421,3259,1217,366,17,4,,1485,15253
"De 30 a 34 años (085)",9825,9045,24,2139,3539,2111,1101,116,12,3,780,21083
"De 35 a 39 años (086)",8822,8288,21,1163,2576,2325,1821,332,46,4,534,23622
"De 40 a 44 años (087)",7677,7391,22,799,1726,2004,2096,603,120,21,286,24432
"De 45 a 49 años (088)",6649,6399,19,649,1132,1340,2078,854,262,65,250,24441
"De 50 y más años (089)",20106,19545,94,1384,1899,2421,5274,4453,2643,1377,561,102024
"Conviviente (090)",21013,20343,94,5998,5666,3444,3191,1261,502,187,670,55890
"De 12 a 14 años (091)",71,24,5,17,2,,,,,,47,21
"De 15 a 19 años (092)",1218,959,14,848,83,10,4,,,,259,1060
"De 20 a 24 años (093)",3601,3419,13,2179,992,199,33,3,,,182,4917
"De 25 a 29 años (094)",4100,4024,19,1467,1643,658,224,11,2,,76,7745
"De 30 a 34 años (095)",3570,3533,8,698,1345,882,530,65,4,1,37,8742
"De 35 a 39 años (096)",2717,2690,9,313,781,720,703,140,21,3,27,8148
"De 40 a 44 años (097)",1863,1854,7,177,387,445,571,208,50,9,9,6629
"De 45 a 49 años (098)",1377,1367,6,107,194,266,461,230,82,21,10,5729
"De 50 y más años (099)",2496,2473,13,192,239,264,665,604,343,153,23,12899
"Separado(a) (100)",5418,5325,23,1713,1258,780,919,419,150,63,93,15238
"De 12 a 14 años (101)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (102)",137,116,,108,6,2,,,,,21,126
"De 20 a 24 años (103)",478,457,2,333,104,16,2,,,,21,597
"De 25 a 29 años (104)",650,632,1,319,213,73,26,,,,18,1072
"De 30 a 34 años (105)",717,713,2,294,230,113,66,8,,,4,1430
"De 35 a 39 años (106)",710,701,,192,234,127,123,23,2,,9,1738
"De 40 a 44 años (107)",667,663,1,154,154,138,162,46,7,1,4,1938
"De 45 a 49 años (108)",595,593,2,131,118,103,156,65,14,4,2,1933
"De 50 y más años (109)",1460,1448,15,180,199,208,384,277,127,58,12,6402
"Casado(a) (110)",32758,32319,84,4878,7586,6550,7221,3486,1676,838,439,116923
"De 12 a 14 años (111)",6,3,,,3,,,,,,3,6
"De 15 a 19 años (112)",297,233,5,206,18,2,2,,,,64,256
"De 20 a 24 años (113)",1703,1618,5,1166,389,50,7,1,,,85,2130
"De 25 a 29 años (114)",3185,3088,11,1238,1271,456,105,5,2,,97,5634
"De 30 a 34 años (115)",4276,4225,12,814,1814,1059,476,42,7,1,51,9963
"De 35 a 39 años (116)",4429,4399,8,447,1430,1400,935,159,19,1,30,12679
"De 40 a 44 años (117)",4391,4366,10,287,1039,1328,1302,331,58,11,25,14688
"De 45 a 49 años (118)",3921,3907,8,246,715,869,1358,519,154,38,14,15269
"De 50 y más años (119)",10550,10480,25,474,907,1386,3036,2429,1436,787,70,56298
"Viudo(a) (120)",5036,5003,23,333,519,556,1265,1179,751,377,33,26818
"De 15 a 19 años (122)",6,6,,3,,2,1,,,,,13
"De 20 a 24 años (123)",19,17,,9,6,2,,,,,2,27
"De 25 a 29 años (124)",38,37,,14,12,9,1,1,,,1,76
"De 30 a 34 años (125)",70,68,,16,25,11,13,1,1,1,2,179
"De 35 a 39 años (126)",116,114,2,20,28,19,32,9,4,,2,362
"De 40 a 44 años (127)",141,138,,9,35,33,40,16,5,,3,504
"De 45 a 49 años (128)",223,220,,19,41,41,72,34,11,2,3,880
"De 50 y más años (129)",4423,4403,21,243,372,439,1106,1118,730,374,20,24777
"Divorciado(a) (130)",294,286,3,75,66,43,52,34,8,5,8,902
"De 15 a 19 años (132)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (133)",5,5,,3,1,1,,,,,,8
"De 25 a 29 años (134)",12,11,,9,2,,,,,,1,13
"De 30 a 34 años (135)",23,23,,11,9,3,,,,,,38
"De 35 a 39 años (136)",26,24,,7,8,2,6,1,,,2,62
"De 40 a 44 años (137)",40,40,1,12,11,9,5,2,,,,96
"De 45 a 49 años (138)",41,38,,8,6,6,11,6,1,,3,131
"De 50 y más años (139)",145,144,2,24,29,22,30,25,7,5,1,553
"Soltero(a) (140)",7880,3097,43,1863,718,334,139,,,,4783,4857
"De 12 a 14 años (141)",16,15,,12,3,,,,,,1,18
"De 15 a 19 años (142)",125,120,1,111,5,2,1,,,,5,131
"De 20 a 24 años (143)",1824,387,6,307,70,3,1,,,,1437,460
"De 25 a 29 años (144)",1823,531,8,374,118,21,10,,,,1292,713
"De 30 a 34 años (145)",1169,483,2,306,116,43,16,,,,686,731
"De 35 a 39 años (146)",824,360,2,184,95,57,22,,,,464,633
"De 40 a 44 años (147)",575,330,3,160,100,51,16,,,,245,577
"De 45 a 49 años (148)",492,274,3,138,58,55,20,,,,218,499
"De 50 y más años (149)",1032,597,18,271,153,102,53,,,,435,1095
,,,,,,,,,,,,
"RURAL (160)",7124,6647,36,1282,1257,998,1349,876,540,309,477,26408
"De 12 a 14 años (161)",11,4,,3,1,,,,,,7,5
"De 15 a 19 años (162)",249,211,1,179,29,2,,,,,38,243
"De 20 a 24 años (163)",797,665,6,396,199,54,10,,,,132,996
"De 25 a 29 años (164)",972,852,3,277,336,156,74,6,,,120,1767
"De 30 a 34 años (165)",949,898,4,150,258,258,194,26,7,1,51,2508
"De 35 a 39 años (166)",861,824,4,70,175,201,278,74,19,3,37,2906
"De 40 a 44 años (167)",684,666,2,59,89,118,234,116,36,12,18,2809
"De 45 a 49 años (168)",588,572,5,42,46,59,174,146,74,26,16,2934
"De 50 y más años (169)",2013,1955,11,106,124,150,385,508,404,267,58,12240
"Conviviente (170)",2671,2594,16,599,614,409,501,237,149,69,77,8817
"De 12 a 14 años (171)",8,1,,1,,,,,,,7,1
"De 15 a 19 años (172)",172,148,,123,25,,,,,,24,173
"De 20 a 24 años (173)",394,374,5,200,124,37,8,,,,20,591
"De 25 a 29 años (174)",448,438,3,130,178,79,43,5,,,10,931
"De 30 a 34 años (175)",406,401,2,61,120,115,85,11,6,1,5,1147
"De 35 a 39 años (176)",349,346,1,27,77,75,126,28,11,1,3,1250
"De 40 a 44 años (177)",261,261,1,20,37,42,98,45,15,3,,1107
"De 45 a 49 años (178)",188,188,1,15,21,22,47,42,30,10,,967
"De 50 y más años (179)",445,437,3,22,32,39,94,106,87,54,8,2650
"Separado(a) (180)",304,293,1,110,62,36,47,18,13,6,11,839
"De 15 a 19 años (182)",18,14,,14,,,,,,,4,14
"De 20 a 24 años (183)",35,34,,24,9,1,,,,,1,45
"De 25 a 29 años (184)",40,37,,19,7,10,1,,,,3,68
"De 30 a 34 años (185)",43,42,,17,12,7,6,,,,1,88
"De 35 a 39 años (186)",33,33,1,9,7,4,12,,,,,87
"De 40 a 44 años (187)",36,36,,10,11,5,5,3,2,,,106
"De 45 a 49 años (188)",32,32,,4,2,4,12,5,3,2,,153
"De 50 y más años (189)",67,65,,13,14,5,11,10,8,4,2,278
"Casado(a) (190)",3151,3114,9,416,499,505,712,512,289,172,37,13753
"De 12 a 14 años (191)",1,1,,1,,,,,,,,1
"De 15 a 19 años (192)",40,30,1,24,4,1,,,,,10,35
"De 20 a 24 años (193)",223,219,,138,64,16,1,,,,4,318
"De 25 a 29 años (194)",344,339,,103,142,64,29,1,,,5,712
"De 30 a 34 años (195)",421,418,1,53,117,133,99,14,1,,3,1204
"De 35 a 39 años (196)",416,410,1,21,77,117,138,46,8,2,6,1504
"De 40 a 44 años (197)",348,347,1,23,35,69,127,66,18,8,1,1523
"De 45 a 49 años (198)",320,319,1,14,18,32,108,95,38,13,1,1696
"De 50 y más años (199)",1038,1031,4,39,42,73,210,290,224,149,7,6760
"Viudo(a) (200)",430,420,3,21,32,29,80,106,88,61,10,2629
"De 15 a 19 años (202)",1,1,,1,,,,,,,,1
"De 25 a 29 años (204)",4,3,,1,1,,1,,,,1,7
"De 30 a 34 años (205)",6,5,,1,2,,1,1,,,1,16
"De 35 a 39 años (206)",4,4,,,,2,2,,,,,15
"De 40 a 44 años (207)",9,9,,,1,2,2,2,1,1,,49
"De 45 a 49 años (208)",15,15,,,1,,6,4,3,1,,94
"De 50 y más años (209)",391,383,3,18,27,25,68,99,84,59,8,2447
"Divorciado(a) (210)",18,18,,7,5,1,,3,1,1,,61
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 25 a 29 años (214)",3,3,,3,,,,,,,,3
"De 30 a 34 años (215)",2,2,,,2,,,,,,,4
"De 45 a 49 años (218)",2,2,,1,1,,,,,,,3
"De 50 y más años (219)",10,10,,2,2,1,,3,1,1,,50
"Soltero(a) (220)",550,208,7,129,45,18,9,,,,342,309
"De 12 a 14 años (221)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (222)",18,18,,17,,1,,,,,,20
"De 20 a 24 años (223)",144,37,1,33,2,,1,,,,107,41
"De 25 a 29 años (224)",133,32,,21,8,3,,,,,101,46
"De 30 a 34 años (225)",71,30,1,18,5,3,3,,,,41,49
"De 35 a 39 años (226)",59,31,1,13,14,3,,,,,28,50
"De 40 a 44 años (227)",30,13,,6,5,,2,,,,17,24
"De 45 a 49 años (228)",31,16,3,8,3,1,1,,,,15,21
"De 50 y más años (229)",62,29,1,12,7,7,2,,,,33,55
