"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia MORROPON (000)",47136,6182,10275,23160,854,5842,823
"Agric., ganadería, caza y silvicultura (001)",25300,76,7231,12814,534,4645,
"Pesca (002)",84,6,72,6,,,
"Explotación de minas y canteras (003)",23,3,17,3,,,
"Industrias manufactureras (004)",2435,56,734,1520,45,80,
"Suministro de electricidad, gas y agua (005)",103,34,42,25,2,,
"Construcción (006)",1589,25,1093,408,29,34,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",6290,890,71,4561,125,643,
"Venta, mant.y rep. veh.autom.y motoc. (008)",377,42,38,281,3,13,
"Comercio al por mayor (009)",277,70,9,167,11,20,
"Comercio al por menor (010)",5636,778,24,4113,111,610,
"Hoteles y restaurantes (011)",1277,212,34,937,31,63,
"Trans., almac. y comunicaciones (012)",2639,527,294,1741,44,33,
"Intermediación financiera (013)",51,47,2,2,,,
"Activid.inmobil., empres. y alquileres (014)",698,510,71,96,17,4,
"Admin.pub. y defensa; p. segur.soc.afil (015)",914,774,140,,,,
"Enseñanza (016)",1921,1781,,130,2,8,
"Servicios sociales y de salud (017)",473,415,4,51,2,1,
"Otras activ. serv.comun.soc y personales (018)",768,364,105,266,5,28,
"Hogares privados con servicio doméstico (019)",823,,,,,,823
"Organiz. y organos extraterritoriales (020)",1,1,,,,,
"Actividad economica no especificada (021)",1747,461,365,600,18,303,
"Hombres (022)",36566,3339,9283,18807,737,4369,31
"Agric., ganadería, caza y silvicultura (023)",23416,67,6567,12348,515,3919,
"Pesca (024)",78,5,67,6,,,
"Explotación de minas y canteras (025)",22,2,17,3,,,
"Industrias manufactureras (026)",1817,43,648,1052,32,42,
"Suministro de electricidad, gas y agua (027)",92,24,41,25,2,,
"Construcción (028)",1543,23,1055,406,29,30,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",3517,502,68,2630,78,239,
"Venta, mant.y rep. veh.autom.y motoc. (030)",352,31,37,269,3,12,
"Comercio al por mayor (031)",171,44,9,101,9,8,
"Comercio al por menor (032)",2994,427,22,2260,66,219,
"Hoteles y restaurantes (033)",189,53,13,102,4,17,
"Trans., almac. y comunicaciones (034)",2566,476,291,1724,43,32,
"Intermediación financiera (035)",32,28,2,2,,,
"Activid.inmobil., empres. y alquileres (036)",504,347,66,73,17,1,
"Admin.pub. y defensa; p. segur.soc.afil (037)",609,500,109,,,,
"Enseñanza (038)",726,689,,35,1,1,
"Servicios sociales y de salud (039)",208,170,2,35,1,,
"Otras activ. serv.comun.soc y personales (040)",500,250,83,138,4,25,
"Hogares privados con servicio doméstico (041)",31,,,,,,31
"Actividad economica no especificada (043)",716,160,254,228,11,63,
"Mujeres (044)",10570,2843,992,4353,117,1473,792
"Agric., ganadería, caza y silvicultura (045)",1884,9,664,466,19,726,
"Pesca (046)",6,1,5,,,,
"Explotación de minas y canteras (047)",1,1,,,,,
"Industrias manufactureras (048)",618,13,86,468,13,38,
"Suministro de electricidad, gas y agua (049)",11,10,1,,,,
"Construcción (050)",46,2,38,2,,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2773,388,3,1931,47,404,
"Venta, mant.y rep. veh.autom.y motoc. (052)",25,11,1,12,,1,
"Comercio al por mayor (053)",106,26,,66,2,12,
"Comercio al por menor (054)",2642,351,2,1853,45,391,
"Hoteles y restaurantes (055)",1088,159,21,835,27,46,
"Trans., almac. y comunicaciones (056)",73,51,3,17,1,1,
"Intermediación financiera (057)",19,19,,,,,
"Activid.inmobil., empres. y alquileres (058)",194,163,5,23,,3,
"Admin.pub. y defensa; p. segur.soc.afil (059)",305,274,31,,,,
"Enseñanza (060)",1195,1092,,95,1,7,
"Servicios sociales y de salud (061)",265,245,2,16,1,1,
"Otras activ. serv.comun.soc y personales (062)",268,114,22,128,1,3,
"Hogares privados con servicio doméstico (063)",792,,,,,,792
"Organiz. y organos extraterritoriales (064)",1,1,,,,,
"Actividad economica no especificada (065)",1031,301,111,372,7,240,
,,,,,,,
"URBANA (066)",28918,5461,6111,13917,614,2162,653
"Agric., ganadería, caza y silvicultura (067)",10885,62,3892,5266,329,1336,
"Pesca (068)",50,6,41,3,,,
"Explotación de minas y canteras (069)",16,2,11,3,,,
"Industrias manufactureras (070)",1960,52,501,1315,38,54,
"Suministro de electricidad, gas y agua (071)",87,34,30,21,2,,
"Construcción (072)",1185,24,779,346,27,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",5321,815,62,3840,112,492,
"Venta, mant.y rep. veh.autom.y motoc. (074)",346,41,32,258,3,12,
"Comercio al por mayor (075)",241,65,8,140,10,18,
"Comercio al por menor (076)",4734,709,22,3442,99,462,
"Hoteles y restaurantes (077)",1103,190,32,806,29,46,
"Trans., almac. y comunicaciones (078)",2160,470,207,1419,38,26,
"Intermediación financiera (079)",48,46,1,1,,,
"Activid.inmobil., empres. y alquileres (080)",625,457,55,92,17,4,
"Admin.pub. y defensa; p. segur.soc.afil (081)",858,733,125,,,,
"Enseñanza (082)",1597,1479,,109,2,7,
"Servicios sociales y de salud (083)",417,366,4,45,1,1,
"Otras activ. serv.comun.soc y personales (084)",685,326,90,240,4,25,
"Hogares privados con servicio doméstico (085)",653,,,,,,653
"Organiz. y organos extraterritoriales (086)",1,1,,,,,
"Actividad economica no especificada (087)",1267,398,281,411,15,162,
"Hombres (088)",20800,2941,5436,10474,508,1417,24
"Agric., ganadería, caza y silvicultura (089)",10070,54,3477,5087,313,1139,
"Pesca (090)",45,5,37,3,,,
"Explotación de minas y canteras (091)",15,1,11,3,,,
"Industrias manufactureras (092)",1477,39,428,948,25,37,
"Suministro de electricidad, gas y agua (093)",77,24,30,21,2,,
"Construcción (094)",1162,22,760,344,27,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2866,451,60,2151,69,135,
"Venta, mant.y rep. veh.autom.y motoc. (096)",323,31,32,246,3,11,
"Comercio al por mayor (097)",141,39,8,79,8,7,
"Comercio al por menor (098)",2402,381,20,1826,58,117,
"Hoteles y restaurantes (099)",166,45,12,92,3,14,
"Trans., almac. y comunicaciones (100)",2097,424,206,1404,38,25,
"Intermediación financiera (101)",29,27,1,1,,,
"Activid.inmobil., empres. y alquileres (102)",443,305,50,70,17,1,
"Admin.pub. y defensa; p. segur.soc.afil (103)",564,469,95,,,,
"Enseñanza (104)",594,562,,31,1,,
"Servicios sociales y de salud (105)",182,150,2,30,,,
"Otras activ. serv.comun.soc y personales (106)",443,224,68,125,4,22,
"Hogares privados con servicio doméstico (107)",24,,,,,,24
"Actividad economica no especificada (109)",546,139,199,164,9,35,
"Mujeres (110)",8118,2520,675,3443,106,745,629
"Agric., ganadería, caza y silvicultura (111)",815,8,415,179,16,197,
"Pesca (112)",5,1,4,,,,
"Explotación de minas y canteras (113)",1,1,,,,,
"Industrias manufactureras (114)",483,13,73,367,13,17,
