"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Servicios sociales y de salud (132)",854,,411,248,83,32,,2,,78,,,
"Otras activ. serv.comun.soc y personales (133)",791,,55,61,113,127,,,,435,,,
"Hogares privados con servicio doméstico (134)",1332,,,,,,,,,1332,,,
"Actividad economica no especificada (136)",428,,,,9,,,,,,,419,
"Desocupado (137)",1008,,,,,,,,,,,,1008
,,,,,,,,,,,,,
"RURAL (138)",11679,9,227,95,130,460,4832,512,728,3775,4,148,759
"Agric., ganadería, caza y silvicultura (139)",7316,,,4,,,4831,1,,2480,,,
"Pesca (140)",4,,,,,,1,,,3,,,
"Explotación de minas y canteras (141)",234,,11,7,18,,,120,8,70,,,
"Industrias manufactureras (142)",321,,,3,2,1,,275,31,9,,,
"Suministro de electricidad, gas y agua (143)",22,,,1,1,,,1,4,15,,,
"Construcción (144)",1007,,5,8,7,,,17,426,544,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",615,,4,14,5,310,,89,3,190,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",102,,1,4,2,14,,77,2,2,,,
"Comercio al por mayor (147)",33,,1,2,1,27,,,,2,,,
"Comercio al por menor (148)",480,,2,8,2,269,,12,1,186,,,
"Hoteles y restaurantes (149)",145,,,6,8,86,,,,45,,,
"Trans., almac. y comunicaciones (150)",341,,,1,9,12,,1,243,75,,,
"Intermediación financiera (151)",5,,,2,1,,,,,2,,,
"Activid.inmobil., empres. y alquileres (152)",111,,19,9,17,43,,1,4,18,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",119,9,3,5,46,1,,1,5,45,4,,
"Enseñanza (154)",170,,159,,7,,,,1,3,,,
"Servicios sociales y de salud (155)",34,,17,10,1,1,,,2,3,,,
"Otras activ. serv.comun.soc y personales (156)",135,,9,25,8,6,,6,1,80,,,
"Hogares privados con servicio doméstico (157)",193,,,,,,,,,193,,,
"Actividad economica no especificada (159)",148,,,,,,,,,,,148,
"Desocupado (160)",759,,,,,,,,,,,,759
"Hombres (161)",9366,8,139,71,102,241,4365,471,721,2556,4,47,641
"Agric., ganadería, caza y silvicultura (162)",6033,,,3,,,4364,1,,1665,,,
"Pesca (163)",3,,,,,,1,,,2,,,
"Explotación de minas y canteras (164)",222,,9,7,18,,,117,8,63,,,
"Industrias manufactureras (165)",275,,,1,1,1,,237,29,6,,,
"Suministro de electricidad, gas y agua (166)",21,,,1,1,,,1,4,14,,,
"Construcción (167)",997,,5,7,6,,,17,422,540,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",336,,3,10,5,154,,89,3,72,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",100,,1,4,2,13,,77,2,1,,,
"Comercio al por mayor (170)",28,,1,1,1,24,,,,1,,,
"Comercio al por menor (171)",208,,1,5,2,117,,12,1,70,,,
"Hoteles y restaurantes (172)",50,,,1,5,31,,,,13,,,
"Trans., almac. y comunicaciones (173)",334,,,1,6,11,,1,242,73,,,
"Intermediación financiera (174)",4,,,2,,,,,,2,,,
"Activid.inmobil., empres. y alquileres (175)",98,,15,8,14,43,,1,4,13,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",101,8,2,4,34,1,,1,5,42,4,,
"Enseñanza (177)",99,,88,,7,,,,1,3,,,
"Servicios sociales y de salud (178)",13,,8,2,,,,,2,1,,,
"Otras activ. serv.comun.soc y personales (179)",87,,9,24,5,,,6,1,42,,,
"Hogares privados con servicio doméstico (180)",5,,,,,,,,,5,,,
"Actividad economica no especificada (182)",47,,,,,,,,,,,47,
"Desocupado (183)",641,,,,,,,,,,,,641
"Mujeres (184)",2313,1,88,24,28,219,467,41,7,1219,,101,118
"Agric., ganadería, caza y silvicultura (185)",1283,,,1,,,467,,,815,,,
"Pesca (186)",1,,,,,,,,,1,,,
"Explotación de minas y canteras (187)",12,,2,,,,,3,,7,,,
"Industrias manufactureras (188)",46,,,2,1,,,38,2,3,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,,1,,,
"Construcción (190)",10,,,1,1,,,,4,4,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",279,,1,4,,156,,,,118,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,,,1,,,,1,,,
"Comercio al por mayor (193)",5,,,1,,3,,,,1,,,
"Comercio al por menor (194)",272,,1,3,,152,,,,116,,,
"Hoteles y restaurantes (195)",95,,,5,3,55,,,,32,,,
"Trans., almac. y comunicaciones (196)",7,,,,3,1,,,1,2,,,
"Intermediación financiera (197)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (198)",13,,4,1,3,,,,,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",18,1,1,1,12,,,,,3,,,
"Enseñanza (200)",71,,71,,,,,,,,,,
"Servicios sociales y de salud (201)",21,,9,8,1,1,,,,2,,,
"Otras activ. serv.comun.soc y personales (202)",48,,,1,3,6,,,,38,,,
"Hogares privados con servicio doméstico (203)",188,,,,,,,,,188,,,
"Actividad economica no especificada (205)",101,,,,,,,,,,,101,
"Desocupado (206)",118,,,,,,,,,,,,118
