"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",64,58,7,50,1,,,,,,6,52
"De 20 a 24 años (023)",254,243,6,182,46,7,1,1,,,11,305
"De 25 a 29 años (024)",387,384,9,221,104,39,10,1,,,3,594
"De 30 a 34 años (025)",482,472,7,224,126,66,45,3,,1,10,893
"De 35 a 39 años (026)",526,523,13,166,175,91,59,18,1,,3,1166
"De 40 a 44 años (027)",529,521,6,114,163,103,89,35,9,2,8,1457
"De 45 a 49 años (028)",399,396,5,67,81,103,92,34,11,3,3,1292
"De 50 y más años (029)",1062,1018,24,159,193,171,246,133,68,24,44,3819
"Casado(a) (030)",31473,31160,1078,3094,6450,5731,7445,4088,2162,1112,313,122781
"De 12 a 14 años (031)",4,2,,1,1,,,,,,2,3
"De 15 a 19 años (032)",126,109,45,41,16,6,1,,,,17,95
"De 20 a 24 años (033)",797,776,117,347,228,65,17,2,,,21,1082
"De 25 a 29 años (034)",2148,2114,166,673,759,330,174,8,4,,34,3998
"De 30 a 34 años (035)",3272,3245,139,624,1156,711,504,88,21,2,27,8013
"De 35 a 39 años (036)",4039,4009,81,379,1273,998,941,271,54,12,30,12334
"De 40 a 44 años (037)",4033,4022,75,235,953,991,1121,444,153,50,11,14690
"De 45 a 49 años (038)",3863,3840,62,211,755,826,1089,509,286,102,23,15740
"De 50 y más años (039)",13191,13043,393,583,1309,1804,3598,2766,1644,946,148,66826
"Viudo(a) (040)",6668,6609,257,463,702,827,1735,1389,749,487,59,32770
"De 15 a 19 años (042)",4,3,1,1,,,1,,,,1,5
"De 20 a 24 años (043)",19,18,,9,5,2,2,,,,1,34
"De 25 a 29 años (044)",44,42,,17,14,6,1,4,,,2,91
"De 30 a 34 años (045)",79,77,6,19,17,18,12,3,1,1,2,196
"De 35 a 39 años (046)",152,150,4,17,41,30,41,13,3,1,2,487
"De 40 a 44 años (047)",250,247,9,30,48,54,63,31,10,2,3,871
"De 45 a 49 años (048)",352,349,7,28,58,61,100,72,10,13,3,1462
"De 50 y más años (049)",5768,5723,230,342,519,656,1515,1266,725,470,45,29624
"Divorciado(a) (050)",491,464,32,95,121,77,78,38,18,5,27,1361
"De 15 a 19 años (052)",7,7,4,3,,,,,,,,3
"De 20 a 24 años (053)",11,9,4,3,2,,,,,,2,7
"De 25 a 29 años (054)",14,14,5,6,2,1,,,,,,13
"De 30 a 34 años (055)",42,37,3,14,12,4,3,1,,,5,70
"De 35 a 39 años (056)",45,43,1,17,13,6,5,1,,,2,88
"De 40 a 44 años (057)",69,67,3,19,18,15,9,3,,,2,158
"De 45 a 49 años (058)",56,53,2,9,20,11,6,3,2,,3,143
"De 50 y más años (059)",247,234,10,24,54,40,55,30,16,5,13,879
"Soltero(a) (060)",31139,28301,25224,2069,616,269,123,,,,2838,4600
"De 12 a 14 años (061)",7018,7017,7007,9,1,,,,,,1,11
"De 15 a 19 años (062)",9887,9887,9792,90,4,1,,,,,,101
"De 20 a 24 años (063)",5995,4951,4546,367,32,6,,,,,1044,449
"De 25 a 29 años (064)",3132,2229,1760,390,56,17,6,,,,903,577
"De 30 a 34 años (065)",1621,1241,761,348,93,30,9,,,,380,660
"De 35 a 39 años (066)",998,806,407,242,109,36,12,,,,192,616
"De 40 a 44 años (067)",633,547,237,172,81,40,17,,,,86,522
"De 45 a 49 años (068)",523,455,191,138,74,38,14,,,,68,456
"De 50 y más años (069)",1332,1168,523,313,166,101,65,,,,164,1208
,,,,,,,,,,,,
"URBANA (080)",55174,52412,18567,8640,9178,6229,5882,2417,1029,470,2762,100727
"De 12 a 14 años (081)",4163,4147,4136,9,2,,,,,,16,13
"De 15 a 19 años (082)",7119,7063,6695,328,31,7,2,,,,56,419
"De 20 a 24 años (083)",7009,6072,3880,1618,459,93,18,4,,,937,2915
"De 25 a 29 años (084)",6721,5896,1780,2252,1338,390,127,6,3,,825,6697
"De 30 a 34 años (085)",5903,5552,810,1623,1788,841,435,38,13,4,351,9956
"De 35 a 39 años (086)",5317,5149,404,963,1802,1113,702,143,15,7,168,12056
"De 40 a 44 años (087)",4565,4472,234,553,1307,1103,919,259,78,19,93,12971
"De 45 a 49 años (088)",3799,3739,173,412,917,872,900,313,114,38,60,12144
"De 50 y más años (089)",10578,10322,455,882,1534,1810,2779,1654,806,402,256,43556
"Conviviente (090)",11835,11544,1390,3959,3152,1571,1073,265,100,34,291,22508
"De 12 a 14 años (091)",22,10,8,2,,,,,,,12,2
"De 15 a 19 años (092)",559,513,242,243,26,2,,,,,46,301
"De 20 a 24 años (093)",2088,1993,509,1074,329,67,12,2,,,95,1996
"De 25 a 29 años (094)",2894,2823,349,1324,834,238,73,2,3,,71,4056
"De 30 a 34 años (095)",2297,2274,137,696,830,385,204,16,3,3,23,4529
"De 35 a 39 años (096)",1678,1664,64,335,589,380,243,48,3,2,14,4064
"De 40 a 44 años (097)",1020,1008,34,128,290,249,223,60,21,3,12,3004
"De 45 a 49 años (098)",589,586,16,89,138,125,147,49,18,4,3,1884
"De 50 y más años (099)",688,673,31,68,116,125,171,88,52,22,15,2672
"Separado(a) (100)",2651,2576,47,826,675,444,377,144,52,11,75,6627
"De 12 a 14 años (101)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (102)",35,31,6,25,,,,,,,4,25
"De 20 a 24 años (103)",149,143,5,111,24,1,1,1,,,6,172
"De 25 a 29 años (104)",275,273,9,158,75,27,4,,,,2,405
"De 30 a 34 años (105)",362,354,2,170,101,48,29,3,,1,8,668
"De 35 a 39 años (106)",401,399,9,132,135,74,38,11,,,2,857
"De 40 a 44 años (107)",410,403,4,83,135,84,67,23,6,1,7,1108
"De 45 a 49 años (108)",293,290,1,46,65,79,68,23,6,2,3,934
"De 50 y más años (109)",723,682,11,100,140,131,170,83,40,7,41,2457
"Casado(a) (110)",16489,16297,533,2018,4421,3521,3516,1411,612,265,192,53942
"De 12 a 14 años (111)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (112)",49,43,20,14,4,4,1,,,,6,38
"De 20 a 24 años (113)",377,366,65,188,85,22,5,1,,,11,451
"De 25 a 29 años (114)",1150,1121,110,467,379,115,49,1,,,29,1781
"De 30 a 34 años (115)",1956,1934,105,464,774,372,191,19,9,,22,4139
"De 35 a 39 años (116)",2405,2389,52,277,962,610,392,81,11,4,16,6376
"De 40 a 44 años (117)",2471,2466,43,163,763,700,575,159,48,15,5,7869
"De 45 a 49 años (118)",2310,2297,36,149,590,588,615,207,87,25,13,8083
"De 50 y más años (119)",5769,5680,102,296,863,1110,1688,943,457,221,89,25203
"Viudo(a) (120)",2936,2913,64,252,381,445,785,573,256,157,23,13414
"De 15 a 19 años (122)",1,1,,,,,1,,,,,4
"De 20 a 24 años (123)",5,5,,3,1,1,,,,,,8
"De 25 a 29 años (124)",23,23,,10,9,1,,3,,,,49
"De 30 a 34 años (125)",46,45,1,14,10,13,6,,1,,1,106
"De 35 a 39 años (126)",87,86,1,14,26,21,19,3,1,1,1,249
"De 40 a 44 años (127)",144,142,3,22,34,30,34,16,3,,2,455
"De 45 a 49 años (128)",206,206,2,19,48,42,54,32,2,7,,782
"De 50 y más años (129)",2424,2405,57,170,253,337,671,519,249,149,19,11761
"Divorciado(a) (130)",380,360,22,75,102,68,57,24,9,3,20,996
"De 15 a 19 años (132)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (133)",9,8,4,2,2,,,,,,1,6
"De 25 a 29 años (134)",8,8,2,3,2,1,,,,,,10
"De 30 a 34 años (135)",31,28,2,12,10,3,1,,,,3,45
"De 35 a 39 años (136)",37,37,1,16,9,6,5,,,,,73
"De 40 a 44 años (137)",55,54,2,15,17,12,7,1,,,1,121
"De 45 a 49 años (138)",48,45,1,7,20,10,4,2,1,,3,115
"De 50 y más años (139)",188,176,7,19,42,36,40,21,8,3,12,625
"Soltero(a) (140)",20883,18722,16511,1510,447,180,74,,,,2161,3240
"De 12 a 14 años (141)",4136,4135,4128,6,1,,,,,,1,8
"De 15 a 19 años (142)",6471,6471,6424,45,1,1,,,,,,50
"De 20 a 24 años (143)",4381,3557,3297,240,18,2,,,,,824,282
"De 25 a 29 años (144)",2371,1648,1310,290,39,8,1,,,,723,396
"De 30 a 34 años (145)",1211,917,563,267,63,20,4,,,,294,469
"De 35 a 39 años (146)",709,574,277,189,81,22,5,,,,135,437
"De 40 a 44 años (147)",465,399,148,142,68,28,13,,,,66,414
"De 45 a 49 años (148)",353,315,117,102,56,28,12,,,,38,346
"De 50 y más años (149)",786,706,247,229,120,71,39,,,,80,838
,,,,,,,,,,,,
"RURAL (160)",36428,35408,10410,3977,4055,3614,5900,3957,2231,1264,1020,107309
"De 12 a 14 años (161)",2899,2891,2884,7,,,,,,,8,7
"De 15 a 19 años (162)",4077,4018,3619,360,34,5,,,,,59,443
"De 20 a 24 años (163)",3677,3384,1639,1060,516,141,25,3,,,293,2638
"De 25 a 29 años (164)",3228,3019,645,809,853,441,251,15,5,,209,5029
"De 30 a 34 años (165)",2755,2648,323,440,675,564,507,120,15,4,107,6629
"De 35 a 39 años (166)",2806,2720,192,288,527,563,791,287,61,11,86,8973
"De 40 a 44 años (167)",2387,2354,156,181,309,423,709,383,144,49,33,9391
"De 45 a 49 años (168)",2281,2233,125,158,258,327,614,410,244,97,48,10122
"De 50 y más años (169)",12318,12141,827,674,883,1150,3003,2739,1762,1103,177,64077
"Conviviente (170)",6290,6126,919,1753,1303,788,786,369,142,66,164,14437
"De 12 a 14 años (171)",15,8,5,3,,,,,,,7,3
"De 15 a 19 años (172)",549,504,223,260,18,3,,,,,45,305
"De 20 a 24 años (173)",1522,1466,337,696,333,87,11,2,,,56,1680
"De 25 a 29 años (174)",1330,1309,136,430,422,200,114,6,1,,21,2397
"De 30 a 34 años (175)",865,854,80,138,229,191,165,47,3,1,11,2224
"De 35 a 39 años (176)",685,674,26,95,129,135,192,79,15,3,11,2274
"De 40 a 44 años (177)",418,414,26,36,63,74,106,69,29,11,4,1660
"De 45 a 49 años (178)",298,293,15,28,49,35,66,56,31,13,5,1289
"De 50 y más años (179)",608,604,71,67,60,63,132,110,63,38,4,2605
"Separado(a) (180)",1055,1040,30,358,214,136,165,81,37,19,15,2952
"De 15 a 19 años (182)",29,27,1,25,1,,,,,,2,27
"De 20 a 24 años (183)",105,100,1,71,22,6,,,,,5,133
"De 25 a 29 años (184)",112,111,,63,29,12,6,1,,,1,189
"De 30 a 34 años (185)",120,118,5,54,25,18,16,,,,2,225
"De 35 a 39 años (186)",125,124,4,34,40,17,21,7,1,,1,309
"De 40 a 44 años (187)",119,118,2,31,28,19,22,12,3,1,1,349
"De 45 a 49 años (188)",106,106,4,21,16,24,24,11,5,1,,358
"De 50 y más años (189)",339,336,13,59,53,40,76,50,28,17,3,1362
"Casado(a) (190)",14984,14863,545,1076,2029,2210,3929,2677,1550,847,121,68839
"De 12 a 14 años (191)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (192)",77,66,25,27,12,2,,,,,11,57
"De 20 a 24 años (193)",420,410,52,159,143,43,12,1,,,10,631
"De 25 a 29 años (194)",998,993,56,206,380,215,125,7,4,,5,2217
"De 30 a 34 años (195)",1316,1311,34,160,382,339,313,69,12,2,5,3874
"De 35 a 39 años (196)",1634,1620,29,102,311,388,549,190,43,8,14,5958
"De 40 a 44 años (197)",1562,1556,32,72,190,291,546,285,105,35,6,6821
"De 45 a 49 años (198)",1553,1543,26,62,165,238,474,302,199,77,10,7657
"De 50 y más años (199)",7422,7363,291,287,446,694,1910,1823,1187,725,59,41623
"Viudo(a) (200)",3732,3696,193,211,321,382,950,816,493,330,36,19356
"De 15 a 19 años (202)",3,2,1,1,,,,,,,1,1
"De 20 a 24 años (203)",14,13,,6,4,1,2,,,,1,26
"De 25 a 29 años (204)",21,19,,7,5,5,1,1,,,2,42
"De 30 a 34 años (205)",33,32,5,5,7,5,6,3,,1,1,90
"De 35 a 39 años (206)",65,64,3,3,15,9,22,10,2,,1,238
"De 40 a 44 años (207)",106,105,6,8,14,24,29,15,7,2,1,416
"De 45 a 49 años (208)",146,143,5,9,10,19,46,40,8,6,3,680
"De 50 y más años (209)",3344,3318,173,172,266,319,844,747,476,321,26,17863
"Divorciado(a) (210)",111,104,10,20,19,9,21,14,9,2,7,365
"De 15 a 19 años (212)",3,3,1,2,,,,,,,,2
"De 20 a 24 años (213)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (214)",6,6,3,3,,,,,,,,3
"De 30 a 34 años (215)",11,9,1,2,2,1,2,1,,,2,25
"De 35 a 39 años (216)",8,6,,1,4,,,1,,,2,15
"De 40 a 44 años (217)",14,13,1,4,1,3,2,2,,,1,37
"De 45 a 49 años (218)",8,8,1,2,,1,2,1,1,,,28
"De 50 y más años (219)",59,58,3,5,12,4,15,9,8,2,1,254
"Soltero(a) (220)",10256,9579,8713,559,169,89,49,,,,677,1360
"De 12 a 14 años (221)",2882,2882,2879,3,,,,,,,,3
"De 15 a 19 años (222)",3416,3416,3368,45,3,,,,,,,51
"De 20 a 24 años (223)",1614,1394,1249,127,14,4,,,,,220,167
"De 25 a 29 años (224)",761,581,450,100,17,9,5,,,,180,181
"De 30 a 34 años (225)",410,324,198,81,30,10,5,,,,86,191
"De 35 a 39 años (226)",289,232,130,53,28,14,7,,,,57,179
"De 40 a 44 años (227)",168,148,89,30,13,12,4,,,,20,108
"De 45 a 49 años (228)",170,140,74,36,18,10,2,,,,30,110
"De 50 y más años (229)",546,462,276,84,46,30,26,,,,84,370
