"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",509,2,2,,100,,
"De 15 a 19 años (042)",1087,130,128,47,98.5,36.2,
"De 20 a 24 años (043)",615,463,452,57,97.6,12.3,
"De 25 a 29 años (044)",334,576,560,35,97.2,6.1,
"De 30 a 34 años (045)",205,521,495,17,95,3.3,
"De 35 a 39 años (046)",172,548,531,7,96.9,1.3,
"De 40 a 44 años (047)",82,348,323,3,92.8,0.9,
"De 45 a 49 años (048)",57,216,200,,92.6,,
"De 50 y más años (049)",59,278,247,,88.8,,
"Sup. no Univ. incompleta (050)",124,122,119,3,97.5,2.5,
"De 15 a 19 años (052)",24,,,,,,
"De 20 a 24 años (053)",43,8,8,2,100,25,
"De 25 a 29 años (054)",26,26,25,,96.2,,
"De 30 a 34 años (055)",9,14,14,1,100,7.1,
"De 35 a 39 años (056)",11,31,29,,93.5,,
"De 40 a 44 años (057)",6,16,16,,100,,
"De 45 a 49 años (058)",2,7,7,,100,,
"De 50 y más años (059)",3,20,20,,100,,
"Sup. no Univ. completa (060)",129,239,231,5,96.7,2.1,
"De 20 a 24 años (063)",21,10,10,1,100,10,
"De 25 a 29 años (064)",21,11,11,1,100,9.1,
"De 30 a 34 años (065)",27,47,45,,95.7,,
"De 35 a 39 años (066)",26,54,54,2,100,3.7,
"De 40 a 44 años (067)",13,35,33,1,94.3,2.9,
"De 45 a 49 años (068)",6,13,13,,100,,
"De 50 y más años (069)",15,69,65,,94.2,,
"Sup. Univ. incompleta (070)",85,61,58,4,95.1,6.6,
"De 15 a 19 años (072)",13,2,2,1,100,50,
"De 20 a 24 años (073)",38,13,13,,100,,
"De 25 a 29 años (074)",20,21,20,2,95.2,9.5,
"De 30 a 34 años (075)",8,11,11,1,100,9.1,
"De 35 a 39 años (076)",4,7,6,,85.7,,
"De 40 a 44 años (077)",1,4,4,,100,,
"De 50 y más años (079)",1,3,2,,66.7,,
"Sup. Univ. completa (080)",149,218,213,8,97.7,3.7,
"De 20 a 24 años (083)",18,8,8,1,100,12.5,
"De 25 a 29 años (084)",45,32,32,4,100,12.5,
"De 30 a 34 años (085)",22,31,31,1,100,3.2,
"De 35 a 39 años (086)",30,49,46,1,93.9,2,
"De 40 a 44 años (087)",13,32,31,1,96.9,3.1,
"De 45 a 49 años (088)",9,32,32,,100,,
"De 50 y más años (089)",12,34,33,,97.1,,
,,,,,,,
"URBANA (100)",2786,7913,6899,125,87.2,1.6,
"De 12 a 14 años (101)",334,3,3,,100,,
"De 15 a 19 años (102)",365,58,57,16,98.3,27.6,
"De 20 a 24 años (103)",315,273,268,23,98.2,8.4,
"De 25 a 29 años (104)",302,513,502,33,97.9,6.4,
"De 30 a 34 años (105)",253,754,713,24,94.6,3.2,
"De 35 a 39 años (106)",256,878,822,19,93.6,2.2,
"De 40 a 44 años (107)",213,1083,982,9,90.7,0.8,
"De 45 a 49 años (108)",181,994,882,1,88.7,0.1,
"De 50 y más años (109)",567,3357,2670,,79.5,,
"Sin nivel (110)",433,2416,1922,8,79.6,0.3,
"De 12 a 14 años (111)",4,,,,,,
"De 15 a 19 años (112)",6,4,4,,100,,
"De 20 a 24 años (113)",6,9,9,,100,,
"De 25 a 29 años (114)",10,25,24,2,96,8,
"De 30 a 34 años (115)",21,98,88,4,89.8,4.1,
"De 35 a 39 años (116)",25,116,109,2,94,1.7,
"De 40 a 44 años (117)",32,185,154,,83.2,,
"De 45 a 49 años (118)",43,268,233,,86.9,,
"De 50 y más años (119)",286,1711,1301,,76,,
"Educacion Inicial (120)",3,4,4,,100,,
"De 20 a 24 años (123)",1,,,,,,
"De 30 a 34 años (125)",2,4,4,,100,,
"Primaria (130)",1042,3837,3387,59,88.3,1.5,
"De 12 a 14 años (131)",166,1,1,,100,,
"De 15 a 19 años (132)",48,19,18,4,94.7,21.1,
"De 20 a 24 años (133)",66,108,106,8,98.1,7.4,
"De 25 a 29 años (134)",101,217,211,15,97.2,6.9,
"De 30 a 34 años (135)",116,386,364,12,94.3,3.1,
"De 35 a 39 años (136)",103,436,397,12,91.1,2.8,
"De 40 a 44 años (137)",123,708,648,7,91.5,1,
"De 45 a 49 años (138)",91,568,498,1,87.7,0.2,
"De 50 y más años (139)",228,1394,1144,,82.1,,
"Secundaria (140)",1022,1256,1197,47,95.3,3.7,
"De 12 a 14 años (141)",164,2,2,,100,,
"De 15 a 19 años (142)",291,34,34,11,100,32.4,
"De 20 a 24 años (143)",180,139,136,14,97.8,10.1,
"De 25 a 29 años (144)",122,216,213,12,98.6,5.6,
"De 30 a 34 años (145)",78,208,200,7,96.2,3.4,
"De 35 a 39 años (146)",82,232,224,3,96.6,1.3,
"De 40 a 44 años (147)",38,138,129,,93.5,,
"De 45 a 49 años (148)",36,122,115,,94.3,,
"De 50 y más años (149)",31,165,144,,87.3,,
"Sup. no Univ. incompleta (150)",52,76,74,1,97.4,1.3,
"De 15 a 19 años (152)",10,,,,,,
"De 20 a 24 años (153)",15,2,2,,100,,
"De 25 a 29 años (154)",9,10,9,,90,,
"De 30 a 34 años (155)",3,7,7,1,100,14.3,
"De 35 a 39 años (156)",7,24,23,,95.8,,
"De 40 a 44 años (157)",4,12,12,,100,,
"De 45 a 49 años (158)",2,7,7,,100,,
"De 50 y más años (159)",2,14,14,,100,,
"Sup. no Univ. completa (160)",76,146,141,3,96.6,2.1,
"De 20 a 24 años (163)",13,5,5,,100,,
"De 25 a 29 años (164)",10,5,5,1,100,20,
"De 30 a 34 años (165)",14,30,29,,96.7,,
"De 35 a 39 años (166)",19,40,40,1,100,2.5,
"De 40 a 44 años (167)",7,16,16,1,100,6.3,
"De 45 a 49 años (168)",3,6,6,,100,,
"De 50 y más años (169)",10,44,40,,90.9,,
"Sup. Univ. incompleta (170)",55,35,33,1,94.3,2.9,
"De 15 a 19 años (172)",10,1,1,1,100,100,
"De 20 a 24 años (173)",24,7,7,,100,,
"De 25 a 29 años (174)",12,10,10,,100,,
"De 30 a 34 años (175)",3,3,3,,100,,
"De 35 a 39 años (176)",4,7,6,,85.7,,
"De 40 a 44 años (177)",1,4,4,,100,,
"De 50 y más años (179)",1,3,2,,66.7,,
"Sup. Univ. completa (180)",103,143,141,6,98.6,4.2,
"De 20 a 24 años (183)",10,3,3,1,100,33.3,
"De 25 a 29 años (184)",38,30,30,3,100,10,
"De 30 a 34 años (185)",16,18,18,,100,,
"De 35 a 39 años (186)",16,23,23,1,100,4.3,
"De 40 a 44 años (187)",8,20,19,1,95,5,
"De 45 a 49 años (188)",6,23,23,,100,,
"De 50 y más años (189)",9,26,25,,96.2,,
,,,,,,,
"RURAL (200)",8529,29839,24395,458,81.8,1.5,
"De 12 a 14 años (201)",1154,1,1,,100,,
"De 15 a 19 años (202)",1185,182,179,60,98.4,33,
"De 20 a 24 años (203)",839,841,810,100,96.3,11.9,
"De 25 a 29 años (204)",696,1613,1503,89,93.2,5.5,
"De 30 a 34 años (205)",692,2444,2228,86,91.2,3.5,
"De 35 a 39 años (206)",648,3038,2724,66,89.7,2.2,
"De 40 a 44 años (207)",620,3652,3207,51,87.8,1.4,
"De 45 a 49 años (208)",537,3657,3027,6,82.8,0.2,
"De 50 y más años (209)",2158,14411,10716,,74.4,,
"Sin nivel (210)",2293,13897,10698,75,77,0.5,
"De 12 a 14 años (211)",6,,,,,,
"De 15 a 19 años (212)",20,5,4,,80,,
"De 20 a 24 años (213)",47,83,75,10,90.4,12,
"De 25 a 29 años (214)",58,173,154,11,89,6.4,
"De 30 a 34 años (215)",118,500,449,16,89.8,3.2,
"De 35 a 39 años (216)",147,739,661,20,89.4,2.7,
"De 40 a 44 años (217)",219,1298,1110,15,85.5,1.2,
"De 45 a 49 años (218)",216,1554,1241,3,79.9,0.2,
"De 50 y más años (219)",1462,9545,7004,,73.4,,
"Educacion Inicial (220)",22,59,50,2,84.7,3.4,
"De 12 a 14 años (221)",1,,,,,,
"De 15 a 19 años (222)",1,1,1,1,100,100,
"De 20 a 24 años (223)",4,3,3,,100,,
"De 25 a 29 años (224)",5,8,8,,100,,
"De 30 a 34 años (225)",7,31,26,1,83.9,3.2,
"De 35 a 39 años (226)",4,16,12,,75,,
"Primaria (230)",3915,13817,11674,254,84.5,1.8,
"De 12 a 14 años (231)",802,1,1,,100,,
"De 15 a 19 años (232)",351,79,79,23,100,29.1,
"De 20 a 24 años (233)",295,409,394,44,96.3,10.8,
"De 25 a 29 años (234)",378,1037,960,53,92.6,5.1,
"De 30 a 34 años (235)",410,1555,1414,57,90.9,3.7,
"De 35 a 39 años (236)",382,1920,1701,41,88.6,2.1,
"De 40 a 44 años (237)",344,2109,1870,33,88.7,1.6,
"De 45 a 49 años (238)",294,1993,1685,3,84.5,0.2,
"De 50 y más años (239)",659,4714,3570,,75.7,,
"Secundaria (240)",2098,1826,1741,118,95.3,6.5,
"De 12 a 14 años (241)",345,,,,,,
"De 15 a 19 años (242)",796,96,94,36,97.9,37.5,
"De 20 a 24 años (243)",435,324,316,43,97.5,13.3,
"De 25 a 29 años (244)",212,360,347,22,96.4,6.1,
"De 30 a 34 años (245)",127,313,295,10,94.2,3.2,
"De 35 a 39 años (246)",90,316,307,4,97.2,1.3,
"De 40 a 44 años (247)",44,210,194,3,92.4,1.4,
"De 45 a 49 años (248)",21,94,85,,90.4,,
"De 50 y más años (249)",28,113,103,,91.2,,
"Sup. no Univ. incompleta (250)",72,46,45,2,97.8,4.3,
"De 15 a 19 años (252)",14,,,,,,
"De 20 a 24 años (253)",28,6,6,2,100,33.3,
"De 25 a 29 años (254)",17,16,16,,100,,
"De 30 a 34 años (255)",6,7,7,,100,,
"De 35 a 39 años (256)",4,7,6,,85.7,,
"De 40 a 44 años (257)",2,4,4,,100,,
"De 50 y más años (259)",1,6,6,,100,,
"Sup. no Univ. completa (260)",53,93,90,2,96.8,2.2,
"De 20 a 24 años (263)",8,5,5,1,100,20,
"De 25 a 29 años (264)",11,6,6,,100,,
"De 30 a 34 años (265)",13,17,16,,94.1,,
"De 35 a 39 años (266)",7,14,14,1,100,7.1,
"De 40 a 44 años (267)",6,19,17,,89.5,,
"De 45 a 49 años (268)",3,7,7,,100,,
"De 50 y más años (269)",5,25,25,,100,,
"Sup. Univ. incompleta (270)",30,26,25,3,96.2,11.5,
"De 15 a 19 años (272)",3,1,1,,100,,
"De 20 a 24 años (273)",14,6,6,,100,,
"De 25 a 29 años (274)",8,11,10,2,90.9,18.2,
"De 30 a 34 años (275)",5,8,8,1,100,12.5,
"Sup. Univ. completa (280)",46,75,72,2,96,2.7,
"De 20 a 24 años (283)",8,5,5,,100,,
"De 25 a 29 años (284)",7,2,2,1,100,50,
"De 30 a 34 años (285)",6,13,13,1,100,7.7,
"De 35 a 39 años (286)",14,26,23,,88.5,,
"De 40 a 44 años (287)",5,12,12,,100,,
"De 45 a 49 años (288)",3,9,9,,100,,
"De 50 y más años (289)",3,8,8,,100,,
