"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia PAITA (000)",34331,6611,12405,12445,647,1626,597
"Agric., ganadería, caza y silvicultura (001)",5288,29,1702,2756,115,686,
"Pesca (002)",5074,297,2620,1687,167,303,
"Explotación de minas y canteras (003)",80,21,56,2,1,,
"Industrias manufactureras (004)",6059,484,4505,973,57,40,
"Suministro de electricidad, gas y agua (005)",107,47,51,7,,2,
"Construcción (006)",1553,50,1104,366,22,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",4672,775,295,3101,132,369,
"Venta, mant.y rep. veh.autom y motoc. (008)",469,62,168,217,12,10,
"Comercio al por mayor (009)",441,156,72,171,24,18,
"Comercio al por menor (010)",3762,557,55,2713,96,341,
"Hoteles y restaurantes (011)",1150,325,128,600,56,41,
"Trans., almac. y comunicaciones (012)",3877,713,989,2105,41,29,
"Intermediación financiera (013)",67,55,,11,1,,
"Activid.inmobil., empres. y alquileres (014)",1565,983,405,145,24,8,
"Admin.pub. y defensa; p. segur soc.afil (015)",1184,1054,130,,,,
"Enseñanza (016)",1089,997,3,78,6,5,
"Servicios sociales y de salud (017)",286,240,4,39,3,,
"Otras activ. serv.comun.soc y personales (018)",868,316,204,329,6,13,
"Hogares privados con servicio doméstico (019)",597,,,,,,597
"Actividad economica no especificada (021)",815,225,209,246,16,119,
"Hombres (022)",25686,3998,10330,9660,527,1139,32
"Agric., ganadería, caza y silvicultura (023)",5108,26,1606,2717,114,645,
"Pesca (024)",4886,229,2531,1665,166,295,
"Explotación de minas y canteras (025)",79,20,56,2,1,,
"Industrias manufactureras (026)",4197,373,2969,776,49,30,
"Suministro de electricidad, gas y agua (027)",94,35,50,7,,2,
"Construcción (028)",1517,45,1076,363,22,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",2388,423,279,1511,84,91,
"Venta, mant.y rep. veh.autom y motoc. (030)",433,45,167,201,12,8,
"Comercio al por mayor (031)",278,104,63,90,17,4,
"Comercio al por menor (032)",1677,274,49,1220,55,79,
"Hoteles y restaurantes (033)",288,116,62,78,24,8,
"Trans., almac. y comunicaciones (034)",3673,576,963,2071,39,24,
"Intermediación financiera (035)",29,25,,3,1,,
"Activid.inmobil., empres. y alquileres (036)",1246,750,360,113,18,5,
"Admin.pub. y defensa; p. segur soc.afil (037)",783,694,89,,,,
"Enseñanza (038)",358,322,3,29,2,2,
"Servicios sociales y de salud (039)",98,78,2,18,,,
"Otras activ. serv.comun.soc y personales (040)",577,208,165,195,1,8,
"Hogares privados con servicio doméstico (041)",32,,,,,,32
"Actividad economica no especificada (043)",333,78,119,112,6,18,
"Mujeres (044)",8645,2613,2075,2785,120,487,565
"Agric., ganadería, caza y silvicultura (045)",180,3,96,39,1,41,
"Pesca (046)",188,68,89,22,1,8,
"Explotación de minas y canteras (047)",1,1,,,,,
"Industrias manufactureras (048)",1862,111,1536,197,8,10,
"Suministro de electricidad, gas y agua (049)",13,12,1,,,,
"Construcción (050)",36,5,28,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",2284,352,16,1590,48,278,
"Venta, mant.y rep. veh.autom y motoc. (052)",36,17,1,16,,2,
"Comercio al por mayor (053)",163,52,9,81,7,14,
"Comercio al por menor (054)",2085,283,6,1493,41,262,
"Hoteles y restaurantes (055)",862,209,66,522,32,33,
"Trans., almac. y comunicaciones (056)",204,137,26,34,2,5,
"Intermediación financiera (057)",38,30,,8,,,
"Activid.inmobil., empres. y alquileres (058)",319,233,45,32,6,3,
"Admin.pub. y defensa; p. segur soc.afil (059)",401,360,41,,,,
"Enseñanza (060)",731,675,,49,4,3,
"Servicios sociales y de salud (061)",188,162,2,21,3,,
"Otras activ. serv.comun.soc y personales (062)",291,108,39,134,5,5,
"Hogares privados con servicio doméstico (063)",565,,,,,,565
"Actividad economica no especificada (065)",482,147,90,134,10,101,
,,,,,,,
"URBANA (066)",32855,6465,11832,11856,645,1477,580
"Agric., ganadería, caza y silvicultura (067)",4443,25,1421,2331,113,553,
"Pesca (068)",5025,289,2592,1678,167,299,
"Explotación de minas y canteras (069)",35,7,25,2,1,,
"Industrias manufactureras (070)",5916,474,4402,943,57,40,
"Suministro de electricidad, gas y agua (071)",92,46,38,6,,2,
"Construcción (072)",1501,48,1069,351,22,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4557,767,270,3030,132,358,
"Venta, mant.y rep. veh.autom y motoc. (074)",462,62,163,217,12,8,
"Comercio al por mayor (075)",415,155,52,166,24,18,
"Comercio al por menor (076)",3680,550,55,2647,96,332,
"Hoteles y restaurantes (077)",1139,325,123,594,56,41,
"Trans., almac. y comunicaciones (078)",3806,704,954,2078,41,29,
"Intermediación financiera (079)",67,55,,11,1,,
"Activid.inmobil., empres. y alquileres (080)",1513,938,399,144,24,8,
"Admin.pub. y defensa; p. segur soc.afil (081)",1166,1039,127,,,,
"Enseñanza (082)",1065,976,3,75,6,5,
"Servicios sociales y de salud (083)",286,240,4,39,3,,
"Otras activ. serv.comun.soc y personales (084)",857,310,200,328,6,13,
"Hogares privados con servicio doméstico (085)",580,,,,,,580
"Actividad economica no especificada (087)",807,222,205,246,16,118,
"Hombres (088)",24388,3888,9811,9124,525,1008,32
"Agric., ganadería, caza y silvicultura (089)",4292,22,1342,2295,112,521,
"Pesca (090)",4843,223,2506,1657,166,291,
"Explotación de minas y canteras (091)",35,7,25,2,1,,
"Industrias manufactureras (092)",4092,364,2897,752,49,30,
"Suministro de electricidad, gas y agua (093)",79,34,37,6,,2,
"Construcción (094)",1466,43,1042,348,22,11,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2320,418,255,1475,84,88,
"Venta, mant.y rep. veh.autom y motoc. (096)",427,45,163,201,12,6,
"Comercio al por mayor (097)",256,104,43,88,17,4,
"Comercio al por menor (098)",1637,269,49,1186,55,78,
"Hoteles y restaurantes (099)",283,116,57,78,24,8,
"Trans., almac. y comunicaciones (100)",3604,569,928,2044,39,24,
"Intermediación financiera (101)",29,25,,3,1,,
"Activid.inmobil., empres. y alquileres (102)",1201,712,354,112,18,5,
"Admin.pub. y defensa; p. segur soc.afil (103)",769,682,87,,,,
"Enseñanza (104)",352,317,3,28,2,2,
"Servicios sociales y de salud (105)",98,78,2,18,,,
"Otras activ. serv.comun.soc y personales (106)",567,203,161,194,1,8,
"Hogares privados con servicio doméstico (107)",32,,,,,,32
"Actividad economica no especificada (109)",326,75,115,112,6,18,
"Mujeres (110)",8467,2577,2021,2732,120,469,548
"Agric., ganadería, caza y silvicultura (111)",151,3,79,36,1,32,
"Pesca (112)",182,66,86,21,1,8,
"Industrias manufactureras (114)",1824,110,1505,191,8,10,
"Suministro de electricidad, gas y agua (115)",13,12,1,,,,
"Construcción (116)",35,5,27,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2237,349,15,1555,48,270,
