"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",1,,,,,,1,
"De 25 a 29 años (054)",1,,,,,,1,
"De 30 a 34 años (055)",5,,,,,1,4,
"De 35 a 39 años (056)",7,,,,,3,1,3
"De 40 a 44 años (057)",6,,,,,2,3,1
"De 45 a 49 años (058)",10,,,,2,6,1,1
"De 50 y más años (059)",58,2,3,13,16,6,1,17
"Soltero(a) (060)",2019,5,20,70,116,239,418,1151
"De 12 a 14 años (061)",1,,,,,,,1
"De 15 a 19 años (062)",60,,,,,,43,17
"De 20 a 24 años (063)",470,,,,,1,111,358
"De 25 a 29 años (064)",363,,,,,20,102,241
"De 30 a 34 años (065)",252,,,,,39,77,136
"De 35 a 39 años (066)",204,,,,3,49,55,97
"De 40 a 44 años (067)",147,,,,15,56,23,53
"De 45 a 49 años (068)",121,,,2,24,41,5,49
"De 50 y más años (069)",401,5,20,68,74,33,2,199
,,,,,,,,
"URBANA (080)",8878,84,283,617,1089,1864,2498,2443
"De 12 a 14 años (081)",11,,,,,,,11
"De 15 a 19 años (082)",151,,,,,,80,71
"De 20 a 24 años (083)",825,,,,,,409,416
"De 25 a 29 años (084)",948,,,,,49,549,350
"De 30 a 34 años (085)",1003,,,,,183,564,256
"De 35 a 39 años (086)",1047,,,,2,335,482,228
"De 40 a 44 años (087)",963,,,,58,444,292,169
"De 45 a 49 años (088)",792,,,3,145,407,97,140
"De 50 y más años (089)",3138,84,283,614,884,446,25,802
"Conviviente (090)",2259,2,6,25,73,401,1154,598
"De 12 a 14 años (091)",9,,,,,,,9
"De 15 a 19 años (092)",98,,,,,,50,48
"De 20 a 24 años (093)",398,,,,,,259,139
"De 25 a 29 años (094)",496,,,,,23,327,146
"De 30 a 34 años (095)",403,,,,,64,248,91
"De 35 a 39 años (096)",333,,,,,113,163,57
"De 40 a 44 años (097)",219,,,,4,91,83,41
"De 45 a 49 años (098)",124,,,1,18,69,21,15
"De 50 y más años (099)",179,2,6,24,51,41,3,52
"Separado(a) (100)",626,3,11,29,83,159,180,161
"De 15 a 19 años (102)",9,,,,,,7,2
"De 20 a 24 años (103)",49,,,,,,34,15
"De 25 a 29 años (104)",57,,,,,4,36,17
"De 30 a 34 años (105)",75,,,,,18,38,19
"De 35 a 39 años (106)",92,,,,,30,35,27
"De 40 a 44 años (107)",88,,,,8,42,23,15
"De 45 a 49 años (108)",57,,,,10,31,6,10
"De 50 y más años (109)",199,3,11,29,65,34,1,56
"Casado(a) (110)",3905,18,126,336,696,1073,919,737
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",15,,,,,,6,9
"De 20 a 24 años (113)",98,,,,,,59,39
"De 25 a 29 años (114)",189,,,,,12,133,44
"De 30 a 34 años (115)",382,,,,,78,233,71
"De 35 a 39 años (116)",475,,,,1,153,249,72
"De 40 a 44 años (117)",538,,,,33,268,162,75
"De 45 a 49 años (118)",477,,,1,88,254,61,73
"De 50 y más años (119)",1730,18,126,335,574,308,16,353
"Viudo(a) (120)",890,56,127,181,157,86,34,249
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",3,,,,,,3,
"De 30 a 34 años (125)",7,,,,,,6,1
"De 35 a 39 años (126)",23,,,,,10,10,3
"De 40 a 44 años (127)",30,,,,4,10,7,9
"De 45 a 49 años (128)",52,,,,13,26,5,8
"De 50 y más años (129)",773,56,127,181,140,40,3,226
"Divorciado(a) (130)",59,1,2,8,12,13,8,15
"De 25 a 29 años (134)",1,,,,,,1,
"De 30 a 34 años (135)",3,,,,,1,2,
"De 35 a 39 años (136)",6,,,,,3,,3
"De 40 a 44 años (137)",6,,,,,2,3,1
"De 45 a 49 años (138)",7,,,,2,4,1,
"De 50 y más años (139)",36,1,2,8,10,3,1,11
"Soltero(a) (140)",1139,4,11,38,68,132,203,683
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",28,,,,,,17,11
"De 20 a 24 años (143)",279,,,,,,57,222
"De 25 a 29 años (144)",202,,,,,10,49,143
"De 30 a 34 años (145)",133,,,,,22,37,74
"De 35 a 39 años (146)",118,,,,1,26,25,66
"De 40 a 44 años (147)",82,,,,9,31,14,28
"De 45 a 49 años (148)",75,,,1,14,23,3,34
"De 50 y más años (149)",221,4,11,37,44,20,1,104
,,,,,,,,
"RURAL (160)",5879,54,172,421,775,1167,1864,1426
"De 12 a 14 años (161)",1,,,,,,,1
"De 15 a 19 años (162)",119,,,,,,78,41
"De 20 a 24 años (163)",530,,,,,2,293,235
"De 25 a 29 años (164)",649,,,,,29,419,201
"De 30 a 34 años (165)",614,,,,,102,370,142
"De 35 a 39 años (166)",649,,,,5,199,348,97
"De 40 a 44 años (167)",575,,,,28,240,222,85
"De 45 a 49 años (168)",512,,,1,76,253,114,68
"De 50 y más años (169)",2230,54,172,420,666,342,20,556
"Conviviente (170)",1344,,5,11,41,210,778,299
"De 12 a 14 años (171)",1,,,,,,,1
"De 15 a 19 años (172)",73,,,,,,45,28
"De 20 a 24 años (173)",251,,,,,1,170,80
"De 25 a 29 años (174)",291,,,,,11,213,67
"De 30 a 34 años (175)",233,,,,,33,160,40
"De 35 a 39 años (176)",175,,,,1,54,101,19
"De 40 a 44 años (177)",137,,,,4,46,66,21
"De 45 a 49 años (178)",71,,,,6,33,21,11
"De 50 y más años (179)",112,,5,11,30,32,2,32
"Separado(a) (180)",388,5,15,21,64,101,93,89
"De 15 a 19 años (182)",7,,,,,,3,4
"De 20 a 24 años (183)",26,,,,,,20,6
"De 25 a 29 años (184)",33,,,,,3,24,6
"De 30 a 34 años (185)",31,,,,,12,15,4
"De 35 a 39 años (186)",42,,,,,15,19,8
"De 40 a 44 años (187)",36,,,,1,23,6,6
"De 45 a 49 años (188)",40,,,,8,20,6,6
"De 50 y más años (189)",173,5,15,21,55,28,,49
"Casado(a) (190)",2584,15,71,216,469,679,751,383
"De 15 a 19 años (192)",7,,,,,,4,3
"De 20 a 24 años (193)",60,,,,,,48,12
"De 25 a 29 años (194)",159,,,,,5,125,29
"De 30 a 34 años (195)",222,,,,,38,150,34
"De 35 a 39 años (196)",330,,,,2,100,192,36
"De 40 a 44 años (197)",317,,,,16,137,136,28
"De 45 a 49 años (198)",333,,,,50,169,83,31
"De 50 y más años (199)",1156,15,71,216,401,230,13,210
"Viudo(a) (200)",654,32,71,136,147,65,23,180
"De 20 a 24 años (203)",1,,,,,,,1
"De 25 a 29 años (204)",5,,,,,,4,1
"De 30 a 34 años (205)",7,,,,,2,3,2
"De 35 a 39 años (206)",15,,,,,7,5,3
"De 40 a 44 años (207)",20,,,,1,9,5,5
"De 45 a 49 años (208)",19,,,,2,11,2,4
"De 50 y más años (209)",587,32,71,136,144,36,4,164
"Divorciado(a) (210)",29,1,1,5,6,5,4,7
"De 20 a 24 años (213)",1,,,,,,1,
"De 30 a 34 años (215)",2,,,,,,2,
"De 35 a 39 años (216)",1,,,,,,1,
"De 45 a 49 años (218)",3,,,,,2,,1
"De 50 y más años (219)",22,1,1,5,6,3,,6
"Soltero(a) (220)",880,1,9,32,48,107,215,468
"De 15 a 19 años (222)",32,,,,,,26,6
"De 20 a 24 años (223)",191,,,,,1,54,136
"De 25 a 29 años (224)",161,,,,,10,53,98
"De 30 a 34 años (225)",119,,,,,17,40,62
"De 35 a 39 años (226)",86,,,,2,23,30,31
"De 40 a 44 años (227)",65,,,,6,25,9,25
"De 45 a 49 años (228)",46,,,1,10,18,2,15
"De 50 y más años (229)",180,1,9,31,30,13,1,95
