"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",20,19,5,8,3,3,,,,,1,23
"De 25 a 29 años (024)",14,14,3,,7,1,3,,,,,29
"De 30 a 34 años (025)",21,20,,1,5,8,5,1,,,1,62
"De 35 a 39 años (026)",13,13,,,2,1,4,6,,,,64
"Primaria (030)",4042,3981,826,326,434,466,848,576,310,195,61,14862
"De 12 a 14 años (031)",456,456,453,3,,,,,,,,3
"De 15 a 19 años (032)",261,255,216,29,8,,2,,,,6,53
"De 20 a 24 años (033)",253,233,45,90,69,23,6,,,,20,321
"De 25 a 29 años (034)",301,288,14,62,80,75,54,3,,,13,694
"De 30 a 34 años (035)",310,303,12,24,62,73,92,33,5,2,7,1044
"De 35 a 39 años (036)",338,335,8,20,49,69,118,50,16,5,3,1353
"De 40 a 44 años (037)",353,352,10,18,31,41,111,93,32,16,1,1747
"De 45 a 49 años (038)",304,301,4,13,17,32,103,66,44,22,3,1642
"De 50 y más años (039)",1466,1458,64,67,118,153,362,331,213,150,8,8005
"Secundaria (040)",3211,3113,1447,489,416,280,317,106,37,21,98,4746
"De 12 a 14 años (041)",480,477,476,1,,,,,,,3,1
"De 15 a 19 años (042)",837,826,740,78,8,,,,,,11,94
"De 20 a 24 años (043)",487,452,140,184,107,17,3,1,,,35,468
"De 25 a 29 años (044)",362,343,36,113,117,56,20,1,,,19,607
"De 30 a 34 años (045)",247,238,22,46,64,55,46,5,,,9,566
"De 35 a 39 años (046)",230,223,16,21,47,50,77,10,2,,7,679
"De 40 a 44 años (047)",163,159,4,14,24,44,54,18,1,,4,547
"De 45 a 49 años (048)",146,143,6,13,25,19,41,27,6,6,3,581
"De 50 y más años (049)",259,252,7,19,24,39,76,44,28,15,7,1203
"Sup. no Univ. incompleta (050)",479,448,159,104,76,48,39,13,5,4,31,733
"De 15 a 19 años (052)",75,73,63,7,2,,1,,,,2,15
"De 20 a 24 años (053)",148,131,72,40,16,2,,1,,,17,84
"De 25 a 29 años (054)",67,61,9,33,12,5,2,,,,6,81
"De 30 a 34 años (055)",46,43,6,11,13,9,4,,,,3,80
"De 35 a 39 años (056)",57,56,4,7,20,14,10,1,,,1,138
"De 40 a 44 años (057)",23,21,1,1,4,4,10,,1,,2,72
"De 45 a 49 años (058)",22,22,1,1,5,7,4,4,,,,74
"De 50 y más años (059)",41,41,3,4,4,7,8,7,4,4,,189
"Sup. no Univ. completa (060)",561,525,95,144,118,72,63,18,9,6,36,1126
"De 20 a 24 años (063)",73,61,32,25,4,,,,,,12,33
"De 25 a 29 años (064)",128,115,26,49,25,10,5,,,,13,150
"De 30 a 34 años (065)",109,101,19,30,33,14,4,,1,,8,163
"De 35 a 39 años (066)",95,93,9,23,27,20,12,2,,,2,200
"De 40 a 44 años (067)",43,43,3,9,13,12,5,,1,,,100
"De 45 a 49 años (068)",29,29,3,2,5,5,9,3,1,1,,104
"De 50 y más años (069)",84,83,3,6,11,11,28,13,6,5,1,376
"Sup. Univ. incompleta (070)",251,229,107,48,33,20,17,2,1,1,22,277
"De 15 a 19 años (072)",43,43,40,3,,,,,,,,3
"De 20 a 24 años (073)",80,69,49,18,1,,1,,,,11,24
"De 25 a 29 años (074)",37,32,10,11,10,1,,,,,5,34
"De 30 a 34 años (075)",28,25,4,10,7,4,,,,,3,36
"De 35 a 39 años (076)",19,16,3,3,3,5,2,,,,3,33
"De 40 a 44 años (077)",15,15,,1,5,5,4,,,,,42
"De 45 a 49 años (078)",10,10,,1,3,1,2,2,,1,,43
"De 50 y más años (079)",19,19,1,1,4,4,8,,1,,,62
"Sup. Univ. completa (080)",488,438,114,89,93,61,52,19,8,2,50,900
"De 20 a 24 años (083)",49,38,26,11,,,1,,,,11,15
"De 25 a 29 años (084)",95,82,40,24,10,4,2,2,,,13,79
"De 30 a 34 años (085)",88,72,26,16,22,3,5,,,,16,90
"De 35 a 39 años (086)",75,71,6,16,21,16,9,3,,,4,162
"De 40 a 44 años (087)",66,63,6,11,22,15,8,1,,,3,139
"De 45 a 49 años (088)",28,27,2,4,8,8,2,1,1,1,1,80
"De 50 y más años (089)",87,85,8,7,10,15,25,12,7,1,2,335
,,,,,,,,,,,,
"URBANA (100)",7243,7042,2014,918,941,786,1134,668,345,236,201,19993
"De 12 a 14 años (101)",677,675,671,4,,,,,,,2,4
"De 15 a 19 años (102)",844,830,744,72,11,,3,,,,14,106
"De 20 a 24 años (103)",733,661,273,247,112,22,6,1,,,72,568
"De 25 a 29 años (104)",696,655,91,227,196,92,45,3,1,,41,1113
"De 30 a 34 años (105)",664,636,71,112,168,134,123,25,3,,28,1563
"De 35 a 39 años (106)",625,612,40,71,140,131,167,47,15,1,13,1904
"De 40 a 44 años (107)",543,535,31,45,78,107,144,90,25,15,8,2095
"De 45 a 49 años (108)",434,429,13,29,53,66,119,88,35,26,5,1998
"De 50 y más años (109)",2027,2009,80,111,183,234,527,414,266,194,18,10642
"Sin nivel (110)",957,943,67,56,98,107,235,160,121,99,14,4809
"De 12 a 14 años (111)",5,5,5,,,,,,,,,
"De 15 a 19 años (112)",18,18,16,2,,,,,,,,2
"De 20 a 24 años (113)",17,16,9,2,2,2,1,,,,1,16
"De 25 a 29 años (114)",17,16,,3,6,4,2,,1,,1,43
"De 30 a 34 años (115)",56,55,1,7,11,16,15,4,1,,1,175
"De 35 a 39 años (116)",49,47,4,3,11,7,12,6,4,,2,170
"De 40 a 44 años (117)",73,72,12,3,3,12,22,9,8,3,1,302
"De 45 a 49 años (118)",66,65,2,3,6,8,14,19,9,4,1,346
"De 50 y más años (119)",656,649,18,33,59,58,169,122,98,92,7,3755
"Educacion Inicial (120)",64,62,25,7,11,9,5,5,,,2,109
"De 12 a 14 años (121)",15,15,15,,,,,,,,,
"De 15 a 19 años (122)",7,7,5,2,,,,,,,,2
"De 20 a 24 años (123)",9,8,3,4,,1,,,,,1,7
"De 25 a 29 años (124)",11,11,2,,7,1,1,,,,,21
"De 30 a 34 años (125)",14,13,,1,3,6,3,,,,1,37
"De 35 a 39 años (126)",8,8,,,1,1,1,5,,,,42
"Primaria (130)",2424,2398,490,186,260,282,513,379,177,111,26,8993
"De 12 a 14 años (131)",272,272,269,3,,,,,,,,3
"De 15 a 19 años (132)",150,148,126,16,4,,2,,,,2,32
"De 20 a 24 años (133)",116,103,25,41,26,10,1,,,,13,127
"De 25 a 29 años (134)",151,149,5,37,54,32,20,1,,,2,332
"De 30 a 34 años (135)",183,181,7,15,35,48,57,18,1,,2,601
"De 35 a 39 años (136)",188,187,4,9,31,36,72,24,10,1,1,746
"De 40 a 44 años (137)",213,212,7,9,17,24,61,67,15,12,1,1070
"De 45 a 49 años (138)",187,185,3,8,11,23,64,41,20,15,2,980
"De 50 y más años (139)",964,961,44,48,82,109,236,228,131,83,3,5102
"Secundaria (140)",2268,2206,1040,334,286,202,226,76,26,16,62,3358
"De 12 a 14 años (141)",385,383,382,1,,,,,,,2,1
"De 15 a 19 años (142)",573,563,514,44,5,,,,,,10,54
"De 20 a 24 años (143)",302,282,87,119,66,7,3,,,,20,285
"De 25 a 29 años (144)",243,232,19,86,78,35,13,1,,,11,408
"De 30 a 34 años (145)",181,177,14,33,53,38,36,3,,,4,426
"De 35 a 39 años (146)",162,158,12,16,33,38,50,8,1,,4,469
"De 40 a 44 años (147)",120,117,3,12,17,36,36,13,,,3,389
"De 45 a 49 años (148)",102,100,3,10,18,14,28,18,4,5,2,404
"De 50 y más años (149)",200,194,6,13,16,34,60,33,21,11,6,922
"Sup. no Univ. incompleta (150)",406,386,128,90,69,42,36,13,4,4,20,665
"De 15 a 19 años (152)",63,61,52,6,2,,1,,,,2,14
"De 20 a 24 años (153)",118,107,55,36,13,2,,1,,,11,74
"De 25 a 29 años (154)",54,51,6,27,11,5,2,,,,3,73
"De 30 a 34 años (155)",40,39,6,9,13,7,4,,,,1,72
"De 35 a 39 años (156)",52,51,4,6,19,11,10,1,,,1,126
"De 40 a 44 años (157)",21,19,1,1,3,4,9,,1,,2,65
"De 45 a 49 años (158)",20,20,1,1,4,7,3,4,,,,68
"De 50 y más años (159)",38,38,3,4,4,6,7,7,3,4,,173
"Sup. no Univ. completa (160)",492,466,81,127,105,69,56,16,9,3,26,995
"De 20 a 24 años (163)",63,55,29,22,4,,,,,,8,30
"De 25 a 29 años (164)",111,101,22,42,22,10,5,,,,10,137
"De 30 a 34 años (165)",91,85,17,24,28,12,3,,1,,6,137
"De 35 a 39 años (166)",88,87,7,23,25,20,11,1,,,1,185
"De 40 a 44 años (167)",40,40,2,9,12,12,4,,1,,,94
"De 45 a 49 años (168)",26,26,2,2,5,5,8,3,1,,,89
"De 50 y más años (169)",73,72,2,5,9,10,25,12,6,3,1,323
"Sup. Univ. incompleta (170)",207,188,84,40,27,19,14,2,1,1,19,242
"De 15 a 19 años (172)",33,33,31,2,,,,,,,,2
"De 20 a 24 años (173)",63,54,41,12,1,,,,,,9,14
"De 25 a 29 años (174)",30,25,5,11,8,1,,,,,5,30
"De 30 a 34 años (175)",24,21,3,9,5,4,,,,,3,31
"De 35 a 39 años (176)",17,15,3,3,2,5,2,,,,2,31
"De 40 a 44 años (177)",14,14,,1,4,5,4,,,,,40
"De 45 a 49 años (178)",9,9,,1,3,1,1,2,,1,,39
"De 50 y más años (179)",17,17,1,1,4,3,7,,1,,,55
"Sup. Univ. completa (180)",425,393,99,78,85,56,49,17,7,2,32,822
"De 20 a 24 años (183)",45,36,24,11,,,1,,,,9,15
"De 25 a 29 años (184)",79,70,32,21,10,4,2,1,,,9,69
"De 30 a 34 años (185)",75,65,23,14,20,3,5,,,,10,84
"De 35 a 39 años (186)",61,59,6,11,18,13,9,2,,,2,135
"De 40 a 44 años (187)",62,61,6,10,22,14,8,1,,,1,135
"De 45 a 49 años (188)",24,24,2,4,6,8,1,1,1,1,,72
"De 50 y más años (189)",79,78,6,7,9,14,23,12,6,1,1,312
,,,,,,,,,,,,
"RURAL (200)",3699,3577,930,399,413,356,628,408,257,186,122,11963
"De 12 a 14 años (201)",311,309,308,1,,,,,,,2,1
"De 15 a 19 años (202)",412,407,346,51,10,,,,,,5,71
"De 20 a 24 años (203)",428,390,120,140,97,26,6,1,,,38,442
"De 25 a 29 años (204)",357,326,54,74,77,67,47,7,,,31,674
"De 30 a 34 años (205)",296,276,25,34,57,63,64,26,5,2,20,842
"De 35 a 39 años (206)",314,305,11,24,46,58,97,48,14,7,9,1217
"De 40 a 44 años (207)",250,246,11,13,29,32,80,47,24,10,4,1143
"De 45 a 49 años (208)",228,225,6,12,18,19,66,52,35,17,3,1219
"De 50 y más años (209)",1103,1093,49,50,79,91,268,227,179,150,10,6354
"Sin nivel (210)",844,836,85,48,69,75,179,175,111,94,8,4321
"De 12 a 14 años (211)",17,17,17,,,,,,,,,
"De 15 a 19 años (212)",11,11,7,1,3,,,,,,,7
"De 20 a 24 años (213)",34,32,15,9,7,1,,,,,2,26
"De 25 a 29 años (214)",32,30,7,6,6,3,4,4,,,2,70
"De 30 a 34 años (215)",55,55,6,1,8,15,16,8,1,,,189
"De 35 a 39 años (216)",63,63,1,2,6,7,20,17,7,3,,322
"De 40 a 44 años (217)",57,56,6,1,5,6,10,16,6,6,1,289
"De 45 a 49 años (218)",57,57,1,4,2,5,10,18,9,8,,347
"De 50 y más años (219)",518,515,25,24,32,38,119,112,88,77,3,3071
"Educacion Inicial (220)",45,44,19,6,6,4,7,2,,,1,73
"De 12 a 14 años (221)",15,14,13,1,,,,,,,1,1
"De 15 a 19 años (222)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (223)",11,11,2,4,3,2,,,,,,16
"De 25 a 29 años (224)",3,3,1,,,,2,,,,,8
"De 30 a 34 años (225)",7,7,,,2,2,2,1,,,,25
"De 35 a 39 años (226)",5,5,,,1,,3,1,,,,22
"Primaria (230)",1618,1583,336,140,174,184,335,197,133,84,35,5869
"De 12 a 14 años (231)",184,184,184,,,,,,,,,
"De 15 a 19 años (232)",111,107,90,13,4,,,,,,4,21
"De 20 a 24 años (233)",137,130,20,49,43,13,5,,,,7,194
"De 25 a 29 años (234)",150,139,9,25,26,43,34,2,,,11,362
"De 30 a 34 años (235)",127,122,5,9,27,25,35,15,4,2,5,443
"De 35 a 39 años (236)",150,148,4,11,18,33,46,26,6,4,2,607
"De 40 a 44 años (237)",140,140,3,9,14,17,50,26,17,4,,677
"De 45 a 49 años (238)",117,116,1,5,6,9,39,25,24,7,1,662
"De 50 y más años (239)",502,497,20,19,36,44,126,103,82,67,5,2903
"Secundaria (240)",943,907,407,155,130,78,91,30,11,5,36,1388
"De 12 a 14 años (241)",95,94,94,,,,,,,,1,
"De 15 a 19 años (242)",264,263,226,34,3,,,,,,1,40
"De 20 a 24 años (243)",185,170,53,65,41,10,,1,,,15,183
"De 25 a 29 años (244)",119,111,17,27,39,21,7,,,,8,199
"De 30 a 34 años (245)",66,61,8,13,11,17,10,2,,,5,140
"De 35 a 39 años (246)",68,65,4,5,14,12,27,2,1,,3,210
"De 40 a 44 años (247)",43,42,1,2,7,8,18,5,1,,1,158
"De 45 a 49 años (248)",44,43,3,3,7,5,13,9,2,1,1,177
"De 50 y más años (249)",59,58,1,6,8,5,16,11,7,4,1,281
"Sup. no Univ. incompleta (250)",73,62,31,14,7,6,3,,1,,11,68
"De 15 a 19 años (252)",12,12,11,1,,,,,,,,1
"De 20 a 24 años (253)",30,24,17,4,3,,,,,,6,10
"De 25 a 29 años (254)",13,10,3,6,1,,,,,,3,8
"De 30 a 34 años (255)",6,4,,2,,2,,,,,2,8
"De 35 a 39 años (256)",5,5,,1,1,3,,,,,,12
"De 40 a 44 años (257)",2,2,,,1,,1,,,,,7
"De 45 a 49 años (258)",2,2,,,1,,1,,,,,6
"De 50 y más años (259)",3,3,,,,1,1,,1,,,16
"Sup. no Univ. completa (260)",69,59,14,17,13,3,7,2,,3,10,131
"De 20 a 24 años (263)",10,6,3,3,,,,,,,4,3
"De 25 a 29 años (264)",17,14,4,7,3,,,,,,3,13
"De 30 a 34 años (265)",18,16,2,6,5,2,1,,,,2,26
"De 35 a 39 años (266)",7,6,2,,2,,1,1,,,1,15
"De 40 a 44 años (267)",3,3,1,,1,,1,,,,,6
"De 45 a 49 años (268)",3,3,1,,,,1,,,1,,15
"De 50 y más años (269)",11,11,1,1,2,1,3,1,,2,,53
"Sup. Univ. incompleta (270)",44,41,23,8,6,1,3,,,,3,35
"De 15 a 19 años (272)",10,10,9,1,,,,,,,,1
"De 20 a 24 años (273)",17,15,8,6,,,1,,,,2,10
"De 25 a 29 años (274)",7,7,5,,2,,,,,,,4
"De 30 a 34 años (275)",4,4,1,1,2,,,,,,,5
"De 35 a 39 años (276)",2,1,,,1,,,,,,1,2
"De 40 a 44 años (277)",1,1,,,1,,,,,,,2
"De 45 a 49 años (278)",1,1,,,,,1,,,,,4
"De 50 y más años (279)",2,2,,,,1,1,,,,,7
"Sup. Univ. completa (280)",63,45,15,11,8,5,3,2,1,,18,78
"De 20 a 24 años (283)",4,2,2,,,,,,,,2,
"De 25 a 29 años (284)",16,12,8,3,,,,1,,,4,10
"De 30 a 34 años (285)",13,7,3,2,2,,,,,,6,6
"De 35 a 39 años (286)",14,12,,5,3,3,,1,,,2,27
"De 40 a 44 años (287)",4,2,,1,,1,,,,,2,4
"De 45 a 49 años (288)",4,3,,,2,,1,,,,1,8
"De 50 y más años (289)",8,7,2,,1,1,2,,1,,1,23
