"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Agric., ganadería, caza y silvicultura (023)",4432,,,5,,,3640,1,4,782,,
"Pesca (024)",37,,2,,,,30,1,,4,,
"Explotación de minas y canteras (025)",19,,,1,,,,14,,4,,
"Industrias manufactureras (026)",97,,,4,,1,,79,9,4,,
"Suministro de electricidad, gas y agua (027)",1,,,,1,,,,,,,
"Construcción (028)",158,,2,5,,,,3,83,65,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",189,,,6,1,143,,17,,22,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",18,,,1,,3,,13,,1,,
"Comercio al por mayor (031)",10,,,,,9,,,,1,,
"Comercio al por menor (032)",161,,,5,1,131,,4,,20,,
"Hoteles y restaurantes (033)",26,,,6,,8,,,,12,,
"Trans., almac. y comunicaciones (034)",115,,,3,3,,,,75,34,,
"Intermediación financiera (035)",1,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (036)",48,1,10,16,9,6,,,3,3,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",158,15,14,20,49,7,,1,3,8,41,
"Enseñanza (038)",470,14,449,,5,,,,,2,,
"Servicios sociales y de salud (039)",84,,30,35,3,2,,11,2,1,,
"Otras activ. serv.comun.soc y personales (040)",32,,7,5,2,2,,2,2,12,,
"Hogares privados con servicio doméstico (041)",10,,,,,,,,,10,,
"Organiz. y organos extraterritoriales (042)",1,,1,,,,,,,,,
"Actividad economica no especificada (043)",66,,,1,1,,,,,,,64
"Mujeres (044)",4279,4,234,33,38,138,1291,12,2,2384,,143
"Agric., ganadería, caza y silvicultura (045)",3495,,,,,,1287,,,2208,,
"Pesca (046)",4,,,,,,4,,,,,
"Explotación de minas y canteras (047)",2,,,,,,,2,,,,
"Industrias manufactureras (048)",11,,,,,,,10,1,,,
"Construcción (050)",3,,,,,,,,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",113,,2,7,,90,,,,14,,
"Comercio al por mayor (053)",7,,2,,,5,,,,,,
"Comercio al por menor (054)",106,,,7,,85,,,,14,,
"Hoteles y restaurantes (055)",90,,,4,,46,,,,40,,
"Trans., almac. y comunicaciones (056)",4,,,1,1,,,,,2,,
"Intermediación financiera (057)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (058)",8,,,1,5,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",23,2,2,2,17,,,,,,,
"Enseñanza (060)",214,2,208,,4,,,,,,,
"Servicios sociales y de salud (061)",30,,20,8,1,1,,,,,,
"Otras activ. serv.comun.soc y personales (062)",26,,2,9,4,1,,,,10,,
"Hogares privados con servicio doméstico (063)",106,,,,,,,,,106,,
"Actividad economica no especificada (065)",149,,,1,5,,,,,,,143
,,,,,,,,,,,,
"URBANA (066)",1592,14,261,92,88,165,346,66,84,410,18,48
"Agric., ganadería, caza y silvicultura (067)",543,,,2,,,346,1,1,193,,
"Pesca (068)",3,,,,,,,,,3,,
"Explotación de minas y canteras (069)",11,,,1,,,,8,,2,,
"Industrias manufactureras (070)",46,,,2,,,,39,5,,,
"Suministro de electricidad, gas y agua (071)",1,,,,1,,,,,,,
"Construcción (072)",35,,2,2,,,,2,18,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",168,,2,11,,121,,13,,21,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",13,,,1,,2,,9,,1,,
"Comercio al por mayor (075)",14,,2,,,11,,,,1,,
"Comercio al por menor (076)",141,,,10,,108,,4,,19,,
"Hoteles y restaurantes (077)",80,,,9,,28,,,,43,,
"Trans., almac. y comunicaciones (078)",80,,,3,4,,,,54,19,,
"Intermediación financiera (079)",2,,1,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",43,1,10,15,9,5,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",132,9,16,19,52,7,,1,3,7,18,
"Enseñanza (082)",201,4,190,,5,,,,,2,,
"Servicios sociales y de salud (083)",54,,31,14,4,1,,1,2,1,,
"Otras activ. serv.comun.soc y personales (084)",46,,8,13,6,3,,1,1,14,,
"Hogares privados con servicio doméstico (085)",91,,,,,,,,,91,,
"Organiz. y organos extraterritoriales (086)",1,,1,,,,,,,,,
"Actividad economica no especificada (087)",55,,,1,6,,,,,,,48
"Hombres (088)",1000,11,175,65,52,81,249,60,83,184,18,22
"Agric., ganadería, caza y silvicultura (089)",358,,,2,,,249,1,1,105,,
"Pesca (090)",3,,,,,,,,,3,,
"Explotación de minas y canteras (091)",11,,,1,,,,8,,2,,
"Industrias manufactureras (092)",39,,,2,,,,33,4,,,
"Suministro de electricidad, gas y agua (093)",1,,,,1,,,,,,,
"Construcción (094)",35,,2,2,,,,2,18,11,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",91,,,4,,64,,13,,10,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",13,,,1,,2,,9,,1,,
"Comercio al por mayor (097)",9,,,,,8,,,,1,,
"Comercio al por menor (098)",69,,,3,,54,,4,,8,,
"Hoteles y restaurantes (099)",16,,,5,,2,,,,9,,
"Trans., almac. y comunicaciones (100)",77,,,2,3,,,,54,18,,
"Intermediación financiera (101)",1,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",36,1,10,14,4,5,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",112,7,14,19,36,7,,1,3,7,18,
"Enseñanza (104)",128,3,121,,2,,,,,2,,
"Servicios sociales y de salud (105)",37,,20,9,3,1,,1,2,1,,
"Otras activ. serv.comun.soc y personales (106)",25,,6,5,2,2,,1,1,8,,
"Hogares privados con servicio doméstico (107)",6,,,,,,,,,6,,
"Organiz. y organos extraterritoriales (108)",1,,1,,,,,,,,,
"Actividad economica no especificada (109)",23,,,,1,,,,,,,22
"Mujeres (110)",592,3,86,27,36,84,97,6,1,226,,26
"Agric., ganadería, caza y silvicultura (111)",185,,,,,,97,,,88,,
"Industrias manufactureras (114)",7,,,,,,,6,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",77,,2,7,,57,,,,11,,
"Comercio al por mayor (119)",5,,2,,,3,,,,,,
"Comercio al por menor (120)",72,,,7,,54,,,,11,,
"Hoteles y restaurantes (121)",64,,,4,,26,,,,34,,
"Trans., almac. y comunicaciones (122)",3,,,1,1,,,,,1,,
"Intermediación financiera (123)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",7,,,1,5,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",20,2,2,,16,,,,,,,
"Enseñanza (126)",73,1,69,,3,,,,,,,
"Servicios sociales y de salud (127)",17,,11,5,1,,,,,,,
"Otras activ. serv.comun.soc y personales (128)",21,,2,8,4,1,,,,6,,
"Hogares privados con servicio doméstico (129)",85,,,,,,,,,85,,
"Actividad economica no especificada (131)",32,,,1,5,,,,,,,26
,,,,,,,,,,,,
"RURAL (132)",8631,20,489,48,24,142,4615,75,99,2937,23,159
"Agric., ganadería, caza y silvicultura (133)",7384,,,3,,,4581,,3,2797,,
"Pesca (134)",38,,2,,,,34,1,,1,,
"Explotación de minas y canteras (135)",10,,,,,,,8,,2,,
"Industrias manufactureras (136)",62,,,2,,1,,50,5,4,,
"Construcción (138)",126,,,3,,,,1,66,56,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",134,,,2,1,112,,4,,15,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",5,,,,,1,,4,,,,
"Comercio al por mayor (141)",3,,,,,3,,,,,,
"Comercio al por menor (142)",126,,,2,1,108,,,,15,,
"Hoteles y restaurantes (143)",36,,,1,,26,,,,9,,
"Trans., almac. y comunicaciones (144)",39,,,1,,,,,21,17,,
"Activid.inmobil., empres. y alquileres (146)",13,,,2,5,1,,,3,2,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",49,8,,3,14,,,,,1,23,
"Enseñanza (148)",483,12,467,,4,,,,,,,
"Servicios sociales y de salud (149)",60,,19,29,,2,,10,,,,
"Otras activ. serv.comun.soc y personales (150)",12,,1,1,,,,1,1,8,,
"Hogares privados con servicio doméstico (151)",25,,,,,,,,,25,,
"Actividad economica no especificada (153)",160,,,1,,,,,,,,159
"Hombres (154)",4944,19,341,42,22,88,3421,69,98,779,23,42
"Agric., ganadería, caza y silvicultura (155)",4074,,,3,,,3391,,3,677,,
"Pesca (156)",34,,2,,,,30,1,,1,,
"Explotación de minas y canteras (157)",8,,,,,,,6,,2,,
"Industrias manufactureras (158)",58,,,2,,1,,46,5,4,,
"Construcción (160)",123,,,3,,,,1,65,54,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",98,,,2,1,79,,4,,12,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",5,,,,,1,,4,,,,
"Comercio al por mayor (163)",1,,,,,1,,,,,,
"Comercio al por menor (164)",92,,,2,1,77,,,,12,,
"Hoteles y restaurantes (165)",10,,,1,,6,,,,3,,
"Trans., almac. y comunicaciones (166)",38,,,1,,,,,21,16,,
"Activid.inmobil., empres. y alquileres (168)",12,,,2,5,1,,,3,1,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",46,8,,1,13,,,,,1,23,
"Enseñanza (170)",342,11,328,,3,,,,,,,
"Servicios sociales y de salud (171)",47,,10,26,,1,,10,,,,
"Otras activ. serv.comun.soc y personales (172)",7,,1,,,,,1,1,4,,
"Hogares privados con servicio doméstico (173)",4,,,,,,,,,4,,
"Actividad economica no especificada (175)",43,,,1,,,,,,,,42
"Mujeres (176)",3687,1,148,6,2,54,1194,6,1,2158,,117
"Agric., ganadería, caza y silvicultura (177)",3310,,,,,,1190,,,2120,,
"Pesca (178)",4,,,,,,4,,,,,
"Explotación de minas y canteras (179)",2,,,,,,,2,,,,
"Industrias manufactureras (180)",4,,,,,,,4,,,,
"Construcción (182)",3,,,,,,,,1,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",36,,,,,33,,,,3,,
"Comercio al por mayor (185)",2,,,,,2,,,,,,
"Comercio al por menor (186)",34,,,,,31,,,,3,,
"Hoteles y restaurantes (187)",26,,,,,20,,,,6,,
"Trans., almac. y comunicaciones (188)",1,,,,,,,,,1,,
"Activid.inmobil., empres. y alquileres (190)",1,,,,,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",3,,,2,1,,,,,,,
"Enseñanza (192)",141,1,139,,1,,,,,,,
"Servicios sociales y de salud (193)",13,,9,3,,1,,,,,,
"Otras activ. serv.comun.soc y personales (194)",5,,,1,,,,,,4,,
"Hogares privados con servicio doméstico (195)",21,,,,,,,,,21,,
"Actividad economica no especificada (197)",117,,,,,,,,,,,117
