"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",2358,1,4,27,106,378,1072,770
"De 15 a 19 años (052)",84,,,,,,48,36
"De 20 a 24 años (053)",563,,,,,,255,308
"De 25 a 29 años (054)",491,,,,,12,300,179
"De 30 a 34 años (055)",395,,,,,62,238,95
"De 35 a 39 años (056)",337,,,,1,111,149,76
"De 40 a 44 años (057)",207,,,,9,100,71,27
"De 45 a 49 años (058)",118,,,1,25,64,11,17
"De 50 y más años (059)",163,1,4,26,71,29,,32
"Sup. no Univ. completa (060)",4635,5,15,67,273,787,1901,1587
"De 20 a 24 años (063)",613,,,,,,252,361
"De 25 a 29 años (064)",973,,,,,24,500,449
"De 30 a 34 años (065)",962,,,,,117,561,284
"De 35 a 39 años (066)",786,,,,6,195,380,205
"De 40 a 44 años (067)",544,,,,31,208,175,130
"De 45 a 49 años (068)",343,,,1,75,165,29,73
"De 50 y más años (069)",414,5,15,66,161,78,4,85
"Sup. Univ. incompleta (070)",953,1,3,15,45,150,351,388
"De 15 a 19 años (072)",30,,,,,,14,16
"De 20 a 24 años (073)",247,,,,,,76,171
"De 25 a 29 años (074)",169,,,,,6,84,79
"De 30 a 34 años (075)",149,,,,,23,86,40
"De 35 a 39 años (076)",106,,,,,25,52,29
"De 40 a 44 años (077)",104,,,,6,43,36,19
"De 45 a 49 años (078)",58,,,,9,35,3,11
"De 50 y más años (079)",90,1,3,15,30,18,,23
"Sup. Univ. completa (080)",2295,1,4,55,176,369,699,991
"De 20 a 24 años (083)",176,,,,,,43,133
"De 25 a 29 años (084)",446,,,,,6,175,265
"De 30 a 34 años (085)",414,,,,,37,201,176
"De 35 a 39 años (086)",378,,,,1,72,178,127
"De 40 a 44 años (087)",259,,,,13,92,77,77
"De 45 a 49 años (088)",226,,,1,32,91,25,77
"De 50 y más años (089)",396,1,4,54,130,71,,136
,,,,,,,,
"URBANA (100)",31462,253,721,1822,3744,6227,10503,8192
"De 12 a 14 años (101)",41,,,,,,1,40
"De 15 a 19 años (102)",844,,,,,,457,387
"De 20 a 24 años (103)",3577,,,,,11,1863,1703
"De 25 a 29 años (104)",4299,,,,,217,2554,1528
"De 30 a 34 años (105)",4210,,,,3,697,2458,1052
"De 35 a 39 años (106)",3997,,,,41,1260,1874,822
"De 40 a 44 años (107)",3405,,,,290,1519,996,600
"De 45 a 49 años (108)",2807,,,13,668,1383,259,484
"De 50 y más años (109)",8282,253,721,1809,2742,1140,41,1576
"Sin nivel (110)",1389,70,135,222,310,183,120,349
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",3,,,,,,,3
"De 20 a 24 años (113)",26,,,,,,7,19
"De 25 a 29 años (114)",33,,,,,,15,18
"De 30 a 34 años (115)",54,,,,1,3,29,21
"De 35 a 39 años (116)",63,,,,,18,29,16
"De 40 a 44 años (117)",76,,,,5,30,20,21
"De 45 a 49 años (118)",90,,,1,16,43,17,13
"De 50 y más años (119)",1043,70,135,221,288,89,3,237
"Educacion Inicial (120)",34,,,,,4,16,14
"De 15 a 19 años (122)",2,,,,,,1,1
"De 20 a 24 años (123)",5,,,,,,4,1
"De 25 a 29 años (124)",11,,,,,,7,4
"De 30 a 34 años (125)",11,,,,,2,3,6
"De 35 a 39 años (126)",5,,,,,2,1,2
"Primaria (130)",7405,149,457,1052,1563,1573,1286,1325
"De 12 a 14 años (131)",11,,,,,,1,10
"De 15 a 19 años (132)",91,,,,,,47,44
"De 20 a 24 años (133)",251,,,,,1,156,94
"De 25 a 29 años (134)",389,,,,,34,258,97
"De 30 a 34 años (135)",457,,,,1,93,271,92
"De 35 a 39 años (136)",594,,,,11,211,268,104
"De 40 a 44 años (137)",679,,,,69,322,188,100
"De 45 a 49 años (138)",787,,,5,187,419,74,102
"De 50 y más años (139)",4146,149,457,1047,1295,493,23,682
"Secundaria (140)",12988,26,105,389,1287,2851,5314,3016
"De 12 a 14 años (141)",29,,,,,,,29
"De 15 a 19 años (142)",642,,,,,,350,292
"De 20 a 24 años (143)",1814,,,,,10,1118,686
"De 25 a 29 años (144)",1927,,,,,137,1286,504
"De 30 a 34 años (145)",1897,,,,1,375,1139,382
"De 35 a 39 años (146)",1824,,,,23,643,858,300
"De 40 a 44 años (147)",1582,,,,157,737,448,240
"De 45 a 49 años (148)",1212,,,4,330,579,104,195
"De 50 y más años (149)",2061,26,105,385,776,370,11,388
"Sup. no Univ. incompleta (150)",2187,1,3,26,103,360,995,699
"De 15 a 19 años (152)",79,,,,,,47,32
"De 20 a 24 años (153)",513,,,,,,235,278
"De 25 a 29 años (154)",453,,,,,12,279,162
"De 30 a 34 años (155)",361,,,,,57,221,83
"De 35 a 39 años (156)",314,,,,1,104,138,71
"De 40 a 44 años (157)",196,,,,9,97,64,26
"De 45 a 49 años (158)",116,,,1,24,63,11,17
"De 50 y más años (159)",155,1,3,25,69,27,,30
"Sup. no Univ. completa (160)",4340,5,14,66,265,750,1772,1468
"De 20 a 24 años (163)",565,,,,,,231,334
"De 25 a 29 años (164)",894,,,,,22,461,411
"De 30 a 34 años (165)",893,,,,,109,522,262
"De 35 a 39 años (166)",737,,,,5,187,359,186
"De 40 a 44 años (167)",522,,,,31,203,168,120
"De 45 a 49 años (168)",324,,,1,71,155,27,70
"De 50 y más años (169)",405,5,14,65,158,74,4,85
"Sup. Univ. incompleta (170)",912,1,3,14,43,147,336,368
"De 15 a 19 años (172)",27,,,,,,12,15
"De 20 a 24 años (173)",234,,,,,,71,163
"De 25 a 29 años (174)",165,,,,,6,82,77
"De 30 a 34 años (175)",140,,,,,22,81,37
"De 35 a 39 años (176)",99,,,,,24,51,24
"De 40 a 44 años (177)",104,,,,6,43,36,19
"De 45 a 49 años (178)",57,,,,8,35,3,11
"De 50 y más años (179)",86,1,3,14,29,17,,22
"Sup. Univ. completa (180)",2207,1,4,53,173,359,664,953
"De 20 a 24 años (183)",169,,,,,,41,128
"De 25 a 29 años (184)",427,,,,,6,166,255
"De 30 a 34 años (185)",397,,,,,36,192,169
"De 35 a 39 años (186)",361,,,,1,71,170,119
"De 40 a 44 años (187)",246,,,,13,87,72,74
"De 45 a 49 años (188)",221,,,1,32,89,23,76
"De 50 y más años (189)",386,1,4,52,127,70,,132
,,,,,,,,
"RURAL (200)",4069,26,101,260,490,766,1422,1004
"De 12 a 14 años (201)",5,,,,,,,5
"De 15 a 19 años (202)",102,,,,,,66,36
"De 20 a 24 años (203)",496,,,,,2,296,198
"De 25 a 29 años (204)",581,,,,,30,356,195
"De 30 a 34 años (205)",523,,,,,84,319,120
"De 35 a 39 años (206)",475,,,,4,153,223,95
"De 40 a 44 años (207)",350,,,,16,160,107,67
"De 45 a 49 años (208)",334,,,,63,167,48,56
"De 50 y más años (209)",1203,26,101,260,407,170,7,232
"Sin nivel (210)",511,14,45,99,106,73,46,128
"De 15 a 19 años (212)",4,,,,,,2,2
"De 20 a 24 años (213)",9,,,,,,7,2
"De 25 a 29 años (214)",9,,,,,2,5,2
"De 30 a 34 años (215)",13,,,,,2,8,3
"De 35 a 39 años (216)",20,,,,,8,7,5
"De 40 a 44 años (217)",26,,,,,10,9,7
"De 45 a 49 años (218)",35,,,,5,17,7,6
"De 50 y más años (219)",395,14,45,99,101,34,1,101
"Educacion Inicial (220)",3,,,,,,1,2
"De 20 a 24 años (223)",2,,,,,,1,1
"De 25 a 29 años (224)",1,,,,,,,1
"Primaria (230)",1381,10,50,137,298,316,330,240
"De 12 a 14 años (231)",1,,,,,,,1
"De 15 a 19 años (232)",11,,,,,,7,4
"De 20 a 24 años (233)",67,,,,,1,37,29
"De 25 a 29 años (234)",100,,,,,9,65,26
"De 30 a 34 años (235)",126,,,,,18,85,23
"De 35 a 39 años (236)",128,,,,1,51,64,12
"De 40 a 44 años (237)",131,,,,11,60,41,19
"De 45 a 49 años (238)",167,,,,37,78,25,27
"De 50 y más años (239)",650,10,50,137,249,99,6,99
"Secundaria (240)",1579,2,4,19,70,309,789,386
"De 12 a 14 años (241)",4,,,,,,,4
"De 15 a 19 años (242)",79,,,,,,54,25
"De 20 a 24 años (243)",300,,,,,1,203,96
"De 25 a 29 años (244)",331,,,,,17,215,99
"De 30 a 34 años (245)",255,,,,,49,156,50
"De 35 a 39 años (246)",231,,,,2,77,111,41
"De 40 a 44 años (247)",147,,,,5,77,38,27
"De 45 a 49 años (248)",105,,,,15,59,12,19
"De 50 y más años (249)",127,2,4,19,48,29,,25
"Sup. no Univ. incompleta (250)",171,,1,1,3,18,77,71
"De 15 a 19 años (252)",5,,,,,,1,4
"De 20 a 24 años (253)",50,,,,,,20,30
"De 25 a 29 años (254)",38,,,,,,21,17
"De 30 a 34 años (255)",34,,,,,5,17,12
"De 35 a 39 años (256)",23,,,,,7,11,5
"De 40 a 44 años (257)",11,,,,,3,7,1
"De 45 a 49 años (258)",2,,,,1,1,,
"De 50 y más años (259)",8,,1,1,2,2,,2
"Sup. no Univ. completa (260)",295,,1,1,8,37,129,119
"De 20 a 24 años (263)",48,,,,,,21,27
"De 25 a 29 años (264)",79,,,,,2,39,38
"De 30 a 34 años (265)",69,,,,,8,39,22
"De 35 a 39 años (266)",49,,,,1,8,21,19
"De 40 a 44 años (267)",22,,,,,5,7,10
"De 45 a 49 años (268)",19,,,,4,10,2,3
"De 50 y más años (269)",9,,1,1,3,4,,
"Sup. Univ. incompleta (270)",41,,,1,2,3,15,20
"De 15 a 19 años (272)",3,,,,,,2,1
"De 20 a 24 años (273)",13,,,,,,5,8
"De 25 a 29 años (274)",4,,,,,,2,2
"De 30 a 34 años (275)",9,,,,,1,5,3
"De 35 a 39 años (276)",7,,,,,1,1,5
"De 45 a 49 años (278)",1,,,,1,,,
"De 50 y más años (279)",4,,,1,1,1,,1
"Sup. Univ. completa (280)",88,,,2,3,10,35,38
"De 20 a 24 años (283)",7,,,,,,2,5
"De 25 a 29 años (284)",19,,,,,,9,10
"De 30 a 34 años (285)",17,,,,,1,9,7
"De 35 a 39 años (286)",17,,,,,1,8,8
"De 40 a 44 años (287)",13,,,,,5,5,3
"De 45 a 49 años (288)",5,,,,,2,2,1
"De 50 y más años (289)",10,,,2,3,1,,4
