"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",19,16,,,3,,,
"Profes., científicos e intelectuales (093)",247,206,,32,9,,,
"Técnicos de nivel medio y trab. asimilados (094)",252,209,,36,6,1,,
"Jefes y empleados de oficina (095)",123,123,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",499,310,17,147,15,10,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",2126,8,40,1738,338,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",456,,309,131,11,5,,
"Obreros construc.,conf.,papel, fab., instr. (099)",1065,104,599,337,25,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",4759,251,4029,102,,360,17,
"Otra (101)",50,50,,,,,,
"Ocupaciñn no especificada (102)",63,5,38,18,1,1,,
"Desocupado (103)",214,,,,,,,214
"Mujeres (104)",4149,596,1802,962,52,402,232,103
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",7,7,,,,,,
"Profes., científicos e intelectuales (106)",245,228,,14,2,,1,
"Técnicos de nivel medio y trab. asimilados (107)",95,78,,13,2,1,1,
"Jefes y empleados de oficina (108)",91,90,,1,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",573,95,16,411,14,37,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",355,,1,322,31,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",76,,45,29,,2,,
"Obreros construc.,conf.,papel, fab., instr. (112)",19,3,8,8,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2539,89,1714,149,1,356,230,
"Otra (114)",1,1,,,,,,
"Ocupaciñn no especificada (115)",45,5,18,15,2,5,,
"Desocupado (116)",103,,,,,,,103
