"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Servicios sociales y de salud (017)",8568,,4442,2887,659,180,,37,30,333,,
"Otras activ. serv.comun.soc y personales (018)",11687,10,1138,1992,689,1896,,48,104,5810,,
"Hogares privados con servicio doméstico (019)",12819,,5,37,,8,,,1,12768,,
"Organiz. y organos extraterritoriales (020)",3,,1,,2,,,,,,,
"Actividad economica no especificada (021)",6405,3,46,88,476,,,,17,117,,5658
"Hombres (022)",195870,670,19878,14519,8936,27140,6134,36746,41056,36004,1677,3110
"Agric., ganadería, caza y silvicultura (023)",13027,20,358,310,159,,5966,59,148,6007,,
"Pesca (024)",657,,49,25,16,,168,6,6,387,,
"Explotación de minas y canteras (025)",1679,7,260,198,119,2,,657,138,298,,
"Industrias manufactureras (026)",32964,59,810,1397,769,103,,25869,2533,1424,,
"Suministro de electricidad, gas y agua (027)",783,5,105,123,125,,,159,118,148,,
"Construcción (028)",22959,48,986,866,153,,,1572,14630,4704,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",42716,100,1043,2946,688,20677,,7907,1102,8253,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",7973,17,198,459,105,963,,5232,630,369,,
"Comercio al por mayor (031)",2868,28,184,493,194,1461,,28,105,375,,
"Comercio al por menor (032)",31875,55,661,1994,389,18253,,2647,367,7509,,
"Hoteles y restaurantes (033)",6015,25,144,490,412,3220,,27,20,1677,,
"Trans., almac. y comunicaciones (034)",30991,55,400,1008,1301,53,,210,21646,6318,,
"Intermediación financiera (035)",1730,27,262,409,952,,,5,10,65,,
"Activid.inmobil., empres. y alquileres (036)",14112,53,4442,3823,1637,2375,,171,300,1311,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",6045,79,904,418,1548,339,,24,236,820,1677,
"Enseñanza (038)",8397,182,7381,194,328,,,8,27,277,,
"Servicios sociales y de salud (039)",3161,,1847,830,201,45,,31,30,177,,
"Otras activ. serv.comun.soc y personales (040)",6601,8,853,1435,288,326,,41,95,3555,,
"Hogares privados con servicio doméstico (041)",496,,,2,,,,,1,493,,
"Organiz. y organos extraterritoriales (042)",1,,1,,,,,,,,,
"Actividad economica no especificada (043)",3536,2,33,45,240,,,,16,90,,3110
"Mujeres (044)",118452,320,20333,8824,9248,35196,760,8819,1268,31009,127,2548
"Agric., ganadería, caza y silvicultura (045)",2375,2,97,86,71,,756,4,3,1356,,
"Pesca (046)",39,,13,5,1,,4,,1,15,,
"Explotación de minas y canteras (047)",145,1,39,27,25,,,28,2,23,,
"Industrias manufactureras (048)",11102,6,318,598,412,151,,8321,545,751,,
"Suministro de electricidad, gas y agua (049)",113,,20,22,51,,,,3,17,,
"Construcción (050)",888,12,170,100,87,,,17,270,232,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",36722,39,723,1807,814,25476,,401,20,7442,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",704,2,47,93,79,373,,68,11,31,,
"Comercio al por mayor (053)",1851,12,139,411,164,1051,,4,2,68,,
"Comercio al por menor (054)",34167,25,537,1303,571,24052,,329,7,7343,,
"Hoteles y restaurantes (055)",12778,17,93,466,481,7621,,9,1,4090,,
"Trans., almac. y comunicaciones (056)",3023,21,197,511,730,129,,10,301,1124,,
"Intermediación financiera (057)",1433,3,182,374,853,,,,,21,,
"Activid.inmobil., empres. y alquileres (058)",7377,8,2446,1750,2391,79,,14,39,650,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",3294,24,713,244,1639,27,,2,72,446,127,
"Enseñanza (060)",13476,184,12424,142,596,,,,1,129,,
"Servicios sociales y de salud (061)",5407,,2595,2057,458,135,,6,,156,,
"Otras activ. serv.comun.soc y personales (062)",5086,2,285,557,401,1570,,7,9,2255,,
"Hogares privados con servicio doméstico (063)",12323,,5,35,,8,,,,12275,,
"Organiz. y organos extraterritoriales (064)",2,,,,2,,,,,,,
"Actividad economica no especificada (065)",2869,1,13,43,236,,,,1,27,,2548
,,,,,,,,,,,,
"URBANA (066)",307233,983,40066,23224,18083,61744,4639,45048,41684,64404,1791,5567
"Agric., ganadería, caza y silvicultura (067)",11407,22,449,384,221,,4471,63,131,5666,,
"Pesca (068)",687,,62,30,17,,168,6,7,397,,
"Explotación de minas y canteras (069)",1692,8,299,222,142,2,,609,139,271,,
"Industrias manufactureras (070)",43617,65,1121,1989,1172,249,,33859,3034,2128,,
"Suministro de electricidad, gas y agua (071)",882,5,125,143,174,,,155,117,163,,
"Construcción (072)",23453,60,1153,962,238,,,1568,14661,4811,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",78762,139,1766,4737,1497,45755,,8231,1110,15527,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",8593,19,245,548,184,1328,,5240,631,398,,
"Comercio al por mayor (075)",4689,40,323,903,357,2491,,31,107,437,,
"Comercio al por menor (076)",65480,80,1198,3286,956,41936,,2960,372,14692,,
"Hoteles y restaurantes (077)",18570,40,234,949,886,10711,,36,21,5693,,
"Trans., almac. y comunicaciones (078)",33607,76,596,1516,2022,182,,215,21643,7357,,
"Intermediación financiera (079)",3155,29,444,777,1804,,,5,10,86,,
"Activid.inmobil., empres. y alquileres (080)",21378,61,6874,5553,4008,2422,,182,335,1943,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",9282,99,1614,656,3175,363,,26,306,1252,1791,
"Enseñanza (082)",21761,366,19712,334,911,,,8,27,403,,
"Servicios sociales y de salud (083)",8529,,4430,2867,658,178,,37,30,329,,
"Otras activ. serv.comun.soc y personales (084)",11574,10,1136,1980,684,1874,,48,96,5746,,
"Hogares privados con servicio doméstico (085)",12567,,5,37,,8,,,1,12516,,
"Organiz. y organos extraterritoriales (086)",3,,1,,2,,,,,,,
"Actividad economica no especificada (087)",6307,3,45,88,472,,,,16,116,,5567
"Hombres (088)",190293,667,19815,14440,8889,26936,4017,36316,40433,34044,1666,3070
"Agric., ganadería, caza y silvicultura (089)",9383,20,353,299,151,,3853,59,128,4520,,
"Pesca (090)",648,,49,25,16,,164,6,6,382,,
"Explotación de minas y canteras (091)",1557,7,260,195,117,2,,590,137,249,,
"Industrias manufactureras (092)",32616,59,805,1391,764,100,,25614,2501,1382,,
"Suministro de electricidad, gas y agua (093)",770,5,105,122,123,,,155,114,146,,
"Construcción (094)",22582,48,983,862,151,,,1551,14394,4593,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",42416,100,1043,2936,684,20548,,7832,1090,8183,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",7891,17,198,455,105,957,,5172,620,367,,
"Comercio al por mayor (097)",2849,28,184,493,193,1450,,27,105,369,,
"Comercio al por menor (098)",31676,55,661,1988,386,18141,,2633,365,7447,,
"Hoteles y restaurantes (099)",5960,24,142,486,409,3189,,27,20,1663,,
"Trans., almac. y comunicaciones (100)",30597,55,400,1006,1296,53,,205,21344,6238,,
"Intermediación financiera (101)",1729,27,262,408,952,,,5,10,65,,
"Activid.inmobil., empres. y alquileres (102)",14033,53,4437,3807,1633,2343,,168,296,1296,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",6001,77,902,414,1542,336,,24,234,806,1666,
"Enseñanza (104)",8358,182,7347,194,326,,,8,26,275,,
"Servicios sociales y de salud (105)",3146,,1842,822,201,45,,31,30,175,,
"Otras activ. serv.comun.soc y personales (106)",6520,8,851,1426,286,320,,41,87,3501,,
"Hogares privados con servicio doméstico (107)",484,,,2,,,,,1,481,,
"Organiz. y organos extraterritoriales (108)",1,,1,,,,,,,,,
"Actividad economica no especificada (109)",3492,2,33,45,238,,,,15,89,,3070
"Mujeres (110)",116940,316,20251,8784,9194,34808,622,8732,1251,30360,125,2497
"Agric., ganadería, caza y silvicultura (111)",2024,2,96,85,70,,618,4,3,1146,,
"Pesca (112)",39,,13,5,1,,4,,1,15,,
"Explotación de minas y canteras (113)",135,1,39,27,25,,,19,2,22,,
"Industrias manufactureras (114)",11001,6,316,598,408,149,,8245,533,746,,
"Suministro de electricidad, gas y agua (115)",112,,20,21,51,,,,3,17,,
"Construcción (116)",871,12,170,100,87,,,17,267,218,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",36346,39,723,1801,813,25207,,399,20,7344,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",702,2,47,93,79,371,,68,11,31,,
"Comercio al por mayor (119)",1840,12,139,410,164,1041,,4,2,68,,
"Comercio al por menor (120)",33804,25,537,1298,570,23795,,327,7,7245,,
"Hoteles y restaurantes (121)",12610,16,92,463,477,7522,,9,1,4030,,
"Trans., almac. y comunicaciones (122)",3010,21,196,510,726,129,,10,299,1119,,
"Intermediación financiera (123)",1426,2,182,369,852,,,,,21,,
"Activid.inmobil., empres. y alquileres (124)",7345,8,2437,1746,2375,79,,14,39,647,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",3281,22,712,242,1633,27,,2,72,446,125,
"Enseñanza (126)",13403,184,12365,140,585,,,,1,128,,
"Servicios sociales y de salud (127)",5383,,2588,2045,457,133,,6,,154,,
"Otras activ. serv.comun.soc y personales (128)",5054,2,285,554,398,1554,,7,9,2245,,
"Hogares privados con servicio doméstico (129)",12083,,5,35,,8,,,,12035,,
"Organiz. y organos extraterritoriales (130)",2,,,,2,,,,,,,
"Actividad economica no especificada (131)",2815,1,12,43,234,,,,1,27,,2497
,,,,,,,,,,,,
"RURAL (132)",7089,7,145,119,101,592,2255,517,640,2609,13,91
"Agric., ganadería, caza y silvicultura (133)",3995,,6,12,9,,2251,,20,1697,,
"Pesca (134)",9,,,,,,4,,,5,,
"Explotación de minas y canteras (135)",132,,,3,2,,,76,1,50,,
"Industrias manufactureras (136)",449,,7,6,9,5,,331,44,47,,
"Suministro de electricidad, gas y agua (137)",14,,,2,2,,,4,4,2,,
"Construcción (138)",394,,3,4,2,,,21,239,125,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",676,,,16,5,398,,77,12,168,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",84,,,4,,8,,60,10,2,,
"Comercio al por mayor (141)",30,,,1,1,21,,1,,6,,
"Comercio al por menor (142)",562,,,11,4,369,,16,2,160,,
"Hoteles y restaurantes (143)",223,2,3,7,7,130,,,,74,,
"Trans., almac. y comunicaciones (144)",407,,1,3,9,,,5,304,85,,
"Intermediación financiera (145)",8,1,,6,1,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",111,,14,20,20,32,,3,4,18,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",57,4,3,6,12,3,,,2,14,13,
"Enseñanza (148)",112,,93,2,13,,,,1,3,,
"Servicios sociales y de salud (149)",39,,12,20,1,2,,,,4,,
"Otras activ. serv.comun.soc y personales (150)",113,,2,12,5,22,,,8,64,,
"Hogares privados con servicio doméstico (151)",252,,,,,,,,,252,,
"Actividad economica no especificada (153)",98,,1,,4,,,,1,1,,91
"Hombres (154)",5577,3,63,79,47,204,2117,430,623,1960,11,40
"Agric., ganadería, caza y silvicultura (155)",3644,,5,11,8,,2113,,20,1487,,
"Pesca (156)",9,,,,,,4,,,5,,
"Explotación de minas y canteras (157)",122,,,3,2,,,67,1,49,,
"Industrias manufactureras (158)",348,,5,6,5,3,,255,32,42,,
"Suministro de electricidad, gas y agua (159)",13,,,1,2,,,4,4,2,,
"Construcción (160)",377,,3,4,2,,,21,236,111,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",300,,,10,4,129,,75,12,70,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",82,,,4,,6,,60,10,2,,
"Comercio al por mayor (163)",19,,,,1,11,,1,,6,,
"Comercio al por menor (164)",199,,,6,3,112,,14,2,62,,
"Hoteles y restaurantes (165)",55,1,2,4,3,31,,,,14,,
"Trans., almac. y comunicaciones (166)",394,,,2,5,,,5,302,80,,
"Intermediación financiera (167)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",79,,5,16,4,32,,3,4,15,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",44,2,2,4,6,3,,,2,14,11,
"Enseñanza (170)",39,,34,,2,,,,1,2,,
"Servicios sociales y de salud (171)",15,,5,8,,,,,,2,,
"Otras activ. serv.comun.soc y personales (172)",81,,2,9,2,6,,,8,54,,
"Hogares privados con servicio doméstico (173)",12,,,,,,,,,12,,
"Actividad economica no especificada (175)",44,,,,2,,,,1,1,,40
"Mujeres (176)",1512,4,82,40,54,388,138,87,17,649,2,51
"Agric., ganadería, caza y silvicultura (177)",351,,1,1,1,,138,,,210,,
"Explotación de minas y canteras (179)",10,,,,,,,9,,1,,
"Industrias manufactureras (180)",101,,2,,4,2,,76,12,5,,
"Suministro de electricidad, gas y agua (181)",1,,,1,,,,,,,,
"Construcción (182)",17,,,,,,,,3,14,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",376,,,6,1,269,,2,,98,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,,2,,,,,,
"Comercio al por mayor (185)",11,,,1,,10,,,,,,
"Comercio al por menor (186)",363,,,5,1,257,,2,,98,,
"Hoteles y restaurantes (187)",168,1,1,3,4,99,,,,60,,
"Trans., almac. y comunicaciones (188)",13,,1,1,4,,,,2,5,,
"Intermediación financiera (189)",7,1,,5,1,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",32,,9,4,16,,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",13,2,1,2,6,,,,,,2,
"Enseñanza (192)",73,,59,2,11,,,,,1,,
"Servicios sociales y de salud (193)",24,,7,12,1,2,,,,2,,
"Otras activ. serv.comun.soc y personales (194)",32,,,3,3,16,,,,10,,
"Hogares privados con servicio doméstico (195)",240,,,,,,,,,240,,
"Actividad economica no especificada (197)",54,,1,,2,,,,,,,51
