"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (045)",221,,,,,62,94,65
"De 35 a 39 años (046)",346,,,,10,133,107,96
"De 40 a 44 años (047)",561,,,,64,280,97,120
"De 45 a 49 años (048)",863,,,10,290,367,45,151
"De 50 y más años (049)",16379,1907,3516,3846,2460,530,19,4101
"Divorciado(a) (050)",3271,55,171,465,763,740,267,810
"De 15 a 19 años (052)",9,,,,,,,9
"De 20 a 24 años (053)",38,,,,,,11,27
"De 25 a 29 años (054)",92,,,,,13,46,33
"De 30 a 34 años (055)",207,,,,,61,73,73
"De 35 a 39 años (056)",297,,,,8,154,64,71
"De 40 a 44 años (057)",396,,,,65,201,45,85
"De 45 a 49 años (058)",483,,,11,184,162,26,100
"De 50 y más años (059)",1749,55,171,454,506,149,2,412
"Soltero(a) (060)",37419,221,418,935,1956,4041,6253,23595
"De 12 a 14 años (061)",43,,,,,,2,41
"De 15 a 19 años (062)",657,,,,,,422,235
"De 20 a 24 años (063)",7599,,,,,17,1401,6181
"De 25 a 29 años (064)",8101,,,,,315,1690,6096
"De 30 a 34 años (065)",5474,,,,6,798,1325,3345
"De 35 a 39 años (066)",3947,,,,73,973,869,2032
"De 40 a 44 años (067)",3104,,,1,289,897,413,1504
"De 45 a 49 años (068)",2370,,,37,473,620,115,1125
"De 50 y más años (069)",6124,221,418,897,1115,421,16,3036
,,,,,,,,
"URBANA (080)",239298,2986,8463,18254,31334,46334,64935,66992
"De 12 a 14 años (081)",186,,,,,,2,184
"De 15 a 19 años (082)",2760,,,,,,1525,1235
"De 20 a 24 años (083)",18783,,,,,42,8664,10077
"De 25 a 29 años (084)",27974,,,,,1262,15132,11580
"De 30 a 34 años (085)",31059,,,,14,4956,16965,9124
"De 35 a 39 años (086)",29881,,,,386,9506,13222,6767
"De 40 a 44 años (087)",27125,,,5,2370,12024,7073,5653
"De 45 a 49 años (088)",23025,,,194,5944,10389,2069,4429
"De 50 y más años (089)",78505,2986,8463,18055,22620,8155,283,17943
"Conviviente (090)",56938,72,245,947,3035,10363,27801,14475
"De 12 a 14 años (091)",117,,,,,,,117
"De 15 a 19 años (092)",1723,,,,,,964,759
"De 20 a 24 años (093)",8367,,,,,17,5479,2871
"De 25 a 29 años (094)",11776,,,,,551,7969,3256
"De 30 a 34 años (095)",11382,,,,4,1936,6867,2575
"De 35 a 39 años (096)",8598,,,,93,2738,4117,1650
"De 40 a 44 años (097)",5859,,,,423,2426,1858,1152
"De 45 a 49 años (098)",3537,,,34,728,1633,493,649
"De 50 y más años (099)",5579,72,245,913,1787,1062,54,1446
"Separado(a) (100)",15797,72,305,1145,2774,4174,3604,3723
"De 12 a 14 años (101)",10,,,,,,,10
"De 15 a 19 años (102)",150,,,,,,79,71
"De 20 a 24 años (103)",711,,,,,2,444,265
"De 25 a 29 años (104)",1343,,,,,124,796,423
"De 30 a 34 años (105)",1925,,,,1,487,954,483
"De 35 a 39 años (106)",2304,,,,54,966,738,546
"De 40 a 44 años (107)",2201,,,1,293,1059,425,423
"De 45 a 49 años (108)",2032,,,23,595,868,151,395
"De 50 y más años (109)",5121,72,305,1121,1831,668,17,1107
"Casado(a) (110)",108245,694,3879,11011,20083,25748,26697,20133
"De 12 a 14 años (111)",16,,,,,,,16
"De 15 a 19 años (112)",223,,,,,,73,150
"De 20 a 24 años (113)",2115,,,,,4,1342,769
"De 25 a 29 años (114)",6656,,,,,255,4611,1790
"De 30 a 34 años (115)",11912,,,,3,1631,7672,2606
"De 35 a 39 años (116)",14452,,,,148,4560,7344,2400
"De 40 a 44 años (117)",15054,,,3,1240,7183,4241,2387
"De 45 a 49 años (118)",13796,,,80,3687,6760,1239,2030
"De 50 y más años (119)",44021,694,3879,10928,15005,5355,175,7985
"Viudo(a) (120)",18107,1875,3456,3771,2758,1339,423,4485
"De 15 a 19 años (122)",17,,,,,,1,16
"De 20 a 24 años (123)",44,,,,,2,21,21
"De 25 a 29 años (124)",94,,,,,8,49,37
"De 30 a 34 años (125)",218,,,,,62,91,65
"De 35 a 39 años (126)",338,,,,10,132,102,94
"De 40 a 44 años (127)",546,,,,63,274,95,114
"De 45 a 49 años (128)",839,,,10,282,356,45,146
"De 50 y más años (129)",16011,1875,3456,3761,2403,505,19,3992
"Divorciado(a) (130)",3238,54,170,458,756,736,264,800
"De 15 a 19 años (132)",9,,,,,,,9
"De 20 a 24 años (133)",37,,,,,,11,26
"De 25 a 29 años (134)",90,,,,,13,44,33
"De 30 a 34 años (135)",206,,,,,61,73,72
"De 35 a 39 años (136)",295,,,,8,153,63,71
"De 40 a 44 años (137)",395,,,,65,201,45,84
"De 45 a 49 años (138)",480,,,11,183,160,26,100
"De 50 y más años (139)",1726,54,170,447,500,148,2,405
"Soltero(a) (140)",36973,219,408,922,1928,3974,6146,23376
"De 12 a 14 años (141)",43,,,,,,2,41
"De 15 a 19 años (142)",638,,,,,,408,230
"De 20 a 24 años (143)",7509,,,,,17,1367,6125
"De 25 a 29 años (144)",8015,,,,,311,1663,6041
"De 30 a 34 años (145)",5416,,,,6,779,1308,3323
"De 35 a 39 años (146)",3894,,,,73,957,858,2006
"De 40 a 44 años (147)",3070,,,1,286,881,409,1493
"De 45 a 49 años (148)",2341,,,36,469,612,115,1109
"De 50 y más años (149)",6047,219,408,885,1094,417,16,3008
,,,,,,,,
"RURAL (160)",5505,50,177,366,689,1120,1807,1296
"De 12 a 14 años (161)",4,,,,,,1,3
"De 15 a 19 años (162)",127,,,,,,89,38
"De 20 a 24 años (163)",522,,,,,,342,180
"De 25 a 29 años (164)",652,,,,,28,450,174
"De 30 a 34 años (165)",655,,,,,132,393,130
"De 35 a 39 años (166)",649,,,,6,228,288,127
"De 40 a 44 años (167)",562,,,,47,251,167,97
"De 45 a 49 años (168)",503,,,3,109,236,64,91
"De 50 y más años (169)",1831,50,177,363,527,245,13,456
"Conviviente (170)",2006,4,9,32,111,341,1080,429
"De 12 a 14 años (171)",3,,,,,,1,2
"De 15 a 19 años (172)",98,,,,,,70,28
"De 20 a 24 años (173)",351,,,,,,258,93
"De 25 a 29 años (174)",407,,,,,17,305,85
"De 30 a 34 años (175)",338,,,,,50,227,61
"De 35 a 39 años (176)",282,,,,3,94,128,57
"De 40 a 44 años (177)",185,,,,12,78,66,29
"De 45 a 49 años (178)",127,,,,24,54,22,27
"De 50 y más años (179)",215,4,9,32,72,48,3,47
"Separado(a) (180)",293,,5,14,39,71,87,77
"De 12 a 14 años (181)",1,,,,,,,1
"De 15 a 19 años (182)",5,,,,,,1,4
"De 20 a 24 años (183)",26,,,,,,18,8
"De 25 a 29 años (184)",27,,,,,1,22,4
"De 30 a 34 años (185)",45,,,,,15,22,8
"De 35 a 39 años (186)",42,,,,2,23,10,7
"De 40 a 44 años (187)",35,,,,6,13,8,8
"De 45 a 49 años (188)",24,,,,5,11,4,4
"De 50 y más años (189)",88,,5,14,26,8,2,33
"Casado(a) (190)",2304,11,92,215,438,594,518,436
"De 15 a 19 años (192)",5,,,,,,4,1
"De 20 a 24 años (193)",52,,,,,,31,21
"De 25 a 29 años (194)",127,,,,,6,93,28
"De 30 a 34 años (195)",210,,,,,48,124,38
"De 35 a 39 años (196)",262,,,,1,93,133,35
"De 40 a 44 años (197)",292,,,,25,138,87,42
"De 45 a 49 años (198)",296,,,2,67,150,38,39
"De 50 y más años (199)",1060,11,92,213,345,159,8,232
"Viudo(a) (200)",423,32,60,85,66,43,12,125
"De 20 a 24 años (203)",2,,,,,,1,1
"De 25 a 29 años (204)",3,,,,,,1,2
"De 30 a 34 años (205)",3,,,,,,3,
"De 35 a 39 años (206)",8,,,,,1,5,2
"De 40 a 44 años (207)",15,,,,1,6,2,6
"De 45 a 49 años (208)",24,,,,8,11,,5
"De 50 y más años (209)",368,32,60,85,57,25,,109
"Divorciado(a) (210)",33,1,1,7,7,4,3,10
"De 20 a 24 años (213)",1,,,,,,,1
"De 25 a 29 años (214)",2,,,,,,2,
"De 30 a 34 años (215)",1,,,,,,,1
"De 35 a 39 años (216)",2,,,,,1,1,
"De 40 a 44 años (217)",1,,,,,,,1
"De 45 a 49 años (218)",3,,,,1,2,,
"De 50 y más años (219)",23,1,1,7,6,1,,7
"Soltero(a) (220)",446,2,10,13,28,67,107,219
"De 15 a 19 años (222)",19,,,,,,14,5
"De 20 a 24 años (223)",90,,,,,,34,56
"De 25 a 29 años (224)",86,,,,,4,27,55
"De 30 a 34 años (225)",58,,,,,19,17,22
"De 35 a 39 años (226)",53,,,,,16,11,26
"De 40 a 44 años (227)",34,,,,3,16,4,11
"De 45 a 49 años (228)",29,,,1,4,8,,16
"De 50 y más años (229)",77,2,10,12,21,4,,28
