"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",78,75,,59,12,4,,,,,3,95
"De 25 a 29 años (024)",85,85,5,40,27,10,3,,,,,136
"De 30 a 34 años (025)",86,85,9,26,25,15,8,1,1,,1,171
"De 35 a 39 años (026)",92,89,5,16,24,18,23,2,,1,3,242
"De 40 a 44 años (027)",78,78,3,14,15,19,19,7,,1,,240
"De 45 a 49 años (028)",48,47,1,10,11,3,15,4,2,1,1,161
"De 50 y más años (029)",120,118,6,10,16,18,22,26,10,10,2,553
"Casado(a) (030)",5588,5565,157,305,619,794,1561,1185,634,310,23,27264
"De 12 a 14 años (031)",4,4,,2,2,,,,,,,6
"De 15 a 19 años (032)",15,12,6,5,1,,,,,,3,7
"De 20 a 24 años (033)",105,102,11,30,35,22,4,,,,3,185
"De 25 a 29 años (034)",314,312,12,67,87,75,59,10,2,,2,801
"De 30 a 34 años (035)",571,567,14,44,139,162,162,43,3,,4,1825
"De 35 a 39 años (036)",858,854,11,41,130,161,331,145,29,6,4,3481
"De 40 a 44 años (037)",895,892,22,23,70,119,323,219,88,28,3,4394
"De 45 a 49 años (038)",802,801,11,21,50,91,252,228,112,36,1,4322
"De 50 y más años (039)",2024,2021,70,72,105,164,430,540,400,240,3,12243
"Viudo(a) (040)",1336,1326,60,66,106,166,327,301,181,119,10,7034
"De 12 a 14 años (041)",1,,,,,,,,,,1,
"De 15 a 19 años (042)",2,2,1,,,1,,,,,,3
"De 20 a 24 años (043)",7,6,,4,1,,1,,,,1,11
"De 25 a 29 años (044)",10,10,,3,1,4,2,,,,,27
"De 30 a 34 años (045)",29,29,1,2,7,8,7,4,,,,95
"De 35 a 39 años (046)",35,34,,4,9,8,11,2,,,1,106
"De 40 a 44 años (047)",65,65,2,3,7,10,26,14,3,,,281
"De 45 a 49 años (048)",94,94,4,3,8,16,26,21,13,3,,458
"De 50 y más años (049)",1093,1086,52,47,73,119,254,260,165,116,7,6053
"Divorciado(a) (050)",61,60,3,10,11,7,15,10,2,2,1,226
"De 15 a 19 años (052)",1,1,,1,,,,,,,,1
"De 20 a 24 años (053)",2,2,1,,1,,,,,,,2
"De 25 a 29 años (054)",4,3,,2,1,,,,,,1,4
"De 30 a 34 años (055)",5,5,,2,,1,2,,,,,13
"De 35 a 39 años (056)",5,5,,,4,,,1,,,,14
"De 40 a 44 años (057)",7,7,,,1,,3,3,,,,36
"De 45 a 49 años (058)",11,11,,3,3,1,2,1,1,,,37
"De 50 y más años (059)",26,26,2,2,1,5,8,5,1,2,,119
"Soltero(a) (060)",6378,6020,5587,290,80,43,20,,,,358,659
"De 12 a 14 años (061)",2219,2218,2215,3,,,,,,,1,3
"De 15 a 19 años (062)",2344,2344,2287,55,2,,,,,,,59
"De 20 a 24 años (063)",879,731,642,73,11,4,1,,,,148,111
"De 25 a 29 años (064)",411,289,200,67,14,6,2,,,,122,121
"De 30 a 34 años (065)",197,149,99,30,16,2,2,,,,48,76
"De 35 a 39 años (066)",94,84,43,17,10,12,2,,,,10,81
"De 40 a 44 años (067)",70,63,28,16,9,4,6,,,,7,70
"De 45 a 49 años (068)",39,33,14,7,5,5,2,,,,6,40
"De 50 y más años (069)",125,109,59,22,13,10,5,,,,16,98
,,,,,,,,,,,,
"URBANA (080)",6071,5865,1964,781,821,617,833,470,264,115,206,14457
"De 12 a 14 años (081)",689,683,680,3,,,,,,,6,3
"De 15 a 19 años (082)",907,889,802,77,9,1,,,,,18,98
"De 20 a 24 años (083)",665,599,256,214,108,15,6,,,,66,500
"De 25 a 29 años (084)",681,624,97,209,195,90,29,2,2,,57,1023
"De 30 a 34 años (085)",616,588,45,114,193,126,96,13,1,,28,1388
"De 35 a 39 años (086)",609,598,18,54,138,129,184,59,14,2,11,2027
"De 40 a 44 años (087)",524,519,24,35,73,90,173,85,34,5,5,2089
"De 45 a 49 años (088)",364,360,5,25,36,59,107,75,40,13,4,1714
"De 50 y más años (089)",1016,1005,37,50,69,107,238,236,173,95,11,5615
"Conviviente (090)",2000,1948,147,497,509,286,312,117,63,17,52,5194
"De 12 a 14 años (091)",7,2,2,,,,,,,,5,
"De 15 a 19 años (092)",115,98,39,51,8,,,,,,17,67
"De 20 a 24 años (093)",351,339,61,165,94,13,6,,,,12,417
"De 25 a 29 años (094)",434,426,24,151,155,74,20,1,1,,8,783
"De 30 a 34 años (095)",351,347,7,67,127,69,67,9,1,,4,883
"De 35 a 39 años (096)",319,316,2,30,75,71,93,36,9,,3,1096
"De 40 a 44 años (097)",189,187,6,13,33,35,58,25,14,3,2,747
"De 45 a 49 años (098)",105,105,2,10,8,14,30,21,15,5,,524
"De 50 y más años (099)",129,128,4,10,9,10,38,25,23,9,1,677
"Separado(a) (100)",236,230,4,65,49,35,46,19,5,7,6,709
"De 12 a 14 años (101)",1,1,,1,,,,,,,,1
"De 15 a 19 años (102)",8,8,,8,,,,,,,,8
"De 20 a 24 años (103)",19,19,,15,4,,,,,,,23
"De 25 a 29 años (104)",28,28,,14,11,2,1,,,,,46
"De 30 a 34 años (105)",34,33,3,13,10,4,3,,,,1,59
"De 35 a 39 años (106)",39,36,,3,10,8,12,2,,1,3,123
"De 40 a 44 años (107)",29,29,,2,6,9,10,2,,,,96
"De 45 a 49 años (108)",17,17,,2,2,2,7,2,1,1,,74
"De 50 y más años (109)",61,59,1,7,6,10,13,13,4,5,2,279
"Casado(a) (110)",1396,1389,31,90,205,229,379,247,149,59,7,6369
"De 12 a 14 años (111)",1,1,,1,,,,,,,,1
"De 15 a 19 años (112)",4,3,2,1,,,,,,,1,1
"De 20 a 24 años (113)",20,20,6,6,7,1,,,,,,23
"De 25 a 29 años (114)",71,70,3,20,25,12,8,1,1,,1,156
"De 30 a 34 años (115)",142,139,3,19,46,47,21,3,,,3,367
"De 35 a 39 años (116)",209,209,1,11,48,45,78,20,5,1,,762
"De 40 a 44 años (117)",249,248,3,11,27,42,92,51,20,2,1,1109
"De 45 a 49 años (118)",194,193,1,7,21,33,61,43,21,6,1,937
"De 50 y más años (119)",506,506,12,14,31,49,119,129,102,50,,3013
"Viudo(a) (120)",341,337,8,15,24,47,81,85,46,31,4,1849
"De 15 a 19 años (122)",1,1,,,,1,,,,,,3
"De 20 a 24 años (123)",2,1,,1,,,,,,,1,1
"De 25 a 29 años (124)",2,2,,1,,1,,,,,,4
"De 30 a 34 años (125)",12,12,,1,2,5,3,1,,,,38
"De 35 a 39 años (126)",7,7,,2,1,2,1,1,,,,21
"De 40 a 44 años (127)",19,19,1,,2,2,7,7,,,,87
"De 45 a 49 años (128)",28,28,,2,2,4,8,9,2,1,,138
"De 50 y más años (129)",270,267,7,8,17,32,62,67,44,30,3,1557
"Divorciado(a) (130)",17,17,1,4,3,1,4,2,1,1,,63
"De 25 a 29 años (134)",2,2,,2,,,,,,,,2
"De 35 a 39 años (136)",1,1,,,1,,,,,,,2
"De 40 a 44 años (137)",1,1,,,,,1,,,,,5
"De 45 a 49 años (138)",5,5,,2,1,1,,,1,,,16
"De 50 y más años (139)",8,8,1,,1,,3,2,,1,,38
"Soltero(a) (140)",2081,1944,1773,110,31,19,11,,,,137,273
"De 12 a 14 años (141)",680,679,678,1,,,,,,,1,1
"De 15 a 19 años (142)",779,779,761,17,1,,,,,,,19
"De 20 a 24 años (143)",273,220,189,27,3,1,,,,,53,36
"De 25 a 29 años (144)",144,96,70,21,4,1,,,,,48,32
"De 30 a 34 años (145)",77,57,32,14,8,1,2,,,,20,41
"De 35 a 39 años (146)",34,29,15,8,3,3,,,,,5,23
"De 40 a 44 años (147)",37,35,14,9,5,2,5,,,,2,45
"De 45 a 49 años (148)",15,12,2,2,2,5,1,,,,3,25
"De 50 y más años (149)",42,37,12,11,5,6,3,,,,5,51
,,,,,,,,,,,,
"RURAL (160)",14680,14365,4579,1799,1634,1487,2267,1489,743,367,315,39448
"De 12 a 14 años (161)",1561,1549,1541,5,3,,,,,,12,11
"De 15 a 19 años (162)",2000,1976,1682,263,27,4,,,,,24,329
"De 20 a 24 años (163)",1794,1673,644,598,301,100,28,2,,,121,1630
"De 25 a 29 años (164)",1720,1636,233,449,445,300,192,16,1,,84,3165
"De 30 a 34 años (165)",1400,1371,125,156,320,320,359,80,10,1,29,3921
"De 35 a 39 años (166)",1390,1377,80,103,212,264,469,201,41,7,13,5102
"De 40 a 44 años (167)",1119,1112,57,51,93,139,380,262,99,31,7,5190
"De 45 a 49 años (168)",942,938,39,38,63,107,264,253,136,38,4,4850
"De 50 y más años (169)",2754,2733,178,136,170,253,575,675,456,290,21,15250
"Conviviente (170)",4766,4700,559,1204,1000,721,775,306,114,21,66,11897
"De 12 a 14 años (171)",18,7,4,2,1,,,,,,11,4
"De 15 a 19 años (172)",396,375,150,196,25,4,,,,,21,258
"De 20 a 24 años (173)",1037,1017,185,481,255,72,22,2,,,20,1309
"De 25 a 29 años (174)",1143,1135,89,328,355,221,135,7,,,8,2316
"De 30 a 34 años (175)",777,777,40,99,199,189,207,36,6,1,,2246
"De 35 a 39 años (176)",596,593,37,49,98,123,193,74,17,2,3,2109
"De 40 a 44 años (177)",339,339,20,17,31,42,118,79,28,4,,1511
"De 45 a 49 años (178)",207,207,12,9,14,36,44,53,33,6,,1022
"De 50 y más años (179)",253,250,22,23,22,34,56,55,30,8,3,1122
"Separado(a) (180)",386,381,26,143,81,52,44,21,8,6,5,922
"De 15 a 19 años (182)",26,25,1,24,,,,,,,1,24
"De 20 a 24 años (183)",59,56,,44,8,4,,,,,3,72
"De 25 a 29 años (184)",57,57,5,26,16,8,2,,,,,90
"De 30 a 34 años (185)",52,52,6,13,15,11,5,1,1,,,112
"De 35 a 39 años (186)",53,53,5,13,14,10,11,,,,,119
"De 40 a 44 años (187)",49,49,3,12,9,10,9,5,,1,,144
"De 45 a 49 años (188)",31,30,1,8,9,1,8,2,1,,1,87
"De 50 y más años (189)",59,59,5,3,10,8,9,13,6,5,,274
"Casado(a) (190)",4192,4176,126,215,414,565,1182,938,485,251,16,20895
"De 12 a 14 años (191)",3,3,,1,2,,,,,,,5
"De 15 a 19 años (192)",11,9,4,4,1,,,,,,2,6
"De 20 a 24 años (193)",85,82,5,24,28,21,4,,,,3,162
"De 25 a 29 años (194)",243,242,9,47,62,63,51,9,1,,1,645
"De 30 a 34 años (195)",429,428,11,25,93,115,141,40,3,,1,1458
"De 35 a 39 años (196)",649,645,10,30,82,116,253,125,24,5,4,2719
"De 40 a 44 años (197)",646,644,19,12,43,77,231,168,68,26,2,3285
"De 45 a 49 años (198)",608,608,10,14,29,58,191,185,91,30,,3385
"De 50 y más años (199)",1518,1515,58,58,74,115,311,411,298,190,3,9230
"Viudo(a) (200)",995,989,52,51,82,119,246,216,135,88,6,5185
"De 12 a 14 años (201)",1,,,,,,,,,,1,
"De 15 a 19 años (202)",1,1,1,,,,,,,,,
"De 20 a 24 años (203)",5,5,,3,1,,1,,,,,10
"De 25 a 29 años (204)",8,8,,2,1,3,2,,,,,23
"De 30 a 34 años (205)",17,17,1,1,5,3,4,3,,,,57
"De 35 a 39 años (206)",28,27,,2,8,6,10,1,,,1,85
"De 40 a 44 años (207)",46,46,1,3,5,8,19,7,3,,,194
"De 45 a 49 años (208)",66,66,4,1,6,12,18,12,11,2,,320
"De 50 y más años (209)",823,819,45,39,56,87,192,193,121,86,4,4496
"Divorciado(a) (210)",44,43,2,6,8,6,11,8,1,1,1,163
"De 15 a 19 años (212)",1,1,,1,,,,,,,,1
"De 20 a 24 años (213)",2,2,1,,1,,,,,,,2
"De 25 a 29 años (214)",2,1,,,1,,,,,,1,2
"De 30 a 34 años (215)",5,5,,2,,1,2,,,,,13
"De 35 a 39 años (216)",4,4,,,3,,,1,,,,12
"De 40 a 44 años (217)",6,6,,,1,,2,3,,,,31
"De 45 a 49 años (218)",6,6,,1,2,,2,1,,,,21
"De 50 y más años (219)",18,18,1,2,,5,5,3,1,1,,81
"Soltero(a) (220)",4297,4076,3814,180,49,24,9,,,,221,386
"De 12 a 14 años (221)",1539,1539,1537,2,,,,,,,,2
"De 15 a 19 años (222)",1565,1565,1526,38,1,,,,,,,40
"De 20 a 24 años (223)",606,511,453,46,8,3,1,,,,95,75
"De 25 a 29 años (224)",267,193,130,46,10,5,2,,,,74,89
"De 30 a 34 años (225)",120,92,67,16,8,1,,,,,28,35
"De 35 a 39 años (226)",60,55,28,9,7,9,2,,,,5,58
"De 40 a 44 años (227)",33,28,14,7,4,2,1,,,,5,25
"De 45 a 49 años (228)",24,21,12,5,3,,1,,,,3,15
"De 50 y más años (229)",83,72,47,11,8,4,2,,,,11,47
