"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",31215,39764,37621,1368,94.6,3.4,
"De 12 a 14 años (041)",4446,12,11,,91.7,,
"De 15 a 19 años (042)",8199,585,566,194,96.8,33.2,
"De 20 a 24 años (043)",4411,2979,2869,468,96.3,15.7,
"De 25 a 29 años (044)",3546,5345,5172,364,96.8,6.8,
"De 30 a 34 años (045)",2900,6445,6188,202,96,3.1,
"De 35 a 39 años (046)",2467,6612,6327,109,95.7,1.6,
"De 40 a 44 años (047)",1636,4978,4732,26,95.1,0.5,
"De 45 a 49 años (048)",1363,4518,4203,5,93,0.1,
"De 50 y más años (049)",2247,8290,7553,,91.1,,
"Sup. no Univ. incompleta (050)",3858,3510,3394,179,96.7,5.1,
"De 15 a 19 años (052)",751,36,36,11,100,30.6,
"De 20 a 24 años (053)",1277,342,329,64,96.2,18.7,
"De 25 a 29 años (054)",652,615,598,60,97.2,9.8,
"De 30 a 34 años (055)",386,620,605,30,97.6,4.8,
"De 35 a 39 años (056)",284,553,542,13,98,2.4,
"De 40 a 44 años (057)",210,506,489,1,96.6,0.2,
"De 45 a 49 años (058)",133,377,363,,96.3,,
"De 50 y más años (059)",165,461,432,,93.7,,
"Sup. no Univ. completa (060)",5880,8580,8267,290,96.4,3.4,
"De 20 a 24 años (063)",880,278,275,64,98.9,23,
"De 25 a 29 años (064)",1258,952,928,90,97.5,9.5,
"De 30 a 34 años (065)",1150,1516,1469,80,96.9,5.3,
"De 35 a 39 años (066)",915,1625,1582,44,97.4,2.7,
"De 40 a 44 años (067)",612,1345,1322,12,98.3,0.9,
"De 45 a 49 años (068)",387,937,891,,95.1,,
"De 50 y más años (069)",678,1927,1800,,93.4,,
"Sup. Univ. incompleta (070)",5495,4099,3948,178,96.3,4.3,
"De 15 a 19 años (072)",1246,27,22,9,81.5,33.3,
"De 20 a 24 años (073)",2094,332,323,71,97.3,21.4,
"De 25 a 29 años (074)",709,483,471,54,97.5,11.2,
"De 30 a 34 años (075)",347,547,531,23,97.1,4.2,
"De 35 a 39 años (076)",291,571,563,16,98.6,2.8,
"De 40 a 44 años (077)",273,622,611,5,98.2,0.8,
"De 45 a 49 años (078)",254,686,652,,95,,
"De 50 y más años (079)",281,831,775,,93.3,,
"Sup. Univ. completa (080)",9347,12161,11764,341,96.7,2.8,
"De 20 a 24 años (083)",648,135,132,23,97.8,17,
"De 25 a 29 años (084)",2045,1009,990,118,98.1,11.7,
"De 30 a 34 años (085)",1800,1839,1796,139,97.7,7.6,
"De 35 a 39 años (086)",1417,2147,2094,46,97.5,2.1,
"De 40 a 44 años (087)",1057,2025,1967,14,97.1,0.7,
"De 45 a 49 años (088)",850,1759,1683,1,95.7,0.1,
"De 50 y más años (089)",1530,3247,3102,,95.5,,
,,,,,,,
"URBANA (100)",55174,100727,92976,1889,92.3,1.9,
"De 12 a 14 años (101)",4163,13,12,,92.3,,
"De 15 a 19 años (102)",7119,419,404,121,96.4,28.9,
"De 20 a 24 años (103)",7009,2915,2827,467,97,16,
"De 25 a 29 años (104)",6721,6697,6537,546,97.6,8.2,
"De 30 a 34 años (105)",5903,9956,9610,436,96.5,4.4,
"De 35 a 39 años (106)",5317,12056,11627,232,96.4,1.9,
"De 40 a 44 años (107)",4565,12971,12342,79,95.2,0.6,
"De 45 a 49 años (108)",3799,12144,11320,8,93.2,0.1,
"De 50 y más años (109)",10578,43556,38297,,87.9,,
"Sin nivel (110)",3353,16727,14065,23,84.1,0.1,
"De 12 a 14 años (111)",12,1,1,,100,,
"De 15 a 19 años (112)",19,3,3,1,100,33.3,
"De 20 a 24 años (113)",22,26,25,3,96.2,11.5,
"De 25 a 29 años (114)",46,87,83,6,95.4,6.9,
"De 30 a 34 años (115)",56,133,120,4,90.2,3,
"De 35 a 39 años (116)",76,273,254,6,93,2.2,
"De 40 a 44 años (117)",139,575,516,2,89.7,0.3,
"De 45 a 49 años (118)",206,999,901,1,90.2,0.1,
"De 50 y más años (119)",2777,14630,12162,,83.1,,
"Educacion Inicial (120)",42,48,44,3,91.7,6.3,
"De 12 a 14 años (121)",13,,,,,,
"De 15 a 19 años (122)",6,1,1,,100,,
"De 20 a 24 años (123)",5,3,1,1,33.3,33.3,
"De 25 a 29 años (124)",6,12,12,,100,,
"De 30 a 34 años (125)",8,17,16,1,94.1,5.9,
"De 35 a 39 años (126)",4,15,14,1,93.3,6.7,
"Primaria (130)",9259,29723,26993,206,90.8,0.7,
"De 12 a 14 años (131)",1253,2,2,,100,,
"De 15 a 19 años (132)",262,40,38,4,95,10,
"De 20 a 24 años (133)",303,354,341,36,96.3,10.2,
"De 25 a 29 años (134)",474,910,881,42,96.8,4.6,
"De 30 a 34 años (135)",623,1639,1567,52,95.6,3.2,
"De 35 a 39 años (136)",870,2882,2727,43,94.6,1.5,
"De 40 a 44 años (137)",1113,4310,4015,28,93.2,0.6,
"De 45 a 49 años (138)",958,4021,3679,1,91.5,,
"De 50 y más años (139)",3403,15565,13743,,88.3,,
"Secundaria (140)",19501,26755,25355,736,94.8,2.8,
"De 12 a 14 años (141)",2885,10,9,,90,,
"De 15 a 19 años (142)",5042,318,310,101,97.5,31.8,
"De 20 a 24 años (143)",2266,1540,1494,228,97,14.8,
"De 25 a 29 años (144)",1837,2796,2736,201,97.9,7.2,
"De 30 a 34 años (145)",1708,3811,3668,119,96.2,3.1,
"De 35 a 39 años (146)",1592,4155,4011,65,96.5,1.6,
"De 40 a 44 años (147)",1221,3677,3508,17,95.4,0.5,
"De 45 a 49 años (148)",1050,3441,3226,5,93.8,0.1,
"De 50 y más años (149)",1900,7007,6393,,91.2,,
"Sup. no Univ. incompleta (150)",3310,3244,3137,155,96.7,4.8,
"De 15 a 19 años (152)",603,30,30,6,100,20,
"De 20 a 24 años (153)",1068,308,296,59,96.1,19.2,
"De 25 a 29 años (154)",561,551,536,50,97.3,9.1,
"De 30 a 34 años (155)",341,574,561,26,97.7,4.5,
"De 35 a 39 años (156)",259,519,510,13,98.3,2.5,
"De 40 a 44 años (157)",199,480,464,1,96.7,0.2,
"De 45 a 49 años (158)",122,344,331,,96.2,,
"De 50 y más años (159)",157,438,409,,93.4,,
"Sup. no Univ. completa (160)",5476,8246,7943,265,96.3,3.2,
"De 20 a 24 años (163)",737,235,233,52,99.1,22.1,
"De 25 a 29 años (164)",1159,900,879,83,97.7,9.2,
"De 30 a 34 años (165)",1076,1453,1407,75,96.8,5.2,
"De 35 a 39 años (166)",871,1549,1509,43,97.4,2.8,
"De 40 a 44 años (167)",594,1314,1292,12,98.3,0.9,
"De 45 a 49 años (168)",375,912,866,,95,,
"De 50 y más años (169)",664,1883,1757,,93.3,,
"Sup. Univ. incompleta (170)",5215,3971,3821,168,96.2,4.2,
"De 15 a 19 años (172)",1187,27,22,9,81.5,33.3,
"De 20 a 24 años (173)",1988,320,311,65,97.2,20.3,
"De 25 a 29 años (174)",667,466,454,50,97.4,10.7,
"De 30 a 34 años (175)",328,515,500,23,97.1,4.5,
"De 35 a 39 años (176)",267,547,539,16,98.5,2.9,
"De 40 a 44 años (177)",261,609,598,5,98.2,0.8,
"De 45 a 49 años (178)",246,676,642,,95,,
"De 50 y más años (179)",271,811,755,,93.1,,
"Sup. Univ. completa (180)",9018,12013,11618,333,96.7,2.8,
"De 20 a 24 años (183)",620,129,126,23,97.7,17.8,
"De 25 a 29 años (184)",1971,975,956,114,98.1,11.7,
"De 30 a 34 años (185)",1763,1814,1771,136,97.6,7.5,
"De 35 a 39 años (186)",1378,2116,2063,45,97.5,2.1,
"De 40 a 44 años (187)",1038,2006,1949,14,97.2,0.7,
"De 45 a 49 años (188)",842,1751,1675,1,95.7,0.1,
"De 50 y más años (189)",1406,3222,3078,,95.5,,
,,,,,,,
"RURAL (200)",36428,107309,93204,1391,86.9,1.3,
"De 12 a 14 años (201)",2899,7,7,2,100,28.6,
"De 15 a 19 años (202)",4077,443,426,160,96.2,36.1,
"De 20 a 24 años (203)",3677,2638,2508,420,95.1,15.9,
"De 25 a 29 años (204)",3228,5029,4767,324,94.8,6.4,
"De 30 a 34 años (205)",2755,6629,6230,226,94,3.4,
"De 35 a 39 años (206)",2806,8973,8345,179,93,2,
"De 40 a 44 años (207)",2387,9391,8558,61,91.1,0.6,
"De 45 a 49 años (208)",2281,10122,9104,19,89.9,0.2,
"De 50 y más años (209)",12318,64077,53259,,83.1,,
"Sin nivel (210)",9384,48493,39900,51,82.3,0.1,
"De 12 a 14 años (211)",24,,,,,,
"De 15 a 19 años (212)",34,7,7,3,100,42.9,
"De 20 a 24 años (213)",55,68,61,8,89.7,11.8,
"De 25 a 29 años (214)",68,144,127,10,88.2,6.9,
"De 30 a 34 años (215)",118,307,276,13,89.9,4.2,
"De 35 a 39 años (216)",202,688,636,10,92.4,1.5,
"De 40 a 44 años (217)",324,1396,1225,2,87.8,0.1,
"De 45 a 49 años (218)",541,2536,2247,5,88.6,0.2,
"De 50 y más años (219)",8018,43347,35321,,81.5,,
"Educacion Inicial (220)",29,41,39,1,95.1,2.4,
"De 12 a 14 años (221)",5,,,,,,
"De 15 a 19 años (222)",1,,,,,,
"De 20 a 24 años (223)",6,6,6,1,100,16.7,
"De 25 a 29 años (224)",6,4,4,,100,,
"De 30 a 34 años (225)",7,14,14,,100,,
"De 35 a 39 años (226)",4,17,15,,88.2,,
"Primaria (230)",13740,44890,40145,641,89.4,1.4,
"De 12 a 14 años (231)",1309,5,5,2,100,40,
"De 15 a 19 años (232)",678,163,157,59,96.3,36.2,
"De 20 a 24 años (233)",985,1030,973,148,94.5,14.4,
"De 25 a 29 años (234)",1139,2165,2038,126,94.1,5.8,
"De 30 a 34 años (235)",1263,3508,3258,119,92.9,3.4,
"De 35 a 39 años (236)",1593,5646,5218,123,92.4,2.2,
"De 40 a 44 años (237)",1588,6605,6023,50,91.2,0.8,
"De 45 a 49 años (238)",1388,6433,5805,14,90.2,0.2,
"De 50 y más años (239)",3797,19335,16668,,86.2,,
"Secundaria (240)",11714,13009,12266,632,94.3,4.9,
"De 12 a 14 años (241)",1561,2,2,,100,,
"De 15 a 19 años (242)",3157,267,256,93,95.9,34.8,
"De 20 a 24 años (243)",2145,1439,1375,240,95.6,16.7,
"De 25 a 29 años (244)",1709,2549,2436,163,95.6,6.4,
"De 30 a 34 años (245)",1192,2634,2520,83,95.7,3.2,
"De 35 a 39 años (246)",875,2457,2316,44,94.3,1.8,
"De 40 a 44 años (247)",415,1301,1224,9,94.1,0.7,
"De 45 a 49 años (248)",313,1077,977,,90.7,,
"De 50 y más años (249)",347,1283,1160,,90.4,,
"Sup. no Univ. incompleta (250)",548,266,257,24,96.6,9,
"De 15 a 19 años (252)",148,6,6,5,100,83.3,
"De 20 a 24 años (253)",209,34,33,5,97.1,14.7,
"De 25 a 29 años (254)",91,64,62,10,96.9,15.6,
"De 30 a 34 años (255)",45,46,44,4,95.7,8.7,
"De 35 a 39 años (256)",25,34,32,,94.1,,
"De 40 a 44 años (257)",11,26,25,,96.2,,
"De 45 a 49 años (258)",11,33,32,,97,,
"De 50 y más años (259)",8,23,23,,100,,
"Sup. no Univ. completa (260)",404,334,324,24,97,7.2,
"De 20 a 24 años (263)",143,43,42,12,97.7,27.9,
"De 25 a 29 años (264)",99,52,49,7,94.2,13.5,
"De 30 a 34 años (265)",74,63,62,4,98.4,6.3,
"De 35 a 39 años (266)",44,76,73,1,96.1,1.3,
"De 40 a 44 años (267)",18,31,30,,96.8,,
"De 45 a 49 años (268)",12,25,25,,100,,
"De 50 y más años (269)",14,44,43,,97.7,,
"Sup. Univ. incompleta (270)",280,128,127,10,99.2,7.8,
"De 15 a 19 años (272)",59,,,,,,
"De 20 a 24 años (273)",106,12,12,6,100,50,
"De 25 a 29 años (274)",42,17,17,4,100,23.5,
"De 30 a 34 años (275)",19,32,31,,96.9,,
"De 35 a 39 años (276)",24,24,24,,100,,
"De 40 a 44 años (277)",12,13,13,,100,,
"De 45 a 49 años (278)",8,10,10,,100,,
"De 50 y más años (279)",10,20,20,,100,,
"Sup. Univ. completa (280)",329,148,146,8,98.6,5.4,
"De 20 a 24 años (283)",28,6,6,,100,,
"De 25 a 29 años (284)",74,34,34,4,100,11.8,
"De 30 a 34 años (285)",37,25,25,3,100,12,
"De 35 a 39 años (286)",39,31,31,1,100,3.2,
"De 40 a 44 años (287)",19,19,18,,94.7,,
"De 45 a 49 años (288)",8,8,8,,100,,
"De 50 y más años (289)",124,25,24,,96,,
