"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"36 años (047)",403,201,202,185,88,97,218,113,105
"37 años (048)",414,201,213,186,80,106,228,121,107
"38 años (049)",414,213,201,191,96,95,223,117,106
"39 años (050)",398,213,185,203,103,100,195,110,85
"De 40 a 44 años (051)",1782,888,894,837,403,434,945,485,460
"40 años (052)",401,188,213,204,91,113,197,97,100
"41 años (053)",300,158,142,138,69,69,162,89,73
"42 años (054)",389,198,191,165,87,78,224,111,113
"43 años (055)",352,173,179,159,72,87,193,101,92
"44 años (056)",340,171,169,171,84,87,169,87,82
"De 45 a 49 años (057)",1681,833,848,815,386,429,866,447,419
"45 años (058)",365,173,192,170,81,89,195,92,103
"46 años (059)",338,164,174,172,79,93,166,85,81
"47 años (060)",344,189,155,163,80,83,181,109,72
"48 años (061)",330,161,169,166,82,84,164,79,85
"49 años (062)",304,146,158,144,64,80,160,82,78
"De 50 a 54 años (063)",1430,739,691,659,330,329,771,409,362
"50 años (064)",356,182,174,173,87,86,183,95,88
"51 años (065)",243,122,121,106,51,55,137,71,66
"52 años (066)",284,145,139,136,65,71,148,80,68
"53 años (067)",274,144,130,125,65,60,149,79,70
"54 años (068)",273,146,127,119,62,57,154,84,70
"De 55 a 59 años (069)",1079,555,524,526,260,266,553,295,258
"55 años (070)",233,129,104,117,61,56,116,68,48
"56 años (071)",235,117,118,115,59,56,120,58,62
"57 años (072)",213,111,102,100,49,51,113,62,51
"58 años (073)",193,101,92,92,49,43,101,52,49
"59 años (074)",205,97,108,102,42,60,103,55,48
"De 60 a 64 años (075)",999,508,491,431,208,223,568,300,268
"60 años (076)",267,137,130,113,59,54,154,78,76
"61 años (077)",141,69,72,69,29,40,72,40,32
"62 años (078)",200,98,102,89,45,44,111,53,58
"63 años (079)",211,116,95,81,40,41,130,76,54
"64 años (080)",180,88,92,79,35,44,101,53,48
"De 65 y más años (081)",3083,1581,1502,1302,652,650,1781,929,852
"65 años (082)",230,115,115,102,46,56,128,69,59
"66 años (083)",188,91,97,71,34,37,117,57,60
"67 años (084)",199,103,96,87,49,38,112,54,58
"68 años (085)",165,81,84,70,33,37,95,48,47
"69 años (086)",126,61,65,49,27,22,77,34,43
"70 años (087)",221,118,103,82,40,42,139,78,61
"71 años (088)",116,70,46,49,29,20,67,41,26
"72 años (089)",141,73,68,49,25,24,92,48,44
"73 años (090)",149,79,70,60,31,29,89,48,41
"74 años (091)",140,73,67,61,30,31,79,43,36
"75 años (092)",166,68,98,63,29,34,103,39,64
"76 años (093)",107,52,55,37,15,22,70,37,33
"77 años (094)",136,69,67,52,25,27,84,44,40
"78 años (095)",120,61,59,47,23,24,73,38,35
"79 años (096)",102,52,50,40,20,20,62,32,30
"80 años (097)",128,68,60,58,29,29,70,39,31
"81 años (098)",57,36,21,33,21,12,24,15,9
"82 años (099)",82,51,31,42,25,17,40,26,14
"83 años (100)",85,48,37,37,21,16,48,27,21
"84 años (101)",64,33,31,34,16,18,30,17,13
"85 años (102)",67,34,33,30,15,15,37,19,18
"86 años (103)",53,28,25,27,11,16,26,17,9
"87 años (104)",59,32,27,33,16,17,26,16,10
"88 años (105)",33,16,17,17,7,10,16,9,7
"89 años (106)",28,18,10,17,11,6,11,7,4
"90 años (107)",25,13,12,10,5,5,15,8,7
"91 años (108)",8,6,2,4,2,2,4,4,
"92 años (109)",13,4,9,6,1,5,7,3,4
"93 años (110)",16,7,9,8,7,1,8,,8
"94 años (111)",11,5,6,6,2,4,5,3,2
"95 años (112)",10,,10,5,,5,5,,5
"96 años (113)",10,4,6,7,3,4,3,1,2
"97 años (114)",12,6,6,5,3,2,7,3,4
"98 y más años (115)",16,6,10,4,1,3,12,5,7
