"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Jefes y empleados de oficina (040)",207,,,2,56,12,94,9,34
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",472,65,,167,178,17,30,3,12
"Agricult.trabaj. calif.agrop. y pesquros (042)",2037,309,1,1033,591,39,41,11,12
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",408,8,,64,181,62,67,4,22
"Obreros. construc., conf., papel, fab., instr (044)",333,5,,73,164,29,40,7,15
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",2099,284,2,993,697,49,47,8,19
"Otra (046)",1,,,,,,1,,
"Ocupación no especificada (047)",210,48,,87,56,7,7,2,3
"Hombres (048)",4254,176,1,1533,1519,216,414,59,336
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",30,,,4,6,,9,,11
"Profes., científicos e intelectuales (050)",353,,,,11,15,116,13,198
"Técnicos de nivel medio ytrab.asimilados (051)",116,,,2,8,24,48,9,25
"Jefes y empleados de oficina (052)",128,,,1,35,5,50,9,28
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",108,2,,24,57,8,9,,8
"Agricult.trabaj. calif.agrop. y pesquros (054)",1541,110,1,813,526,37,33,10,11
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",383,1,,54,177,61,66,3,21
"Obreros. construc., conf., papel, fab., instr (056)",324,4,,71,160,28,40,6,15
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1190,57,,529,510,35,36,7,16
"Otra (058)",1,,,,,,1,,
"Ocupación no especificada (059)",80,2,,35,29,3,6,2,3
"Mujeres (060)",2257,543,2,894,448,57,207,15,91
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",12,,,1,4,,4,,3
"Profes., científicos e intelectuales (062)",197,,,,15,17,92,3,70
"Técnicos de nivel medio ytrab.asimilados (063)",36,,,1,,2,25,5,3
"Jefes y empleados de oficina (064)",79,,,1,21,7,44,,6
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",364,63,,143,121,9,21,3,4
"Agricult.trabaj. calif.agrop. y pesquros (066)",496,199,,220,65,2,8,1,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",25,7,,10,4,1,1,1,1
"Obreros. construc., conf., papel, fab., instr (068)",9,1,,2,4,1,,1,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",909,227,2,464,187,14,11,1,3
"Ocupación no especificada (071)",130,46,,52,27,4,1,,
,,,,,,,,,
"RURAL (072)",1816,359,3,874,447,16,65,11,41
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",2,,,,1,,,,1
"Profes., científicos e intelectuales (074)",86,,,,11,2,33,4,36
"Técnicos de nivel medio ytrab.asimilados (075)",12,,,2,1,1,7,1,
"Jefes y empleados de oficina (076)",18,,,1,11,1,4,1,
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",44,9,,21,10,,3,,1
"Agricult.trabaj. calif.agrop. y pesquros (078)",999,227,2,525,229,6,5,2,3
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",25,,,14,8,,3,,
"Obreros. construc., conf., papel, fab., instr (080)",80,3,,33,38,1,3,2,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",494,110,1,247,126,5,4,1,
"Ocupación no especificada (083)",56,10,,31,12,,3,,
"Hombres (084)",1315,124,2,694,402,15,44,10,24
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",2,,,,1,,,,1
"Profes., científicos e intelectuales (086)",56,,,,7,2,23,4,20
"Técnicos de nivel medio ytrab.asimilados (087)",6,,,1,1,1,3,,
"Jefes y empleados de oficina (088)",17,,,1,11,1,3,1,
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",16,,,8,6,,2,,
"Agricult.trabaj. calif.agrop. y pesquros (090)",785,94,1,461,215,5,4,2,3
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",24,,,14,8,,2,,
"Obreros. construc., conf., papel, fab., instr (092)",75,2,,31,36,1,3,2,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",318,27,1,171,110,5,3,1,
"Ocupación no especificada (095)",16,1,,7,7,,1,,
"Mujeres (096)",501,235,1,180,45,1,21,1,17
"Profes., científicos e intelectuales (098)",30,,,,4,,10,,16
"Técnicos de nivel medio ytrab.asimilados (099)",6,,,1,,,4,1,
"Jefes y empleados de oficina (100)",1,,,,,,1,,
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",28,9,,13,4,,1,,1
"Agricult.trabaj. calif.agrop. y pesquros (102)",214,133,1,64,14,1,1,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",1,,,,,,1,,
"Obreros. construc., conf., papel, fab., instr (104)",5,1,,2,2,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",176,83,,76,16,,1,,
"Ocupación no especificada (107)",40,9,,24,5,,2,,
