"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",166,42,,109,4,11,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4733,,1,4641,91,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",323,,89,201,7,26,,
"Obreros construc.,conf.,papel, fab., instr. (099)",661,45,330,260,6,20,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",2028,52,620,86,2,1258,10,
"Otra (101)",5,5,,,,,,
"Ocupaciñn no especificada (102)",52,8,7,21,,16,,
"Desocupado (103)",287,,,,,,,287
"Mujeres (104)",5032,156,231,2285,42,2179,45,94
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",79,69,,9,,1,,
"Técnicos de nivel medio y trab. asimilados (107)",25,10,,12,2,1,,
"Jefes y empleados de oficina (108)",17,17,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",318,28,4,251,2,33,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1708,,,1672,36,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",174,,16,141,1,16,,
"Obreros construc.,conf.,papel, fab., instr. (112)",24,1,10,7,,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",2443,16,196,122,1,2063,45,
"Ocupaciñn no especificada (115)",149,14,5,71,,59,,
"Desocupado (116)",94,,,,,,,94
