"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",779,9,240,9,,517,4,
"Otra (101)",23,23,,,,,,
"Ocupación no especificada (102)",42,3,,35,,4,,
"Desocupado (103)",297,,,,,,,297
"Mujeres (104)",3723,152,69,1364,3,2078,21,36
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",148,132,,16,,,,
"Técnicos de nivel medio y trab. asimilados (107)",6,6,,,,,,
"Jefes y empleados de oficina (108)",2,2,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",54,1,2,44,,7,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",1194,5,,1188,1,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",6,,2,4,,,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,1,,,,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",2158,5,64,7,,2061,21,
"Ocupación no especificada (115)",117,,,105,2,10,,
"Desocupado (116)",36,,,,,,,36
