"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",71,67,,29,22,12,3,1,,,4,128
"De 25 a 29 años (024)",45,44,,15,8,6,13,2,,,1,117
"De 30 a 34 años (025)",40,39,,5,5,10,15,4,,,1,137
"De 35 a 39 años (026)",40,38,1,3,3,6,15,8,1,1,2,161
"De 40 a 44 años (027)",20,20,,3,2,3,4,7,1,,,86
"De 45 a 49 años (028)",20,20,,2,2,1,4,5,5,1,,113
"De 50 y más años (029)",57,53,,2,1,5,14,13,15,3,4,325
"Casado(a) (030)",1458,1440,8,92,127,170,358,291,248,146,18,8060
"De 12 a 14 años (031)",3,,,,,,,,,,3,
"De 15 a 19 años (032)",21,17,,13,2,2,,,,,4,23
"De 20 a 24 años (033)",73,71,2,17,21,9,16,6,,,2,194
"De 25 a 29 años (034)",157,156,,24,23,45,46,17,1,,1,528
"De 30 a 34 años (035)",190,189,3,15,24,38,63,35,9,2,1,777
"De 35 a 39 años (036)",208,207,,7,22,24,61,57,25,11,1,1079
"De 40 a 44 años (037)",193,193,,1,19,14,52,42,42,23,,1195
"De 45 a 49 años (038)",174,174,1,2,6,11,37,44,48,25,,1194
"De 50 y más años (039)",439,433,2,13,10,27,83,90,123,85,6,3070
"Viudo(a) (040)",546,488,3,42,51,54,102,120,77,39,58,2621
"De 15 a 19 años (042)",2,1,,,,1,,,,,1,3
"De 20 a 24 años (043)",6,5,,2,1,1,1,,,,1,11
"De 25 a 29 años (044)",22,18,,4,5,4,4,1,,,4,50
"De 30 a 34 años (045)",15,14,1,1,2,1,6,3,,,1,54
"De 35 a 39 años (046)",41,39,,5,3,5,11,10,5,,2,182
"De 40 a 44 años (047)",44,41,,3,2,5,8,17,4,2,3,223
"De 45 a 49 años (048)",51,47,1,1,6,8,11,8,8,4,4,251
"De 50 y más años (049)",365,323,1,26,32,29,61,81,60,33,42,1847
"Divorciado(a) (050)",72,60,,24,11,8,7,8,2,,12,170
"De 15 a 19 años (052)",7,7,,6,,1,,,,,,9
"De 20 a 24 años (053)",19,15,,9,5,1,,,,,4,22
"De 25 a 29 años (054)",9,7,,4,1,2,,,,,2,12
"De 30 a 34 años (055)",5,4,,,2,,1,1,,,1,15
"De 35 a 39 años (056)",9,9,,3,,3,2,1,,,,28
"De 40 a 44 años (057)",6,5,,1,1,,1,1,1,,1,22
"De 45 a 49 años (058)",3,2,,,,,2,,,,1,8
"De 50 y más años (059)",14,11,,1,2,1,1,5,1,,3,54
"Soltero(a) (060)",601,400,4,254,92,27,23,,,,201,611
"De 12 a 14 años (061)",15,7,,6,1,,,,,,8,8
"De 15 a 19 años (062)",130,122,2,100,17,1,2,,,,8,145
"De 20 a 24 años (063)",212,134,1,92,32,8,1,,,,78,184
"De 25 a 29 años (064)",118,55,,29,18,3,5,,,,63,94
"De 30 a 34 años (065)",60,40,1,12,14,5,8,,,,20,87
"De 35 a 39 años (066)",33,23,,9,7,6,1,,,,10,45
"De 40 a 44 años (067)",11,9,,2,2,3,2,,,,2,23
"De 45 a 49 años (068)",8,5,,3,,1,1,,,,3,10
"De 50 y más años (069)",14,5,,1,1,,3,,,,9,15
,,,,,,,,,,,,
"URBANA (080)",2969,2870,19,573,522,425,586,387,238,120,99,11310
"De 12 a 14 años (081)",14,7,,7,,,,,,,7,7
"De 15 a 19 años (082)",225,204,3,164,31,5,1,,,,21,245
"De 20 a 24 años (083)",491,463,5,206,148,76,25,3,,,28,852
"De 25 a 29 años (084)",515,492,,111,159,125,80,16,1,,23,1267
"De 30 a 34 años (085)",423,416,6,40,80,82,142,58,8,,7,1499
"De 35 a 39 años (086)",354,352,2,22,49,59,110,85,17,8,2,1557
"De 40 a 44 años (087)",258,256,1,10,24,29,73,61,43,15,2,1400
"De 45 a 49 años (088)",205,205,,5,11,16,56,49,43,25,,1286
"De 50 y más años (089)",484,475,2,8,20,33,99,115,126,72,9,3197
"Conviviente (090)",1757,1721,13,342,366,286,355,215,96,48,36,6212
"De 12 a 14 años (091)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (092)",146,127,2,96,24,5,,,,,19,159
"De 20 a 24 años (093)",349,341,3,129,116,68,23,2,,,8,672
"De 25 a 29 años (094)",380,377,,74,125,95,69,13,1,,3,1004
"De 30 a 34 años (095)",275,274,4,21,46,50,102,44,7,,1,1046
"De 35 a 39 años (096)",231,231,2,10,30,36,67,63,16,7,,1090
"De 40 a 44 años (097)",133,132,1,5,10,14,36,39,20,7,1,731
"De 45 a 49 años (098)",93,93,,2,8,9,25,19,18,12,,562
"De 50 y más años (099)",145,144,1,3,7,9,33,35,34,22,1,946
"Separado(a) (100)",133,130,,36,15,14,30,17,15,3,3,509
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",12,12,,11,1,,,,,,,13
"De 20 a 24 años (103)",23,22,,13,7,2,,,,,1,33
"De 25 a 29 años (104)",14,14,,6,3,2,3,,,,,31
"De 30 a 34 años (105)",16,16,,2,3,5,5,1,,,,51
"De 35 a 39 años (106)",15,15,,1,,2,9,3,,,,64
"De 40 a 44 años (107)",11,11,,2,1,1,4,2,1,,,46
"De 45 a 49 años (108)",11,11,,1,,,3,4,2,1,,70
"De 50 y más años (109)",30,29,,,,2,6,7,12,2,1,201
"Casado(a) (110)",672,663,4,50,81,99,162,114,99,54,9,3405
"De 12 a 14 años (111)",3,,,,,,,,,,3,
"De 15 a 19 años (112)",12,10,,10,,,,,,,2,10
"De 20 a 24 años (113)",28,27,2,10,10,3,1,1,,,1,50
"De 25 a 29 años (114)",64,63,,13,17,24,6,3,,,1,166
"De 30 a 34 años (115)",98,98,1,10,21,22,31,12,1,,,336
"De 35 a 39 años (116)",86,86,,4,15,15,33,17,1,1,,352
"De 40 a 44 años (117)",99,99,,,12,12,31,18,19,7,,554
"De 45 a 49 años (118)",83,83,,1,2,4,22,22,23,9,,560
"De 50 y más años (119)",199,197,1,2,4,19,38,41,55,37,2,1377
"Viudo(a) (120)",135,131,1,5,10,10,25,38,27,15,4,811
"De 20 a 24 años (123)",4,3,,1,1,1,,,,,1,6
"De 25 a 29 años (124)",1,1,,,,1,,,,,,3
"De 30 a 34 años (125)",5,5,1,,1,1,1,1,,,,17
"De 35 a 39 años (126)",4,4,,1,,,1,2,,,,19
"De 40 a 44 años (127)",7,7,,,,1,1,2,2,1,,49
"De 45 a 49 años (128)",14,14,,,1,3,3,4,,3,,81
"De 50 y más años (129)",100,97,,3,7,3,19,29,25,11,3,636
"Divorciado(a) (130)",12,12,,2,2,1,3,3,1,,,50
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",1,1,,,,1,,,,,,3
"De 40 a 44 años (137)",2,2,,1,,,,,1,,,9
"De 45 a 49 años (138)",2,2,,,,,2,,,,,8
"De 50 y más años (139)",6,6,,,2,,1,3,,,,29
"Soltero(a) (140)",260,213,1,138,48,15,11,,,,47,323
"De 12 a 14 años (141)",5,5,,5,,,,,,,,5
"De 15 a 19 años (142)",55,55,1,47,6,,1,,,,,63
"De 20 a 24 años (143)",87,70,,53,14,2,1,,,,17,91
"De 25 a 29 años (144)",55,36,,17,14,3,2,,,,19,62
"De 30 a 34 años (145)",29,23,,7,9,4,3,,,,6,49
"De 35 a 39 años (146)",17,15,,6,4,5,,,,,2,29
"De 40 a 44 años (147)",6,5,,2,1,1,1,,,,1,11
"De 45 a 49 años (148)",2,2,,1,,,1,,,,,5
"De 50 y más años (149)",4,2,,,,,2,,,,2,8
,,,,,,,,,,,,
"RURAL (160)",6932,6460,39,1047,920,888,1546,1084,639,297,472,28095
"De 12 a 14 años (161)",62,13,1,10,2,,,,,,49,14
"De 15 a 19 años (162)",779,671,8,438,155,55,15,,,,108,973
"De 20 a 24 años (163)",1294,1192,6,293,374,277,208,34,,,102,2981
"De 25 a 29 años (164)",1168,1100,8,105,167,230,407,154,29,,68,4149
"De 30 a 34 años (165)",813,786,6,45,53,104,286,210,64,18,27,3844
"De 35 a 39 años (166)",902,879,3,37,46,71,239,264,164,55,23,5100
"De 40 a 44 años (167)",497,485,1,20,30,36,113,136,95,54,12,2955
"De 45 a 49 años (168)",467,454,2,26,36,45,85,98,109,53,13,2760
"De 50 y más años (169)",950,880,4,73,57,70,193,188,178,117,70,5319
"Conviviente (170)",5124,4897,29,770,746,725,1219,797,432,179,227,20615
"De 12 a 14 años (171)",50,11,1,9,1,,,,,,39,11
"De 15 a 19 años (172)",651,558,7,350,137,50,14,,,,93,830
"De 20 a 24 años (173)",1055,1022,5,221,325,254,189,28,,,33,2622
"De 25 a 29 años (174)",952,935,8,66,146,200,350,137,28,,17,3611
"De 30 a 34 años (175)",651,642,3,31,40,82,233,181,56,16,9,3227
"De 35 a 39 años (176)",694,684,2,22,30,50,192,210,134,44,10,4072
"De 40 a 44 años (177)",348,341,1,15,18,26,83,91,70,37,7,2075
"De 45 a 49 años (178)",323,318,,21,25,31,61,71,73,36,5,1908
"De 50 y más años (179)",400,386,2,35,24,32,97,79,71,46,14,2259
"Separado(a) (180)",210,194,1,60,34,29,38,23,7,2,16,607
"De 12 a 14 años (181)",2,,,,,,,,,,2,
"De 15 a 19 años (182)",35,31,,26,5,,,,,,4,36
"De 20 a 24 años (183)",48,45,,16,15,10,3,1,,,3,95
"De 25 a 29 años (184)",31,30,,9,5,4,10,2,,,1,86
"De 30 a 34 años (185)",24,23,,3,2,5,10,3,,,1,86
"De 35 a 39 años (186)",25,23,1,2,3,4,6,5,1,1,2,97
"De 40 a 44 años (187)",9,9,,1,1,2,,5,,,,40
"De 45 a 49 años (188)",9,9,,1,2,1,1,1,3,,,43
"De 50 y más años (189)",27,24,,2,1,3,8,6,3,1,3,124
"Casado(a) (190)",786,777,4,42,46,71,196,177,149,92,9,4655
"De 15 a 19 años (192)",9,7,,3,2,2,,,,,2,13
"De 20 a 24 años (193)",45,44,,7,11,6,15,5,,,1,144
"De 25 a 29 años (194)",93,93,,11,6,21,40,14,1,,,362
"De 30 a 34 años (195)",92,91,2,5,3,16,32,23,8,2,1,441
"De 35 a 39 años (196)",122,121,,3,7,9,28,40,24,10,1,727
"De 40 a 44 años (197)",94,94,,1,7,2,21,24,23,16,,641
"De 45 a 49 años (198)",91,91,1,1,4,7,15,22,25,16,,634
"De 50 y más años (199)",240,236,1,11,6,8,45,49,68,48,4,1693
"Viudo(a) (200)",411,357,2,37,41,44,77,82,50,24,54,1810
"De 15 a 19 años (202)",2,1,,,,1,,,,,1,3
"De 20 a 24 años (203)",2,2,,1,,,1,,,,,5
"De 25 a 29 años (204)",21,17,,4,5,3,4,1,,,4,47
"De 30 a 34 años (205)",10,9,,1,1,,5,2,,,1,37
"De 35 a 39 años (206)",37,35,,4,3,5,10,8,5,,2,163
"De 40 a 44 años (207)",37,34,,3,2,4,7,15,2,1,3,174
"De 45 a 49 años (208)",37,33,1,1,5,5,8,4,8,1,4,170
"De 50 y más años (209)",265,226,1,23,25,26,42,52,35,22,39,1211
"Divorciado(a) (210)",60,48,,22,9,7,4,5,1,,12,120
"De 15 a 19 años (212)",7,7,,6,,1,,,,,,9
"De 20 a 24 años (213)",19,15,,9,5,1,,,,,4,22
"De 25 a 29 años (214)",8,6,,3,1,2,,,,,2,11
"De 30 a 34 años (215)",5,4,,,2,,1,1,,,1,15
"De 35 a 39 años (216)",8,8,,3,,2,2,1,,,,25
"De 40 a 44 años (217)",4,3,,,1,,1,1,,,1,13
"De 45 a 49 años (218)",1,,,,,,,,,,1,
"De 50 y más años (219)",8,5,,1,,1,,2,1,,3,25
"Soltero(a) (220)",341,187,3,116,44,12,12,,,,154,288
"De 12 a 14 años (221)",10,2,,1,1,,,,,,8,3
"De 15 a 19 años (222)",75,67,1,53,11,1,1,,,,8,82
"De 20 a 24 años (223)",125,64,1,39,18,6,,,,,61,93
"De 25 a 29 años (224)",63,19,,12,4,,3,,,,44,32
"De 30 a 34 años (225)",31,17,1,5,5,1,5,,,,14,38
"De 35 a 39 años (226)",16,8,,3,3,1,1,,,,8,16
"De 40 a 44 años (227)",5,4,,,1,2,1,,,,1,12
"De 45 a 49 años (228)",6,3,,2,,1,,,,,3,5
"De 50 y más años (229)",10,3,,1,1,,1,,,,7,7
