"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",4,4,,,2,1,1,,,,,12
"De 35 a 39 años (026)",3,3,,,1,2,,,,,,8
"Primaria (030)",6385,6280,29,836,1154,1237,1834,876,273,41,105,23248
"De 12 a 14 años (031)",14,3,,3,,,,,,,11,3
"De 15 a 19 años (032)",112,103,,95,8,,,,,,9,111
"De 20 a 24 años (033)",442,420,2,201,143,57,15,2,,,22,732
"De 25 a 29 años (034)",814,791,5,202,265,202,106,10,1,,23,1855
"De 30 a 34 años (035)",955,939,4,92,254,265,280,39,5,,16,2882
"De 35 a 39 años (036)",1157,1148,4,73,201,276,430,137,23,4,9,4292
"De 40 a 44 años (037)",972,970,2,56,103,185,367,196,53,8,2,4242
"De 45 a 49 años (038)",769,765,5,41,73,114,282,182,61,7,4,3545
"De 50 y más años (039)",1150,1141,7,73,107,138,354,310,130,22,9,5586
"Secundaria (040)",3813,3550,21,1417,1009,550,432,92,27,2,263,7775
"De 12 a 14 años (041)",14,8,1,5,2,,,,,,6,9
"De 15 a 19 años (042)",297,267,5,236,25,1,,,,,30,289
"De 20 a 24 años (043)",982,873,7,576,240,48,2,,,,109,1209
"De 25 a 29 años (044)",994,927,4,376,342,147,57,,1,,67,1750
"De 30 a 34 años (045)",631,602,2,127,216,145,100,11,1,,29,1486
"De 35 a 39 años (046)",424,416,,59,116,112,102,21,6,,8,1253
"De 40 a 44 años (047)",237,231,1,15,34,56,96,18,11,,6,870
"De 45 a 49 años (048)",140,136,1,12,20,24,52,22,5,,4,540
"De 50 y más años (049)",94,90,,11,14,17,23,20,3,2,4,369
"Sup. no Univ. incompleta (050)",205,161,6,78,48,22,6,1,,,44,271
"De 15 a 19 años (052)",8,6,1,4,,1,,,,,2,7
"De 20 a 24 años (053)",63,39,2,28,7,2,,,,,24,48
"De 25 a 29 años (054)",62,48,2,28,16,2,,,,,14,66
"De 30 a 34 años (055)",28,27,,13,10,4,,,,,1,45
"De 35 a 39 años (056)",21,20,,2,8,6,3,1,,,1,54
"De 40 a 44 años (057)",14,13,,3,4,4,2,,,,1,32
"De 45 a 49 años (058)",4,4,,,2,1,1,,,,,11
"De 50 y más años (059)",5,4,1,,1,2,,,,,1,8
"Sup. no Univ. completa (060)",288,249,1,108,82,36,21,1,,,39,475
"De 20 a 24 años (063)",27,12,,10,1,1,,,,,15,15
"De 25 a 29 años (064)",82,66,1,48,13,3,1,,,,16,87
"De 30 a 34 años (065)",56,51,,23,25,2,1,,,,5,83
"De 35 a 39 años (066)",68,66,,17,32,13,4,,,,2,136
"De 40 a 44 años (067)",24,24,,5,7,7,5,,,,,61
"De 45 a 49 años (068)",16,16,,3,4,6,3,,,,,43
"De 50 y más años (069)",15,14,,2,,4,7,1,,,1,50
"Sup. Univ. incompleta (070)",59,41,,18,15,4,2,2,,,18,80
"De 20 a 24 años (073)",15,7,,7,,,,,,,8,7
"De 25 a 29 años (074)",20,11,,6,2,2,,1,,,9,22
"De 30 a 34 años (075)",8,7,,2,5,,,,,,1,12
"De 35 a 39 años (076)",8,8,,2,5,,1,,,,,16
"De 40 a 44 años (077)",2,2,,,2,,,,,,,4
"De 45 a 49 años (078)",3,3,,1,1,1,,,,,,6
"De 50 y más años (079)",3,3,,,,1,1,1,,,,13
"Sup. Univ. completa (080)",248,222,1,87,94,27,13,,,,26,410
"De 20 a 24 años (083)",11,5,,4,1,,,,,,6,6
"De 25 a 29 años (084)",49,37,1,24,11,,1,,,,12,50
"De 30 a 34 años (085)",63,58,,28,27,3,,,,,5,91
"De 35 a 39 años (086)",54,52,,10,30,9,3,,,,2,109
"De 40 a 44 años (087)",36,36,,13,13,6,4,,,,,74
"De 45 a 49 años (088)",21,21,,5,9,6,1,,,,,45
"De 50 y más años (089)",14,13,,3,3,3,4,,,,1,35
,,,,,,,,,,,,
"URBANA (100)",4107,3903,21,831,910,680,886,399,161,15,204,12622
"De 12 a 14 años (101)",9,4,1,3,,,,,,,5,3
"De 15 a 19 años (102)",105,88,3,75,9,1,,,,,17,96
"De 20 a 24 años (103)",409,343,2,217,107,13,4,,,,66,487
"De 25 a 29 años (104)",584,527,5,212,199,86,22,1,2,,57,982
"De 30 a 34 años (105)",571,543,2,125,204,120,81,10,1,,28,1306
"De 35 a 39 años (106)",591,580,,59,163,142,165,40,10,1,11,1870
"De 40 a 44 años (107)",500,495,,44,79,113,171,62,25,1,5,1902
"De 45 a 49 años (108)",359,355,1,30,48,58,126,60,30,2,4,1523
"De 50 y más años (109)",979,968,7,66,101,147,317,226,93,11,11,4453
"Sin nivel (110)",709,702,6,46,89,114,230,141,69,7,7,3142
"De 15 a 19 años (112)",2,2,,1,,1,,,,,,4
"De 20 a 24 años (113)",4,3,,2,1,,,,,,1,4
"De 25 a 29 años (114)",4,4,,,2,1,1,,,,,12
"De 30 a 34 años (115)",23,23,1,,8,5,7,2,,,,75
"De 35 a 39 años (116)",32,31,,3,6,7,13,2,,,1,109
"De 40 a 44 años (117)",62,61,,2,11,10,21,11,6,,1,263
"De 45 a 49 años (118)",60,60,,3,3,7,20,15,10,2,,319
"De 50 y más años (119)",522,518,5,35,58,83,168,111,53,5,4,2356
"Educacion Inicial (120)",2,2,,,,2,,,,,,6
"De 25 a 29 años (124)",1,1,,,,1,,,,,,3
"De 35 a 39 años (126)",1,1,,,,1,,,,,,3
"Primaria (130)",1502,1478,4,162,275,298,448,214,70,7,24,5605
"De 12 a 14 años (131)",4,1,,1,,,,,,,3,1
"De 15 a 19 años (132)",18,17,,15,2,,,,,,1,19
"De 20 a 24 años (133)",70,66,,30,28,5,3,,,,4,114
"De 25 a 29 años (134)",143,138,1,32,59,33,12,,1,,5,306
"De 30 a 34 años (135)",180,174,1,19,53,57,39,5,,,6,494
"De 35 a 39 años (136)",267,266,,16,48,67,101,29,4,1,1,974
"De 40 a 44 años (137)",253,253,,17,29,58,94,42,12,1,,1050
"De 45 a 49 años (138)",185,184,,13,20,30,70,35,16,,1,820
"De 50 y más años (139)",382,379,2,19,36,48,129,103,37,5,3,1827
"Secundaria (140)",1319,1227,7,419,368,197,173,40,22,1,92,2931
"De 12 a 14 años (141)",5,3,1,2,,,,,,,2,2
"De 15 a 19 años (142)",80,66,2,57,7,,,,,,14,71
"De 20 a 24 años (143)",268,232,1,152,71,7,1,,,,36,319
"De 25 a 29 años (144)",297,284,2,115,111,46,9,,1,,13,521
"De 30 a 34 años (145)",250,238,,55,94,51,34,3,1,,12,563
"De 35 a 39 años (146)",181,174,,18,53,46,43,8,6,,7,549
"De 40 a 44 años (147)",122,119,,7,18,31,47,9,7,,3,449
"De 45 a 49 años (148)",74,71,1,6,10,9,31,10,4,,3,288
"De 50 y más años (149)",42,40,,7,4,7,8,10,3,1,2,169
"Sup. no Univ. incompleta (150)",127,103,2,51,30,15,4,1,,,24,178
"De 15 a 19 años (152)",5,3,1,2,,,,,,,2,2
"De 20 a 24 años (153)",36,26,1,19,5,1,,,,,10,32
"De 25 a 29 años (154)",35,25,,16,8,1,,,,,10,35
"De 30 a 34 años (155)",24,23,,11,8,4,,,,,1,39
"De 35 a 39 años (156)",13,13,,1,4,5,2,1,,,,38
"De 40 a 44 años (157)",8,7,,2,2,2,1,,,,1,16
"De 45 a 49 años (158)",3,3,,,2,,1,,,,,8
"De 50 y más años (159)",3,3,,,1,2,,,,,,8
"Sup. no Univ. completa (160)",206,183,1,74,60,28,19,1,,,23,365
"De 20 a 24 años (163)",15,7,,6,1,,,,,,8,8
"De 25 a 29 años (164)",51,41,1,29,9,2,,,,,10,53
"De 30 a 34 años (165)",40,37,,18,17,1,1,,,,3,59
"De 35 a 39 años (166)",49,48,,11,24,9,4,,,,1,102
"De 40 a 44 años (167)",21,21,,5,5,7,4,,,,,53
"De 45 a 49 años (168)",16,16,,3,4,6,3,,,,,43
"De 50 y más años (169)",14,13,,2,,3,7,1,,,1,47
"Sup. Univ. incompleta (170)",47,33,,15,11,4,1,2,,,14,65
"De 20 a 24 años (173)",10,5,,5,,,,,,,5,5
"De 25 a 29 años (174)",17,9,,5,1,2,,1,,,8,19
"De 30 a 34 años (175)",7,6,,2,4,,,,,,1,10
"De 35 a 39 años (176)",5,5,,2,3,,,,,,,8
"De 40 a 44 años (177)",2,2,,,2,,,,,,,4
"De 45 a 49 años (178)",3,3,,1,1,1,,,,,,6
"De 50 y más años (179)",3,3,,,,1,1,1,,,,13
"Sup. Univ. completa (180)",195,175,1,64,77,22,11,,,,20,330
"De 20 a 24 años (183)",6,4,,3,1,,,,,,2,5
"De 25 a 29 años (184)",36,25,1,15,9,,,,,,11,33
"De 30 a 34 años (185)",47,42,,20,20,2,,,,,5,66
"De 35 a 39 años (186)",43,42,,8,25,7,2,,,,1,87
"De 40 a 44 años (187)",32,32,,11,12,5,4,,,,,67
"De 45 a 49 años (188)",18,18,,4,8,5,1,,,,,39
"De 50 y más años (189)",13,12,,3,2,3,4,,,,1,33
,,,,,,,,,,,,
"RURAL (200)",10101,9786,62,1948,1833,1697,2454,1306,410,76,315,34139
"De 12 a 14 años (201)",20,8,,5,3,,,,,,12,11
"De 15 a 19 años (202)",318,294,3,263,26,2,,,,,24,321
"De 20 a 24 años (203)",1150,1029,9,616,292,95,15,2,,,121,1561
"De 25 a 29 años (204)",1487,1403,9,482,461,285,153,13,,,84,2988
"De 30 a 34 años (205)",1275,1246,5,168,361,322,333,52,5,,29,3648
"De 35 a 39 años (206)",1310,1297,5,115,254,315,441,138,25,4,13,4641
"De 40 a 44 años (207)",1062,1055,5,62,116,181,399,222,58,12,7,4648
"De 45 a 49 años (208)",903,899,6,49,82,135,311,232,75,9,4,4225
"De 50 y más años (209)",2576,2555,20,188,238,362,802,647,247,51,21,12096
"Sin nivel (210)",2489,2472,19,187,248,383,800,592,202,41,17,11329
"De 12 a 14 años (211)",1,1,,,1,,,,,,,2
"De 15 a 19 años (212)",4,4,,2,2,,,,,,,6
"De 20 a 24 años (213)",14,12,,5,5,,2,,,,2,25
"De 25 a 29 años (214)",42,42,1,8,9,13,8,3,,,,119
"De 30 a 34 años (215)",78,78,,8,18,17,25,10,,,,268
"De 35 a 39 años (216)",134,133,1,8,18,32,50,17,6,1,1,534
"De 40 a 44 años (217)",215,213,2,12,21,26,75,59,13,5,2,1004
"De 45 a 49 años (218)",249,249,1,14,18,34,78,73,29,2,,1239
"De 50 y más años (219)",1752,1740,14,130,156,261,562,430,154,33,12,8132
"Educacion Inicial (220)",10,10,,2,4,2,2,,,,,25
"De 20 a 24 años (223)",1,1,,,1,,,,,,,2
"De 25 a 29 años (224)",3,3,,2,,,1,,,,,6
"De 30 a 34 años (225)",4,4,,,2,1,1,,,,,12
"De 35 a 39 años (226)",2,2,,,1,1,,,,,,5
"Primaria (230)",4883,4802,25,674,879,939,1386,662,203,34,81,17643
"De 12 a 14 años (231)",10,2,,2,,,,,,,8,2
"De 15 a 19 años (232)",94,86,,80,6,,,,,,8,92
"De 20 a 24 años (233)",372,354,2,171,115,52,12,2,,,18,618
"De 25 a 29 años (234)",671,653,4,170,206,169,94,10,,,18,1549
"De 30 a 34 años (235)",775,765,3,73,201,208,241,34,5,,10,2388
"De 35 a 39 años (236)",890,882,4,57,153,209,329,108,19,3,8,3318
"De 40 a 44 años (237)",719,717,2,39,74,127,273,154,41,7,2,3192
"De 45 a 49 años (238)",584,581,5,28,53,84,212,147,45,7,3,2725
"De 50 y más años (239)",768,762,5,54,71,90,225,207,93,17,6,3759
"Secundaria (240)",2494,2323,14,998,641,353,259,52,5,1,171,4844
"De 12 a 14 años (241)",9,5,,3,2,,,,,,4,7
"De 15 a 19 años (242)",217,201,3,179,18,1,,,,,16,218
"De 20 a 24 años (243)",714,641,6,424,169,41,1,,,,73,890
"De 25 a 29 años (244)",697,643,2,261,231,101,48,,,,54,1229
"De 30 a 34 años (245)",381,364,2,72,122,94,66,8,,,17,923
"De 35 a 39 años (246)",243,242,,41,63,66,59,13,,,1,704
"De 40 a 44 años (247)",115,112,1,8,16,25,49,9,4,,3,421
"De 45 a 49 años (248)",66,65,,6,10,15,21,12,1,,1,252
"De 50 y más años (249)",52,50,,4,10,10,15,10,,1,2,200
"Sup. no Univ. incompleta (250)",78,58,4,27,18,7,2,,,,20,93
"De 15 a 19 años (252)",3,3,,2,,1,,,,,,5
"De 20 a 24 años (253)",27,13,1,9,2,1,,,,,14,16
"De 25 a 29 años (254)",27,23,2,12,8,1,,,,,4,31
"De 30 a 34 años (255)",4,4,,2,2,,,,,,,6
"De 35 a 39 años (256)",8,7,,1,4,1,1,,,,1,16
"De 40 a 44 años (257)",6,6,,1,2,2,1,,,,,16
"De 45 a 49 años (258)",1,1,,,,1,,,,,,3
"De 50 y más años (259)",2,1,1,,,,,,,,1,
"Sup. no Univ. completa (260)",82,66,,34,22,8,2,,,,16,110
"De 20 a 24 años (263)",12,5,,4,,1,,,,,7,7
"De 25 a 29 años (264)",31,25,,19,4,1,1,,,,6,34
"De 30 a 34 años (265)",16,14,,5,8,1,,,,,2,24
"De 35 a 39 años (266)",19,18,,6,8,4,,,,,1,34
"De 40 a 44 años (267)",3,3,,,2,,1,,,,,8
"De 50 y más años (269)",1,1,,,,1,,,,,,3
"Sup. Univ. incompleta (270)",12,8,,3,4,,1,,,,4,15
"De 20 a 24 años (273)",5,2,,2,,,,,,,3,2
"De 25 a 29 años (274)",3,2,,1,1,,,,,,1,3
"De 30 a 34 años (275)",1,1,,,1,,,,,,,2
"De 35 a 39 años (276)",3,3,,,2,,1,,,,,8
"Sup. Univ. completa (280)",53,47,,23,17,5,2,,,,6,80
"De 20 a 24 años (283)",5,1,,1,,,,,,,4,1
"De 25 a 29 años (284)",13,12,,9,2,,1,,,,1,17
"De 30 a 34 años (285)",16,16,,8,7,1,,,,,,25
"De 35 a 39 años (286)",11,10,,2,5,2,1,,,,1,22
"De 40 a 44 años (287)",4,4,,2,1,1,,,,,,7
"De 45 a 49 años (288)",3,3,,1,1,1,,,,,,6
"De 50 y más años (289)",1,1,,,1,,,,,,,2
