"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"28 años (037)",5503,2728,2775,3400,1677,1723,2103,1051,1052
"29 años (038)",4882,2423,2459,3022,1458,1564,1860,965,895
"De 30 a 34 años (039)",24663,12335,12328,14937,7324,7613,9726,5011,4715
"30 años (040)",6282,3171,3111,3607,1767,1840,2675,1404,1271
"31 años (041)",4244,2107,2137,2693,1291,1402,1551,816,735
"32 años (042)",5226,2567,2659,3131,1504,1627,2095,1063,1032
"33 años (043)",4646,2353,2293,2868,1452,1416,1778,901,877
"34 años (044)",4265,2137,2128,2638,1310,1328,1627,827,800
"De 35 a 39 años (045)",21216,10379,10837,12474,6021,6453,8742,4358,4384
"35 años (046)",4521,2241,2280,2614,1286,1328,1907,955,952
"36 años (047)",4304,2064,2240,2598,1247,1351,1706,817,889
"37 años (048)",4422,2213,2209,2572,1248,1324,1850,965,885
"38 años (049)",4348,2138,2210,2496,1208,1288,1852,930,922
"39 años (050)",3621,1723,1898,2194,1032,1162,1427,691,736
"De 40 a 44 años (051)",17255,8415,8840,10239,4889,5350,7016,3526,3490
"40 años (052)",4436,2155,2281,2534,1196,1338,1902,959,943
"41 años (053)",2912,1432,1480,1785,864,921,1127,568,559
"42 años (054)",3786,1865,1921,2231,1068,1163,1555,797,758
"43 años (055)",3126,1490,1636,1910,906,1004,1216,584,632
"44 años (056)",2995,1473,1522,1779,855,924,1216,618,598
"De 45 a 49 años (057)",14225,6848,7377,8433,4021,4412,5792,2827,2965
"45 años (058)",3404,1666,1738,1923,919,1004,1481,747,734
"46 años (059)",2699,1278,1421,1610,766,844,1089,512,577
"47 años (060)",3004,1450,1554,1821,848,973,1183,602,581
"48 años (061)",2745,1303,1442,1606,773,833,1139,530,609
"49 años (062)",2373,1151,1222,1473,715,758,900,436,464
"De 50 a 54 años (063)",11700,5688,6012,6805,3312,3493,4895,2376,2519
"50 años (064)",3099,1528,1571,1705,847,858,1394,681,713
"51 años (065)",1807,870,937,1117,535,582,690,335,355
"52 años (066)",2412,1163,1249,1418,682,736,994,481,513
"53 años (067)",2195,1048,1147,1304,625,679,891,423,468
"54 años (068)",2187,1079,1108,1261,623,638,926,456,470
"De 55 a 59 años (069)",9046,4364,4682,5163,2485,2678,3883,1879,2004
"55 años (070)",2148,1024,1124,1221,574,647,927,450,477
"56 años (071)",2031,999,1032,1128,545,583,903,454,449
"57 años (072)",1878,889,989,1101,516,585,777,373,404
"58 años (073)",1619,765,854,932,448,484,687,317,370
"59 años (074)",1370,687,683,781,402,379,589,285,304
"De 60 a 64 años (075)",7293,3437,3856,3798,1772,2026,3495,1665,1830
"60 años (076)",2230,1059,1171,1045,491,554,1185,568,617
"61 años (077)",1008,497,511,546,270,276,462,227,235
"62 años (078)",1477,682,795,803,362,441,674,320,354
"63 años (079)",1399,651,748,775,365,410,624,286,338
"64 años (080)",1179,548,631,629,284,345,550,264,286
"De 65 y más años (081)",17425,7690,9735,8548,3640,4908,8877,4050,4827
"65 años (082)",1641,733,908,778,351,427,863,382,481
"66 años (083)",1068,476,592,544,217,327,524,259,265
"67 años (084)",1219,571,648,611,281,330,608,290,318
"68 años (085)",1015,438,577,458,196,262,557,242,315
"69 años (086)",727,355,372,372,174,198,355,181,174
"70 años (087)",1499,635,864,627,253,374,872,382,490
"71 años (088)",651,307,344,341,152,189,310,155,155
"72 años (089)",976,432,544,459,201,258,517,231,286
"73 años (090)",756,353,403,373,163,210,383,190,193
"74 años (091)",711,313,398,362,155,207,349,158,191
"75 años (092)",1081,518,563,442,223,219,639,295,344
"76 años (093)",646,282,364,344,146,198,302,136,166
"77 años (094)",572,254,318,265,110,155,307,144,163
"78 años (095)",635,305,330,303,128,175,332,177,155
"79 años (096)",395,181,214,202,82,120,193,99,94
"80 años (097)",717,255,462,299,110,189,418,145,273
"81 años (098)",254,125,129,135,57,78,119,68,51
"82 años (099)",365,159,206,222,93,129,143,66,77
"83 años (100)",321,131,190,181,67,114,140,64,76
"84 años (101)",295,124,171,158,60,98,137,64,73
"85 años (102)",389,151,238,187,76,111,202,75,127
"86 años (103)",261,125,136,155,72,83,106,53,53
"87 años (104)",268,105,163,155,56,99,113,49,64
"88 años (105)",163,67,96,88,35,53,75,32,43
"89 años (106)",148,67,81,90,38,52,58,29,29
"90 años (107)",187,75,112,102,41,61,85,34,51
"91 años (108)",46,19,27,32,14,18,14,5,9
"92 años (109)",57,18,39,46,14,32,11,4,7
"93 años (110)",56,17,39,41,12,29,15,5,10
"94 años (111)",44,17,27,32,11,21,12,6,6
"95 años (112)",72,18,54,45,11,34,27,7,20
"96 años (113)",36,11,25,25,9,16,11,2,9
"97 años (114)",25,10,15,15,5,10,10,5,5
"98 y más años (115)",129,43,86,59,27,32,70,16,54
