"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",2168,2,3,16,79,271,971,826
"De 15 a 19 años (052)",37,,,,,,19,18
"De 20 a 24 años (053)",555,,,,,2,232,321
"De 25 a 29 años (054)",553,,,,,24,315,214
"De 30 a 34 años (055)",357,,,,1,56,202,98
"De 35 a 39 años (056)",282,,,,3,68,142,69
"De 40 a 44 años (057)",148,,,,12,60,43,33
"De 45 a 49 años (058)",95,,,,15,40,15,25
"De 50 y más años (059)",141,2,3,16,48,21,3,48
"Sup. no Univ. completa (060)",4102,12,35,100,270,761,1650,1274
"De 20 a 24 años (063)",286,,,,,1,104,181
"De 25 a 29 años (064)",852,,,,,45,419,388
"De 30 a 34 años (065)",917,,,,,115,539,263
"De 35 a 39 años (066)",731,,,,8,156,387,180
"De 40 a 44 años (067)",479,,,,27,204,157,91
"De 45 a 49 años (068)",340,,,,64,162,39,75
"De 50 y más años (069)",497,12,35,100,171,78,5,96
"Sup. Univ. incompleta (070)",2256,,6,46,145,351,779,929
"De 15 a 19 años (072)",46,,,,,,26,20
"De 20 a 24 años (073)",590,,,,,3,184,403
"De 25 a 29 años (074)",505,,,,,16,243,246
"De 30 a 34 años (075)",282,,,,,43,157,82
"De 35 a 39 años (076)",201,,,,2,55,86,58
"De 40 a 44 años (077)",206,,,,7,85,68,46
"De 45 a 49 años (078)",160,,,1,33,87,15,24
"De 50 y más años (079)",266,,6,45,103,62,,50
"Sup. Univ. completa (080)",5404,2,29,175,507,1115,1867,1709
"De 20 a 24 años (083)",208,,,,,3,52,153
"De 25 a 29 años (084)",692,,,,,18,297,377
"De 30 a 34 años (085)",1073,,,,,89,606,378
"De 35 a 39 años (086)",1003,,,,7,201,553,242
"De 40 a 44 años (087)",801,,,,37,298,284,182
"De 45 a 49 años (088)",546,,,1,79,275,65,126
"De 50 y más años (089)",1081,2,29,174,384,231,10,251
,,,,,,,,
"URBANA (100)",40303,207,673,1749,3932,7702,14672,11368
"De 12 a 14 años (101)",66,,,,,,2,64
"De 15 a 19 años (102)",943,,,,,,553,390
"De 20 a 24 años (103)",4347,,,,,19,2353,1975
"De 25 a 29 años (104)",5730,,,,,288,3373,2069
"De 30 a 34 años (105)",5746,,,,1,849,3430,1466
"De 35 a 39 años (106)",5157,,,,48,1396,2668,1045
"De 40 a 44 años (107)",4440,,,,243,1744,1636,817
"De 45 a 49 años (108)",3385,,,13,552,1646,567,607
"De 50 y más años (109)",10489,207,673,1736,3088,1760,90,2935
"Sin nivel (110)",6038,127,374,706,1047,1094,792,1898
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",20,,,,,,11,9
"De 20 a 24 años (113)",37,,,,,,16,21
"De 25 a 29 años (114)",121,,,,,7,77,37
"De 30 a 34 años (115)",219,,,,,26,136,57
"De 35 a 39 años (116)",306,,,,1,69,175,61
"De 40 a 44 años (117)",496,,,,17,164,219,96
"De 45 a 49 años (118)",536,,,2,54,263,133,84
"De 50 y más años (119)",4302,127,374,704,975,565,25,1532
"Educacion Inicial (120)",40,,,,,5,23,12
"De 15 a 19 años (122)",2,,,,,,1,1
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",11,,,,,1,6,4
"De 30 a 34 años (125)",15,,,,,1,10,4
"De 35 a 39 años (126)",11,,,,,3,6,2
"Primaria (130)",10090,45,168,480,1201,2379,3690,2127
"De 12 a 14 años (131)",27,,,,,,,27
"De 15 a 19 años (132)",185,,,,,,121,64
"De 20 a 24 años (133)",664,,,,,2,457,205
"De 25 a 29 años (134)",1088,,,,,56,759,273
"De 30 a 34 años (135)",1367,,,,,245,852,270
"De 35 a 39 años (136)",1398,,,,11,465,699,223
"De 40 a 44 años (137)",1383,,,,63,551,561,208
"De 45 a 49 años (138)",1037,,,4,156,505,208,164
"De 50 y más años (139)",2941,45,168,476,971,555,33,693
"Secundaria (140)",10423,19,59,228,694,1747,4968,2708
"De 12 a 14 años (141)",38,,,,,,2,36
"De 15 a 19 años (142)",657,,,,,,378,279
"De 20 a 24 años (143)",2063,,,,,8,1321,734
"De 25 a 29 años (144)",1957,,,,,122,1279,556
"De 30 a 34 años (145)",1552,,,,,276,940,336
"De 35 a 39 años (146)",1253,,,,16,383,635,219
"De 40 a 44 años (147)",938,,,,80,387,306,165
"De 45 a 49 años (148)",685,,,5,155,320,93,112
"De 50 y más años (149)",1280,19,59,223,443,251,14,271
"Sup. no Univ. incompleta (150)",2078,2,3,16,76,265,932,784
"De 15 a 19 años (152)",34,,,,,,17,17
"De 20 a 24 años (153)",525,,,,,2,223,300
"De 25 a 29 años (154)",531,,,,,23,302,206
"De 30 a 34 años (155)",341,,,,1,56,195,89
"De 35 a 39 años (156)",271,,,,3,66,134,68
"De 40 a 44 años (157)",148,,,,12,60,43,33
"De 45 a 49 años (158)",91,,,,13,38,15,25
"De 50 y más años (159)",137,2,3,16,47,20,3,46
"Sup. no Univ. completa (160)",4041,12,34,100,267,754,1635,1239
"De 20 a 24 años (163)",274,,,,,1,102,171
"De 25 a 29 años (164)",835,,,,,45,413,377
"De 30 a 34 años (165)",908,,,,,113,538,257
"De 35 a 39 años (166)",724,,,,8,156,383,177
"De 40 a 44 años (167)",473,,,,27,201,155,90
"De 45 a 49 años (168)",335,,,,63,160,39,73
"De 50 y más años (169)",492,12,34,100,169,78,5,94
"Sup. Univ. incompleta (170)",2231,,6,46,143,349,773,914
"De 15 a 19 años (172)",45,,,,,,25,20
"De 20 a 24 años (173)",579,,,,,3,182,394
"De 25 a 29 años (174)",501,,,,,16,242,243
"De 30 a 34 años (175)",281,,,,,43,157,81
"De 35 a 39 años (176)",199,,,,2,55,85,57
"De 40 a 44 años (177)",205,,,,7,85,68,45
"De 45 a 49 años (178)",157,,,1,32,86,14,24
"De 50 y más años (179)",264,,6,45,102,61,,50
"Sup. Univ. completa (180)",5362,2,29,173,504,1109,1859,1686
"De 20 a 24 años (183)",204,,,,,3,52,149
"De 25 a 29 años (184)",686,,,,,18,295,373
"De 30 a 34 años (185)",1063,,,,,89,602,372
"De 35 a 39 años (186)",995,,,,7,199,551,238
"De 40 a 44 años (187)",797,,,,37,296,284,180
"De 45 a 49 años (188)",544,,,1,79,274,65,125
"De 50 y más años (189)",1073,2,29,172,381,230,10,249
,,,,,,,,
"RURAL (200)",15254,77,274,706,1418,2622,6234,3923
"De 12 a 14 años (201)",30,,,,,,3,27
"De 15 a 19 años (202)",615,,,,,,403,212
"De 20 a 24 años (203)",1823,,,,,5,1167,651
"De 25 a 29 años (204)",1886,,,,,78,1348,460
"De 30 a 34 años (205)",1785,,,,1,228,1210,346
"De 35 a 39 años (206)",1580,,,,7,384,934,255
"De 40 a 44 años (207)",1407,,,,42,445,685,235
"De 45 a 49 años (208)",1161,,,1,84,511,398,167
"De 50 y más años (209)",4967,77,274,705,1284,971,86,1570
"Sin nivel (210)",6641,73,258,593,1070,1298,1521,1828
"De 12 a 14 años (211)",2,,,,,,,2
"De 15 a 19 años (212)",31,,,,,,21,10
"De 20 a 24 años (213)",122,,,,,,76,46
"De 25 a 29 años (214)",262,,,,,11,194,57
"De 30 a 34 años (215)",417,,,,,37,297,83
"De 35 a 39 años (216)",505,,,,2,108,304,91
"De 40 a 44 años (217)",619,,,,12,181,324,102
"De 45 a 49 años (218)",642,,,1,35,279,243,84
"De 50 y más años (219)",4041,73,258,592,1021,682,62,1353
"Educacion Inicial (220)",109,,,,,6,75,28
"De 15 a 19 años (222)",7,,,,,,2,5
"De 20 a 24 años (223)",23,,,,,,15,8
"De 25 a 29 años (224)",37,,,,,1,29,7
"De 30 a 34 años (225)",30,,,,,4,19,7
"De 35 a 39 años (226)",12,,,,,1,10,1
"Primaria (230)",6615,4,15,104,299,1137,3634,1422
"De 12 a 14 años (231)",21,,,,,,3,18
"De 15 a 19 años (232)",350,,,,,,230,120
"De 20 a 24 años (233)",1089,,,,,2,742,345
"De 25 a 29 años (234)",1191,,,,,52,877,262
"De 30 a 34 años (235)",1075,,,,1,150,740,184
"De 35 a 39 años (236)",906,,,,4,229,544,129
"De 40 a 44 años (237)",693,,,,24,233,333,103
"De 45 a 49 años (238)",465,,,,39,209,146,71
"De 50 y más años (239)",825,4,15,104,231,262,19,190
"Secundaria (240)",1671,,,7,38,160,936,530
"De 12 a 14 años (241)",7,,,,,,,7
"De 15 a 19 años (242)",223,,,,,,147,76
"De 20 a 24 años (243)",532,,,,,3,321,208
"De 25 a 29 años (244)",347,,,,,13,226,108
"De 30 a 34 años (245)",227,,,,,35,142,50
"De 35 a 39 años (246)",129,,,,1,42,61,25
"De 40 a 44 años (247)",84,,,,6,26,26,26
"De 45 a 49 años (248)",40,,,,6,17,8,9
"De 50 y más años (249)",82,,,7,25,24,5,21
"Sup. no Univ. incompleta (250)",90,,,,3,6,39,42
"De 15 a 19 años (252)",3,,,,,,2,1
"De 20 a 24 años (253)",30,,,,,,9,21
"De 25 a 29 años (254)",22,,,,,1,13,8
"De 30 a 34 años (255)",16,,,,,,7,9
"De 35 a 39 años (256)",11,,,,,2,8,1
"De 45 a 49 años (258)",4,,,,2,2,,
"De 50 y más años (259)",4,,,,1,1,,2
"Sup. no Univ. completa (260)",61,,1,,3,7,15,35
"De 20 a 24 años (263)",12,,,,,,2,10
"De 25 a 29 años (264)",17,,,,,,6,11
"De 30 a 34 años (265)",9,,,,,2,1,6
"De 35 a 39 años (266)",7,,,,,,4,3
"De 40 a 44 años (267)",6,,,,,3,2,1
"De 45 a 49 años (268)",5,,,,1,2,,2
"De 50 y más años (269)",5,,1,,2,,,2
"Sup. Univ. incompleta (270)",25,,,,2,2,6,15
"De 15 a 19 años (272)",1,,,,,,1,
"De 20 a 24 años (273)",11,,,,,,2,9
"De 25 a 29 años (274)",4,,,,,,1,3
"De 30 a 34 años (275)",1,,,,,,,1
"De 35 a 39 años (276)",2,,,,,,1,1
"De 40 a 44 años (277)",1,,,,,,,1
"De 45 a 49 años (278)",3,,,,1,1,1,
"De 50 y más años (279)",2,,,,1,1,,
"Sup. Univ. completa (280)",42,,,2,3,6,8,23
"De 20 a 24 años (283)",4,,,,,,,4
"De 25 a 29 años (284)",6,,,,,,2,4
"De 30 a 34 años (285)",10,,,,,,4,6
"De 35 a 39 años (286)",8,,,,,2,2,4
"De 40 a 44 años (287)",4,,,,,2,,2
"De 45 a 49 años (288)",2,,,,,1,,1
"De 50 y más años (289)",8,,,2,3,1,,2
