"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",5665,183,1833,1653,1465,531
"Otra (034)",9,,7,2,,
"Ocupación no especificada (035)",391,,126,111,91,63
,,,,,,
"URBANA (036)",9191,244,2818,3451,2226,452
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",15,,3,7,4,1
"Profes., científicos e intelectuales (038)",983,,181,517,270,15
"Técnicos de nivel medio y trab. asimilados (039)",206,,74,89,39,4
"Jefes y empleados de oficina (040)",254,,93,105,55,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",2366,69,769,869,544,115
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1389,10,263,487,464,165
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",529,14,201,186,109,19
"Obreros construc., conf., papel, fab., instr. (044)",727,,226,304,188,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",2031,150,715,621,443,102
"Otra (046)",305,,148,125,32,
"Ocupación no especificada (047)",386,1,145,141,78,21
"Hombres (048)",5386,132,1599,1982,1410,263
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",13,,3,5,4,1
"Profes., científicos e intelectuales (050)",684,,106,343,222,13
"Técnicos de nivel medio y trab. asimilados (051)",150,,54,64,28,4
"Jefes y empleados de oficina (052)",146,,37,60,48,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",849,33,277,268,219,52
"Agricult. trabaj. calif.agrop. y pesqueros (054)",965,6,163,350,334,112
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",411,12,154,143,87,15
"Obreros construc., conf., papel, fab., instr. (056)",701,,215,295,183,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",949,80,366,247,209,47
"Otra (058)",296,,141,123,32,
"Ocupación no especificada (059)",222,1,83,84,44,10
"Mujeres (060)",3805,112,1219,1469,816,189
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",2,,,2,,
"Profes., científicos e intelectuales (062)",299,,75,174,48,2
"Técnicos de nivel medio y trab. asimilados (063)",56,,20,25,11,
"Jefes y empleados de oficina (064)",108,,56,45,7,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1517,36,492,601,325,63
"Agricult. trabaj. calif.agrop. y pesqueros (066)",424,4,100,137,130,53
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",118,2,47,43,22,4
"Obreros construc., conf., papel, fab., instr. (068)",26,,11,9,5,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1082,70,349,374,234,55
"Otra (070)",9,,7,2,,
"Ocupación no especificada (071)",164,,62,57,34,11
,,,,,,
"RURAL (072)",22251,225,5804,6271,6608,3343
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",7,,,4,3,
"Profes., científicos e intelectuales (074)",294,,75,122,95,2
"Técnicos de nivel medio y trab. asimilados (075)",52,,22,16,13,1
"Jefes y empleados de oficina (076)",83,,22,42,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",530,2,202,202,110,14
"Agricult. trabaj. calif.agrop. y pesqueros (078)",13062,15,2337,3655,4463,2592
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",356,,177,95,64,20
"Obreros construc., conf., papel, fab., instr. (080)",435,,136,176,113,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",6994,208,2681,1850,1632,623
"Otra (082)",31,,14,13,4,
"Ocupación no especificada (083)",407,,138,96,92,81
"Hombres (084)",13366,101,3313,3864,3990,2098
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",6,,,4,2,
"Profes., científicos e intelectuales (086)",249,,51,106,90,2
"Técnicos de nivel medio y trab. asimilados (087)",40,,12,15,12,1
"Jefes y empleados de oficina (088)",74,,16,39,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",231,1,79,94,52,5
"Agricult. trabaj. calif.agrop. y pesqueros (090)",9543,5,1641,2769,3232,1896
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",177,,94,43,30,10
"Obreros construc., conf., papel, fab., instr. (092)",424,,135,168,113,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2411,95,1197,571,401,147
"Otra (094)",31,,14,13,4,
"Ocupación no especificada (095)",180,,74,42,35,29
"Mujeres (096)",8885,124,2491,2407,2618,1245
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,,,1,
"Profes., científicos e intelectuales (098)",45,,24,16,5,
"Técnicos de nivel medio y trab. asimilados (099)",12,,10,1,1,
"Jefes y empleados de oficina (100)",9,,6,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",299,1,123,108,58,9
"Agricult. trabaj. calif.agrop. y pesqueros (102)",3519,10,696,886,1231,696
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",179,,83,52,34,10
"Obreros construc., conf., papel, fab., instr. (104)",11,,1,8,,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",4583,113,1484,1279,1231,476
"Ocupación no especificada (107)",227,,64,54,57,52
