"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia CHUPACA (000)",51878,25096,26782,31328,15295,16033,20550,9801,10749
"Menores de 1 año (001)",813,409,404,492,247,245,321,162,159
"Menores de 1 mes (002)",56,30,26,31,15,16,25,15,10
"De 1 a 11 meses (003)",757,379,378,461,232,229,296,147,149
"De 1 a 4 años (004)",4242,2158,2084,2397,1221,1176,1845,937,908
"1 año (005)",959,501,458,535,280,255,424,221,203
"2 años (006)",1085,552,533,635,317,318,450,235,215
"3 años (007)",1062,543,519,613,312,301,449,231,218
"4 años (008)",1136,562,574,614,312,302,522,250,272
"De 5 a 9 años (009)",5027,2559,2468,2877,1508,1369,2150,1051,1099
"5 años (010)",922,480,442,529,271,258,393,209,184
"6 años (011)",880,433,447,497,252,245,383,181,202
"7 años (012)",1045,525,520,601,316,285,444,209,235
"8 años (013)",1098,568,530,624,329,295,474,239,235
"9 años (014)",1082,553,529,626,340,286,456,213,243
"De 10 a 14 años (015)",6104,3070,3034,3528,1781,1747,2576,1289,1287
"10 años (016)",1246,631,615,735,365,370,511,266,245
"11 años (017)",1148,589,559,663,347,316,485,242,243
"12 años (018)",1352,658,694,768,379,389,584,279,305
"13 años (019)",1180,589,591,684,352,332,496,237,259
"14 años (020)",1178,603,575,678,338,340,500,265,235
"De 15 a 19 años (021)",5280,2753,2527,3173,1619,1554,2107,1134,973
"15 años (022)",1199,616,583,728,387,341,471,229,242
"16 años (023)",1027,541,486,604,305,299,423,236,187
"17 años (024)",1047,556,491,616,312,304,431,244,187
"18 años (025)",1025,538,487,607,316,291,418,222,196
"19 años (026)",982,502,480,618,299,319,364,203,161
"De 20 a 24 años (027)",4550,2296,2254,2890,1460,1430,1660,836,824
"20 años (028)",993,483,510,628,304,324,365,179,186
"21 años (029)",757,356,401,490,224,266,267,132,135
"22 años (030)",960,488,472,592,300,292,368,188,180
"23 años (031)",901,487,414,579,320,259,322,167,155
"24 años (032)",939,482,457,601,312,289,338,170,168
"De 25 a 29 años (033)",3583,1740,1843,2257,1128,1129,1326,612,714
"25 años (034)",823,409,414,504,251,253,319,158,161
"26 años (035)",654,282,372,426,192,234,228,90,138
"27 años (036)",797,425,372,510,287,223,287,138,149
"28 años (037)",665,311,354,410,192,218,255,119,136
"29 años (038)",644,313,331,407,206,201,237,107,130
"De 30 a 34 años (039)",3310,1554,1756,2129,1018,1111,1181,536,645
"30 años (040)",838,410,428,536,267,269,302,143,159
"31 años (041)",514,220,294,342,153,189,172,67,105
"32 años (042)",748,345,403,474,219,255,274,126,148
"33 años (043)",611,292,319,401,193,208,210,99,111
"34 años (044)",599,287,312,376,186,190,223,101,122
