"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros y oper.minas, cant.,ind.manuf. y otros (033)",2376,7,791,958,567,53
"Obreros construc., conf., papel, fab., instr. (034)",466,9,179,187,85,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",20226,271,8124,7387,4047,397
"Otra (036)",53,,9,33,11,
"Ocupación no especificada (037)",996,4,326,401,215,50
"Desocupado (038)",2290,17,1279,688,281,25
,,,,,,
"URBANA (039)",123416,1153,42809,45389,29825,4240
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",416,,21,149,224,22
"Profes., científicos e intelectuales (041)",16410,,2724,7682,5621,383
"Técnicos de nivel medio y trab.asimilados (042)",7173,7,2518,2759,1721,168
"Jefes y empleados de oficina (043)",5909,,2261,2182,1407,59
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",17910,199,5768,6588,4561,794
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2649,2,491,788,960,408
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",9119,71,3269,3221,2130,428
"Obreros construc., conf., papel, fab., instr. (047)",15675,39,5308,6302,3525,501
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",40510,774,17128,13217,8169,1222
"Otra (049)",669,,40,352,277,
"Ocupación no especificada (050)",2082,17,721,767,468,109
"Desocupado (051)",4894,44,2560,1382,762,146
"Hombres (052)",75635,778,26421,26589,18645,3202
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",269,,12,100,143,14
"Profes., científicos e intelectuales (054)",8185,,1163,3584,3136,302
"Técnicos de nivel medio y trab.asimilados (055)",4518,5,1539,1710,1122,142
"Jefes y empleados de oficina (056)",2843,,921,1036,838,48
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",8256,121,2775,2930,2017,413
"Agricult.trabaj. calif. agrop. y pesqueros (058)",2206,2,374,630,826,374
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",6891,64,2537,2332,1583,375
"Obreros construc., conf., papel, fab., instr. (060)",15220,30,5137,6117,3441,495
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",22707,513,10129,6698,4514,853
"Otra (062)",618,,31,320,267,
"Ocupación no especificada (063)",1147,13,414,394,264,62
"Desocupado (064)",2775,30,1389,738,494,124
"Mujeres (065)",47781,375,16388,18800,11180,1038
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",147,,9,49,81,8
"Profes., científicos e intelectuales (067)",8225,,1561,4098,2485,81
"Técnicos de nivel medio y trab.asimilados (068)",2655,2,979,1049,599,26
"Jefes y empleados de oficina (069)",3066,,1340,1146,569,11
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",9654,78,2993,3658,2544,381
"Agricult.trabaj. calif. agrop. y pesqueros (071)",443,,117,158,134,34
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",2228,7,732,889,547,53
"Obreros construc., conf., papel, fab., instr. (073)",455,9,171,185,84,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",17803,261,6999,6519,3655,369
"Otra (075)",51,,9,32,10,
"Ocupación no especificada (076)",935,4,307,373,204,47
"Desocupado (077)",2119,14,1171,644,268,22
,,,,,,
"RURAL (078)",11887,56,4719,3999,2569,544
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",20,,,7,8,5
"Profes., científicos e intelectuales (080)",461,,102,215,139,5
"Técnicos de nivel medio y trab.asimilados (081)",207,,70,83,51,3
"Jefes y empleados de oficina (082)",197,,87,67,43,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",599,4,199,236,135,25
"Agricult.trabaj. calif. agrop. y pesqueros (084)",1118,1,152,294,445,226
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",556,1,225,205,104,21
"Obreros construc., conf., papel, fab., instr. (086)",841,,262,342,213,24
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",7280,44,3353,2359,1321,203
"Otra (088)",30,,2,16,12,
"Ocupación no especificada (089)",131,,49,54,20,8
"Desocupado (090)",447,6,218,121,78,24
"Hombres (091)",8215,39,3119,2656,1920,481
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",9,,,3,4,2
"Profes., científicos e intelectuales (093)",232,,42,105,80,5
"Técnicos de nivel medio y trab.asimilados (094)",135,,40,56,37,2
"Jefes y empleados de oficina (095)",96,,31,39,26,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",293,,95,117,67,14
"Agricult.trabaj. calif. agrop. y pesqueros (097)",981,1,121,251,396,212
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",408,1,166,136,84,21
"Obreros construc., conf., papel, fab., instr. (099)",830,,254,340,212,24
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",4857,34,2228,1491,929,175
"Otra (101)",28,,2,15,11,
"Ocupación no especificada (102)",70,,30,26,9,5
"Desocupado (103)",276,3,110,77,65,21
"Mujeres (104)",3672,17,1600,1343,649,63
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",11,,,4,4,3
"Profes., científicos e intelectuales (106)",229,,60,110,59,
"Técnicos de nivel medio y trab.asimilados (107)",72,,30,27,14,1
"Jefes y empleados de oficina (108)",101,,56,28,17,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",306,4,104,119,68,11
"Agricult.trabaj. calif. agrop. y pesqueros (110)",137,,31,43,49,14
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",148,,59,69,20,
"Obreros construc., conf., papel, fab., instr. (112)",11,,8,2,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2423,10,1125,868,392,28
"Otra (114)",2,,,1,1,
"Ocupación no especificada (115)",61,,19,28,11,3
"Desocupado (116)",171,3,108,44,13,3
