"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Comercio al por menor (054)",240,12,,79,92,12,23,9,13
"Hoteles y restaurantes (055)",111,9,,55,38,2,5,,2
"Trans., almac. y comunicaciones (056)",6,,,2,1,1,2,,
"Activid.inmobil., empres. y de alquiler (058)",27,,,2,9,3,7,1,5
"Admin.pub. y defensa; p. segur.soc.afil (059)",40,2,,3,10,2,14,1,8
"Enseñanza (060)",488,,,,31,34,239,29,155
"Servicios sociales y de salud (061)",77,,,2,4,4,33,,34
"Otras activ. serv.comun.soc y personales (062)",52,8,,16,14,1,10,,3
"Hogares privados con servicio doméstico (063)",204,26,,95,73,2,4,3,1
"Actividad economica no especificada (065)",276,68,1,125,54,7,9,6,6
,,,,,,,,,
"URBANA (066)",3066,68,,713,990,140,604,112,439
"Agric., ganadería, caza y silvicultura (067)",729,29,,348,299,11,26,6,10
"Explotación de minas y canteras (069)",12,,,2,7,,2,1,
"Industrias manufactureras (070)",174,2,,63,82,6,10,3,8
"Suministro de electricidad, gas y agua (071)",5,,,,1,1,1,1,1
"Construcción (072)",142,,,26,68,11,15,6,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",398,8,,103,187,18,43,13,26
"Venta, mant.y rep. veh.autom.y motoc. (074)",25,,,5,13,,1,1,5
"Comercio al por mayor (075)",15,,,2,10,,3,,
"Comercio al por menor (076)",358,8,,96,164,18,39,12,21
"Hoteles y restaurantes (077)",96,5,,39,36,7,5,1,3
"Trans., almac. y comunicaciones (078)",162,,,27,93,16,17,3,6
"Activid.inmobil., empres. y de alquiler (080)",53,,,3,13,6,9,5,17
"Admin.pub. y defensa; p. segur.soc.afil (081)",199,4,,13,52,9,75,14,32
"Enseñanza (082)",689,,,,31,34,334,44,246
"Servicios sociales y de salud (083)",92,,,1,7,6,29,1,48
"Otras activ. serv.comun.soc y personales (084)",87,7,,13,33,4,18,2,10
"Hogares privados con servicio doméstico (085)",108,7,,49,44,2,4,2,
"Actividad economica no especificada (087)",120,6,,26,37,9,16,10,16
"Hombres (088)",2023,27,,486,745,95,345,74,251
"Agric., ganadería, caza y silvicultura (089)",648,20,,304,274,11,24,6,9
"Explotación de minas y canteras (091)",12,,,2,7,,2,1,
"Industrias manufactureras (092)",145,2,,49,72,6,7,3,6
"Suministro de electricidad, gas y agua (093)",5,,,,1,1,1,1,1
"Construcción (094)",141,,,26,67,11,15,6,16
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",206,2,,48,106,9,23,5,13
"Venta, mant.y rep. veh.autom.y motoc. (096)",25,,,5,13,,1,1,5
"Comercio al por mayor (097)",8,,,1,5,,2,,
"Comercio al por menor (098)",173,2,,42,88,9,20,4,8
"Hoteles y restaurantes (099)",18,,,2,9,5,,1,1
"Trans., almac. y comunicaciones (100)",157,,,26,92,15,15,3,6
"Activid.inmobil., empres. y de alquiler (102)",30,,,2,6,3,2,4,13
"Admin.pub. y defensa; p. segur.soc.afil (103)",165,2,,10,44,7,63,14,25
"Enseñanza (104)",350,,,,14,18,170,23,125
"Servicios sociales y de salud (105)",29,,,,3,3,5,1,17
"Otras activ. serv.comun.soc y personales (106)",54,1,,7,26,3,8,2,7
"Hogares privados con servicio doméstico (107)",6,,,3,3,,,,
"Actividad economica no especificada (109)",57,,,7,21,3,10,4,12
"Mujeres (110)",1043,41,,227,245,45,259,38,188
"Agric., ganadería, caza y silvicultura (111)",81,9,,44,25,,2,,1
"Industrias manufactureras (114)",29,,,14,10,,3,,2
"Construcción (116)",1,,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",192,6,,55,81,9,20,8,13
"Comercio al por mayor (119)",7,,,1,5,,1,,
"Comercio al por menor (120)",185,6,,54,76,9,19,8,13
"Hoteles y restaurantes (121)",78,5,,37,27,2,5,,2
"Trans., almac. y comunicaciones (122)",5,,,1,1,1,2,,
"Activid.inmobil., empres. y de alquiler (124)",23,,,1,7,3,7,1,4
"Admin.pub. y defensa; p. segur.soc.afil (125)",34,2,,3,8,2,12,,7
"Enseñanza (126)",339,,,,17,16,164,21,121
"Servicios sociales y de salud (127)",63,,,1,4,3,24,,31
"Otras activ. serv.comun.soc y personales (128)",33,6,,6,7,1,10,,3
"Hogares privados con servicio doméstico (129)",102,7,,46,41,2,4,2,
"Actividad economica no especificada (131)",63,6,,19,16,6,6,6,4
,,,,,,,,,
"RURAL (132)",8056,842,10,4266,2433,91,254,36,124
"Agric., ganadería, caza y silvicultura (133)",6838,736,8,3877,2118,39,39,10,11
"Industrias manufactureras (136)",95,2,,47,41,2,3,,
"Suministro de electricidad, gas y agua (137)",3,,,,1,,2,,
"Construcción (138)",56,1,,22,28,,4,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",128,7,1,67,41,5,6,1,
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,,,,1,,
"Comercio al por mayor (141)",2,,,2,,,,,
"Comercio al por menor (142)",125,7,1,65,41,5,5,1,
"Hoteles y restaurantes (143)",37,4,,20,13,,,,
"Trans., almac. y comunicaciones (144)",40,,,12,28,,,,
"Activid.inmobil., empres. y de alquiler (146)",16,,,2,6,1,1,,6
"Admin.pub. y defensa; p. segur.soc.afil (147)",43,1,,2,24,3,7,1,5
"Enseñanza (148)",337,,,,23,35,164,20,95
"Servicios sociales y de salud (149)",26,,,1,,4,18,,3
"Otras activ. serv.comun.soc y personales (150)",32,2,,11,17,,1,1,
"Hogares privados con servicio doméstico (151)",105,20,,50,32,,,2,1
"Actividad economica no especificada (153)",300,69,1,155,61,2,9,1,2
"Hombres (154)",6847,582,9,3749,2179,64,158,25,81
"Agric., ganadería, caza y silvicultura (155)",6248,570,8,3589,1989,36,36,10,10
"Industrias manufactureras (158)",72,1,,29,38,1,3,,
"Suministro de electricidad, gas y agua (159)",3,,,,1,,2,,
"Construcción (160)",56,1,,22,28,,4,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",73,1,1,42,25,2,2,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,,,,1,,
"Comercio al por mayor (163)",2,,,2,,,,,
"Comercio al por menor (164)",70,1,1,40,25,2,1,,
"Hoteles y restaurantes (165)",4,,,2,2,,,,
"Trans., almac. y comunicaciones (166)",39,,,11,28,,,,
"Activid.inmobil., empres. y de alquiler (168)",12,,,1,4,1,1,,5
"Admin.pub. y defensa; p. segur.soc.afil (169)",37,1,,2,22,3,5,,4
"Enseñanza (170)",188,,,,9,17,89,12,61
"Servicios sociales y de salud (171)",12,,,,,3,9,,
"Otras activ. serv.comun.soc y personales (172)",13,,,1,10,,1,1,
"Hogares privados con servicio doméstico (173)",3,1,,1,,,,1,
"Actividad economica no especificada (175)",87,7,,49,23,1,6,1,
"Mujeres (176)",1209,260,1,517,254,27,96,11,43
"Agric., ganadería, caza y silvicultura (177)",590,166,,288,129,3,3,,1
"Industrias manufactureras (180)",23,1,,18,3,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",55,6,,25,16,3,4,1,
"Comercio al por menor (186)",55,6,,25,16,3,4,1,
"Hoteles y restaurantes (187)",33,4,,18,11,,,,
"Trans., almac. y comunicaciones (188)",1,,,1,,,,,
"Activid.inmobil., empres. y de alquiler (190)",4,,,1,2,,,,1
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,,,,2,,2,1,1
"Enseñanza (192)",149,,,,14,18,75,8,34
"Servicios sociales y de salud (193)",14,,,1,,1,9,,3
"Otras activ. serv.comun.soc y personales (194)",19,2,,10,7,,,,
"Hogares privados con servicio doméstico (195)",102,19,,49,32,,,1,1
"Actividad economica no especificada (197)",213,62,1,106,38,1,3,,2
