"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1085,92,267,289,303,134
"Ocupación no especificada (037)",170,,38,41,53,38
"Desocupado (038)",91,4,55,24,6,2
,,,,,,
"URBANA (039)",6747,214,1690,2276,1789,778
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",42,,5,22,15,
"Profes., científicos e intelectuales (041)",550,,119,286,142,3
"Técnicos de nivel medio y trab.asimilados (042)",152,,56,70,22,4
"Jefes y empleados de oficina (043)",207,,89,80,36,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",472,3,111,184,140,34
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2037,6,310,602,677,442
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",408,,153,187,57,11
"Obreros construc., conf., papel, fab., instr. (047)",333,1,91,163,72,6
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2099,201,601,560,519,218
"Otra (049)",1,,,1,,
"Ocupación no especificada (050)",210,1,49,46,68,46
"Desocupado (051)",236,2,106,75,41,12
"Hombres (052)",4431,121,1118,1557,1127,508
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",30,,2,14,14,
"Profes., científicos e intelectuales (054)",353,,60,180,110,3
"Técnicos de nivel medio y trab.asimilados (055)",116,,40,51,21,4
"Jefes y empleados de oficina (056)",128,,42,53,31,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",108,,17,49,31,11
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1541,1,238,500,475,327
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",383,,151,175,49,8
"Obreros construc., conf., papel, fab., instr. (060)",324,,90,159,70,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1190,118,378,308,264,122
"Otra (062)",1,,,1,,
"Ocupación no especificada (063)",80,1,26,11,27,15
"Desocupado (064)",177,1,74,56,35,11
"Mujeres (065)",2316,93,572,719,662,270
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",12,,3,8,1,
"Profes., científicos e intelectuales (067)",197,,59,106,32,
"Técnicos de nivel medio y trab.asimilados (068)",36,,16,19,1,
"Jefes y empleados de oficina (069)",79,,47,27,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",364,3,94,135,109,23
"Agricult.trabaj. calif. agrop. y pesqueros (071)",496,5,72,102,202,115
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",25,,2,12,8,3
"Obreros construc., conf., papel, fab., instr. (073)",9,1,1,4,2,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",909,83,223,252,255,96
"Ocupación no especificada (076)",130,,23,35,41,31
"Desocupado (077)",59,1,32,19,6,1
,,,,,,
"RURAL (078)",1898,41,444,528,514,371
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,1,1,,
"Profes., científicos e intelectuales (080)",86,,27,48,11,
"Técnicos de nivel medio y trab.asimilados (081)",12,,6,5,1,
"Jefes y empleados de oficina (082)",18,,9,4,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",44,,14,15,12,3
"Agricult.trabaj. calif. agrop. y pesqueros (084)",999,1,127,269,319,283
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",25,,8,9,7,1
"Obreros construc., conf., papel, fab., instr. (086)",80,,35,28,14,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",494,36,157,124,108,69
"Ocupación no especificada (089)",56,,21,11,16,8
"Desocupado (090)",82,4,39,14,21,4
"Hombres (091)",1365,29,308,409,362,257
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,1,1,,
"Profes., científicos e intelectuales (093)",56,,17,29,10,
"Técnicos de nivel medio y trab.asimilados (094)",6,,2,3,1,
"Jefes y empleados de oficina (095)",17,,8,4,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",16,,3,8,5,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",785,1,102,227,237,218
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",24,,7,9,7,1
"Obreros construc., conf., papel, fab., instr. (099)",75,,33,27,12,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",318,27,113,87,60,31
"Ocupación no especificada (102)",16,,6,5,4,1
"Desocupado (103)",50,1,16,9,21,3
"Mujeres (104)",533,12,136,119,152,114
"Profes., científicos e intelectuales (106)",30,,10,19,1,
"Técnicos de nivel medio y trab.asimilados (107)",6,,4,2,,
"Jefes y empleados de oficina (108)",1,,1,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",28,,11,7,7,3
"Agricult.trabaj. calif. agrop. y pesqueros (110)",214,,25,42,82,65
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",1,,1,,,
"Obreros construc., conf., papel, fab., instr. (112)",5,,2,1,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",176,9,44,37,48,38
"Ocupación no especificada (115)",40,,15,6,12,7
"Desocupado (116)",32,3,23,5,,1
