"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia ILO (000)",63780,32332,31448,63068,31752,31316,712,580,132
"Menores de 1 año (001)",1043,524,519,1042,523,519,1,1,
"Menores de 1 mes (002)",57,30,27,57,30,27,,,
"De 1 a 11 meses (003)",986,494,492,985,493,492,1,1,
"De 1 a 4 años (004)",4440,2315,2125,4426,2306,2120,14,9,5
"1 año (005)",1048,554,494,1044,552,492,4,2,2
"2 años (006)",1098,599,499,1091,593,498,7,6,1
"3 años (007)",1126,563,563,1125,563,562,1,,1
"4 años (008)",1168,599,569,1166,598,568,2,1,1
"De 5 a 9 años (009)",5522,2772,2750,5507,2765,2742,15,7,8
"5 años (010)",1073,562,511,1071,561,510,2,1,1
"6 años (011)",1084,526,558,1080,526,554,4,,4
"7 años (012)",1118,561,557,1115,560,555,3,1,2
"8 años (013)",1132,569,563,1128,566,562,4,3,1
"9 años (014)",1115,554,561,1113,552,561,2,2,
"De 10 a 14 años (015)",5974,3062,2912,5951,3046,2905,23,16,7
"10 años (016)",1202,625,577,1198,624,574,4,1,3
"11 años (017)",1157,591,566,1154,589,565,3,2,1
"12 años (018)",1250,658,592,1246,654,592,4,4,
"13 años (019)",1153,583,570,1150,581,569,3,2,1
"14 años (020)",1212,605,607,1203,598,605,9,7,2
"De 15 a 19 años (021)",5394,2735,2659,5207,2562,2645,187,173,14
"15 años (022)",1118,553,565,1117,552,565,1,1,
"16 años (023)",1017,492,525,1014,491,523,3,1,2
"17 años (024)",1019,534,485,1010,526,484,9,8,1
"18 años (025)",1039,543,496,970,479,491,69,64,5
"19 años (026)",1201,613,588,1096,514,582,105,99,6
"De 20 a 24 años (027)",5423,2679,2744,5288,2561,2727,135,118,17
"20 años (028)",1170,594,576,1120,548,572,50,46,4
"21 años (029)",987,483,504,956,457,499,31,26,5
"22 años (030)",1114,573,541,1094,556,538,20,17,3
"23 años (031)",1044,514,530,1025,496,529,19,18,1
"24 años (032)",1108,515,593,1093,504,589,15,11,4
"De 25 a 29 años (033)",5932,2909,3023,5869,2859,3010,63,50,13
"25 años (034)",1172,563,609,1155,551,604,17,12,5
"26 años (035)",1200,577,623,1186,567,619,14,10,4
"27 años (036)",1201,601,600,1188,590,598,13,11,2
"28 años (037)",1217,582,635,1209,575,634,8,7,1
"29 años (038)",1142,586,556,1131,576,555,11,10,1
"De 30 a 34 años (039)",5532,2668,2864,5492,2631,2861,40,37,3
"30 años (040)",1361,666,695,1349,655,694,12,11,1
"31 años (041)",990,450,540,980,441,539,10,9,1
"32 años (042)",1128,570,558,1119,561,558,9,9,
"33 años (043)",1039,504,535,1034,499,535,5,5,
"34 años (044)",1014,478,536,1010,475,535,4,3,1
