"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otra (034)",1,,1,,,
"Ocupación no especificada (035)",295,2,117,99,57,20
,,,,,,
"URBANA (036)",11926,358,3759,4205,2862,742
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",46,,4,24,17,1
"Profes., científicos e intelectuales (038)",1206,,263,625,313,5
"Técnicos de nivel medio y trab. asimilados (039)",210,,71,84,50,5
"Jefes y empleados de oficina (040)",332,,92,152,85,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1440,33,493,550,311,53
"Agricult. trabaj. calif.agrop. y pesqueros (042)",3334,1,686,1127,1071,449
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",528,11,186,204,115,12
"Obreros construc., conf., papel, fab., instr. (044)",583,5,301,196,71,10
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",3742,302,1460,1079,724,177
"Otra (046)",56,,26,26,3,1
"Ocupación no especificada (047)",449,6,177,138,102,26
"Hombres (048)",7961,245,2481,2734,1950,551
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",35,,2,17,15,1
"Profes., científicos e intelectuales (050)",635,,108,320,204,3
"Técnicos de nivel medio y trab. asimilados (051)",149,,46,61,38,4
"Jefes y empleados de oficina (052)",228,,55,104,66,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",612,17,200,228,133,34
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2860,1,559,983,933,384
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",433,11,170,155,89,8
"Obreros construc., conf., papel, fab., instr. (056)",569,5,294,192,69,9
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",2117,207,913,564,342,91
"Otra (058)",55,,25,26,3,1
"Ocupación no especificada (059)",268,4,109,84,58,13
"Mujeres (060)",3965,113,1278,1471,912,191
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",11,,2,7,2,
"Profes., científicos e intelectuales (062)",571,,155,305,109,2
"Técnicos de nivel medio y trab. asimilados (063)",61,,25,23,12,1
"Jefes y empleados de oficina (064)",104,,37,48,19,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",828,16,293,322,178,19
"Agricult. trabaj. calif.agrop. y pesqueros (066)",474,,127,144,138,65
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",95,,16,49,26,4
"Obreros construc., conf., papel, fab., instr. (068)",14,,7,4,2,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1625,95,547,515,382,86
"Otra (070)",1,,1,,,
"Ocupación no especificada (071)",181,2,68,54,44,13
,,,,,,
"RURAL (072)",9287,328,3245,2936,2099,679
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",17,,2,7,8,
"Profes., científicos e intelectuales (074)",321,,97,167,55,2
"Técnicos de nivel medio y trab. asimilados (075)",28,,11,14,2,1
"Jefes y empleados de oficina (076)",11,,4,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",266,4,86,108,60,8
"Agricult. trabaj. calif.agrop. y pesqueros (078)",4906,,1381,1622,1358,545
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",84,,33,33,15,3
"Obreros construc., conf., papel, fab., instr. (080)",43,,10,23,9,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3431,324,1549,888,565,105
"Ocupación no especificada (083)",180,,72,68,26,14
"Hombres (084)",6906,227,2399,2204,1528,548
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",15,,2,6,7,
"Profes., científicos e intelectuales (086)",210,,60,110,38,2
"Técnicos de nivel medio y trab. asimilados (087)",18,,6,10,2,
"Jefes y empleados de oficina (088)",10,,4,5,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",157,3,49,64,36,5
"Agricult. trabaj. calif.agrop. y pesqueros (090)",4357,,1181,1476,1213,487
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",75,,25,32,15,3
"Obreros construc., conf., papel, fab., instr. (092)",40,,9,22,8,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",1958,224,1040,456,195,43
"Ocupación no especificada (095)",66,,23,23,13,7
"Mujeres (096)",2381,101,846,732,571,131
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",2,,,1,1,
"Profes., científicos e intelectuales (098)",111,,37,57,17,
"Técnicos de nivel medio y trab. asimilados (099)",10,,5,4,,1
"Jefes y empleados de oficina (100)",1,,,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",109,1,37,44,24,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",549,,200,146,145,58
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",9,,8,1,,
"Obreros construc., conf., papel, fab., instr. (104)",3,,1,1,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1473,100,509,432,370,62
"Ocupación no especificada (107)",114,,49,45,13,7
