"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"De 30 a 34 años (039)",15334,7570,7764,12880,6284,6596,2454,1286,1168
"30 años (040)",3605,1785,1820,2987,1452,1535,618,333,285
"31 años (041)",2745,1340,1405,2315,1129,1186,430,211,219
"32 años (042)",3146,1544,1602,2645,1277,1368,501,267,234
"33 años (043)",3077,1540,1537,2586,1298,1288,491,242,249
"34 años (044)",2761,1361,1400,2347,1128,1219,414,233,181
"De 35 a 39 años (045)",13729,6704,7025,11490,5513,5977,2239,1191,1048
"35 años (046)",2848,1409,1439,2384,1171,1213,464,238,226
"36 años (047)",2646,1267,1379,2232,1050,1182,414,217,197
"37 años (048)",2957,1425,1532,2454,1147,1307,503,278,225
"38 años (049)",2725,1328,1397,2266,1089,1177,459,239,220
"39 años (050)",2553,1275,1278,2154,1056,1098,399,219,180
"De 40 a 44 años (051)",12029,5918,6111,10187,4937,5250,1842,981,861
"40 años (052)",2890,1424,1466,2411,1169,1242,479,255,224
"41 años (053)",2103,1048,1055,1839,926,913,264,122,142
"42 años (054)",2716,1291,1425,2307,1073,1234,409,218,191
"43 años (055)",2267,1112,1155,1921,916,1005,346,196,150
"44 años (056)",2053,1043,1010,1709,853,856,344,190,154
"De 45 a 49 años (057)",9862,4993,4869,8274,4134,4140,1588,859,729
"45 años (058)",2058,1055,1003,1726,869,857,332,186,146
"46 años (059)",1867,929,938,1570,765,805,297,164,133
"47 años (060)",2177,1109,1068,1841,937,904,336,172,164
"48 años (061)",2024,1019,1005,1709,855,854,315,164,151
"49 años (062)",1736,881,855,1428,708,720,308,173,135
"De 50 a 54 años (063)",8513,4230,4283,7071,3472,3599,1442,758,684
"50 años (064)",2019,982,1037,1669,793,876,350,189,161
"51 años (065)",1335,670,665,1114,548,566,221,122,99
"52 años (066)",1779,881,898,1484,732,752,295,149,146
"53 años (067)",1707,840,867,1429,701,728,278,139,139
"54 años (068)",1673,857,816,1375,698,677,298,159,139
"De 55 a 59 años (069)",6485,3243,3242,5373,2637,2736,1112,606,506
"55 años (070)",1416,718,698,1172,581,591,244,137,107
"56 años (071)",1354,698,656,1097,540,557,257,158,99
"57 años (072)",1406,682,724,1175,566,609,231,116,115
"58 años (073)",1213,592,621,1023,494,529,190,98,92
"59 años (074)",1096,553,543,906,456,450,190,97,93
"De 60 a 64 años (075)",5339,2711,2628,4412,2206,2206,927,505,422
"60 años (076)",1414,710,704,1162,575,587,252,135,117
"61 años (077)",873,438,435,714,341,373,159,97,62
"62 años (078)",1070,570,500,894,482,412,176,88,88
"63 años (079)",1028,539,489,847,438,409,181,101,80
"64 años (080)",954,454,500,795,370,425,159,84,75
"De 65 y más años (081)",13773,7000,6773,11216,5649,5567,2557,1351,1206
"65 años (082)",1126,604,522,921,491,430,205,113,92
"66 años (083)",756,367,389,627,298,329,129,69,60
"67 años (084)",1000,495,505,830,408,422,170,87,83
"68 años (085)",820,394,426,673,328,345,147,66,81
"69 años (086)",678,366,312,552,304,248,126,62,64
"70 años (087)",886,461,425,728,373,355,158,88,70
"71 años (088)",560,276,284,460,228,232,100,48,52
"72 años (089)",766,386,380,619,307,312,147,79,68
"73 años (090)",669,345,324,537,267,270,132,78,54
"74 años (091)",655,322,333,534,258,276,121,64,57
"75 años (092)",698,358,340,567,283,284,131,75,56
"76 años (093)",532,280,252,443,232,211,89,48,41
"77 años (094)",594,317,277,455,234,221,139,83,56
"78 años (095)",550,277,273,433,220,213,117,57,60
"79 años (096)",428,217,211,353,171,182,75,46,29
"80 años (097)",502,244,258,400,193,207,102,51,51
"81 años (098)",281,150,131,229,122,107,52,28,24
"82 años (099)",344,176,168,283,146,137,61,30,31
"83 años (100)",276,138,138,228,117,111,48,21,27
"84 años (101)",225,107,118,182,84,98,43,23,20
"85 años (102)",234,123,111,178,96,82,56,27,29
"86 años (103)",219,101,118,185,85,100,34,16,18
"87 años (104)",226,117,109,185,99,86,41,18,23
"88 años (105)",163,90,73,143,75,68,20,15,5
"89 años (106)",105,54,51,85,44,41,20,10,10
"90 años (107)",101,45,56,83,36,47,18,9,9
"91 años (108)",57,29,28,51,27,24,6,2,4
"92 años (109)",63,36,27,48,24,24,15,12,3
"93 años (110)",57,24,33,45,18,27,12,6,6
"94 años (111)",39,23,16,34,21,13,5,2,3
"95 años (112)",45,25,20,32,18,14,13,7,6
"96 años (113)",35,16,19,30,14,16,5,2,3
"97 años (114)",25,9,16,20,7,13,5,2,3
"98 y más años (115)",58,28,30,43,21,22,15,7,8
