"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",72,67,,64,2,1,,,,,5,71
"De 20 a 24 años (023)",200,194,,147,38,6,3,,,,6,254
"De 25 a 29 años (024)",163,161,1,69,58,26,6,1,,,2,293
"De 30 a 34 años (025)",134,134,,41,44,26,20,3,,,,309
"De 35 a 39 años (026)",168,167,1,37,46,38,35,10,,,1,464
"De 40 a 44 años (027)",154,154,1,29,20,36,42,21,4,1,,534
"De 45 a 49 años (028)",115,115,,11,31,18,30,17,6,2,,437
"De 50 y más años (029)",396,390,3,54,65,55,105,71,26,11,6,1616
"Casado(a) (030)",6570,6519,22,634,1019,998,1719,1155,676,296,51,29664
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",48,39,4,27,7,,1,,,,9,45
"De 20 a 24 años (033)",301,290,,166,87,31,6,,,,11,458
"De 25 a 29 años (034)",541,535,2,150,216,99,59,9,,,6,1183
"De 30 a 34 años (035)",696,690,2,98,208,174,170,33,5,,6,2014
"De 35 a 39 años (036)",888,883,2,65,187,224,293,91,20,1,5,3153
"De 40 a 44 años (037)",761,757,,31,97,152,281,131,45,20,4,3374
"De 45 a 49 años (038)",729,728,4,22,79,101,246,155,90,31,1,3679
"De 50 y más años (039)",2605,2597,8,75,138,217,663,736,516,244,8,15758
"Viudo(a) (040)",2005,1983,10,134,174,224,608,473,268,92,22,10172
"De 15 a 19 años (042)",6,4,,3,,1,,,,,2,6
"De 20 a 24 años (043)",16,15,,10,2,1,1,1,,,1,27
"De 25 a 29 años (044)",23,21,,7,6,6,2,,,,2,46
"De 30 a 34 años (045)",39,38,,8,9,10,8,2,,1,1,111
"De 35 a 39 años (046)",50,49,,1,7,10,28,3,,,1,190
"De 40 a 44 años (047)",101,99,,5,11,18,40,24,1,,2,417
"De 45 a 49 años (048)",114,112,,7,11,14,35,25,15,5,2,568
"De 50 y más años (049)",1656,1645,10,93,128,164,494,418,252,86,11,8807
"Divorciado(a) (050)",139,135,,36,26,18,33,17,5,,4,439
"De 15 a 19 años (052)",3,2,,2,,,,,,,1,2
"De 20 a 24 años (053)",9,9,,7,2,,,,,,,11
"De 25 a 29 años (054)",16,16,,6,4,4,2,,,,,35
"De 30 a 34 años (055)",14,13,,3,3,3,3,1,,,1,37
"De 35 a 39 años (056)",14,13,,3,2,5,1,2,,,1,39
"De 40 a 44 años (057)",20,20,,6,4,2,8,,,,,56
"De 45 a 49 años (058)",8,8,,1,2,1,4,,,,,24
"De 50 y más años (059)",55,54,,8,9,3,15,14,5,,1,235
"Soltero(a) (060)",2035,1407,15,806,330,184,72,,,,628,2306
"De 12 a 14 años (061)",12,9,1,8,,,,,,,3,8
"De 15 a 19 años (062)",103,103,,99,4,,,,,,,107
"De 20 a 24 años (063)",475,250,5,198,44,3,,,,,225,295
"De 25 a 29 años (064)",382,230,3,153,56,16,2,,,,152,321
"De 30 a 34 años (065)",257,172,2,91,52,22,5,,,,85,281
"De 35 a 39 años (066)",219,165,1,74,52,27,11,,,,54,303
"De 40 a 44 años (067)",168,141,1,55,44,29,12,,,,27,278
"De 45 a 49 años (068)",108,89,,30,21,21,17,,,,19,203
"De 50 y más años (069)",311,248,2,98,57,66,25,,,,63,510
,,,,,,,,,,,,
"URBANA (080)",6153,5802,21,1362,1234,889,1183,651,330,132,351,20105
"De 12 a 14 años (081)",14,5,,5,,,,,,,9,5
"De 15 a 19 años (082)",139,122,,108,12,1,1,,,,17,139
"De 20 a 24 años (083)",637,513,5,366,110,22,8,2,,,124,700
"De 25 a 29 años (084)",713,636,5,299,231,73,28,,,,77,1101
"De 30 a 34 años (085)",682,647,1,180,253,133,67,13,,,35,1444
"De 35 a 39 años (086)",728,703,1,109,208,183,166,28,6,2,25,2048
"De 40 a 44 años (087)",648,634,,72,138,144,185,70,19,6,14,2244
"De 45 a 49 años (088)",513,502,1,41,96,82,170,75,31,6,11,2043
"De 50 y más años (089)",2079,2040,8,182,186,251,558,463,274,118,39,10381
"Conviviente (090)",2265,2203,9,604,529,326,384,221,94,36,62,6913
"De 12 a 14 años (091)",11,4,,4,,,,,,,7,4
"De 15 a 19 años (092)",92,78,,66,11,,1,,,,14,92
"De 20 a 24 años (093)",333,313,4,219,69,15,4,2,,,20,432
"De 25 a 29 años (094)",383,372,1,155,148,47,21,,,,11,682
"De 30 a 34 años (095)",348,345,,80,142,74,40,9,,,3,809
"De 35 a 39 años (096)",287,283,,30,74,72,86,16,3,2,4,918
"De 40 a 44 años (097)",248,247,,14,41,54,79,42,14,3,1,1016
"De 45 a 49 años (098)",149,148,,12,15,21,55,30,13,2,1,683
"De 50 y más años (099)",414,413,4,24,29,43,98,122,64,29,1,2277
"Separado(a) (100)",483,477,,145,112,69,88,45,14,4,6,1408
"De 12 a 14 años (101)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (102)",11,11,,10,,1,,,,,,13
"De 20 a 24 años (103)",64,61,,47,11,1,2,,,,3,81
"De 25 a 29 años (104)",44,44,,17,19,8,,,,,,79
"De 30 a 34 años (105)",37,37,,13,13,9,2,,,,,74
"De 35 a 39 años (106)",53,53,,11,19,12,8,3,,,,140
"De 40 a 44 años (107)",63,63,,16,11,12,17,7,,,,189
"De 45 a 49 años (108)",38,38,,1,14,5,13,5,,,,131
"De 50 y más años (109)",171,169,,29,25,21,46,30,14,4,2,700
"Casado(a) (110)",1940,1927,5,219,377,360,491,266,148,61,13,7874
"De 15 a 19 años (112)",10,9,,8,1,,,,,,1,10
"De 20 a 24 años (113)",59,58,,33,17,6,2,,,,1,94
"De 25 a 29 años (114)",109,107,1,44,42,15,5,,,,2,195
"De 30 a 34 años (115)",175,171,,39,68,37,24,3,,,4,404
"De 35 a 39 años (116)",283,283,,32,88,90,61,9,3,,,826
"De 40 a 44 años (117)",232,230,,16,56,61,72,17,5,3,2,806
"De 45 a 49 años (118)",237,237,1,12,44,44,81,36,15,4,,992
"De 50 y más años (119)",835,832,3,35,61,107,246,201,125,54,3,4547
"Viudo(a) (120)",536,531,1,32,54,61,164,114,74,31,5,2744
"De 15 a 19 años (122)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",5,4,,2,2,,,,,,1,6
"De 30 a 34 años (125)",9,9,,2,3,3,,1,,,,23
"De 35 a 39 años (126)",5,5,,,,,5,,,,,23
"De 40 a 44 años (127)",23,23,,1,5,5,8,4,,,,85
"De 45 a 49 años (128)",30,30,,1,6,5,11,4,3,,,127
"De 50 y más años (129)",461,458,1,24,38,48,140,105,71,31,3,2478
"Divorciado(a) (130)",38,37,,5,11,4,12,5,,,1,124
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 25 a 29 años (134)",1,1,,,,,1,,,,,5
"De 30 a 34 años (135)",2,2,,,2,,,,,,,4
"De 35 a 39 años (136)",2,2,,,1,1,,,,,,5
"De 40 a 44 años (137)",9,9,,1,3,2,3,,,,,26
"De 45 a 49 años (138)",3,3,,,2,,1,,,,,8
"De 50 y más años (139)",20,20,,4,3,1,7,5,,,,76
"Soltero(a) (140)",891,627,6,357,151,69,44,,,,264,1042
"De 12 a 14 años (141)",1,,,,,,,,,,1,
"De 15 a 19 años (142)",23,23,,23,,,,,,,,23
"De 20 a 24 años (143)",180,80,1,66,13,,,,,,100,92
"De 25 a 29 años (144)",171,108,3,81,20,3,1,,,,63,134
"De 30 a 34 años (145)",111,83,1,46,25,10,1,,,,28,130
"De 35 a 39 años (146)",98,77,1,36,26,8,6,,,,21,136
"De 40 a 44 años (147)",73,62,,24,22,10,6,,,,11,122
"De 45 a 49 años (148)",56,46,,15,15,7,9,,,,10,102
"De 50 y más años (149)",178,148,,66,30,31,21,,,,30,303
,,,,,,,,,,,,
"RURAL (160)",16681,16006,92,3024,2673,2254,3695,2437,1322,509,675,63834
"De 12 a 14 años (161)",39,24,1,20,3,,,,,,15,26
"De 15 a 19 años (162)",651,521,13,442,57,5,4,,,,130,587
"De 20 a 24 años (163)",1984,1787,14,1087,514,135,34,3,,,197,2678
"De 25 a 29 años (164)",2153,2039,10,620,729,422,234,23,1,,114,4489
"De 30 a 34 años (165)",1962,1892,6,282,494,470,510,114,13,3,70,5762
"De 35 a 39 años (166)",1925,1878,7,156,304,391,699,259,56,6,47,7198
"De 40 a 44 años (167)",1593,1570,5,97,148,240,547,363,132,38,23,7416
"De 45 a 49 años (168)",1375,1360,4,70,100,161,417,352,192,64,15,7219
"De 50 y más años (169)",4999,4935,32,250,324,430,1250,1323,928,398,64,28459
"Conviviente (170)",8415,8177,51,1718,1525,1187,1821,1099,573,203,238,30465
"De 12 a 14 años (171)",26,14,,11,3,,,,,,12,17
"De 15 a 19 años (172)",466,350,9,289,45,4,3,,,,116,403
"De 20 a 24 años (173)",1287,1229,10,706,382,101,28,2,,,58,1901
"De 25 a 29 años (174)",1358,1340,8,379,472,297,170,13,1,,18,3030
"De 30 a 34 años (175)",1156,1147,3,141,289,294,331,79,8,2,9,3645
"De 35 a 39 años (176)",1027,1021,4,55,144,198,411,165,39,5,6,4179
"De 40 a 44 años (177)",789,786,3,29,69,93,270,215,87,20,3,3985
"De 45 a 49 años (178)",665,662,1,28,37,67,200,200,99,30,3,3668
"De 50 y más años (179)",1641,1628,13,80,84,133,408,425,339,146,13,9637
"Separado(a) (180)",922,907,6,309,192,137,153,78,22,10,15,2572
"De 12 a 14 años (181)",1,1,,1,,,,,,,,1
"De 15 a 19 años (182)",61,56,,54,2,,,,,,5,58
"De 20 a 24 años (183)",136,133,,100,27,5,1,,,,3,173
"De 25 a 29 años (184)",119,117,1,52,39,18,6,1,,,2,214
"De 30 a 34 años (185)",97,97,,28,31,17,18,3,,,,235
"De 35 a 39 años (186)",115,114,1,26,27,26,27,7,,,1,324
"De 40 a 44 años (187)",91,91,1,13,9,24,25,14,4,1,,345
"De 45 a 49 años (188)",77,77,,10,17,13,17,12,6,2,,306
"De 50 y más años (189)",225,221,3,25,40,34,59,41,12,7,4,916
"Casado(a) (190)",4630,4592,17,415,642,638,1228,889,528,235,38,21790
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",38,30,4,19,6,,1,,,,8,35
"De 20 a 24 años (193)",242,232,,133,70,25,4,,,,10,364
"De 25 a 29 años (194)",432,428,1,106,174,84,54,9,,,4,988
"De 30 a 34 años (195)",521,519,2,59,140,137,146,30,5,,2,1610
"De 35 a 39 años (196)",605,600,2,33,99,134,232,82,17,1,5,2327
"De 40 a 44 años (197)",529,527,,15,41,91,209,114,40,17,2,2568
"De 45 a 49 años (198)",492,491,3,10,35,57,165,119,75,27,1,2687
"De 50 y más años (199)",1770,1765,5,40,77,110,417,535,391,190,5,11211
"Viudo(a) (200)",1469,1452,9,102,120,163,444,359,194,61,17,7428
"De 15 a 19 años (202)",4,3,,2,,1,,,,,1,5
"De 20 a 24 años (203)",15,14,,9,2,1,1,1,,,1,26
"De 25 a 29 años (204)",18,17,,5,4,6,2,,,,1,40
"De 30 a 34 años (205)",30,29,,6,6,7,8,1,,1,1,88
"De 35 a 39 años (206)",45,44,,1,7,10,23,3,,,1,167
"De 40 a 44 años (207)",78,76,,4,6,13,32,20,1,,2,332
"De 45 a 49 años (208)",84,82,,6,5,9,24,21,12,5,2,441
"De 50 y más años (209)",1195,1187,9,69,90,116,354,313,181,55,8,6329
"Divorciado(a) (210)",101,98,,31,15,14,21,12,5,,3,315
"De 15 a 19 años (212)",2,2,,2,,,,,,,,2
"De 20 a 24 años (213)",9,9,,7,2,,,,,,,11
"De 25 a 29 años (214)",15,15,,6,4,4,1,,,,,30
"De 30 a 34 años (215)",12,11,,3,1,3,3,1,,,1,33
"De 35 a 39 años (216)",12,11,,3,1,4,1,2,,,1,34
"De 40 a 44 años (217)",11,11,,5,1,,5,,,,,30
"De 45 a 49 años (218)",5,5,,1,,1,3,,,,,16
"De 50 y más años (219)",35,34,,4,6,2,8,9,5,,1,159
"Soltero(a) (220)",1144,780,9,449,179,115,28,,,,364,1264
"De 12 a 14 años (221)",11,9,1,8,,,,,,,2,8
"De 15 a 19 años (222)",80,80,,76,4,,,,,,,84
"De 20 a 24 años (223)",295,170,4,132,31,3,,,,,125,203
"De 25 a 29 años (224)",211,122,,72,36,13,1,,,,89,187
"De 30 a 34 años (225)",146,89,1,45,27,12,4,,,,57,151
"De 35 a 39 años (226)",121,88,,38,26,19,5,,,,33,167
"De 40 a 44 años (227)",95,79,1,31,22,19,6,,,,16,156
"De 45 a 49 años (228)",52,43,,15,6,14,8,,,,9,101
"De 50 y más años (229)",133,100,2,32,27,35,4,,,,33,207
