"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Hogares privados con servicio doméstico (111)",37,,,,,,37,
"Actividad economica no especificada (113)",351,104,92,144,3,8,,
"Desocupado (114)",1370,,,,,,,1370
"Mujeres (115)",15514,5209,1598,5896,237,991,1020,563
"Agric., ganadería, caza y silvicultura (116)",1466,17,953,308,37,151,,
"Pesca (117)",16,6,5,4,,1,,
"Explotación de minas y canteras (118)",9,6,1,1,,1,,
"Industrias manufactureras (119)",785,166,323,275,12,9,,
"Suministro de electricidad, gas y agua (120)",24,23,1,,,,,
"Construcción (121)",32,8,12,9,2,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",5210,872,22,3543,105,668,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",80,39,7,22,4,8,,
"Comercio al por mayor (124)",195,72,6,86,6,25,,
"Comercio al por menor (125)",4935,761,9,3435,95,635,,
"Hoteles y restaurantes (126)",1853,526,86,1117,47,77,,
"Trans., almac. y comunicaciones (127)",335,253,15,52,5,10,,
"Intermediación financiera (128)",84,80,,3,,1,,
"Activid.inmobil., empres. y alquileres (129)",554,416,33,92,7,6,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",438,407,31,,,,,
"Enseñanza (131)",1586,1524,,51,4,7,,
"Servicios sociales y de salud (132)",457,410,9,34,2,2,,
"Otras activ. serv.comun.soc y personales (133)",718,351,46,298,12,11,,
"Hogares privados con servicio doméstico (134)",1020,,,,,,1020,
"Actividad economica no especificada (136)",364,144,61,109,4,46,,
"Desocupado (137)",563,,,,,,,563
,,,,,,,,
"RURAL (138)",7664,404,4642,1716,172,423,93,214
"Agric., ganadería, caza y silvicultura (139)",5764,38,4094,1123,154,355,,
"Pesca (140)",20,,12,8,,,,
"Explotación de minas y canteras (141)",40,4,36,,,,,
"Industrias manufactureras (142)",255,27,195,29,3,1,,
"Suministro de electricidad, gas y agua (143)",3,,3,,,,,
"Construcción (144)",102,2,81,18,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",390,55,29,270,9,27,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",38,3,17,17,1,,,
"Comercio al por mayor (147)",17,5,7,3,2,,,
"Comercio al por menor (148)",335,47,5,250,6,27,,
"Hoteles y restaurantes (149)",102,15,16,55,4,12,,
"Trans., almac. y comunicaciones (150)",287,38,99,149,1,,,
"Intermediación financiera (151)",5,4,,1,,,,
"Activid.inmobil., empres. y alquileres (152)",87,58,24,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",27,23,4,,,,,
"Enseñanza (154)",79,74,,5,,,,
"Servicios sociales y de salud (155)",22,18,1,3,,,,
"Otras activ. serv.comun.soc y personales (156)",80,37,26,16,1,,,
"Hogares privados con servicio doméstico (157)",93,,,,,,93,
"Actividad economica no especificada (159)",94,11,22,34,,27,,
"Desocupado (160)",214,,,,,,,214
"Hombres (161)",5927,244,3788,1358,148,216,,173
"Agric., ganadería, caza y silvicultura (162)",4697,29,3311,1018,136,203,,
"Pesca (163)",20,,12,8,,,,
"Explotación de minas y canteras (164)",39,4,35,,,,,
"Industrias manufactureras (165)",198,17,156,21,3,1,,
"Suministro de electricidad, gas y agua (166)",3,,3,,,,,
"Construcción (167)",101,2,81,17,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",178,27,29,112,5,5,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",35,1,17,16,1,,,
"Comercio al por mayor (170)",12,2,7,1,2,,,
"Comercio al por menor (171)",131,24,5,95,2,5,,
"Hoteles y restaurantes (172)",25,4,5,10,3,3,,
"Trans., almac. y comunicaciones (173)",281,35,99,146,1,,,
"Intermediación financiera (174)",3,2,,1,,,,
"Activid.inmobil., empres. y alquileres (175)",71,43,23,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",14,11,3,,,,,
"Enseñanza (177)",34,33,,1,,,,
"Servicios sociales y de salud (178)",6,4,,2,,,,
"Otras activ. serv.comun.soc y personales (179)",60,30,22,8,,,,
"Actividad economica no especificada (182)",24,3,9,9,,3,,
"Desocupado (183)",173,,,,,,,173
"Mujeres (184)",1737,160,854,358,24,207,93,41
"Agric., ganadería, caza y silvicultura (185)",1067,9,783,105,18,152,,
"Explotación de minas y canteras (187)",1,,1,,,,,
"Industrias manufactureras (188)",57,10,39,8,,,,
"Construcción (190)",1,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",212,28,,158,4,22,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,2,,1,,,,
"Comercio al por mayor (193)",5,3,,2,,,,
"Comercio al por menor (194)",204,23,,155,4,22,,
"Hoteles y restaurantes (195)",77,11,11,45,1,9,,
"Trans., almac. y comunicaciones (196)",6,3,,3,,,,
"Intermediación financiera (197)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (198)",16,15,1,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",13,12,1,,,,,
"Enseñanza (200)",45,41,,4,,,,
"Servicios sociales y de salud (201)",16,14,1,1,,,,
"Otras activ. serv.comun.soc y personales (202)",20,7,4,8,1,,,
"Hogares privados con servicio doméstico (203)",93,,,,,,93,
"Actividad economica no especificada (205)",70,8,13,25,,24,,
"Desocupado (206)",41,,,,,,,41
