"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",8,8,,3,4,1,,,,,,14
"De 25 a 29 años (024)",15,15,2,2,,8,3,,,,,39
"De 30 a 34 años (025)",14,14,2,2,2,6,2,,,,,33
"De 35 a 39 años (026)",7,7,,,,2,4,,1,,,31
"Primaria (030)",8217,8108,2712,918,905,823,1273,753,454,270,109,22428
"De 12 a 14 años (031)",1397,1393,1388,5,,,,,,,4,5
"De 15 a 19 años (032)",995,983,825,131,23,4,,,,,12,189
"De 20 a 24 años (033)",839,795,220,318,183,56,18,,,,44,928
"De 25 a 29 años (034)",789,770,76,193,231,152,108,10,,,19,1624
"De 30 a 34 años (035)",744,734,37,88,178,181,196,48,6,,10,2194
"De 35 a 39 años (036)",702,695,30,37,93,138,255,109,31,2,7,2734
"De 40 a 44 años (037)",546,543,27,30,50,74,178,114,49,21,3,2502
"De 45 a 49 años (038)",472,470,20,29,40,70,124,98,56,33,2,2341
"De 50 y más años (039)",1733,1725,89,87,107,148,394,374,312,214,8,9911
"Secundaria (040)",3791,3717,1977,546,455,325,285,91,30,8,74,4573
"De 12 a 14 años (041)",566,566,565,,1,,,,,,,2
"De 15 a 19 años (042)",1221,1208,1107,91,9,1,,,,,13,112
"De 20 a 24 años (043)",540,507,199,211,80,15,2,,,,33,424
"De 25 a 29 años (044)",359,348,41,118,118,55,16,,,,11,584
"De 30 a 34 años (045)",274,266,20,45,87,76,31,6,1,,8,625
"De 35 a 39 años (046)",226,221,14,32,61,59,47,8,,,5,578
"De 40 a 44 años (047)",180,180,7,16,41,46,50,15,5,,,587
"De 45 a 49 años (048)",131,129,9,11,16,34,39,14,6,,2,454
"De 50 y más años (049)",294,292,15,22,42,39,100,48,18,8,2,1207
"Sup. no Univ. incompleta (050)",455,434,191,96,67,42,30,8,,,21,535
"De 15 a 19 años (052)",68,68,61,7,,,,,,,,7
"De 20 a 24 años (053)",133,122,90,27,4,1,,,,,11,38
"De 25 a 29 años (054)",81,75,24,32,13,5,1,,,,6,77
"De 30 a 34 años (055)",54,52,9,17,18,7,1,,,,2,79
"De 35 a 39 años (056)",45,44,5,5,17,10,7,,,,1,100
"De 40 a 44 años (057)",23,22,1,3,6,7,4,1,,,1,59
"De 45 a 49 años (058)",28,28,1,2,6,7,10,2,,,,91
"De 50 y más años (059)",23,23,,3,3,5,7,5,,,,84
"Sup. no Univ. completa (060)",955,927,198,246,251,130,80,15,6,1,28,1640
"De 20 a 24 años (063)",100,91,62,25,4,,,,,,9,33
"De 25 a 29 años (064)",177,169,62,70,30,6,1,,,,8,153
"De 30 a 34 años (065)",162,162,27,61,51,20,3,,,,,235
"De 35 a 39 años (066)",150,146,13,41,62,23,6,1,,,4,266
"De 40 a 44 años (067)",126,123,9,21,44,32,16,1,,,3,280
"De 45 a 49 años (068)",93,93,11,11,29,25,15,2,,,,220
"De 50 y más años (069)",147,143,14,17,31,24,39,11,6,1,4,453
"Sup. Univ. incompleta (070)",295,285,152,58,42,16,11,3,2,1,10,282
"De 15 a 19 años (072)",57,57,51,6,,,,,,,,6
"De 20 a 24 años (073)",100,93,71,22,,,,,,,7,22
"De 25 a 29 años (074)",39,36,15,17,4,,,,,,3,25
"De 30 a 34 años (075)",20,20,7,2,9,1,,,,1,,33
"De 35 a 39 años (076)",20,20,3,3,9,4,1,,,,,37
"De 40 a 44 años (077)",22,22,1,3,9,6,3,,,,,51
"De 45 a 49 años (078)",15,15,2,4,3,2,3,1,,,,35
"De 50 y más años (079)",22,22,2,1,8,3,4,2,2,,,73
"Sup. Univ. completa (080)",525,496,137,123,107,71,45,8,4,1,29,842
"De 20 a 24 años (083)",31,28,21,5,2,,,,,,3,9
"De 25 a 29 años (084)",89,77,37,29,8,3,,,,,12,54
"De 30 a 34 años (085)",76,68,22,28,12,5,1,,,,8,71
"De 35 a 39 años (086)",84,82,15,22,25,14,6,,,,2,139
"De 40 a 44 años (087)",65,64,9,13,24,14,4,,,,1,120
"De 45 a 49 años (088)",63,61,9,11,15,17,6,1,2,,2,144
"De 50 y más años (089)",117,116,24,15,21,18,28,7,2,1,1,305
,,,,,,,,,,,,
"URBANA (100)",6947,6816,2044,1080,1044,799,947,487,264,151,131,16758
"De 12 a 14 años (101)",559,559,557,1,1,,,,,,,3
"De 15 a 19 años (102)",844,836,744,84,6,2,,,,,8,102
"De 20 a 24 años (103)",742,695,318,263,95,17,2,,,,47,513
"De 25 a 29 años (104)",733,699,145,269,173,77,33,2,,,34,997
"De 30 a 34 años (105)",669,654,70,158,212,128,79,6,,1,15,1351
"De 35 a 39 años (106)",641,630,43,97,178,152,121,33,6,,11,1683
"De 40 a 44 años (107)",552,549,29,60,136,122,136,43,18,5,3,1765
"De 45 a 49 años (108)",494,489,35,41,83,123,125,63,13,6,5,1701
"De 50 y más años (109)",1713,1705,103,107,160,178,451,340,227,139,8,8643
"Sin nivel (110)",785,778,57,57,75,87,175,154,96,77,7,3928
"De 12 a 14 años (111)",12,12,12,,,,,,,,,
"De 15 a 19 años (112)",14,14,11,2,1,,,,,,,4
"De 20 a 24 años (113)",36,33,7,11,11,4,,,,,3,45
"De 25 a 29 años (114)",45,43,5,5,16,9,8,,,,2,98
"De 30 a 34 años (115)",45,44,2,6,13,9,13,1,,,1,121
"De 35 a 39 años (116)",55,54,4,5,4,15,16,8,2,,1,196
"De 40 a 44 años (117)",53,53,2,2,6,6,23,11,2,1,,233
"De 45 a 49 años (118)",56,56,2,1,1,11,14,20,2,5,,294
"De 50 y más años (119)",469,469,12,25,23,33,101,114,90,71,,2937
"Educacion Inicial (120)",8,8,4,1,1,,2,,,,,11
"De 12 a 14 años (121)",1,1,1,,,,,,,,,
"De 15 a 19 años (122)",1,1,1,,,,,,,,,
"De 20 a 24 años (123)",1,1,,,1,,,,,,,2
"De 25 a 29 años (124)",2,2,1,1,,,,,,,,1
"De 30 a 34 años (125)",2,2,1,,,,1,,,,,4
"De 35 a 39 años (126)",1,1,,,,,1,,,,,4
"Primaria (130)",2194,2175,520,259,271,266,413,242,138,66,19,6866
"De 12 a 14 años (131)",278,278,277,1,,,,,,,,1
"De 15 a 19 años (132)",145,145,118,23,3,1,,,,,,32
"De 20 a 24 años (133)",168,161,40,76,35,8,2,,,,7,179
"De 25 a 29 años (134)",181,180,16,68,46,30,18,2,,,1,337
"De 30 a 34 años (135)",196,194,6,35,62,51,37,3,,,2,489
"De 35 a 39 años (136)",197,193,3,12,43,50,59,22,4,,4,673
"De 40 a 44 años (137)",164,164,8,8,22,29,57,25,11,4,,683
"De 45 a 49 años (138)",153,152,9,7,17,35,48,29,6,1,1,610
"De 50 y más años (139)",712,708,43,29,43,62,192,161,117,61,4,3862
"Secundaria (140)",2063,2028,936,310,277,210,208,61,21,5,35,3013
"De 12 a 14 años (141)",268,268,267,,1,,,,,,,2
"De 15 a 19 años (142)",587,579,527,49,2,1,,,,,8,56
"De 20 a 24 años (143)",248,233,85,106,38,4,,,,,15,194
"De 25 a 29 años (144)",193,187,23,68,63,27,6,,,,6,300
"De 30 a 34 años (145)",160,157,7,26,59,39,24,2,,,3,377
"De 35 a 39 años (146)",136,136,6,22,37,41,27,3,,,,350
"De 40 a 44 años (147)",125,125,3,12,31,34,34,6,5,,,399
"De 45 a 49 años (148)",100,98,6,7,13,29,31,9,3,,2,336
"De 50 y más años (149)",246,245,12,20,33,35,86,41,13,5,1,999
"Sup. no Univ. incompleta (150)",345,332,130,77,58,33,26,8,,,13,453
"De 15 a 19 años (152)",49,49,43,6,,,,,,,,6
"De 20 a 24 años (153)",95,90,63,22,4,1,,,,,5,33
"De 25 a 29 años (154)",58,53,14,26,10,3,,,,,5,55
"De 30 a 34 años (155)",42,40,5,13,16,6,,,,,2,63
"De 35 a 39 años (156)",36,36,4,4,13,9,6,,,,,83
"De 40 a 44 años (157)",22,21,1,3,6,6,4,1,,,1,56
"De 45 a 49 años (158)",24,24,,1,6,5,10,2,,,,84
"De 50 y más años (159)",19,19,,2,3,3,6,5,,,,73
"Sup. no Univ. completa (160)",806,784,150,209,222,117,69,13,3,1,22,1420
"De 20 a 24 años (163)",80,72,47,21,4,,,,,,8,29
"De 25 a 29 años (164)",145,138,43,60,28,6,1,,,,7,139
"De 30 a 34 años (165)",131,131,21,48,42,17,3,,,,,195
"De 35 a 39 años (166)",126,122,12,34,52,19,5,,,,4,216
"De 40 a 44 años (167)",103,102,6,20,38,27,11,,,,1,224
"De 45 a 49 años (168)",86,86,9,10,28,24,13,2,,,,205
"De 50 y más años (169)",135,133,12,16,30,24,36,11,3,1,2,412
"Sup. Univ. incompleta (170)",262,252,123,54,42,16,11,3,2,1,10,278
"De 15 a 19 años (172)",48,48,44,4,,,,,,,,4
"De 20 a 24 años (173)",86,79,57,22,,,,,,,7,22
"De 25 a 29 años (174)",35,32,11,17,4,,,,,,3,25
"De 30 a 34 años (175)",20,20,7,2,9,1,,,,1,,33
"De 35 a 39 años (176)",17,17,1,2,9,4,1,,,,,36
"De 40 a 44 años (177)",22,22,1,3,9,6,3,,,,,51
"De 45 a 49 años (178)",13,13,,4,3,2,3,1,,,,35
"De 50 y más años (179)",21,21,2,,8,3,4,2,2,,,72
"Sup. Univ. completa (180)",484,459,124,113,98,70,43,6,4,1,25,789
"De 20 a 24 años (183)",28,26,19,5,2,,,,,,2,9
"De 25 a 29 años (184)",74,64,32,24,6,2,,,,,10,42
"De 30 a 34 años (185)",73,66,21,28,11,5,1,,,,7,69
"De 35 a 39 años (186)",73,71,13,18,20,14,6,,,,2,125
"De 40 a 44 años (187)",63,62,8,12,24,14,4,,,,1,119
"De 45 a 49 años (188)",62,60,9,11,15,17,6,,2,,2,137
"De 50 y más años (189)",111,110,22,15,20,18,26,6,2,1,1,288
,,,,,,,,,,,,
"RURAL (200)",12784,12583,3801,1291,1261,1125,1894,1389,1010,812,201,42147
"De 12 a 14 años (201)",1471,1467,1463,4,,,,,,,4,4
"De 15 a 19 años (202)",1688,1671,1438,189,37,5,2,,,,17,286
"De 20 a 24 años (203)",1296,1225,407,440,258,91,27,2,,,71,1354
"De 25 a 29 años (204)",1179,1140,137,243,331,230,184,15,,,39,2469
"De 30 a 34 años (205)",1100,1077,75,123,215,255,298,95,15,1,23,3361
"De 35 a 39 años (206)",1075,1062,57,65,146,166,363,183,73,9,13,4355
"De 40 a 44 años (207)",874,865,44,43,61,95,249,197,123,53,9,4453
"De 45 a 49 años (208)",751,748,30,41,46,65,164,180,130,92,3,4320
"De 50 y más años (209)",3350,3328,150,143,167,218,607,717,669,657,22,21545
"Sin nivel (210)",4649,4595,405,317,397,413,933,844,681,605,54,24557
"De 12 a 14 años (211)",47,47,47,,,,,,,,,
"De 15 a 19 años (212)",170,170,123,33,10,2,2,,,,,67
"De 20 a 24 años (213)",251,243,55,81,65,31,9,2,,,8,354
"De 25 a 29 años (214)",318,306,20,46,84,69,80,7,,,12,812
"De 30 a 34 años (215)",380,371,19,32,57,78,130,46,8,1,9,1321
"De 35 a 39 años (216)",427,423,16,17,53,53,142,90,45,7,4,1957
"De 40 a 44 años (217)",411,407,17,15,17,32,107,98,85,36,4,2386
"De 45 a 49 años (218)",387,385,11,13,19,22,78,105,77,60,2,2442
"De 50 y más años (219)",2258,2243,97,80,92,126,385,496,466,501,15,15218
"Educacion Inicial (220)",51,51,12,9,5,17,7,,1,,,109
"De 12 a 14 años (221)",7,7,7,,,,,,,,,
"De 15 a 19 años (222)",6,6,3,3,,,,,,,,3
"De 20 a 24 años (223)",7,7,,3,3,1,,,,,,12
"De 25 a 29 años (224)",13,13,1,1,,8,3,,,,,38
"De 30 a 34 años (225)",12,12,1,2,2,6,1,,,,,29
"De 35 a 39 años (226)",6,6,,,,2,3,,1,,,27
"Primaria (230)",6023,5933,2192,659,634,557,860,511,316,204,90,15562
"De 12 a 14 años (231)",1119,1115,1111,4,,,,,,,4,4
"De 15 a 19 años (232)",850,838,707,108,20,3,,,,,12,157
"De 20 a 24 años (233)",671,634,180,242,148,48,16,,,,37,749
"De 25 a 29 años (234)",608,590,60,125,185,122,90,8,,,18,1287
"De 30 a 34 años (235)",548,540,31,53,116,130,159,45,6,,8,1705
"De 35 a 39 años (236)",505,502,27,25,50,88,196,87,27,2,3,2061
"De 40 a 44 años (237)",382,379,19,22,28,45,121,89,38,17,3,1819
"De 45 a 49 años (238)",319,318,11,22,23,35,76,69,50,32,1,1731
"De 50 y más años (239)",1021,1017,46,58,64,86,202,213,195,153,4,6049
"Secundaria (240)",1728,1689,1041,236,178,115,77,30,9,3,39,1560
"De 12 a 14 años (241)",298,298,298,,,,,,,,,
"De 15 a 19 años (242)",634,629,580,42,7,,,,,,5,56
"De 20 a 24 años (243)",292,274,114,105,42,11,2,,,,18,230
"De 25 a 29 años (244)",166,161,18,50,55,28,10,,,,5,284
"De 30 a 34 años (245)",114,109,13,19,28,37,7,4,1,,5,248
"De 35 a 39 años (246)",90,85,8,10,24,18,20,5,,,5,228
"De 40 a 44 años (247)",55,55,4,4,10,12,16,9,,,,188
"De 45 a 49 años (248)",31,31,3,4,3,5,8,5,3,,,118
"De 50 y más años (249)",48,47,3,2,9,4,14,7,5,3,1,208
"Sup. no Univ. incompleta (250)",110,102,61,19,9,9,4,,,,8,82
"De 15 a 19 años (252)",19,19,18,1,,,,,,,,1
"De 20 a 24 años (253)",38,32,27,5,,,,,,,6,5
"De 25 a 29 años (254)",23,22,10,6,3,2,1,,,,1,22
"De 30 a 34 años (255)",12,12,4,4,2,1,1,,,,,16
"De 35 a 39 años (256)",9,8,1,1,4,1,1,,,,1,17
"De 40 a 44 años (257)",1,1,,,,1,,,,,,3
"De 45 a 49 años (258)",4,4,1,1,,2,,,,,,7
"De 50 y más años (259)",4,4,,1,,2,1,,,,,11
"Sup. no Univ. completa (260)",149,143,48,37,29,13,11,2,3,,6,220
"De 20 a 24 años (263)",20,19,15,4,,,,,,,1,4
"De 25 a 29 años (264)",32,31,19,10,2,,,,,,1,14
"De 30 a 34 años (265)",31,31,6,13,9,3,,,,,,40
"De 35 a 39 años (266)",24,24,1,7,10,4,1,1,,,,50
"De 40 a 44 años (267)",23,21,3,1,6,5,5,1,,,2,56
"De 45 a 49 años (268)",7,7,2,1,1,1,2,,,,,15
"De 50 y más años (269)",12,10,2,1,1,,3,,3,,2,41
"Sup. Univ. incompleta (270)",33,33,29,4,,,,,,,,4
"De 15 a 19 años (272)",9,9,7,2,,,,,,,,2
"De 20 a 24 años (273)",14,14,14,,,,,,,,,
"De 25 a 29 años (274)",4,4,4,,,,,,,,,
"De 35 a 39 años (276)",3,3,2,1,,,,,,,,1
"De 45 a 49 años (278)",2,2,2,,,,,,,,,
"De 50 y más años (279)",1,1,,1,,,,,,,,1
"Sup. Univ. completa (280)",41,37,13,10,9,1,2,2,,,4,53
"De 20 a 24 años (283)",3,2,2,,,,,,,,1,
"De 25 a 29 años (284)",15,13,5,5,2,1,,,,,2,12
"De 30 a 34 años (285)",3,2,1,,1,,,,,,1,2
"De 35 a 39 años (286)",11,11,2,4,5,,,,,,,14
"De 40 a 44 años (287)",2,2,1,1,,,,,,,,1
"De 45 a 49 años (288)",1,1,,,,,,1,,,,7
"De 50 y más años (289)",6,6,2,,1,,2,1,,,,17
