"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",11,9,,2,,4,2,,1,,2,32
"De 35 a 39 años (026)",1,1,,,,,1,,,,,4
"Primaria (030)",4557,4462,970,384,499,560,951,660,322,116,95,15507
"De 12 a 14 años (031)",461,460,457,1,2,,,,,,1,5
"De 15 a 19 años (032)",230,223,190,28,4,1,,,,,7,39
"De 20 a 24 años (033)",244,227,79,58,56,23,10,1,,,17,289
"De 25 a 29 años (034)",318,297,32,68,74,74,43,6,,,21,651
"De 30 a 34 años (035)",404,391,36,35,83,102,103,29,2,1,13,1165
"De 35 a 39 años (036)",461,450,24,43,74,94,138,63,13,1,11,1610
"De 40 a 44 años (037)",458,450,20,24,49,70,149,90,42,6,8,1992
"De 45 a 49 años (038)",411,406,21,17,42,50,115,98,48,15,5,1961
"De 50 y más años (039)",1570,1558,111,110,115,146,393,373,217,93,12,7795
"Secundaria (040)",3066,2952,1703,424,348,196,201,58,17,5,114,3157
"De 12 a 14 años (041)",524,520,517,3,,,,,,,4,3
"De 15 a 19 años (042)",945,927,850,69,5,3,,,,,18,88
"De 20 a 24 años (043)",481,449,218,148,69,12,2,,,,32,330
"De 25 a 29 años (044)",360,326,46,102,112,39,26,,1,,34,563
"De 30 a 34 años (045)",269,253,31,50,71,49,47,5,,,16,574
"De 35 a 39 años (046)",206,202,17,32,43,40,47,19,3,1,4,599
"De 40 a 44 años (047)",123,119,8,5,26,25,42,11,2,,4,402
"De 45 a 49 años (048)",67,65,7,5,13,12,17,8,2,1,2,226
"De 50 y más años (049)",91,91,9,10,9,16,20,15,9,3,,372
"Sup. no Univ. incompleta (050)",99,91,49,15,18,5,2,,2,,8,91
"De 15 a 19 años (052)",24,24,23,1,,,,,,,,1
"De 20 a 24 años (053)",34,31,22,7,2,,,,,,3,11
"De 25 a 29 años (054)",6,3,,2,,1,,,,,3,5
"De 30 a 34 años (055)",12,12,2,3,5,2,,,,,,19
"De 35 a 39 años (056)",9,8,2,1,4,1,,,,,1,12
"De 40 a 44 años (057)",7,7,,,5,,2,,,,,18
"De 45 a 49 años (058)",5,4,,1,2,,,,1,,1,13
"De 50 y más años (059)",2,2,,,,1,,,1,,,12
"Sup. no Univ. completa (060)",99,94,23,24,23,18,4,2,,,5,156
"De 20 a 24 años (063)",11,9,6,2,1,,,,,,2,4
"De 25 a 29 años (064)",18,16,7,6,2,1,,,,,2,13
"De 30 a 34 años (065)",23,23,5,8,10,,,,,,,28
"De 35 a 39 años (066)",18,18,3,3,5,6,1,,,,,36
"De 40 a 44 años (067)",10,10,1,3,2,2,,2,,,,27
"De 45 a 49 años (068)",6,6,,,,5,1,,,,,19
"De 50 y más años (069)",13,12,1,2,3,4,2,,,,1,29
"Sup. Univ. incompleta (070)",57,50,34,8,2,1,4,1,,,7,38
"De 15 a 19 años (072)",17,16,16,,,,,,,,1,
"De 20 a 24 años (073)",17,15,13,1,,,1,,,,2,5
"De 25 a 29 años (074)",11,9,3,4,1,1,,,,,2,9
"De 30 a 34 años (075)",7,6,2,2,1,,1,,,,1,8
"De 35 a 39 años (076)",3,2,,,,,2,,,,1,9
"De 50 y más años (079)",2,2,,1,,,,1,,,,7
"Sup. Univ. completa (080)",74,68,20,20,14,9,4,1,,,6,97
"De 20 a 24 años (083)",6,6,4,2,,,,,,,,2
"De 25 a 29 años (084)",14,10,5,3,,2,,,,,4,9
"De 30 a 34 años (085)",14,13,6,5,1,1,,,,,1,10
"De 35 a 39 años (086)",10,9,2,4,1,,2,,,,1,14
"De 40 a 44 años (087)",12,12,,2,7,3,,,,,,25
"De 45 a 49 años (088)",4,4,,1,1,1,,1,,,,12
"De 50 y más años (089)",14,14,3,3,4,2,2,,,,,25
,,,,,,,,,,,,
"URBANA (100)",2845,2751,886,323,407,340,418,240,89,48,94,6811
"De 12 a 14 años (101)",272,270,268,1,1,,,,,,2,3
"De 15 a 19 años (102)",430,419,376,35,5,3,,,,,11,54
"De 20 a 24 años (103)",236,218,102,69,37,4,6,,,,18,181
"De 25 a 29 años (104)",279,247,36,70,85,39,16,,1,,32,434
"De 30 a 34 años (105)",262,257,21,41,81,63,43,7,,1,5,634
"De 35 a 39 años (106)",266,258,11,31,59,69,61,23,3,1,8,798
"De 40 a 44 años (107)",211,206,14,16,38,51,61,19,6,1,5,699
"De 45 a 49 años (108)",167,160,3,12,24,29,46,29,15,2,7,683
"De 50 y más años (109)",722,716,55,48,77,82,185,162,64,43,6,3325
"Sin nivel (110)",510,500,48,38,56,84,109,105,35,25,10,2132
"De 12 a 14 años (111)",5,5,5,,,,,,,,,
"De 15 a 19 años (112)",3,3,3,,,,,,,,,
"De 20 a 24 años (113)",4,4,,1,2,1,,,,,,8
"De 25 a 29 años (114)",13,12,2,4,2,3,1,,,,1,21
"De 30 a 34 años (115)",18,18,2,2,4,5,4,1,,,,50
"De 35 a 39 años (116)",28,27,2,2,4,11,6,2,,,1,82
"De 40 a 44 años (117)",45,43,3,2,4,15,13,6,,,2,151
"De 45 a 49 años (118)",35,33,,2,5,8,8,7,3,,2,142
"De 50 y más años (119)",359,355,31,25,35,41,77,89,32,25,4,1678
"Educacion Inicial (120)",6,6,1,1,1,2,1,,,,,14
"De 12 a 14 años (121)",1,1,1,,,,,,,,,
"De 15 a 19 años (122)",1,1,,,1,,,,,,,2
"De 30 a 34 años (125)",4,4,,1,,2,1,,,,,12
"Primaria (130)",929,913,161,84,136,137,219,111,43,22,16,3042
"De 12 a 14 años (131)",90,90,88,1,1,,,,,,,3
"De 15 a 19 años (132)",30,29,25,3,,1,,,,,1,6
"De 20 a 24 años (133)",41,39,12,14,8,2,3,,,,2,50
"De 25 a 29 años (134)",80,73,5,19,27,14,8,,,,7,148
"De 30 a 34 años (135)",94,94,5,10,21,31,22,4,,1,,275
"De 35 a 39 años (136)",114,112,1,9,23,28,33,17,1,,2,396
"De 40 a 44 años (137)",87,87,6,7,12,19,29,8,5,1,,323
"De 45 a 49 años (138)",89,87,2,5,13,11,28,17,9,2,2,392
"De 50 y más años (139)",304,302,17,16,31,31,96,65,28,18,2,1449
"Secundaria (140)",1177,1126,597,153,170,96,80,20,9,1,51,1344
"De 12 a 14 años (141)",176,174,174,,,,,,,,2,
"De 15 a 19 años (142)",367,358,321,31,4,2,,,,,9,45
"De 20 a 24 años (143)",147,134,61,45,25,1,2,,,,13,106
"De 25 a 29 años (144)",155,140,21,38,54,19,7,,1,,15,243
"De 30 a 34 años (145)",110,106,7,16,42,23,16,2,,,4,251
"De 35 a 39 años (146)",94,91,4,14,24,23,19,4,2,1,3,264
"De 40 a 44 años (147)",57,54,4,3,11,14,18,3,1,,3,172
"De 45 a 49 años (148)",31,29,1,3,5,5,9,4,2,,2,112
"De 50 y más años (149)",40,40,4,3,5,9,9,7,3,,,151
"Sup. no Univ. incompleta (150)",70,64,32,10,16,3,1,,2,,6,72
"De 15 a 19 años (152)",17,17,16,1,,,,,,,,1
"De 20 a 24 años (153)",23,22,14,6,2,,,,,,1,10
"De 25 a 29 años (154)",5,2,,1,,1,,,,,3,4
"De 30 a 34 años (155)",7,7,,1,5,1,,,,,,14
"De 35 a 39 años (156)",8,7,2,,4,1,,,,,1,11
"De 40 a 44 años (157)",5,5,,,4,,1,,,,,12
"De 45 a 49 años (158)",4,3,,1,1,,,,1,,1,11
"De 50 y más años (159)",1,1,,,,,,,1,,,9
"Sup. no Univ. completa (160)",65,64,14,15,17,13,3,2,,,1,116
"De 20 a 24 años (163)",7,6,4,2,,,,,,,1,2
"De 25 a 29 años (164)",8,8,4,2,1,1,,,,,,7
"De 30 a 34 años (165)",14,14,3,4,7,,,,,,,18
"De 35 a 39 años (166)",15,15,1,3,4,6,1,,,,,34
"De 40 a 44 años (167)",9,9,1,3,2,1,,2,,,,24
"De 45 a 49 años (168)",5,5,,,,4,1,,,,,16
"De 50 y más años (169)",7,7,1,1,3,1,1,,,,,15
"Sup. Univ. incompleta (170)",41,35,22,7,2,1,2,1,,,6,28
"De 15 a 19 años (172)",12,11,11,,,,,,,,1,
"De 20 a 24 años (173)",12,11,9,1,,,1,,,,1,5
"De 25 a 29 años (174)",9,7,2,3,1,1,,,,,2,8
"De 30 a 34 años (175)",4,3,,2,1,,,,,,1,4
"De 35 a 39 años (176)",2,1,,,,,1,,,,1,4
"De 50 y más años (179)",2,2,,1,,,,1,,,,7
"Sup. Univ. completa (180)",47,43,11,15,9,4,3,1,,,4,63
"De 20 a 24 años (183)",2,2,2,,,,,,,,,
"De 25 a 29 años (184)",9,5,2,3,,,,,,,4,3
"De 30 a 34 años (185)",11,11,4,5,1,1,,,,,,10
"De 35 a 39 años (186)",5,5,1,3,,,1,,,,,7
"De 40 a 44 años (187)",8,8,,1,5,2,,,,,,17
"De 45 a 49 años (188)",3,3,,1,,1,,1,,,,10
"De 50 y más años (189)",9,9,2,2,3,,2,,,,,16
,,,,,,,,,,,,
"RURAL (200)",7985,7808,2161,739,732,752,1410,1139,590,285,177,26215
"De 12 a 14 años (201)",729,726,722,3,1,,,,,,3,5
"De 15 a 19 años (202)",803,788,714,67,6,1,,,,,15,82
"De 20 a 24 años (203)",574,535,249,152,93,32,8,1,,,39,475
"De 25 a 29 años (204)",482,447,63,122,112,87,56,7,,,35,882
"De 30 a 34 años (205)",523,493,71,70,95,105,120,29,3,,30,1307
"De 35 a 39 años (206)",510,499,43,55,80,88,146,69,16,2,11,1727
"De 40 a 44 años (207)",525,514,25,27,64,73,166,101,50,8,11,2276
"De 45 a 49 años (208)",471,463,33,22,51,52,123,115,48,19,8,2188
"De 50 y más años (209)",3368,3343,241,221,230,314,791,817,473,256,25,17273
"Sin nivel (210)",2342,2318,190,146,178,213,550,552,302,187,24,11803
"De 12 a 14 años (211)",3,3,3,,,,,,,,,
"De 15 a 19 años (212)",11,11,7,3,1,,,,,,,5
"De 20 a 24 años (213)",13,12,9,2,,,1,,,,1,7
"De 25 a 29 años (214)",18,18,3,3,6,3,2,1,,,,39
"De 30 a 34 años (215)",27,25,8,4,1,5,6,1,,,2,55
"De 35 a 39 años (216)",40,40,4,1,8,5,10,8,3,1,,159
"De 40 a 44 años (217)",81,79,7,7,9,9,21,11,12,3,2,360
"De 45 a 49 años (218)",110,105,8,8,12,5,28,30,9,5,5,498
"De 50 y más años (219)",2039,2025,141,118,141,186,482,501,278,178,14,10680
"Educacion Inicial (220)",20,18,9,2,,4,2,,1,,2,31
"De 12 a 14 años (221)",7,7,7,,,,,,,,,
"De 15 a 19 años (222)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (224)",3,3,1,,,2,,,,,,6
"De 30 a 34 años (225)",7,5,,1,,2,1,,1,,2,20
"De 35 a 39 años (226)",1,1,,,,,1,,,,,4
"Primaria (230)",3628,3549,809,300,363,423,732,549,279,94,79,12465
"De 12 a 14 años (231)",371,370,369,,1,,,,,,1,2
"De 15 a 19 años (232)",200,194,165,25,4,,,,,,6,33
"De 20 a 24 años (233)",203,188,67,44,48,21,7,1,,,15,239
"De 25 a 29 años (234)",238,224,27,49,47,60,35,6,,,14,503
"De 30 a 34 años (235)",310,297,31,25,62,71,81,25,2,,13,890
"De 35 a 39 años (236)",347,338,23,34,51,66,105,46,12,1,9,1214
"De 40 a 44 años (237)",371,363,14,17,37,51,120,82,37,5,8,1669
"De 45 a 49 años (238)",322,319,19,12,29,39,87,81,39,13,3,1569
"De 50 y más años (239)",1266,1256,94,94,84,115,297,308,189,75,10,6346
"Secundaria (240)",1889,1826,1106,271,178,100,121,38,8,4,63,1813
"De 12 a 14 años (241)",348,346,343,3,,,,,,,2,3
"De 15 a 19 años (242)",578,569,529,38,1,1,,,,,9,43
"De 20 a 24 años (243)",334,315,157,103,44,11,,,,,19,224
"De 25 a 29 años (244)",205,186,25,64,58,20,19,,,,19,320
"De 30 a 34 años (245)",159,147,24,34,29,26,31,3,,,12,323
"De 35 a 39 años (246)",112,111,13,18,19,17,28,15,1,,1,335
"De 40 a 44 años (247)",66,65,4,2,15,11,24,8,1,,1,230
"De 45 a 49 años (248)",36,36,6,2,8,7,8,4,,1,,114
"De 50 y más años (249)",51,51,5,7,4,7,11,8,6,3,,221
"Sup. no Univ. incompleta (250)",29,27,17,5,2,2,1,,,,2,19
"De 15 a 19 años (252)",7,7,7,,,,,,,,,
"De 20 a 24 años (253)",11,9,8,1,,,,,,,2,1
"De 25 a 29 años (254)",1,1,,1,,,,,,,,1
"De 30 a 34 años (255)",5,5,2,2,,1,,,,,,5
"De 35 a 39 años (256)",1,1,,1,,,,,,,,1
"De 40 a 44 años (257)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (258)",1,1,,,1,,,,,,,2
"De 50 y más años (259)",1,1,,,,1,,,,,,3
"Sup. no Univ. completa (260)",34,30,9,9,6,5,1,,,,4,40
"De 20 a 24 años (263)",4,3,2,,1,,,,,,1,2
"De 25 a 29 años (264)",10,8,3,4,1,,,,,,2,6
"De 30 a 34 años (265)",9,9,2,4,3,,,,,,,10
"De 35 a 39 años (266)",3,3,2,,1,,,,,,,2
"De 40 a 44 años (267)",1,1,,,,1,,,,,,3
"De 45 a 49 años (268)",1,1,,,,1,,,,,,3
"De 50 y más años (269)",6,5,,1,,3,1,,,,1,14
"Sup. Univ. incompleta (270)",16,15,12,1,,,2,,,,1,10
"De 15 a 19 años (272)",5,5,5,,,,,,,,,
"De 20 a 24 años (273)",5,4,4,,,,,,,,1,
"De 25 a 29 años (274)",2,2,1,1,,,,,,,,1
"De 30 a 34 años (275)",3,3,2,,,,1,,,,,4
"De 35 a 39 años (276)",1,1,,,,,1,,,,,5
"Sup. Univ. completa (280)",27,25,9,5,5,5,1,,,,2,34
"De 20 a 24 años (283)",4,4,2,2,,,,,,,,2
"De 25 a 29 años (284)",5,5,3,,,2,,,,,,6
"De 30 a 34 años (285)",3,2,2,,,,,,,,1,
"De 35 a 39 años (286)",5,4,1,1,1,,1,,,,1,7
"De 40 a 44 años (287)",4,4,,1,2,1,,,,,,8
"De 45 a 49 años (288)",1,1,,,1,,,,,,,2
"De 50 y más años (289)",5,5,1,1,1,2,,,,,,9
