"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 35 a 39 años (026)",6,6,,2,1,1,1,,1,,,19
"Primaria (030)",4867,4726,19,611,845,901,1375,710,227,38,141,17910
"De 12 a 14 años (031)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (032)",46,40,,31,5,1,3,,,,6,56
"De 20 a 24 años (033)",273,243,2,124,80,25,11,1,,,30,411
"De 25 a 29 años (034)",468,435,1,107,135,116,75,1,,,33,1047
"De 30 a 34 años (035)",685,665,3,79,177,178,186,33,9,,20,2052
"De 35 a 39 años (036)",799,777,,71,156,187,253,93,17,,22,2785
"De 40 a 44 años (037)",695,686,3,46,93,121,250,131,36,6,9,2912
"De 45 a 49 años (038)",585,578,1,42,65,91,200,121,50,8,7,2619
"De 50 y más años (039)",1313,1301,9,110,134,182,397,330,115,24,12,6027
"Secundaria (040)",2545,2309,10,782,687,435,295,72,25,3,236,5447
"De 12 a 14 años (041)",9,3,,3,,,,,,,6,3
"De 15 a 19 años (042)",140,117,2,105,9,1,,,,,23,126
"De 20 a 24 años (043)",482,399,1,267,99,27,5,,,,83,568
"De 25 a 29 años (044)",562,485,1,202,177,78,24,3,,,77,908
"De 30 a 34 años (045)",474,449,2,88,174,106,69,8,2,,25,1117
"De 35 a 39 años (046)",379,368,2,53,129,90,77,15,2,,11,1027
"De 40 a 44 años (047)",180,176,1,24,43,57,38,7,5,1,4,546
"De 45 a 49 años (048)",134,130,1,14,31,32,32,16,4,,4,456
"De 50 y más años (049)",185,182,,26,25,44,50,23,12,2,3,696
"Sup. no Univ. incompleta (050)",159,128,1,59,35,22,9,,2,,31,251
"De 15 a 19 años (052)",4,4,,4,,,,,,,,4
"De 20 a 24 años (053)",44,25,,23,,2,,,,,19,29
"De 25 a 29 años (054)",41,31,1,21,6,2,1,,,,10,43
"De 30 a 34 años (055)",23,22,,2,13,7,,,,,1,49
"De 35 a 39 años (056)",23,23,,6,7,5,5,,,,,57
"De 40 a 44 años (057)",13,12,,1,5,5,,,1,,1,34
"De 45 a 49 años (058)",5,5,,1,2,,2,,,,,14
"De 50 y más años (059)",6,6,,1,2,1,1,,1,,,21
"Sup. no Univ. completa (060)",315,263,1,106,90,43,19,3,1,,52,527
"De 20 a 24 años (063)",47,27,1,24,1,,1,,,,20,30
"De 25 a 29 años (064)",71,49,,29,17,3,,,,,22,72
"De 30 a 34 años (065)",52,45,,21,20,4,,,,,7,73
"De 35 a 39 años (066)",58,55,,11,22,14,7,1,,,3,133
"De 40 a 44 años (067)",42,42,,13,15,10,4,,,,,92
"De 45 a 49 años (068)",15,15,,3,8,3,1,,,,,32
"De 50 y más años (069)",30,30,,5,7,9,6,2,1,,,95
"Sup. Univ. incompleta (070)",105,78,,31,29,13,4,1,,,27,154
"De 15 a 19 años (072)",2,2,,1,,1,,,,,,4
"De 20 a 24 años (073)",19,7,,6,,1,,,,,12,9
"De 25 a 29 años (074)",28,17,,9,6,1,,1,,,11,31
"De 30 a 34 años (075)",18,15,,3,8,4,,,,,3,31
"De 35 a 39 años (076)",18,18,,6,8,2,2,,,,,37
"De 40 a 44 años (077)",11,10,,3,5,2,,,,,1,19
"De 45 a 49 años (078)",4,4,,2,,1,1,,,,,10
"De 50 y más años (079)",5,5,,1,2,1,1,,,,,13
"Sup. Univ. completa (080)",276,237,1,106,74,45,8,2,1,,39,445
"De 20 a 24 años (083)",12,3,,3,,,,,,,9,3
"De 25 a 29 años (084)",62,45,,32,12,1,,,,,17,59
"De 30 a 34 años (085)",52,47,1,29,13,4,,,,,5,67
"De 35 a 39 años (086)",48,42,,17,17,8,,,,,6,75
"De 40 a 44 años (087)",47,46,,15,17,10,4,,,,1,96
"De 45 a 49 años (088)",30,30,,5,9,15,1,,,,,72
"De 50 y más años (089)",25,24,,5,6,7,3,2,1,,1,73
,,,,,,,,,,,,
"URBANA (100)",4639,4364,17,917,994,831,926,471,181,27,275,14318
"De 12 a 14 años (101)",7,2,,2,,,,,,,5,2
"De 15 a 19 años (102)",75,64,1,52,6,3,2,,,,11,81
"De 20 a 24 años (103)",375,286,2,195,60,21,7,1,,,89,414
"De 25 a 29 años (104)",556,465,3,195,165,69,31,2,,,91,873
"De 30 a 34 años (105)",602,573,2,124,216,138,78,15,,,29,1399
"De 35 a 39 años (106)",619,597,1,97,178,152,135,29,5,,22,1725
"De 40 a 44 años (107)",511,504,1,70,113,118,125,53,22,2,7,1743
"De 45 a 49 años (108)",445,439,,42,86,89,130,67,21,4,6,1709
"De 50 y más años (109)",1449,1434,7,140,170,241,418,304,133,21,15,6372
"Sin nivel (110)",892,875,3,81,108,137,254,183,94,15,17,3979
"De 20 a 24 años (113)",9,7,,1,3,1,2,,,,2,19
"De 25 a 29 años (114)",12,11,1,1,6,2,1,,,,1,23
"De 30 a 34 años (115)",22,20,,2,5,5,5,3,,,2,68
"De 35 a 39 años (116)",21,20,,4,4,2,6,4,,,1,71
"De 40 a 44 años (117)",41,41,,5,7,7,10,6,5,1,,176
"De 45 a 49 años (118)",67,66,,7,12,8,17,13,8,1,1,289
"De 50 y más años (119)",720,710,2,61,71,112,213,157,81,13,10,3333
"Educacion Inicial (120)",5,5,,2,2,1,,,,,,9
"De 30 a 34 años (125)",1,1,,,1,,,,,,,2
"De 35 a 39 años (126)",4,4,,2,1,1,,,,,,7
"Primaria (130)",1657,1626,6,199,316,325,460,240,69,11,31,6059
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",8,7,,4,,1,2,,,,1,15
"De 20 a 24 años (133)",76,66,1,28,23,10,3,1,,,10,123
"De 25 a 29 años (134)",125,119,,28,41,28,22,,,,6,286
"De 30 a 34 años (135)",191,189,,26,60,54,40,9,,,2,535
"De 35 a 39 años (136)",254,248,,27,56,73,72,16,4,,6,809
"De 40 a 44 años (137)",245,243,,20,42,43,80,44,13,1,2,985
"De 45 a 49 años (138)",228,226,,15,31,38,84,43,12,3,2,974
"De 50 y más años (139)",529,527,5,50,63,78,157,127,40,7,2,2331
"Secundaria (140)",1334,1223,5,366,363,252,177,44,15,1,111,3038
"De 12 a 14 años (141)",6,1,,1,,,,,,,5,1
"De 15 a 19 años (142)",62,52,1,44,6,1,,,,,10,59
"De 20 a 24 años (143)",196,162,,119,33,9,1,,,,34,216
"De 25 a 29 años (144)",247,213,1,87,83,33,7,2,,,34,393
"De 30 a 34 años (145)",255,242,1,45,99,61,33,3,,,13,587
"De 35 a 39 años (146)",212,205,1,30,71,48,45,9,1,,7,575
"De 40 a 44 años (147)",119,117,1,14,25,42,29,3,3,,2,361
"De 45 a 49 años (148)",98,95,,9,26,24,24,11,1,,3,322
"De 50 y más años (149)",139,136,,17,20,34,38,16,10,1,3,524
"Sup. no Univ. incompleta (150)",131,107,1,46,33,18,8,,1,,24,210
"De 15 a 19 años (152)",3,3,,3,,,,,,,,3
"De 20 a 24 años (153)",35,21,,20,,1,,,,,14,23
"De 25 a 29 años (154)",33,25,1,16,6,1,1,,,,8,35
"De 30 a 34 años (155)",23,22,,2,13,7,,,,,1,49
"De 35 a 39 años (156)",17,17,,2,6,5,4,,,,,47
"De 40 a 44 años (157)",11,10,,1,4,4,,,1,,1,29
"De 45 a 49 años (158)",5,5,,1,2,,2,,,,,14
"De 50 y más años (159)",4,4,,1,2,,1,,,,,10
"Sup. no Univ. completa (160)",276,236,1,95,79,42,16,2,1,,40,471
"De 20 a 24 años (163)",39,23,1,20,1,,1,,,,16,26
"De 25 a 29 años (164)",57,41,,25,13,3,,,,,16,60
"De 30 a 34 años (165)",47,41,,20,18,3,,,,,6,65
"De 35 a 39 años (166)",52,50,,10,20,14,6,,,,2,118
"De 40 a 44 años (167)",39,39,,12,14,10,3,,,,,84
"De 45 a 49 años (168)",13,13,,3,6,3,1,,,,,28
"De 50 y más años (169)",29,29,,5,7,9,5,2,1,,,90
"Sup. Univ. incompleta (170)",84,64,,26,23,11,4,,,,20,124
"De 15 a 19 años (172)",2,2,,1,,1,,,,,,4
"De 20 a 24 años (173)",10,4,,4,,,,,,,6,4
"De 25 a 29 años (174)",25,14,,7,6,1,,,,,11,22
"De 30 a 34 años (175)",15,13,,2,7,4,,,,,2,28
"De 35 a 39 años (176)",13,13,,6,4,1,2,,,,,26
"De 40 a 44 años (177)",11,10,,3,5,2,,,,,1,19
"De 45 a 49 años (178)",4,4,,2,,1,1,,,,,10
"De 50 y más años (179)",4,4,,1,1,1,1,,,,,11
"Sup. Univ. completa (180)",260,228,1,102,70,45,7,2,1,,32,428
"De 20 a 24 años (183)",10,3,,3,,,,,,,7,3
"De 25 a 29 años (184)",57,42,,31,10,1,,,,,15,54
"De 30 a 34 años (185)",48,45,1,27,13,4,,,,,3,65
"De 35 a 39 años (186)",46,40,,16,16,8,,,,,6,72
"De 40 a 44 años (187)",45,44,,15,16,10,3,,,,1,89
"De 45 a 49 años (188)",30,30,,5,9,15,1,,,,,72
"De 50 y más años (189)",24,24,,5,6,7,3,2,1,,,73
,,,,,,,,,,,,
"RURAL (200)",8084,7790,34,1124,1250,1227,2188,1390,494,83,294,30933
"De 12 a 14 años (201)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (202)",120,102,1,90,8,1,2,,,,18,117
"De 20 a 24 años (203)",524,435,2,259,124,37,13,,,,89,673
"De 25 a 29 años (204)",719,638,1,215,203,139,77,3,,,81,1382
"De 30 a 34 años (205)",783,748,4,106,209,183,200,34,12,,35,2252
"De 35 a 39 años (206)",836,813,1,85,186,179,246,97,19,,23,2852
"De 40 a 44 años (207)",672,658,4,48,86,115,234,121,42,8,14,2826
"De 45 a 49 años (208)",666,658,2,47,67,90,208,159,75,10,8,3138
"De 50 y más años (209)",3759,3736,19,272,367,483,1208,976,346,65,23,17691
"Sin nivel (210)",3544,3519,16,259,373,459,1145,889,324,54,25,16482
"De 15 a 19 años (212)",3,3,,1,,1,1,,,,,8
"De 20 a 24 años (213)",11,9,,6,1,1,1,,,,2,15
"De 25 a 29 años (214)",26,25,,6,9,5,5,,,,1,61
"De 30 a 34 años (215)",52,51,,5,13,12,16,4,1,,1,171
"De 35 a 39 años (216)",103,101,,12,20,22,30,13,4,,2,373
"De 40 a 44 años (217)",154,149,1,11,14,21,53,30,17,2,5,694
"De 45 a 49 años (218)",271,269,,15,26,29,84,76,34,5,2,1355
"De 50 y más años (219)",2924,2912,15,203,290,368,955,766,268,47,12,13805
"Educacion Inicial (220)",15,14,,4,1,2,5,1,1,,1,47
"De 20 a 24 años (223)",2,1,,,,1,,,,,1,3
"De 25 a 29 años (224)",5,5,,3,,,2,,,,,11
"De 30 a 34 años (225)",6,6,,1,1,1,2,1,,,,21
"De 35 a 39 años (226)",2,2,,,,,1,,1,,,12
"Primaria (230)",3210,3100,13,412,529,576,915,470,158,27,110,11851
"De 12 a 14 años (231)",2,,,,,,,,,,2,
"De 15 a 19 años (232)",38,33,,27,5,,1,,,,5,41
"De 20 a 24 años (233)",197,177,1,96,57,15,8,,,,20,288
"De 25 a 29 años (234)",343,316,1,79,94,88,53,1,,,27,761
"De 30 a 34 años (235)",494,476,3,53,117,124,146,24,9,,18,1517
"De 35 a 39 años (236)",545,529,,44,100,114,181,77,13,,16,1976
"De 40 a 44 años (237)",450,443,3,26,51,78,170,87,23,5,7,1927
"De 45 a 49 años (238)",357,352,1,27,34,53,116,78,38,5,5,1645
"De 50 y más años (239)",784,774,4,60,71,104,240,203,75,17,10,3696
"Secundaria (240)",1211,1086,5,416,324,183,118,28,10,2,125,2409
"De 12 a 14 años (241)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (242)",78,65,1,61,3,,,,,,13,67
"De 20 a 24 años (243)",286,237,1,148,66,18,4,,,,49,352
"De 25 a 29 años (244)",315,272,,115,94,45,17,1,,,43,515
"De 30 a 34 años (245)",219,207,1,43,75,45,36,5,2,,12,530
"De 35 a 39 años (246)",167,163,1,23,58,42,32,6,1,,4,452
"De 40 a 44 años (247)",61,59,,10,18,15,9,4,2,1,2,185
"De 45 a 49 años (248)",36,35,1,5,5,8,8,5,3,,1,134
"De 50 y más años (249)",46,46,,9,5,10,12,7,2,1,,172
"Sup. no Univ. incompleta (250)",28,21,,13,2,4,1,,1,,7,41
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",9,4,,3,,1,,,,,5,6
"De 25 a 29 años (254)",8,6,,5,,1,,,,,2,8
"De 35 a 39 años (256)",6,6,,4,1,,1,,,,,10
"De 40 a 44 años (257)",2,2,,,1,1,,,,,,5
"De 50 y más años (259)",2,2,,,,1,,,1,,,11
"Sup. no Univ. completa (260)",39,27,,11,11,1,3,1,,,12,56
"De 20 a 24 años (263)",8,4,,4,,,,,,,4,4
"De 25 a 29 años (264)",14,8,,4,4,,,,,,6,12
"De 30 a 34 años (265)",5,4,,1,2,1,,,,,1,8
"De 35 a 39 años (266)",6,5,,1,2,,1,1,,,1,15
"De 40 a 44 años (267)",3,3,,1,1,,1,,,,,8
"De 45 a 49 años (268)",2,2,,,2,,,,,,,4
"De 50 y más años (269)",1,1,,,,,1,,,,,5
"Sup. Univ. incompleta (270)",21,14,,5,6,2,,1,,,7,30
"De 20 a 24 años (273)",9,3,,2,,1,,,,,6,5
"De 25 a 29 años (274)",3,3,,2,,,,1,,,,9
"De 30 a 34 años (275)",3,2,,1,1,,,,,,1,3
"De 35 a 39 años (276)",5,5,,,4,1,,,,,,11
"De 50 y más años (279)",1,1,,,1,,,,,,,2
"Sup. Univ. completa (280)",16,9,,4,4,,1,,,,7,17
"De 20 a 24 años (283)",2,,,,,,,,,,2,
"De 25 a 29 años (284)",5,3,,1,2,,,,,,2,5
"De 30 a 34 años (285)",4,2,,2,,,,,,,2,2
"De 35 a 39 años (286)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (287)",2,2,,,1,,1,,,,,7
"De 50 y más años (289)",1,,,,,,,,,,1,
