"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"Sup. no Univ. incompleta (050)",1497,,2,19,74,253,667,482
"De 15 a 19 años (052)",57,,,,,,37,20
"De 20 a 24 años (053)",348,,,,,4,181,163
"De 25 a 29 años (054)",340,,,,,16,194,130
"De 30 a 34 años (055)",205,,,,,51,104,50
"De 35 a 39 años (056)",182,,,,1,48,89,44
"De 40 a 44 años (057)",144,,,,10,62,45,27
"De 45 a 49 años (058)",99,,,,16,51,15,17
"De 50 y más años (059)",122,,2,19,47,21,2,31
"Sup. no Univ. completa (060)",1909,3,4,31,112,359,814,586
"De 20 a 24 años (063)",274,,,,,4,136,134
"De 25 a 29 años (064)",383,,,,,13,212,158
"De 30 a 34 años (065)",360,,,,,49,216,95
"De 35 a 39 años (066)",329,,,,3,93,153,80
"De 40 a 44 años (067)",200,,,,12,76,69,43
"De 45 a 49 años (068)",160,,,,31,75,22,32
"De 50 y más años (069)",203,3,4,31,66,49,6,44
"Sup. Univ. incompleta (070)",908,2,3,14,39,167,377,306
"De 15 a 19 años (072)",20,,,,,,15,5
"De 20 a 24 años (073)",193,,,,,,78,115
"De 25 a 29 años (074)",183,,,,,9,95,79
"De 30 a 34 años (075)",186,,,,,42,95,49
"De 35 a 39 años (076)",111,,,,1,37,51,22
"De 40 a 44 años (077)",85,,,,7,35,29,14
"De 45 a 49 años (078)",59,,,1,11,28,12,7
"De 50 y más años (079)",71,2,3,13,20,16,2,15
"Sup. Univ. completa (080)",2097,,9,30,139,465,794,660
"De 20 a 24 años (083)",141,,,,,,73,68
"De 25 a 29 años (084)",297,,,,,15,149,133
"De 30 a 34 años (085)",422,,,,,52,221,149
"De 35 a 39 años (086)",431,,,,1,108,216,106
"De 40 a 44 años (087)",320,,,,10,129,103,78
"De 45 a 49 años (088)",209,,,,40,91,29,49
"De 50 y más años (089)",277,,9,30,88,70,3,77
,,,,,,,,
"URBANA (100)",23757,54,284,750,2089,4997,9171,6412
"De 12 a 14 años (101)",69,,,,,,4,65
"De 15 a 19 años (102)",783,,,,,,442,341
"De 20 a 24 años (103)",2828,,,,,17,1583,1228
"De 25 a 29 años (104)",3537,,,,,222,2232,1083
"De 30 a 34 años (105)",3398,,,,,660,1938,800
"De 35 a 39 años (106)",3391,,,,46,1057,1604,684
"De 40 a 44 años (107)",2842,,,,194,1178,938,532
"De 45 a 49 años (108)",2134,,,8,369,998,370,389
"De 50 y más años (109)",4775,54,284,742,1480,865,60,1290
"Sin nivel (110)",2788,16,109,255,492,618,543,755
"De 12 a 14 años (111)",3,,,,,,,3
"De 15 a 19 años (112)",7,,,,,,3,4
"De 20 a 24 años (113)",37,,,,,,23,14
"De 25 a 29 años (114)",69,,,,,4,49,16
"De 30 a 34 años (115)",198,,,,,32,123,43
"De 35 a 39 años (116)",294,,,,1,78,147,68
"De 40 a 44 años (117)",311,,,,19,122,110,60
"De 45 a 49 años (118)",314,,,3,34,154,74,49
"De 50 y más años (119)",1555,16,109,252,438,228,14,498
"Educacion Inicial (120)",52,,,,,6,32,14
"De 15 a 19 años (122)",2,,,,,,2,
"De 20 a 24 años (123)",8,,,,,,3,5
"De 25 a 29 años (124)",13,,,,,,10,3
"De 30 a 34 años (125)",19,,,,,3,12,4
"De 35 a 39 años (126)",10,,,,,3,5,2
"Primaria (130)",6943,29,123,283,777,1714,2447,1570
"De 12 a 14 años (131)",29,,,,,,3,26
"De 15 a 19 años (132)",144,,,,,,77,67
"De 20 a 24 años (133)",438,,,,,5,286,147
"De 25 a 29 años (134)",720,,,,,59,470,191
"De 30 a 34 años (135)",938,,,,,187,546,205
"De 35 a 39 años (136)",1113,,,,17,364,542,190
"De 40 a 44 años (137)",999,,,,67,401,354,177
"De 45 a 49 años (138)",762,,,2,123,347,144,146
"De 50 y más años (139)",1800,29,123,281,570,351,25,421
"Secundaria (140)",8475,6,36,132,503,1563,3896,2339
"De 12 a 14 años (141)",37,,,,,,1,36
"De 15 a 19 años (142)",574,,,,,,322,252
"De 20 a 24 años (143)",1558,,,,,7,887,664
"De 25 a 29 años (144)",1722,,,,,116,1153,453
"De 30 a 34 años (145)",1232,,,,,263,711,258
"De 35 a 39 años (146)",1057,,,,23,364,467,203
"De 40 a 44 años (147)",871,,,,74,387,260,150
"De 45 a 49 años (148)",587,,,2,123,279,83,100
"De 50 y más años (149)",837,6,36,130,283,147,12,223
"Sup. no Univ. incompleta (150)",1202,,1,15,58,220,531,377
"De 15 a 19 años (152)",45,,,,,,29,16
"De 20 a 24 años (153)",263,,,,,4,135,124
"De 25 a 29 años (154)",269,,,,,9,160,100
"De 30 a 34 años (155)",175,,,,,49,88,38
"De 35 a 39 años (156)",149,,,,,41,71,37
"De 40 a 44 años (157)",120,,,,8,53,37,22
"De 45 a 49 años (158)",86,,,,13,47,11,15
"De 50 y más años (159)",95,,1,15,37,17,,25
"Sup. no Univ. completa (160)",1627,1,4,27,97,303,691,504
"De 20 a 24 años (163)",239,,,,,1,119,119
"De 25 a 29 años (164)",312,,,,,12,171,129
"De 30 a 34 años (165)",308,,,,,42,185,81
"De 35 a 39 años (166)",285,,,,3,77,135,70
"De 40 a 44 años (167)",173,,,,11,67,56,39
"De 45 a 49 años (168)",143,,,,28,63,21,31
"De 50 y más años (169)",167,1,4,27,55,41,4,35
"Sup. Univ. incompleta (170)",798,2,3,13,37,154,325,264
"De 15 a 19 años (172)",11,,,,,,9,2
"De 20 a 24 años (173)",162,,,,,,66,96
"De 25 a 29 años (174)",169,,,,,9,86,74
"De 30 a 34 años (175)",159,,,,,37,81,41
"De 35 a 39 años (176)",96,,,,1,34,43,18
"De 40 a 44 años (177)",80,,,,7,33,27,13
"De 45 a 49 años (178)",54,,,1,11,26,11,5
"De 50 y más años (179)",67,2,3,12,18,15,2,15
"Sup. Univ. completa (180)",1872,,8,25,125,419,706,589
"De 20 a 24 años (183)",123,,,,,,64,59
"De 25 a 29 años (184)",263,,,,,13,133,117
"De 30 a 34 años (185)",369,,,,,47,192,130
"De 35 a 39 años (186)",387,,,,1,96,194,96
"De 40 a 44 años (187)",288,,,,8,115,94,71
"De 45 a 49 años (188)",188,,,,37,82,26,43
"De 50 y más años (189)",254,,8,25,79,66,3,73
,,,,,,,,
"RURAL (200)",15978,40,187,545,1371,3032,7440,3363
"De 12 a 14 años (201)",49,,,,,,9,40
"De 15 a 19 años (202)",944,,,,,,603,341
"De 20 a 24 años (203)",2246,,,,,14,1574,658
"De 25 a 29 años (204)",2421,,,,,149,1754,518
"De 30 a 34 años (205)",1937,,,,,323,1284,330
"De 35 a 39 años (206)",1906,,,,21,520,1110,255
"De 40 a 44 años (207)",1614,,,,82,590,726,216
"De 45 a 49 años (208)",1322,,,7,156,645,325,189
"De 50 y más años (209)",3539,40,187,538,1112,791,55,816
"Sin nivel (210)",4105,29,132,311,657,955,1138,883
"De 12 a 14 años (211)",3,,,,,,1,2
"De 15 a 19 años (212)",37,,,,,,25,12
"De 20 a 24 años (213)",105,,,,,,73,32
"De 25 a 29 años (214)",163,,,,,7,129,27
"De 30 a 34 años (215)",371,,,,,60,248,63
"De 35 a 39 años (216)",441,,,,4,104,272,61
"De 40 a 44 años (217)",500,,,,15,164,236,85
"De 45 a 49 años (218)",473,,,,44,231,127,71
"De 50 y más años (219)",2012,29,132,311,594,389,27,530
"Educacion Inicial (220)",35,,,,,4,25,6
"De 15 a 19 años (222)",1,,,,,,,1
"De 20 a 24 años (223)",3,,,,,,3,
"De 25 a 29 años (224)",11,,,,,,9,2
"De 30 a 34 años (225)",11,,,,,3,6,2
"De 35 a 39 años (226)",9,,,,,1,7,1
"Primaria (230)",6889,7,44,190,541,1406,3512,1189
"De 12 a 14 años (231)",28,,,,,,5,23
"De 15 a 19 años (232)",422,,,,,,286,136
"De 20 a 24 años (233)",887,,,,,5,682,200
"De 25 a 29 años (234)",1078,,,,,71,820,187
"De 30 a 34 años (235)",915,,,,,149,628,138
"De 35 a 39 años (236)",951,,,,12,259,568,112
"De 40 a 44 años (237)",767,,,,42,288,354,83
"De 45 a 49 años (238)",619,,,4,76,309,151,79
"De 50 y más años (239)",1222,7,44,186,411,325,18,231
"Secundaria (240)",4037,2,9,30,126,519,2366,985
"De 12 a 14 años (241)",18,,,,,,3,15
"De 15 a 19 años (242)",463,,,,,,278,185
"De 20 a 24 años (243)",1082,,,,,6,732,344
"De 25 a 29 años (244)",979,,,,,61,696,222
"De 30 a 34 años (245)",478,,,,,92,312,74
"De 35 a 39 años (246)",369,,,,4,118,197,50
"De 40 a 44 años (247)",259,,,,20,104,104,31
"De 45 a 49 años (248)",174,,,3,27,78,38,28
"De 50 y más años (249)",215,2,9,27,75,60,6,36
"Sup. no Univ. incompleta (250)",295,,1,4,16,33,136,105
"De 15 a 19 años (252)",12,,,,,,8,4
"De 20 a 24 años (253)",85,,,,,,46,39
"De 25 a 29 años (254)",71,,,,,7,34,30
"De 30 a 34 años (255)",30,,,,,2,16,12
"De 35 a 39 años (256)",33,,,,1,7,18,7
"De 40 a 44 años (257)",24,,,,2,9,8,5
"De 45 a 49 años (258)",13,,,,3,4,4,2
"De 50 y más años (259)",27,,1,4,10,4,2,6
"Sup. no Univ. completa (260)",282,2,,4,15,56,123,82
"De 20 a 24 años (263)",35,,,,,3,17,15
"De 25 a 29 años (264)",71,,,,,1,41,29
"De 30 a 34 años (265)",52,,,,,7,31,14
"De 35 a 39 años (266)",44,,,,,16,18,10
"De 40 a 44 años (267)",27,,,,1,9,13,4
"De 45 a 49 años (268)",17,,,,3,12,1,1
"De 50 y más años (269)",36,2,,4,11,8,2,9
"Sup. Univ. incompleta (270)",110,,,1,2,13,52,42
"De 15 a 19 años (272)",9,,,,,,6,3
"De 20 a 24 años (273)",31,,,,,,12,19
"De 25 a 29 años (274)",14,,,,,,9,5
"De 30 a 34 años (275)",27,,,,,5,14,8
"De 35 a 39 años (276)",15,,,,,3,8,4
"De 40 a 44 años (277)",5,,,,,2,2,1
"De 45 a 49 años (278)",5,,,,,2,1,2
"De 50 y más años (279)",4,,,1,2,1,,
"Sup. Univ. completa (280)",225,,1,5,14,46,88,71
"De 20 a 24 años (283)",18,,,,,,9,9
"De 25 a 29 años (284)",34,,,,,2,16,16
"De 30 a 34 años (285)",53,,,,,5,29,19
"De 35 a 39 años (286)",44,,,,,12,22,10
"De 40 a 44 años (287)",32,,,,2,14,9,7
"De 45 a 49 años (288)",21,,,,3,9,3,6
"De 50 y más años (289)",23,,1,5,9,4,,4
