"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (047)",253,1002,949,12,94.7,1.2,
"De 45 a 49 años (048)",177,734,703,,95.8,,
"De 50 y más años (049)",434,1914,1721,,89.9,,
"Sup. no Univ. incompleta (050)",391,531,514,16,96.8,3,
"De 15 a 19 años (052)",46,5,5,1,100,20,
"De 20 a 24 años (053)",117,50,49,5,98,10,
"De 25 a 29 años (054)",87,100,99,6,99,6,
"De 30 a 34 años (055)",53,118,117,2,99.2,1.7,
"De 35 a 39 años (056)",29,75,72,2,96,2.7,
"De 40 a 44 años (057)",20,42,42,,100,,
"De 45 a 49 años (058)",10,29,28,,96.6,,
"De 50 y más años (059)",29,112,102,,91.1,,
"Sup. no Univ. completa (060)",502,825,798,32,96.7,3.9,
"De 20 a 24 años (063)",73,33,32,6,97,18.2,
"De 25 a 29 años (064)",138,129,124,10,96.1,7.8,
"De 30 a 34 años (065)",93,153,150,14,98,9.2,
"De 35 a 39 años (066)",59,107,106,2,99.1,1.9,
"De 40 a 44 años (067)",50,115,111,,96.5,,
"De 45 a 49 años (068)",31,87,82,,94.3,,
"De 50 y más años (069)",58,201,193,,96,,
"Sup. Univ. incompleta (070)",154,220,207,5,94.1,2.3,
"De 15 a 19 años (072)",14,1,1,,100,,
"De 20 a 24 años (073)",41,14,14,3,100,21.4,
"De 25 a 29 años (074)",23,12,12,,100,,
"De 30 a 34 años (075)",17,38,38,2,100,5.3,
"De 35 a 39 años (076)",18,37,37,,100,,
"De 40 a 44 años (077)",15,31,30,,96.8,,
"De 45 a 49 años (078)",9,30,29,,96.7,,
"De 50 y más años (079)",17,57,46,,80.7,,
"Sup. Univ. completa (080)",465,912,849,17,93.1,1.9,
"De 20 a 24 años (083)",28,14,14,2,100,14.3,
"De 25 a 29 años (084)",76,39,39,6,100,15.4,
"De 30 a 34 años (085)",86,84,82,,97.6,,
"De 35 a 39 años (086)",76,140,138,8,98.6,5.7,
"De 40 a 44 años (087)",57,147,141,1,95.9,0.7,
"De 45 a 49 años (088)",46,109,103,,94.5,,
"De 50 y más años (089)",96,379,332,,87.6,,
,,,,,,,
"URBANA (100)",5954,18374,16520,201,89.9,1.1,
"De 12 a 14 años (101)",512,,,,,,
"De 15 a 19 años (102)",532,70,69,17,98.6,24.3,
"De 20 a 24 años (103)",458,362,349,34,96.4,9.4,
"De 25 a 29 años (104)",504,772,757,48,98.1,6.2,
"De 30 a 34 años (105)",510,1216,1163,40,95.6,3.3,
"De 35 a 39 años (106)",538,1687,1623,42,96.2,2.5,
"De 40 a 44 años (107)",481,1920,1817,18,94.6,0.9,
"De 45 a 49 años (108)",391,1740,1639,2,94.2,0.1,
"De 50 y más años (109)",2028,10607,9103,,85.8,,
"Sin nivel (110)",403,2114,1746,3,82.6,0.1,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",3,1,1,,100,,
"De 20 a 24 años (113)",2,,,,,,
"De 25 a 29 años (114)",9,20,20,1,100,5,
"De 30 a 34 años (115)",13,30,29,,96.7,,
"De 35 a 39 años (116)",23,97,88,,90.7,,
"De 40 a 44 años (117)",31,152,141,2,92.8,1.3,
"De 45 a 49 años (118)",16,85,73,,85.9,,
"De 50 y más años (119)",305,1729,1394,,80.6,,
"Primaria (130)",2160,9870,8713,62,88.3,0.6,
"De 12 a 14 años (131)",201,,,,,,
"De 15 a 19 años (132)",37,9,8,4,88.9,44.4,
"De 20 a 24 años (133)",27,38,34,4,89.5,10.5,
"De 25 a 29 años (134)",61,177,176,11,99.4,6.2,
"De 30 a 34 años (135)",100,347,325,14,93.7,4,
"De 35 a 39 años (136)",150,630,599,19,95.1,3,
"De 40 a 44 años (137)",151,747,699,8,93.6,1.1,
"De 45 a 49 años (138)",166,896,838,2,93.5,0.2,
"De 50 y más años (139)",1267,7026,6034,,85.9,,
"Secundaria (140)",2249,4613,4359,90,94.5,2,
"De 12 a 14 años (141)",310,,,,,,
"De 15 a 19 años (142)",450,56,56,12,100,21.4,
"De 20 a 24 años (143)",239,250,243,19,97.2,7.6,
"De 25 a 29 años (144)",207,394,383,22,97.2,5.6,
"De 30 a 34 años (145)",197,533,507,14,95.1,2.6,
"De 35 a 39 años (146)",221,685,663,15,96.8,2.2,
"De 40 a 44 años (147)",181,755,717,8,95,1.1,
"De 45 a 49 años (148)",132,566,543,,95.9,,
"De 50 y más años (149)",312,1374,1247,,90.8,,
"Sup. no Univ. incompleta (150)",288,386,377,9,97.7,2.3,
"De 15 a 19 años (152)",34,4,4,1,100,25,
"De 20 a 24 años (153)",89,40,39,4,97.5,10,
"De 25 a 29 años (154)",54,56,56,3,100,5.4,
"De 30 a 34 años (155)",42,96,95,1,99,1,
"De 35 a 39 años (156)",17,40,40,,100,,
"De 40 a 44 años (157)",18,40,40,,100,,
"De 45 a 49 años (158)",9,28,28,,100,,
"De 50 y más años (159)",25,82,75,,91.5,,
"Sup. no Univ. completa (160)",389,615,599,23,97.4,3.7,
"De 20 a 24 años (163)",57,23,22,5,95.7,21.7,
"De 25 a 29 años (164)",98,90,87,7,96.7,7.8,
"De 30 a 34 años (165)",74,116,114,9,98.3,7.8,
"De 35 a 39 años (166)",50,88,88,2,100,2.3,
"De 40 a 44 años (167)",44,106,103,,97.2,,
"De 45 a 49 años (168)",27,74,71,,95.9,,
"De 50 y más años (169)",39,118,114,,96.6,,
"Sup. Univ. incompleta (170)",113,161,155,4,96.3,2.5,
"De 15 a 19 años (172)",8,,,,,,
"De 20 a 24 años (173)",23,3,3,2,100,66.7,
"De 25 a 29 años (174)",19,10,10,,100,,
"De 30 a 34 años (175)",16,37,37,2,100,5.4,
"De 35 a 39 años (176)",14,33,33,,100,,
"De 40 a 44 años (177)",12,19,18,,94.7,,
"De 45 a 49 años (178)",8,23,22,,95.7,,
"De 50 y más años (179)",13,36,32,,88.9,,
"Sup. Univ. completa (180)",352,615,571,10,92.8,1.6,
"De 20 a 24 años (183)",21,8,8,,100,,
"De 25 a 29 años (184)",56,25,25,4,100,16,
"De 30 a 34 años (185)",68,57,56,,98.2,,
"De 35 a 39 años (186)",63,114,112,6,98.2,5.3,
"De 40 a 44 años (187)",44,101,99,,98,,
"De 45 a 49 años (188)",33,68,64,,94.1,,
"De 50 y más años (189)",67,242,207,,85.5,,
,,,,,,,
"RURAL (200)",3487,12153,10741,196,88.4,1.6,
"De 12 a 14 años (201)",288,4,4,2,100,50,
"De 15 a 19 años (202)",320,79,75,20,94.9,25.3,
"De 20 a 24 años (203)",314,328,317,44,96.6,13.4,
"De 25 a 29 años (204)",306,580,549,41,94.7,7.1,
"De 30 a 34 años (205)",302,897,849,41,94.6,4.6,
"De 35 a 39 años (206)",257,925,874,27,94.5,2.9,
"De 40 a 44 años (207)",241,1024,957,18,93.5,1.8,
"De 45 a 49 años (208)",219,1188,1075,3,90.5,0.3,
"De 50 y más años (209)",1240,7128,6041,,84.8,,
"Sin nivel (210)",516,2901,2421,8,83.5,0.3,
"De 12 a 14 años (211)",5,,,,,,
"De 15 a 19 años (212)",5,,,,,,
"De 20 a 24 años (213)",8,8,8,,100,,
"De 25 a 29 años (214)",6,23,22,,95.7,,
"De 30 a 34 años (215)",27,64,60,1,93.8,1.6,
"De 35 a 39 años (216)",33,136,130,4,95.6,2.9,
"De 40 a 44 años (217)",32,160,146,3,91.3,1.9,
"De 45 a 49 años (218)",23,176,149,,84.7,,
"De 50 y más años (219)",377,2334,1906,,81.7,,
"Primaria (230)",1476,6530,5780,85,88.5,1.3,
"De 12 a 14 años (231)",127,1,1,1,100,100,
"De 15 a 19 años (232)",60,28,25,7,89.3,25,
"De 20 a 24 años (233)",67,110,106,16,96.4,14.5,
"De 25 a 29 años (234)",70,180,167,12,92.8,6.7,
"De 30 a 34 años (235)",121,452,423,23,93.6,5.1,
"De 35 a 39 años (236)",101,446,418,13,93.7,2.9,
"De 40 a 44 años (237)",113,548,515,10,94,1.8,
"De 45 a 49 años (238)",132,782,709,3,90.7,0.4,
"De 50 y más años (239)",685,3983,3416,,85.8,,
"Secundaria (240)",1125,2011,1874,80,93.2,4,
"De 12 a 14 años (241)",156,3,3,1,100,33.3,
"De 15 a 19 años (242)",237,49,48,13,98,26.5,
"De 20 a 24 años (243)",170,173,166,23,96,13.3,
"De 25 a 29 años (244)",133,278,264,22,95,7.9,
"De 30 a 34 años (245)",105,294,281,11,95.6,3.7,
"De 35 a 39 años (246)",85,259,246,6,95,2.3,
"De 40 a 44 años (247)",72,247,232,4,93.9,1.6,
"De 45 a 49 años (248)",45,168,160,,95.2,,
"De 50 y más años (249)",122,540,474,,87.8,,
"Sup. no Univ. incompleta (250)",103,145,137,7,94.5,4.8,
"De 15 a 19 años (252)",12,1,1,,100,,
"De 20 a 24 años (253)",28,10,10,1,100,10,
"De 25 a 29 años (254)",33,44,43,3,97.7,6.8,
"De 30 a 34 años (255)",11,22,22,1,100,4.5,
"De 35 a 39 años (256)",12,35,32,2,91.4,5.7,
"De 40 a 44 años (257)",2,2,2,,100,,
"De 45 a 49 años (258)",1,1,,,,,
"De 50 y más años (259)",4,30,27,,90,,
"Sup. no Univ. completa (260)",113,210,199,8,94.8,3.8,
"De 20 a 24 años (263)",16,10,10,1,100,10,
"De 25 a 29 años (264)",40,39,37,2,94.9,5.1,
"De 30 a 34 años (265)",19,37,36,5,97.3,13.5,
"De 35 a 39 años (266)",9,19,18,,94.7,,
"De 40 a 44 años (267)",6,9,8,,88.9,,
"De 45 a 49 años (268)",4,13,11,,84.6,,
"De 50 y más años (269)",19,83,79,,95.2,,
"Sup. Univ. incompleta (270)",41,59,52,1,88.1,1.7,
"De 15 a 19 años (272)",6,1,1,,100,,
"De 20 a 24 años (273)",18,11,11,1,100,9.1,
"De 25 a 29 años (274)",4,2,2,,100,,
"De 30 a 34 años (275)",1,1,1,,100,,
"De 35 a 39 años (276)",4,4,4,,100,,
"De 40 a 44 años (277)",3,12,12,,100,,
"De 45 a 49 años (278)",1,7,7,,100,,
"De 50 y más años (279)",4,21,14,,66.7,,
"Sup. Univ. completa (280)",113,297,278,7,93.6,2.4,
"De 20 a 24 años (283)",7,6,6,2,100,33.3,
"De 25 a 29 años (284)",20,14,14,2,100,14.3,
"De 30 a 34 años (285)",18,27,26,,96.3,,
"De 35 a 39 años (286)",13,26,26,2,100,7.7,
"De 40 a 44 años (287)",13,46,42,1,91.3,2.2,
"De 45 a 49 años (288)",13,41,39,,95.1,,
"De 50 y más años (289)",29,137,125,,91.2,,
