"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (059)",5,,,3,,1,,1
"Soltero(a) (060)",356,6,10,12,15,35,86,192
"De 15 a 19 años (062)",23,,,,,,13,10
"De 20 a 24 años (063)",81,,,,,,27,54
"De 25 a 29 años (064)",55,,,,,3,21,31
"De 30 a 34 años (065)",39,,,,,4,15,20
"De 35 a 39 años (066)",40,,,,,10,8,22
"De 40 a 44 años (067)",23,,,,1,8,2,12
"De 45 a 49 años (068)",21,,,1,6,5,,9
"De 50 y más años (069)",74,6,10,11,8,5,,34
,,,,,,,,
"URBANA (080)",1916,42,100,193,236,338,517,490
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",39,,,,,,23,16
"De 20 a 24 años (083)",146,,,,,1,85,60
"De 25 a 29 años (084)",174,,,,,9,120,45
"De 30 a 34 años (085)",187,,,,,33,101,53
"De 35 a 39 años (086)",196,,,,1,66,93,36
"De 40 a 44 años (087)",165,,,,7,63,65,30
"De 45 a 49 años (088)",168,,,1,34,75,29,29
"De 50 y más años (089)",839,42,100,192,194,91,1,219
"Conviviente (090)",583,1,8,17,36,115,287,119
"De 12 a 14 años (091)",2,,,,,,,2
"De 15 a 19 años (092)",18,,,,,,12,6
"De 20 a 24 años (093)",76,,,,,1,52,23
"De 25 a 29 años (094)",102,,,,,6,75,21
"De 30 a 34 años (095)",94,,,,,18,58,18
"De 35 a 39 años (096)",90,,,,1,22,57,10
"De 40 a 44 años (097)",58,,,,4,22,24,8
"De 45 a 49 años (098)",50,,,,7,27,9,7
"De 50 y más años (099)",93,1,8,17,24,19,,24
"Separado(a) (100)",103,1,6,12,13,26,26,19
"De 15 a 19 años (102)",2,,,,,,1,1
"De 20 a 24 años (103)",9,,,,,,6,3
"De 25 a 29 años (104)",9,,,,,1,6,2
"De 30 a 34 años (105)",11,,,,,2,8,1
"De 35 a 39 años (106)",11,,,,,9,1,1
"De 40 a 44 años (107)",4,,,,,4,,
"De 45 a 49 años (108)",10,,,,,5,4,1
"De 50 y más años (109)",47,1,6,12,13,5,,10
"Casado(a) (110)",780,11,42,102,150,160,135,180
"De 15 a 19 años (112)",4,,,,,,1,3
"De 20 a 24 años (113)",12,,,,,,7,5
"De 25 a 29 años (114)",30,,,,,,23,7
"De 30 a 34 años (115)",50,,,,,9,21,20
"De 35 a 39 años (116)",66,,,,,28,29,9
"De 40 a 44 años (117)",82,,,,3,26,39,14
"De 45 a 49 años (118)",92,,,1,20,40,15,16
"De 50 y más años (119)",444,11,42,101,127,57,,106
"Viudo(a) (120)",212,23,34,52,25,12,5,61
"De 20 a 24 años (123)",1,,,,,,1,
"De 30 a 34 años (125)",3,,,,,1,1,1
"De 35 a 39 años (126)",3,,,,,1,1,1
"De 40 a 44 años (127)",5,,,,,4,,1
"De 45 a 49 años (128)",3,,,,1,,1,1
"De 50 y más años (129)",197,23,34,52,24,6,1,57
"Divorciado(a) (130)",6,,,2,,1,1,2
"De 30 a 34 años (135)",1,,,,,,1,
"De 40 a 44 años (137)",1,,,,,,,1
"De 50 y más años (139)",4,,,2,,1,,1
"Soltero(a) (140)",232,6,10,8,12,24,63,109
"De 15 a 19 años (142)",15,,,,,,9,6
"De 20 a 24 años (143)",48,,,,,,19,29
"De 25 a 29 años (144)",33,,,,,2,16,15
"De 30 a 34 años (145)",28,,,,,3,12,13
"De 35 a 39 años (146)",26,,,,,6,5,15
"De 40 a 44 años (147)",15,,,,,7,2,6
"De 45 a 49 años (148)",13,,,,6,3,,4
"De 50 y más años (149)",54,6,10,8,6,3,,21
,,,,,,,,
"RURAL (160)",1830,30,78,101,188,359,652,422
"De 12 a 14 años (161)",1,,,,,,,1
"De 15 a 19 años (162)",59,,,,,,39,20
"De 20 a 24 años (163)",228,,,,,,148,80
"De 25 a 29 años (164)",250,,,,,14,165,71
"De 30 a 34 años (165)",221,,,,,43,141,37
"De 35 a 39 años (166)",202,,,,1,67,95,39
"De 40 a 44 años (167)",175,,,,15,90,45,25
"De 45 a 49 años (168)",137,,,1,20,73,16,27
"De 50 y más años (169)",557,30,78,100,152,72,3,122
"Conviviente (170)",817,1,2,6,35,142,469,162
"De 15 a 19 años (172)",41,,,,,,29,12
"De 20 a 24 años (173)",164,,,,,,118,46
"De 25 a 29 años (174)",174,,,,,7,130,37
"De 30 a 34 años (175)",137,,,,,26,95,16
"De 35 a 39 años (176)",98,,,,,33,54,11
"De 40 a 44 años (177)",74,,,,7,31,30,6
"De 45 a 49 años (178)",51,,,,6,24,11,10
"De 50 y más años (179)",78,1,2,6,22,21,2,24
"Separado(a) (180)",118,1,5,6,22,21,34,29
"De 12 a 14 años (181)",1,,,,,,,1
"De 15 a 19 años (182)",7,,,,,,5,2
"De 20 a 24 años (183)",14,,,,,,12,2
"De 25 a 29 años (184)",12,,,,,2,6,4
"De 30 a 34 años (185)",11,,,,,1,5,5
"De 35 a 39 años (186)",11,,,,,3,5,3
"De 40 a 44 años (187)",9,,,,2,6,1,
"De 45 a 49 años (188)",10,,,,1,6,,3
"De 50 y más años (189)",43,1,5,6,19,3,,9
"Casado(a) (190)",623,13,37,49,109,173,124,118
"De 15 a 19 años (192)",3,,,,,,1,2
"De 20 a 24 años (193)",17,,,,,,10,7
"De 25 a 29 años (194)",41,,,,,4,24,13
"De 30 a 34 años (195)",60,,,,,15,36,9
"De 35 a 39 años (196)",76,,,,1,25,33,17
"De 40 a 44 años (197)",76,,,,5,45,14,12
"De 45 a 49 años (198)",65,,,,11,40,5,9
"De 50 y más años (199)",285,13,37,49,92,44,1,49
"Viudo(a) (200)",145,15,34,35,19,11,1,30
"De 25 a 29 años (204)",1,,,,,,,1
"De 30 a 34 años (205)",1,,,,,,1,
"De 35 a 39 años (206)",3,,,,,2,,1
"De 40 a 44 años (207)",7,,,,,6,,1
"De 45 a 49 años (208)",3,,,,2,1,,
"De 50 y más años (209)",130,15,34,35,17,2,,27
"Divorciado(a) (210)",3,,,1,,1,1,
"De 30 a 34 años (215)",1,,,,,,1,
"De 40 a 44 años (217)",1,,,,,1,,
"De 50 y más años (219)",1,,,1,,,,
"Soltero(a) (220)",124,,,4,3,11,23,83
"De 15 a 19 años (222)",8,,,,,,4,4
"De 20 a 24 años (223)",33,,,,,,8,25
"De 25 a 29 años (224)",22,,,,,1,5,16
"De 30 a 34 años (225)",11,,,,,1,3,7
"De 35 a 39 años (226)",14,,,,,4,3,7
"De 40 a 44 años (227)",8,,,,1,1,,6
"De 45 a 49 años (228)",8,,,1,,2,,5
"De 50 y más años (229)",20,,,3,2,2,,13
